time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1614785842	29249464	0.66678	0.675395	0.696183	0.622636
1614785842	39675522	0.66678	0.675395	0.696183	0.622636
1614785842	49735346	0.66678	0.675395	0.696183	0.622636
1614785842	59845281	0.66678	0.675395	0.696183	0.622636
1614785842	69134798	0.66678	0.675395	0.696183	0.622636
1614785842	79788059	0.66678	0.675395	0.696183	0.622636
1614785842	89644360	0.66678	0.675395	0.696183	0.622636
1614785842	99666062	0.66678	0.675395	0.696183	0.622636
1614785842	109902609	0.66678	0.675395	0.696183	0.622636
1614785842	119672553	0.66678	0.675395	0.696183	0.622636
1614785842	129648629	0.66678	0.675395	0.696183	0.622636
1614785842	139546268	0.66678	0.675395	0.696183	0.622636
1614785842	149575888	0.66678	0.675395	0.696183	0.622636
1614785842	159658471	0.66678	0.675395	0.696183	0.622636
1614785842	169522224	0.66678	0.675395	0.696183	0.622636
1614785842	180078303	0.66678	0.675395	0.696183	0.622636
1614785842	189722798	0.66678	0.675395	0.696183	0.622636
1614785842	199726710	0.66678	0.675395	0.696183	0.622636
1614785842	209545361	0.66678	0.675395	0.696183	0.622636
1614785842	219763827	0.66678	0.675395	0.696183	0.622636
1614785842	229672269	0.66678	0.675395	0.696183	0.622636
1614785842	239550723	0.66678	0.675395	0.696183	0.622636
1614785842	249741837	0.66678	0.675395	0.696183	0.622636
1614785842	259655681	0.66678	0.675395	0.696183	0.622636
1614785842	269550278	0.66678	0.675395	0.696183	0.622636
1614785842	279961352	0.66678	0.675395	0.696183	0.622636
1614785842	289542082	0.66678	0.675395	0.696183	0.622636
1614785842	299642116	0.66678	0.675395	0.696183	0.622636
1614785842	309672346	0.66678	0.675395	0.696183	0.622636
1614785842	319617528	0.66678	0.675395	0.696183	0.622636
1614785842	329633166	0.66678	0.675395	0.696183	0.622636
1614785842	340037086	0.66678	0.675395	0.696183	0.622636
1614785842	349593591	0.66678	0.675395	0.696183	0.622636
1614785842	359562615	0.66678	0.675395	0.696183	0.622636
1614785842	369601791	0.66678	0.675395	0.696183	0.622636
1614785842	379798227	0.66678	0.675395	0.696183	0.622636
1614785842	389634489	0.66678	0.675395	0.696183	0.622636
1614785842	399521172	0.66678	0.675395	0.696183	0.622636
1614785842	409740921	0.66678	0.675395	0.696183	0.622636
1614785842	419547705	0.66678	0.675395	0.696183	0.622636
1614785842	429543680	0.66678	0.675395	0.696183	0.622636
1614785842	439731011	0.66678	0.675395	0.696183	0.622636
1614785842	449557029	0.66678	0.675395	0.696183	0.622636
1614785842	459586641	0.66678	0.675395	0.696183	0.622636
1614785842	469687865	0.66678	0.675395	0.696183	0.622636
1614785842	479723947	0.66678	0.675395	0.696183	0.622636
1614785842	489583281	0.66678	0.675395	0.696183	0.622636
1614785842	499604540	0.66678	0.675395	0.696183	0.622636
1614785842	509768530	0.66678	0.675395	0.696183	0.622636
1614785842	519515999	0.66678	0.675395	0.696183	0.622636
1614785842	529668431	0.66678	0.675395	0.696183	0.622636
1614785842	539528542	0.66678	0.675395	0.696183	0.622636
1614785842	549640549	0.66678	0.675395	0.696183	0.622636
1614785842	560106701	0.66678	0.675395	0.696183	0.622636
1614785842	569495386	0.66678	0.675395	0.696183	0.622636
1614785842	579710923	0.66678	0.675395	0.696183	0.622636
1614785842	589544476	0.66678	0.675395	0.696183	0.622636
1614785842	599735486	0.66678	0.675395	0.696183	0.622636
1614785842	609594880	0.66678	0.675395	0.696183	0.622636
1614785842	619713571	0.66678	0.675395	0.696183	0.622636
1614785842	629716481	0.66678	0.675395	0.696183	0.622636
1614785842	639675025	0.66678	0.675395	0.696183	0.622636
1614785842	649649228	0.66678	0.675395	0.696183	0.622636
1614785842	659692689	0.66678	0.675395	0.696183	0.622636
1614785842	669564313	0.66678	0.675395	0.696183	0.622636
1614785842	679713103	0.66678	0.675395	0.696183	0.622636
1614785842	689526643	0.66678	0.675395	0.696183	0.622636
1614785842	699611257	0.66678	0.675395	0.696183	0.622636
1614785842	709626693	0.66678	0.675395	0.696183	0.622636
1614785842	719654572	0.66678	0.675395	0.696183	0.622636
1614785842	729634810	0.66678	0.675395	0.696183	0.622636
1614785842	739783176	0.66678	0.675395	0.696183	0.622636
1614785842	750056699	0.66678	0.675395	0.696183	0.622636
1614785842	759592022	0.66678	0.675395	0.696183	0.622636
1614785842	769645978	0.66678	0.675395	0.696183	0.622636
1614785842	779733027	0.66678	0.675395	0.696183	0.622636
1614785842	789608646	0.66678	0.675395	0.696183	0.622636
1614785842	799795765	0.66678	0.675395	0.696183	0.622636
1614785842	809819530	0.66678	0.675395	0.696183	0.622636
1614785842	819561355	0.66678	0.675395	0.696183	0.622636
1614785842	830026829	0.66678	0.675395	0.696183	0.622636
1614785842	840091202	0.66678	0.675395	0.696183	0.622636
1614785842	850097101	0.66678	0.675395	0.696183	0.622636
1614785842	860034713	0.66678	0.675395	0.696183	0.622636
1614785842	870112918	0.66678	0.675395	0.696183	0.622636
1614785842	880128527	0.66678	0.675395	0.696183	0.622636
1614785842	890039084	0.66678	0.675395	0.696183	0.622636
1614785842	900009580	0.66678	0.675395	0.696183	0.622636
1614785842	909704890	0.66678	0.675395	0.696183	0.622636
1614785842	919610615	0.66678	0.675395	0.696183	0.622636
1614785842	929796588	0.66678	0.675395	0.696183	0.622636
1614785842	939776693	0.66678	0.675395	0.696183	0.622636
1614785842	950100844	0.66678	0.675395	0.696183	0.622636
1614785842	959755373	0.66678	0.675395	0.696183	0.622636
1614785842	969667041	0.66678	0.675395	0.696183	0.622636
1614785842	979786947	0.66678	0.675395	0.696183	0.622636
1614785842	989736124	0.66678	0.675395	0.696183	0.622636
1614785842	999698878	0.66678	0.675395	0.696183	0.622636
1614785843	9680874	0.66678	0.675395	0.696183	0.622636
1614785843	19704626	0.66678	0.675395	0.696183	0.622636
1614785843	29672011	0.66678	0.675395	0.696183	0.622636
1614785843	39553508	0.66678	0.675395	0.696183	0.622636
1614785843	49625963	0.66678	0.675395	0.696183	0.622636
1614785843	59640184	0.66678	0.675395	0.696183	0.622636
1614785843	69605382	0.66678	0.675395	0.696183	0.622636
1614785843	79833657	0.66678	0.675395	0.696183	0.622636
1614785843	89498538	0.66678	0.675395	0.696183	0.622636
1614785843	99644387	0.66678	0.675395	0.696183	0.622636
1614785843	109640040	0.66678	0.675395	0.696183	0.622636
1614785843	119561225	0.66678	0.675395	0.696183	0.622636
1614785843	129711119	0.66678	0.675395	0.696183	0.622636
1614785843	139610531	0.66678	0.675395	0.696183	0.622636
1614785843	149649425	0.66678	0.675395	0.696183	0.622636
1614785843	159551672	0.66678	0.675395	0.696183	0.622636
1614785843	169543872	0.66678	0.675395	0.696183	0.622636
1614785843	179783052	0.66678	0.675395	0.696183	0.622636
1614785843	189652622	0.66678	0.675395	0.696183	0.622636
1614785843	199544256	0.66678	0.675395	0.696183	0.622636
1614785843	209704756	0.66678	0.675395	0.696183	0.622636
1614785843	219581311	0.66678	0.675395	0.696183	0.622636
1614785843	229620893	0.66678	0.675395	0.696183	0.622636
1614785843	239705471	0.66678	0.675395	0.696183	0.622636
1614785843	249684973	0.66678	0.675395	0.696183	0.622636
1614785843	259649249	0.66678	0.675395	0.696183	0.622636
1614785843	269782085	0.66678	0.675395	0.696183	0.622636
1614785843	279606747	0.66678	0.675395	0.696183	0.622636
1614785843	289542506	0.66678	0.675395	0.696183	0.622636
1614785843	299599922	0.66678	0.675395	0.696183	0.622636
1614785843	309711940	0.66678	0.675395	0.696183	0.622636
1614785843	319685646	0.66678	0.675395	0.696183	0.622636
1614785843	329727699	0.66678	0.675395	0.696183	0.622636
1614785843	339574707	0.66678	0.675395	0.696183	0.622636
1614785843	349726573	0.66678	0.675395	0.696183	0.622636
1614785843	359703795	0.66678	0.675395	0.696183	0.622636
1614785843	369983853	0.66678	0.675395	0.696183	0.622636
1614785843	380093549	0.66678	0.675395	0.696183	0.622636
1614785843	390198521	0.66678	0.675395	0.696183	0.622636
1614785843	400120973	0.66678	0.675395	0.696183	0.622636
1614785843	409686931	0.66678	0.675395	0.696183	0.622636
1614785843	419851048	0.66678	0.675395	0.696183	0.622636
1614785843	429768889	0.66678	0.675395	0.696183	0.622636
1614785843	439617964	0.66678	0.675395	0.696183	0.622636
1614785843	449646840	0.66678	0.675395	0.696183	0.622636
1614785843	459667725	0.66678	0.675395	0.696183	0.622636
1614785843	469620842	0.66678	0.675395	0.696183	0.622636
1614785843	479693407	0.66678	0.675395	0.696183	0.622636
1614785843	489569656	0.66678	0.675395	0.696183	0.622636
1614785843	499743485	0.66678	0.675395	0.696183	0.622636
1614785843	509955665	0.66678	0.675395	0.696183	0.622636
1614785843	519694617	0.66678	0.675395	0.696183	0.622636
1614785843	530273330	0.66678	0.675395	0.696183	0.622636
1614785843	540232613	0.66678	0.675395	0.696183	0.622636
1614785843	550054068	0.66678	0.675395	0.696183	0.622636
1614785843	559574549	0.66678	0.675395	0.696183	0.622636
1614785843	569907481	0.66678	0.675395	0.696183	0.622636
1614785843	579746480	0.66678	0.675395	0.696183	0.622636
1614785843	589628815	0.66678	0.675395	0.696183	0.622636
1614785843	599778743	0.66678	0.675395	0.696183	0.622636
1614785843	609755208	0.66678	0.675395	0.696183	0.622636
1614785843	619975036	0.66678	0.675395	0.696183	0.622636
1614785843	629695930	0.66678	0.675395	0.696183	0.622636
1614785843	639606181	0.66678	0.675395	0.696183	0.622636
1614785843	649627495	0.66678	0.675395	0.696183	0.622636
1614785843	659521594	0.66678	0.675395	0.696183	0.622636
1614785843	669670806	0.66678	0.675395	0.696183	0.622636
1614785843	679700148	0.66678	0.675395	0.696183	0.622636
1614785843	689574801	0.66678	0.675395	0.696183	0.622636
1614785843	699792016	0.66678	0.675395	0.696183	0.622636
1614785843	709724437	0.66678	0.675395	0.696183	0.622636
1614785843	719572386	0.66678	0.675395	0.696183	0.622636
1614785843	729826395	0.66678	0.675395	0.696183	0.622636
1614785843	739504733	0.66678	0.675395	0.696183	0.622636
1614785843	749641551	0.66678	0.675395	0.696183	0.622636
1614785843	759773096	0.66678	0.675395	0.696183	0.622636
1614785843	769587108	0.66678	0.675395	0.696183	0.622636
1614785843	779686867	0.66678	0.675395	0.696183	0.622636
1614785843	789656883	0.66678	0.675395	0.696183	0.622636
1614785843	799669914	0.66678	0.675395	0.696183	0.622636
1614785843	809656859	0.66678	0.675395	0.696183	0.622636
1614785843	819749757	0.66678	0.675395	0.696183	0.622636
1614785843	829808713	0.66678	0.675395	0.696183	0.622636
1614785843	839537373	0.66678	0.675395	0.696183	0.622636
1614785843	849885584	0.66678	0.675395	0.696183	0.622636
1614785843	859634289	0.66678	0.675395	0.696183	0.622636
