time_sec	time_nanosec	control_action_0	control_action_1	control_action_2	control_action_3
1611147640	601555674	-0.05	-0.05	0.35	-0.0552188
1611147640	611550844	-0.05	-0.05	0.35	-0.0552188
1611147640	621544642	-0.05	-0.05	0.35	-0.0552188
1611147640	631573558	-0.05	-0.05	0.35	-0.0552188
1611147640	641577224	-0.05	-0.05	0.35	-0.0552188
1611147640	651552642	-0.05	-0.05	0.35	-0.0552188
1611147640	661548697	-0.05	-0.05	0.35	-0.0552188
1611147640	671480413	-0.05	-0.05	0.35	-0.0552188
1611147640	681632478	-0.05	-0.05	0.35	-0.0552188
1611147640	691732244	-0.05	-0.05	0.35	-0.0552188
1611147640	701932977	-0.05	-0.05	0.35	-0.0552188
1611147640	712132110	-0.05	-0.05	0.35	-0.0552188
1611147640	721920248	-0.05	-0.05	0.35	-0.0552188
1611147640	732005008	-0.05	-0.05	0.35	-0.0552188
1611147640	742102080	-0.05	-0.05	0.35	-0.0552188
1611147640	752026290	-0.05	-0.05	0.35	-0.0552188
1611147640	762092044	-0.05	-0.05	0.35	-0.0552188
1611147640	772008252	-0.05	-0.05	0.35	-0.0552188
1611147640	781981930	-0.05	-0.05	0.35	-0.0552188
1611147640	791986971	-0.05	-0.05	0.35	-0.0552188
1611147640	801908031	-0.05	-0.05	0.35	-0.0552188
1611147640	812038118	-0.05	-0.05	0.35	-0.0552188
1611147640	821994578	-0.05	-0.05	0.35	-0.0552188
1611147640	832013778	-0.05	-0.05	0.35	-0.0552188
1611147640	842134184	-0.05	-0.05	0.35	-0.0552188
1611147640	852018021	-0.05	-0.05	0.35	-0.0552188
1611147640	861860099	-0.05	-0.05	0.35	-0.0552188
1611147640	872018712	-0.05	-0.05	0.35	-0.0552188
1611147640	882030837	-0.05	-0.05	0.35	-0.0552188
1611147640	891954103	-0.05	-0.05	0.35	-0.0552188
1611147640	902011948	-0.05	-0.05	0.35	-0.0552188
1611147640	911989900	-0.05	-0.05	0.35	-0.0552188
1611147640	922057814	-0.05	-0.05	0.35	-0.0552188
1611147640	932207588	-0.05	-0.05	0.35	-0.0552188
1611147640	942143109	-0.05	-0.05	0.35	-0.0552188
1611147640	951956021	-0.05	-0.05	0.35	-0.0552188
1611147640	962050111	-0.05	-0.05	0.35	-0.0552188
1611147640	972015960	-0.05	-0.05	0.35	-0.0552188
1611147640	981980169	-0.05	-0.05	0.35	-0.0552188
1611147640	992029389	-0.05	-0.05	0.35	-0.0552188
1611147641	1941458	-0.05	-0.05	0.35	-0.0552188
1611147641	11938741	-0.05	-0.05	0.35	-0.0552188
1611147641	22096886	-0.05	-0.05	0.35	-0.0552188
1611147641	31975878	-0.05	-0.05	0.35	-0.0552188
1611147641	42005437	-0.05	-0.05	0.35	-0.0552188
1611147641	52060248	-0.05	-0.05	0.35	-0.0552188
1611147641	61956677	-0.05	-0.05	0.35	-0.0552188
1611147641	71974231	-0.05	-0.05	0.35	-0.0552188
1611147641	82022141	-0.05	-0.05	0.35	-0.0552188
1611147641	92009143	-0.05	-0.05	0.35	-0.0552188
1611147641	102088812	-0.05	-0.05	0.35	-0.0552188
1611147641	111908056	-0.05	-0.05	0.35	-0.0552188
1611147641	122145597	-0.05	-0.05	0.35	-0.0552188
1611147641	131939722	-0.05	-0.05	0.35	-0.0552188
1611147641	142053616	-0.05	-0.05	0.35	-0.0552188
1611147641	152065558	-0.05	-0.05	0.35	-0.0552188
1611147641	161995031	-0.05	-0.05	0.35	-0.0552188
1611147641	172046948	-0.05	-0.05	0.35	-0.0552188
1611147641	182031642	-0.05	-0.05	0.35	-0.0552188
1611147641	191850525	-0.05	-0.05	0.35	-0.0552188
1611147641	202011477	-0.05	-0.05	0.35	-0.0552188
1611147641	211938460	-0.05	-0.05	0.35	-0.0552188
1611147641	222030135	-0.05	-0.05	0.35	-0.0552188
1611147641	232033036	-0.05	-0.05	0.35	-0.0552188
1611147641	242061576	-0.05	-0.05	0.35	-0.0552188
1611147641	252067465	-0.05	-0.05	0.35	-0.0552188
1611147641	262111837	-0.05	-0.05	0.35	-0.0552188
1611147641	271946245	-0.05	-0.05	0.35	-0.0552188
1611147641	281979475	-0.05	-0.05	0.35	-0.0552188
1611147641	292094997	-0.05	-0.05	0.35	-0.0552188
1611147641	301901780	-0.05	-0.05	0.35	-0.0552188
1611147641	311926221	-0.05	-0.05	0.35	-0.0552188
1611147641	322055421	-0.05	-0.05	0.35	-0.0552188
1611147641	332052348	-0.05	-0.05	0.35	-0.0552188
1611147641	342034638	-0.05	-0.05	0.35	-0.0552188
1611147641	351899955	-0.05	-0.05	0.35	-0.0552188
1611147641	362037320	-0.05	-0.05	0.35	-0.0552188
1611147641	371979997	-0.05	-0.05	0.35	-0.0552188
1611147641	381909152	-0.05	-0.05	0.35	-0.0552188
1611147641	391985902	-0.05	-0.05	0.35	-0.0552188
1611147641	402027846	-0.05	-0.05	0.35	-0.0552188
1611147641	412013569	-0.05	-0.05	0.35	-0.0552188
1611147641	422066520	-0.05	-0.05	0.35	-0.0552188
1611147641	431912900	-0.05	-0.05	0.35	-0.0552188
1611147641	442064103	-0.05	-0.05	0.35	-0.0552188
1611147641	451999443	-0.05	-0.05	0.35	-0.0552188
1611147641	461991035	-0.05	-0.05	0.35	-0.0552188
1611147641	472078615	-0.05	-0.05	0.35	-0.0552188
1611147641	481985015	-0.05	-0.05	0.35	-0.0552188
1611147641	491994027	-0.05	-0.05	0.35	-0.0552188
1611147641	502125970	-0.05	-0.05	0.35	-0.0552188
1611147641	511990203	-0.05	-0.05	0.35	-0.0552188
1611147641	521749508	-0.05	-0.05	0.35	-0.0552188
1611147641	531681093	-0.05	-0.05	0.35	-0.0552188
1611147641	541666465	-0.05	-0.05	0.35	-0.0552188
1611147641	551768081	-0.05	-0.05	0.35	-0.0552188
1611147641	561693579	-0.05	-0.05	0.35	-0.0552188
1611147641	571719103	-0.05	-0.05	0.35	-0.0552188
1611147641	581731187	-0.05	-0.05	0.35	-0.0552188
1611147641	591678097	-0.05	-0.05	0.35	-0.0552188
1611147641	601723371	-0.05	-0.05	0.35	-0.0552188
1611147641	611886167	-0.05	-0.05	0.35	-0.0552188
1611147641	621812878	-0.05	-0.05	0.35	-0.0552188
1611147641	631556676	-0.05	-0.05	0.35	-0.0552188
1611147641	641715275	-0.05	-0.05	0.35	-0.0552188
1611147641	651615671	-0.05	-0.05	0.35	-0.0552188
1611147641	661617768	-0.05	-0.05	0.35	-0.0552188
1611147641	671675727	-0.05	-0.05	0.35	-0.0552188
1611147641	681669189	-0.05	-0.05	0.35	-0.0552188
1611147641	691817914	-0.05	-0.05	0.35	-0.0552188
1611147641	701902431	-0.05	-0.05	0.35	-0.0552188
1611147641	712036959	-0.05	-0.05	0.35	-0.0552188
1611147641	722058143	-0.05	-0.05	0.35	-0.0552188
1611147641	731970457	-0.05	-0.05	0.35	-0.0552188
1611147641	742021800	-0.05	-0.05	0.35	-0.0552188
1611147641	752053205	-0.05	-0.05	0.35	-0.0552188
1611147641	761950695	-0.05	-0.05	0.35	-0.0552188
1611147641	772019823	-0.05	-0.05	0.35	-0.0552188
1611147641	782067351	-0.05	-0.05	0.35	-0.0552188
1611147641	792120864	-0.05	-0.05	0.35	-0.0552188
1611147641	801908105	-0.05	-0.05	0.35	-0.0552188
1611147641	811973064	-0.05	-0.05	0.35	-0.0552188
1611147641	822011454	-0.05	-0.05	0.35	-0.0552188
1611147641	831964209	-0.05	-0.05	0.35	-0.0552188
1611147641	841937794	-0.05	-0.05	0.35	-0.0552188
1611147641	851929913	-0.05	-0.05	0.35	-0.0552188
1611147641	862016016	-0.05	-0.05	0.35	-0.0552188
1611147641	871942460	-0.05	-0.05	0.35	-0.0552188
1611147641	882020360	-0.05	-0.05	0.35	-0.0552188
1611147641	891988790	-0.05	-0.05	0.35	-0.0552188
1611147641	901922239	-0.05	-0.05	0.35	-0.0552188
1611147641	912096666	-0.05	-0.05	0.35	-0.0552188
1611147641	922187827	-0.05	-0.05	0.35	-0.0552188
1611147641	932069117	-0.05	-0.05	0.35	-0.0552188
1611147641	942029915	-0.05	-0.05	0.35	-0.0552188
1611147641	951979128	-0.05	-0.05	0.35	-0.0552188
1611147641	961966618	-0.05	-0.05	0.35	-0.0552188
1611147641	972109802	-0.05	-0.05	0.35	-0.0552188
1611147641	981995620	-0.05	-0.05	0.35	-0.0552188
1611147641	991867432	-0.05	-0.05	0.35	-0.0552188
1611147642	2123666	-0.05	-0.05	0.35	-0.0552188
1611147642	11880368	-0.05	-0.05	0.35	-0.0552188
1611147642	22041788	-0.05	-0.05	0.35	-0.0552188
1611147642	32119944	-0.05	-0.05	0.35	-0.0552188
1611147642	42113895	-0.05	-0.05	0.35	-0.0552188
1611147642	52109660	-0.05	-0.05	0.35	-0.0552188
1611147642	61998556	-0.05	-0.05	0.35	-0.0552188
1611147642	72000231	-0.05	-0.05	0.35	-0.0552188
1611147642	82029289	-0.05	-0.05	0.35	-0.0552188
