time_sec	time_nanosec	joint_velocity_0	joint_velocity_1	joint_velocity_2	joint_velocity_3
1612181777	2829888	0.022	0.02	0.016	0.0188325
1612181777	12848055	0.024	0.02	0.018	0.019065
1612181777	22852183	0.022	0.016	0.016	0.0188325
1612181777	32801451	0.02	0.014	0.014	0.0192975
1612181777	42815543	0.02	0.014	0.014	0.0192975
1612181777	52831231	0.02	0.014	0.014	0.01953
1612181777	62767327	0.018	0.012	0.014	0.01953
1612181777	72872574	0.018	0.014	0.016	0.01953
1612181777	82926083	0.016	0.016	0.014	0.01953
1612181777	92846745	0.014	0.014	0.018	0.0197625
1612181777	102843656	0.01	0.014	0.016	0.01953
1612181777	112830353	0.01	0.014	0.018	0.019065
1612181777	123036685	0.01	0.016	0.018	0.0186
1612181777	132986835	0.008	0.014	0.016	0.018135
1612181777	142795417	0.01	0.016	0.014	0.0186
1612181777	152801829	0.012	0.014	0.014	0.0192975
1612181777	163028664	0.014	0.016	0.012	0.0197625
1612181777	172851928	0.016	0.014	0.01	0.0197625
1612181777	182797496	0.016	0.016	0.01	0.01953
1612181777	192819023	0.02	0.016	0.01	0.01953
1612181777	202865142	0.02	0.014	0.01	0.0197625
1612181777	212803350	0.02	0.016	0.01	0.019995
1612181777	222802331	0.022	0.016	0.012	0.0197625
1612181777	232822065	0.022	0.016	0.012	0.0188325
1612181777	242869385	0.018	0.016	0.014	0.017205
1612181777	252835431	0.016	0.012	0.012	0.01488
1612181777	262850601	0.012	0.01	0.01	0.012555
1612181777	272863359	0.012	0.008	0.008	0.0099975
1612181777	282786675	0.006	0.004	0.008	0.0072075
1612181777	292799961	0.006	0	0.006	0.005115
1612181777	302939707	0.004	0	0.004	0.003255
1612181777	312953659	0.002	0	0	0.00186
1612181777	323076705	0	0	0	0.0006975
1612181777	332852225	0	0	0	0
1612181777	342937285	0	0	0	0
1612181777	352914898	0	0	0	0
1612181777	362814889	0	0	0	0
1612181777	372822059	0	0	0.002	0
1612181777	382874203	0.002	0	0	0
1612181777	392852111	0	0	0	0
1612181777	403020716	0.002	0.002	0.002	0
1612181777	412893784	0.002	0	0.002	0
1612181777	422856718	0.004	0	0.002	0
1612181777	432850299	0.002	0	0.002	0
1612181777	442875255	0.002	0	0	0
1612181777	452893833	0.002	0.002	0.002	0
1612181777	462797468	0.002	0	0	-0.0002325
1612181777	472874003	0.004	0.002	0	0
1612181777	482805419	0.004	0	0.002	0
1612181777	492842530	0.006	0.002	0	0
1612181777	502870126	0.004	0.002	0.002	0
1612181777	512830928	0.006	0.002	0	0
1612181777	522837309	0.004	0.002	0.002	0
1612181777	532856148	0.002	0.006	0.004	0
1612181777	542949846	0.004	0.004	0.004	0
1612181777	552890654	0.004	0.006	0.006	0
1612181777	562829345	0.004	0.004	0.006	-0.0002325
1612181777	572863952	0.004	0.002	0.004	0
1612181777	582887654	0.006	0.002	0.004	0
1612181777	592855773	0.004	0	0.006	0
1612181777	602913263	0.004	0.002	0.004	0
1612181777	612819480	0.006	0	0.006	-0.0002325
1612181777	622811989	0.004	0.002	0.004	-0.0002325
1612181777	632825774	0.006	0.002	0.002	0
1612181777	642819565	0.004	0.002	0.002	-0.0002325
1612181777	652817914	0.002	0.002	0	0
1612181777	662829750	0.002	0.004	0	-0.0002325
1612181777	672874616	0.004	0.004	0	-0.0002325
1612181777	682806316	0.002	0.004	0	-0.000465
1612181777	692794676	0.002	0.006	0	-0.0011625
1612181777	702909616	0.004	0.002	0.002	-0.0011625
1612181777	712786397	0.002	0.002	0	-0.00093
1612181777	722861428	0.004	0.002	0	-0.0006975
1612181777	732763758	0.002	0	0	-0.000465
1612181777	742781373	0.004	0	0.002	-0.0002325
1612181777	752870985	0.002	0.002	0	0
1612181777	762776975	0.004	0	0.002	-0.0002325
1612181777	773068462	0.002	0.002	0.004	-0.0002325
1612181777	782888047	0.002	0.002	0.002	-0.0002325
1612181777	792821144	0.004	0.002	0.004	0
1612181777	802822991	0.002	0.002	0.004	-0.0002325
1612181777	812863746	0.002	0.004	0.004	-0.0002325
1612181777	822853391	0.004	0.002	0.006	-0.000465
1612181777	832843075	0.004	0.004	0.002	-0.000465
1612181777	842900528	0.004	0.002	0.004	-0.00093
1612181777	852925689	0.006	0.004	0.002	-0.0011625
1612181777	862841876	0.004	0.002	0.002	-0.001395
1612181777	872821826	0.006	0	0.004	-0.00186
1612181777	882808354	0.006	0.002	0.002	-0.0020925
1612181777	892829325	0.008	0.002	0.002	-0.00279
1612181777	902816168	0.006	0.002	0.002	-0.0030225
1612181777	912826860	0.006	0.002	0.002	-0.0030225
1612181777	922869489	0.006	0.002	0.002	-0.0034875
1612181777	932805296	0.006	0.002	0	-0.00372
1612181777	942826857	0.006	0.006	0.002	-0.0039525
1612181777	952919982	0.004	0.004	0.002	-0.004185
1612181777	962806613	0.006	0.006	0.002	-0.0044175
1612181777	972887179	0.006	0.004	0.004	-0.0044175
1612181777	982794935	0.006	0.004	0.002	-0.0044175
1612181777	992940076	0.004	0.002	0.002	-0.00465
1612181778	2884053	0.006	0.004	0.004	-0.0048825
1612181778	12876020	0.006	0.004	0.004	-0.0048825
1612181778	22838610	0.004	0.004	0.004	-0.0048825
1612181778	33032046	0.004	0.004	0.006	-0.0048825
1612181778	42809377	0.002	0.004	0.004	-0.0048825
1612181778	52797114	0.002	0.004	0.004	-0.0048825
1612181778	62809171	0.004	0.002	0.002	-0.0048825
1612181778	72878542	0.006	0.004	0.004	-0.0048825
1612181778	82845262	0.004	0.002	0.004	-0.00465
1612181778	92812451	0.004	0.002	0.002	-0.0048825
1612181778	102896340	0.004	0.004	0.004	-0.00465
1612181778	112944802	0.002	0.004	0.002	-0.005115
1612181778	122892492	0.002	0.004	0.002	-0.0048825
1612181778	132921719	0.004	0.006	0	-0.0048825
1612181778	142988109	0.002	0.006	0.002	-0.005115
1612181778	152886235	0.004	0.004	0.002	-0.0048825
1612181778	162822632	0.006	0.004	0.002	-0.005115
1612181778	173020684	0.006	0.002	0	-0.005115
1612181778	182798820	0.004	0.002	0.002	-0.0048825
1612181778	192914420	0.006	0	0	-0.005115
1612181778	202900949	0.004	0.002	0.002	-0.0053475
1612181778	212837778	0.006	0	0.002	-0.005115
1612181778	222908931	0.006	0.002	0.004	-0.0053475
1612181778	232950970	0.006	0	0.002	-0.0053475
1612181778	242873831	0.006	0.002	0.004	-0.0048825
1612181778	252874728	0.004	0	0.004	-0.0048825
1612181778	262923622	0.002	0.002	0.004	-0.00465
1612181778	272857147	0.004	0.004	0.004	-0.00465
1612181778	282923027	0.004	0.004	0.004	-0.0044175
1612181778	292993815	0.004	0.004	0.006	-0.00465
1612181778	302842234	0.006	0.004	0.004	-0.004185
1612181778	312833306	0.004	0.004	0.004	-0.004185
1612181778	322867415	0.004	0.006	0.004	-0.004185
1612181778	332831186	0.004	0.004	0.004	-0.0039525
1612181778	342840630	0.004	0.006	0.004	-0.0039525
1612181778	352894221	0.004	0.004	0.006	-0.004185
1612181778	362818653	0.004	0.004	0.004	-0.00372
1612181778	372851625	0.006	0.002	0.004	-0.0039525
1612181778	382844102	0.008	0.002	0.004	-0.0039525
1612181778	392995487	0.004	0.002	0.004	-0.0039525
1612181778	402895653	0.006	0	0.002	-0.0039525
1612181778	412798894	0.004	0.002	0.002	-0.004185
1612181778	422848922	0.002	0.004	0.004	-0.004185
1612181778	432812387	0.004	0.002	0.002	-0.0039525
1612181778	442847535	0.006	0.006	0.002	-0.004185
1612181778	452817824	0.002	0.004	0.002	-0.004185
1612181778	463063465	0.004	0.004	0.002	-0.0039525
1612181778	472909286	0.002	0.004	0.002	-0.0039525
1612181778	482820158	0.004	0.002	0	-0.004185
1612181778	492851865	0.002	0.004	0.002	-0.004185
1612181778	502942762	0.002	0.004	0.002	-0.0044175
1612181778	512822660	0.004	0.004	0.002	-0.004185
1612181778	522880116	0.004	0.002	0.002	-0.0039525
1612181778	532808564	0.004	0	0.002	-0.004185
1612181778	542910218	0.004	0	0.002	-0.0039525
1612181778	552864355	0.004	0.002	0.002	-0.004185
1612181778	562807684	0.004	0	0.002	-0.0039525
1612181778	572876429	0.002	0	0.004	-0.0039525
1612181778	582837696	0.004	0.002	0.004	-0.0039525
1612181778	592862885	0.004	0	0.004	-0.0039525
1612181778	602851676	0.006	0.002	0.004	-0.0039525
1612181778	612880161	0.004	0.002	0.004	-0.0039525
1612181778	622917611	0.004	0.002	0.004	-0.0039525
1612181778	632953187	0.004	0.002	0.004	-0.0034875
1612181778	643113077	0.004	0.002	0.004	-0.0039525
1612181778	652879135	0.004	0.004	0.002	-0.0039525
1612181778	663046603	0.004	0.004	0.004	-0.0039525
1612181778	672918362	0.006	0.004	0.004	-0.0039525
1612181778	682828347	0.008	0.004	0.004	-0.0039525
1612181778	692819471	0.006	0.006	0.004	-0.00372
1612181778	702894868	0.006	0.004	0.004	-0.00372
1612181778	712951895	0.004	0.006	0.002	-0.0034875
1612181778	723059996	0.006	0.004	0.002	-0.003255
1612181778	732893708	0.008	0.002	0.002	-0.0034875
1612181778	742845831	0.008	0.004	0.002	-0.0034875
1612181778	752911225	0.008	0.006	0.002	-0.0034875
1612181778	762873755	0.008	0.004	0.002	-0.0034875
1612181778	772918943	0.006	0.006	0.004	-0.0034875
1612181778	782921450	0.006	0.006	0.002	-0.003255
1612181778	792833276	0.004	0.006	0.004	-0.003255
1612181778	803093969	0.002	0.004	0.002	-0.0034875
1612181778	812973373	0.004	0.004	0.002	-0.003255
1612181778	822828597	0.004	0.004	0.004	-0.003255
1612181778	832842304	0.004	0.006	0.004	-0.0034875
1612181778	842830083	0.004	0.004	0.002	-0.003255
1612181778	852859848	0.004	0.004	0.002	-0.003255
1612181778	862845168	0.004	0.002	0.002	-0.0030225
1612181778	872891305	0.002	0	0.002	-0.0030225
1612181778	882830844	0.004	0	0	-0.0034875
1612181778	892827315	0.002	0.002	0.002	-0.0034875
1612181778	902902172	0.004	0	0.002	-0.00372
1612181778	912933612	0.004	0.002	0.004	-0.00372
1612181778	922866848	0.006	0.002	0.004	-0.0039525
1612181778	932836623	0.006	0	0.002	-0.00372
1612181778	942819953	0.006	0	0.002	-0.00372
1612181778	952902097	0.006	0.002	0	-0.00372
1612181778	962949953	0.004	0.002	0.002	-0.00372
1612181778	972879242	0.006	0.002	0.002	-0.0039525
1612181778	982969681	0.006	0.006	0.002	-0.004185
1612181778	992859464	0.008	0.004	0.004	-0.004185
1612181779	2835338	0.008	0.004	0.004	-0.004185
1612181779	12872658	0.008	0.002	0.002	-0.004185
1612181779	22905524	0.006	0.002	0.004	-0.004185
1612181779	32854241	0.006	0	0.002	-0.004185
1612181779	42858734	0.008	0	0.004	-0.004185
1612181779	53154643	0.006	0	0.006	-0.004185
1612181779	63039964	0.008	0	0.004	-0.0044175
1612181779	72949118	0.006	0	0.004	-0.00465
1612181779	82824113	0.006	0.002	0.004	-0.004185
1612181779	92822756	0.004	0	0.004	-0.0039525
1612181779	102922429	0.004	0	0.004	-0.004185
1612181779	112908910	0.006	0.002	0.002	-0.0039525
1612181779	122965864	0.004	0.002	0.002	-0.0039525
1612181779	132883409	0.002	0.002	0.002	-0.0039525
1612181779	142878358	0.004	0.004	0.004	-0.0039525
1612181779	152922916	0.004	0.006	0.002	-0.0039525
1612181779	162843921	0.002	0.006	0.002	-0.00372
1612181779	172911294	0.002	0.006	0.002	-0.0039525
1612181779	182866002	0.002	0.004	0	-0.00372
1612181779	192840958	0.004	0.006	0.002	-0.00372
