time_sec	time_nanosec	jac_det
1616424280	832767080	0.0330851
1616424280	842218984	0.0330794
1616424280	852949220	0.0330777
1616424280	863221655	0.0330822
1616424280	873929233	0.0330794
1616424280	882517312	0.033084
1616424280	893967123	0.0330911
1616424280	904038719	0.033091
1616424280	912720922	0.0330988
1616424280	924609823	0.0331045
1616424280	934784715	0.0331035
1616424280	942764296	0.0331047
1616424280	954457678	0.033111
1616424280	964460058	0.0331018
1616424280	975063661	0.033103
1616424280	982711044	0.0330997
1616424280	994869165	0.0331003
1616424281	4830499	0.033104
1616424281	14636168	0.0330933
1616424281	24552633	0.0330945
1616424281	34523680	0.0330958
1616424281	44587634	0.0330809
1616424281	52657685	0.0330854
1616424281	62791683	0.03308
1616424281	74526365	0.0330833
1616424281	84502914	0.0330842
1616424281	92873651	0.0330916
1616424281	104445579	0.0330898
1616424281	114367095	0.0330985
1616424281	122764557	0.0330961
1616424281	132699198	0.033099
1616424281	144472148	0.0331006
1616424281	152763497	0.0331024
1616424281	162827495	0.0330985
1616424281	172649041	0.0331051
1616424281	184584680	0.0331037
1616424281	192780465	0.0331037
1616424281	202700371	0.0331007
1616424281	214539447	0.0331004
1616424281	222783068	0.0331038
1616424281	234472042	0.0330881
1616424281	242721428	0.0330925
1616424281	252816654	0.0330823
1616424281	262700456	0.033083
1616424281	272729410	0.0330782
1616424281	282729363	0.0330845
1616424281	292820866	0.0330818
1616424281	305109628	0.0330873
1616424281	312559252	0.0330873
1616424281	324663191	0.0330901
1616424281	332725507	0.0330928
1616424281	342899903	0.0331001
1616424281	352746859	0.0330935
1616424281	362491448	0.0331002
1616424281	374534564	0.0331023
1616424281	384539891	0.0331057
1616424281	392771850	0.0331114
1616424281	402734185	0.0331059
1616424281	412910790	0.0331041
1616424281	422684709	0.0330998
1616424281	432699092	0.0330986
1616424281	442831305	0.0331004
1616424281	452656391	0.033093
1616424281	462792516	0.0330971
1616424281	474611685	0.0330892
1616424281	482803500	0.033084
1616424281	494587242	0.0330865
1616424281	502737759	0.0330841
1616424281	512706951	0.0330855
1616424281	522821893	0.0330912
1616424281	534631313	0.0330845
1616424281	544559603	0.0330894
1616424281	554625654	0.0330958
1616424281	562802151	0.0330956
1616424281	572665523	0.0330995
1616424281	584517490	0.0330918
1616424281	592795718	0.033101
1616424281	602707283	0.0331053
1616424281	614997156	0.0331004
1616424281	624793652	0.0331057
1616424281	634808621	0.033099
1616424281	645301014	0.0331064
1616424281	654585217	0.0330944
1616424281	664491633	0.0330935
1616424281	674632583	0.0330933
1616424281	682802933	0.033094
1616424281	694499266	0.0330897
1616424281	704662646	0.0330852
1616424281	714556239	0.0330857
1616424281	722773589	0.0330979
1616424281	734505255	0.0330887
1616424281	742701967	0.0330877
1616424281	754694853	0.03309
1616424281	762694750	0.0330882
1616424281	772789853	0.033095
1616424281	784688442	0.0330947
1616424281	792665837	0.0331005
1616424281	802825036	0.0330936
1616424281	812712461	0.0331003
1616424281	822659569	0.0331049
1616424281	832760055	0.0331009
1616424281	842872664	0.0331011
1616424281	852657812	0.0331053
1616424281	862779787	0.0330985
1616424281	872743241	0.0330983
1616424281	882883457	0.0331027
1616424281	894584145	0.0330937
1616424281	902730792	0.0330938
1616424281	912755547	0.0330878
1616424281	922707705	0.0330976
1616424281	932766749	0.0330919
1616424281	942827948	0.0330848
1616424281	952693035	0.0330933
1616424281	964638512	0.0330902
1616424281	972720789	0.0330897
1616424281	985462297	0.0330935
1616424281	992909256	0.0330856
1616424282	2705783	0.0331014
1616424282	12756033	0.0331001
1616424282	24807920	0.0330929
1616424282	34670552	0.0330993
1616424282	44518994	0.0330937
1616424282	52805767	0.0330968
1616424282	62800638	0.0330979
1616424282	72704607	0.0330985
1616424282	84670149	0.0331009
1616424282	94768958	0.0330974
1616424282	102691914	0.0330958
1616424282	112704211	0.0331003
1616424282	122709413	0.0330899
1616424282	132673883	0.0330918
1616424282	142731266	0.0330996
1616424282	152732679	0.0330917
1616424282	162619715	0.0330872
1616424282	174753339	0.0330929
1616424282	182807418	0.0330908
1616424282	192764322	0.0330859
1616424282	204731233	0.0330896
1616424282	214653133	0.0330885
1616424282	222815238	0.0330944
1616424282	232805165	0.0330994
1616424282	244614010	0.0330984
1616424282	252681714	0.0330964
1616424282	262682678	0.0331011
1616424282	272888462	0.0331014
1616424282	282809462	0.0330946
1616424282	292771977	0.0331001
1616424282	302778264	0.0331011
1616424282	312798657	0.0330884
1616424282	325965390	0.0330975
1616424282	332767780	0.0330942
1616424282	342812576	0.0330882
1616424282	354578341	0.0330946
1616424282	362774588	0.0330891
