time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1616589960	351891206	73.3881	46.9945	44.1968	59.6173	62.4151	2.79778
1616589960	362619527	73.4187	47.0232	44.2208	59.5581	62.3605	2.80234
1616589960	372327943	73.4195	47.0275	44.2246	59.553	62.3559	2.80294
1616589960	382516273	73.3959	46.9974	44.1991	59.6067	62.405	2.79833
1616589960	392366898	73.3988	46.9912	44.1934	59.6101	62.4078	2.79775
1616589960	402649024	73.4148	47.0124	44.2117	59.5728	62.3736	2.80073
1616589960	413002254	73.3965	46.9962	44.198	59.6073	62.4055	2.79818
1616589960	423557327	73.418	47.0076	44.2072	59.5744	62.3748	2.80042
1616589960	433752464	73.4039	46.9919	44.1939	59.6042	62.4022	2.79801
1616589960	443655742	73.4005	46.986	44.189	59.6135	62.4106	2.79704
1616589960	454329309	73.4056	47.0074	44.2075	59.5871	62.3869	2.79987
1616589960	464993544	73.4117	47.0048	44.2051	59.5835	62.3833	2.79973
1616589960	475904696	73.4208	47.0179	44.2162	59.5613	62.363	2.80167
1616589960	485125114	73.4181	47.0087	44.2081	59.5733	62.3738	2.80053
1616589960	495212925	73.4133	47.0169	44.2155	59.5698	62.3712	2.8014
1616589960	505051794	73.4196	47.0145	44.2134	59.5659	62.367	2.80114
1616589960	515368599	73.415	47.0235	44.2211	59.5615	62.3639	2.80246
1616589960	525619130	73.3883	46.996	44.1979	59.6157	62.4137	2.79801
1616589960	535981285	73.4132	47.021	44.2189	59.5658	62.3679	2.80214
1616589960	545082511	73.4074	47.0203	44.2185	59.5724	62.3741	2.80174
1616589960	554953788	73.4093	47.0198	44.2181	59.5708	62.3726	2.80177
1616589960	565495005	73.3867	46.999	44.2006	59.6142	62.4127	2.79849
1616589960	575187783	73.3948	46.9986	44.2002	59.6066	62.4051	2.79845
1616589960	585795421	73.409	47.0225	44.2205	59.5685	62.3705	2.802
1616589960	595242974	73.4166	47.0224	44.2201	59.5611	62.3634	2.80228
1616589960	604911541	73.4151	47.0177	44.216	59.5672	62.3689	2.80171
1616589960	615604972	73.3978	47.001	44.2022	59.6012	62.4	2.79878
1616589960	625293693	73.3942	46.9877	44.1905	59.6181	62.4153	2.79719
1616589960	635770878	73.4211	47.0119	44.2108	59.567	62.3681	2.80106
1616589960	644015224	73.4145	47.011	44.2104	59.5745	62.375	2.80058
1616589960	654091169	73.412	47.0072	44.2072	59.5807	62.3808	2.80004
1616589960	663947156	73.411	47.0073	44.2071	59.5817	62.3819	2.8002
1616589960	674225772	73.3999	46.9826	44.186	59.6176	62.4141	2.79656
1616589960	683939603	73.3957	46.984	44.1872	59.6203	62.4172	2.79683
1616589960	694652349	73.3979	46.993	44.1952	59.6091	62.4069	2.79783
1616589960	704200646	73.4174	47.0183	44.2166	59.5643	62.366	2.80171
1616589960	714341202	73.4029	46.9897	44.1922	59.6074	62.405	2.79753
1616589960	724256107	73.3957	46.9918	44.1941	59.6125	62.4102	2.7977
1616589960	734147196	73.403	46.9964	44.1977	59.6006	62.3993	2.79867
1616589960	744384454	73.4162	47.0165	44.2151	59.5673	62.3687	2.80135
1616589960	754021637	73.4093	47.0201	44.2183	59.5706	62.3724	2.80179
1616589960	764271345	73.3913	47.0002	44.2013	59.6085	62.4074	2.79891
1616589960	774073329	73.3956	46.9938	44.1957	59.6106	62.4087	2.79814
1616589960	784491469	73.411	47.0225	44.2203	59.5665	62.3687	2.80223
1616589960	794750877	73.3952	46.9987	44.1999	59.6061	62.4049	2.79882
