time_sec	time_nanosec	jac_det
1616589960	321756271	0.0233619
1616589960	332456845	0.0233627
1616589960	341702419	0.0233384
1616589960	351781868	0.0233384
1616589960	361824255	0.0233628
1616589960	371663344	0.0233668
1616589960	382590452	0.0233403
1616589960	391729933	0.0233347
1616589960	401726926	0.0233548
1616589960	411880849	0.0233395
1616589960	422022654	0.0233495
1616589960	432190171	0.0233345
1616589960	442246513	0.0233296
1616589960	452148394	0.0233514
1616589960	462553747	0.023348
1616589960	476248518	0.0233579
1616589960	482642010	0.0233504
1616589960	495511551	0.0233589
1616589960	502516677	0.0233562
1616589960	512837743	0.023363
1616589960	525881848	0.023339
1616589960	532910001	0.023361
1616589960	545345988	0.0233604
1616589960	555198098	0.0233598
1616589960	562680817	0.023341
1616589960	572549855	0.0233414
1616589960	582727003	0.0233632
1616589960	595674785	0.023363
1616589960	602434942	0.0233581
1616589960	612819849	0.0233428
1616589960	622711911	0.0233318
1616589960	632719591	0.0233532
1616589960	642269868	0.0233525
1616589960	652350650	0.0233507
1616589960	664122890	0.0233499
1616589960	674405083	0.0233274
1616589960	682218155	0.0233282
1616589960	692566188	0.0233372
1616589960	704376796	0.0233585
1616589960	712226807	0.023333
1616589960	722301284	0.0233354
1616589960	732413770	0.0233377
1616589960	742354588	0.0233574
1616589960	754189589	0.02336
1616589960	762374464	0.0233413
1616589960	772343923	0.0233355
1616589960	782367251	0.0233626
1616589960	792627796	0.0233399
1616589960	802305681	0.0233428
1616589960	812409003	0.0233357
1616589960	822310179	0.023335
1616589960	832394213	0.0233367
1616589960	844083571	0.0233321
1616589960	852247510	0.0233325
1616589960	862310045	0.0233568
1616589960	874086861	0.0233525
1616589960	884515170	0.0233269
1616589960	892261660	0.0233342
1616589960	902379114	0.0233385
1616589960	912304857	0.0233561
1616589960	924153861	0.0233537
1616589960	932275044	0.0233561
1616589960	944287402	0.0233391
1616589960	952237517	0.023335
1616589960	964466507	0.0233601
1616589960	973972517	0.0233589
1616589960	982325106	0.0233546
1616589960	992235119	0.0233397
1616589961	4108427	0.0233389
1616589961	14461575	0.0233657
1616589961	24461321	0.0233587
