time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1616589960	322565590	0.706355	0.696049	0.672975	0.658246
1616589960	332632139	0.706355	0.696049	0.672975	0.658246
1616589960	342638570	0.706355	0.696049	0.672975	0.658246
1616589960	352097896	0.706355	0.696049	0.672975	0.658246
1616589960	362811613	0.706355	0.696049	0.672975	0.658246
1616589960	372510232	0.706355	0.696049	0.672975	0.658246
1616589960	382788369	0.706355	0.696049	0.672975	0.658246
1616589960	392559586	0.706355	0.696049	0.672975	0.658246
1616589960	402824162	0.706355	0.696049	0.672975	0.658246
1616589960	413251728	0.706355	0.696049	0.672975	0.658246
1616589960	423855054	0.706355	0.696049	0.672975	0.658246
1616589960	434170502	0.706355	0.696049	0.672975	0.658246
1616589960	443975182	0.706355	0.696049	0.672975	0.658246
1616589960	454667215	0.706355	0.696049	0.672975	0.658246
1616589960	465536745	0.706355	0.696049	0.672975	0.658246
1616589960	476841732	0.706355	0.696049	0.672975	0.658246
1616589960	485749908	0.706355	0.696049	0.672975	0.658246
1616589960	496005504	0.706355	0.696049	0.672975	0.658246
1616589960	505654081	0.706355	0.696049	0.672975	0.658246
1616589960	515893406	0.706355	0.696049	0.672975	0.658246
1616589960	526534709	0.706355	0.696049	0.672975	0.658246
1616589960	536607781	0.706355	0.696049	0.672975	0.658246
1616589960	545860132	0.706355	0.696049	0.672975	0.658246
1616589960	555718794	0.706355	0.696049	0.672975	0.658246
1616589960	566115590	0.706355	0.696049	0.672975	0.658246
1616589960	575715357	0.706355	0.696049	0.672975	0.658246
1616589960	586436774	0.706355	0.696049	0.672975	0.658246
1616589960	596194959	0.706355	0.696049	0.672975	0.658246
1616589960	605448927	0.706355	0.696049	0.672975	0.658246
1616589960	616190143	0.706355	0.696049	0.672975	0.658246
1616589960	625826879	0.706355	0.696049	0.672975	0.658246
1616589960	636362768	0.706355	0.696049	0.672975	0.658246
1616589960	644392322	0.706355	0.696049	0.672975	0.658246
1616589960	654512466	0.706355	0.696049	0.672975	0.658246
1616589960	664560353	0.706355	0.696049	0.672975	0.658246
1616589960	674717869	0.706355	0.696049	0.672975	0.658246
1616589960	684272390	0.706355	0.696049	0.672975	0.658246
1616589960	695075879	0.706355	0.696049	0.672975	0.658246
1616589960	704716997	0.706355	0.696049	0.672975	0.658246
1616589960	714738540	0.706355	0.696049	0.672975	0.658246
1616589960	724693305	0.706355	0.696049	0.672975	0.658246
1616589960	734513962	0.706355	0.696049	0.672975	0.658246
1616589960	744733193	0.706355	0.696049	0.672975	0.658246
1616589960	754598606	0.706355	0.696049	0.672975	0.658246
1616589960	764667404	0.706355	0.696049	0.672975	0.658246
1616589960	774417024	0.706355	0.696049	0.672975	0.658246
1616589960	784851949	0.706355	0.696049	0.672975	0.658246
1616589960	795134571	0.706355	0.696049	0.672975	0.658246
1616589960	804375325	0.706355	0.696049	0.672975	0.658246
1616589960	814661653	0.706355	0.696049	0.672975	0.658246
1616589960	824652251	0.706355	0.696049	0.672975	0.658246
1616589960	834588258	0.706355	0.696049	0.672975	0.658246
1616589960	844457107	0.706355	0.696049	0.672975	0.658246
1616589960	854315073	0.706355	0.696049	0.672975	0.658246
1616589960	864878755	0.706355	0.696049	0.672975	0.658246
1616589960	874509523	0.706355	0.696049	0.672975	0.658246
1616589960	884919877	0.706355	0.696049	0.672975	0.658246
1616589960	894411541	0.706355	0.696049	0.672975	0.658246
1616589960	904738189	0.706355	0.696049	0.672975	0.658246
1616589960	914679932	0.706355	0.696049	0.672975	0.658246
1616589960	924601285	0.706355	0.696049	0.672975	0.658246
1616589960	934426581	0.706355	0.696049	0.672975	0.658246
1616589960	944673060	0.706355	0.696049	0.672975	0.658246
1616589960	954347736	0.706355	0.696049	0.672975	0.658246
1616589960	964829773	0.706355	0.696049	0.672975	0.658246
1616589960	974316824	0.706355	0.696049	0.672975	0.658246
1616589960	984386641	0.706355	0.696049	0.672975	0.658246
1616589960	994565918	0.706355	0.696049	0.672975	0.658246
1616589961	4483125	0.706355	0.696049	0.672975	0.658246
1616589961	14814153	0.706355	0.696049	0.672975	0.658246
1616589961	24868758	0.706355	0.696049	0.672975	0.658246
