time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1608291577	269167537	12.6829	19.3291	-35.1138	150.594
1608291577	278234294	12.6829	19.3291	-35.1138	150.594
1608291577	288426542	12.6829	19.3291	-35.1138	150.594
1608291577	298581049	12.6829	19.3291	-35.1138	150.594
1608291577	308242948	12.6829	19.3291	-35.1138	150.594
1608291577	318164305	12.6829	19.3291	-35.1138	150.594
1608291577	327882871	12.6829	19.3291	-35.1138	150.594
1608291577	338192128	12.6829	19.3291	-35.1138	150.594
1608291577	348356675	12.6829	19.3291	-35.1138	150.594
1608291577	358175114	12.6829	19.3291	-35.1138	150.594
1608291577	368210525	12.6829	19.3291	-35.1138	150.594
1608291577	378271379	12.6829	19.3291	-35.1138	150.594
1608291577	388068712	12.6829	19.3291	-35.1138	150.594
1608291577	398152772	12.6829	19.3291	-35.1138	150.594
1608291577	408265316	12.6829	19.3291	-35.1138	150.594
1608291577	418448289	12.6829	19.3291	-35.1138	150.594
1608291577	428283542	12.6829	19.3291	-35.1138	150.594
1608291577	438436357	12.6829	19.3291	-35.1138	150.594
1608291577	448516396	12.6829	19.3291	-35.1138	150.594
1608291577	458454920	12.6829	19.3291	-35.1138	150.594
1608291577	468258757	12.6829	19.3291	-35.1138	150.594
1608291577	478235270	12.6829	19.3291	-35.1138	150.594
1608291577	488550746	12.6829	19.3291	-35.1138	150.594
1608291577	497346521	12.6829	19.3291	-35.1138	150.594
1608291577	506882053	12.6829	19.3291	-35.1138	150.594
1608291577	516823775	12.6829	19.3291	-35.1138	150.594
1608291577	526932135	12.6829	19.3291	-35.1138	150.594
1608291577	537071335	12.6829	19.3291	-35.1138	150.594
1608291577	546740397	12.6829	19.3291	-35.1138	150.594
1608291577	558401893	12.6829	19.3291	-35.1138	150.594
1608291577	568276877	12.6829	19.3291	-35.1138	150.594
1608291577	578114843	12.6829	19.3291	-35.1138	150.594
1608291577	587996057	12.6829	19.3291	-35.1138	150.594
1608291577	598655160	12.6829	19.3291	-35.1138	150.594
1608291577	608331134	12.6829	19.3291	-35.1138	150.594
1608291577	617903620	12.6829	19.3291	-35.1138	150.594
1608291577	628446196	12.6829	19.3291	-35.1138	150.594
1608291577	638250876	12.6829	19.3291	-35.1138	150.594
1608291577	648273740	12.6829	19.3291	-35.1138	150.594
1608291577	658251781	12.6829	19.3291	-35.1138	150.594
1608291577	668577058	12.6829	19.3291	-35.1138	150.594
1608291577	678404972	12.6829	19.3291	-35.1138	150.594
1608291577	687278622	12.6829	19.3291	-35.1138	150.594
1608291577	697050781	12.6829	19.3291	-35.1138	150.594
1608291577	706778272	12.6829	19.3291	-35.1138	150.594
1608291577	716786736	12.6829	19.3291	-35.1138	150.594
1608291577	727032892	12.6829	19.3291	-35.1138	150.594
1608291577	737017361	12.6829	19.3291	-35.1138	150.594
1608291577	746834297	12.6829	19.3291	-35.1138	150.594
1608291577	756977012	12.6829	19.3291	-35.1138	150.594
1608291577	767027771	12.6829	19.3291	-35.1138	150.594
1608291577	776991551	12.6829	19.3291	-35.1138	150.594
1608291577	786987047	12.6829	19.3291	-35.1138	150.594
1608291577	797109407	12.6829	19.3291	-35.1138	150.594
1608291577	806785462	12.6829	19.3291	-35.1138	150.594
1608291577	817441019	12.6829	19.3291	-35.1138	150.594
1608291577	827724836	12.6829	19.3291	-35.1138	150.594
1608291577	837765156	12.6829	19.3291	-35.1138	150.594
1608291577	847908771	12.6829	19.3291	-35.1138	150.594
1608291577	857810268	12.6829	19.3291	-35.1138	150.594
1608291577	867720309	12.6829	19.3291	-35.1138	150.594
1608291577	877855898	12.6829	19.3291	-35.1138	150.594
1608291577	887920766	12.6829	19.3291	-35.1138	150.594
1608291577	897801164	12.6829	19.3291	-35.1138	150.594
1608291577	907401102	12.6829	19.3291	-35.1138	150.594
1608291577	917981253	12.6829	19.3291	-35.1138	150.594
1608291577	927693236	12.6829	19.3291	-35.1138	150.594
1608291577	937672404	12.6829	19.3291	-35.1138	150.594
1608291577	948055030	12.6829	19.3291	-35.1138	150.594
1608291577	957732949	12.6829	19.3291	-35.1138	150.594
1608291577	967713982	12.6829	19.3291	-35.1138	150.594
1608291577	977785082	12.6829	19.3291	-35.1138	150.594
1608291577	987838156	12.6829	19.3291	-35.1138	150.594
1608291577	997718873	12.6829	19.3291	-35.1138	150.594
1608291578	7713705	12.6829	19.3291	-35.1138	150.594
1608291578	17864103	12.6829	19.3291	-35.1138	150.594
1608291578	27636091	12.6829	19.3291	-35.1138	150.594
1608291578	37829826	12.6829	19.3291	-35.1138	150.594
1608291578	47843820	12.6829	19.3291	-35.1138	150.594
1608291578	57673010	12.6829	19.3291	-35.1138	150.594
1608291578	67795347	12.6829	19.3291	-35.1138	150.594
1608291578	77526653	12.6829	19.3291	-35.1138	150.594
1608291578	87778030	12.6829	19.3291	-35.1138	150.594
1608291578	97784883	12.6829	19.3291	-35.1138	150.594
1608291578	107631510	12.6829	19.3291	-35.1138	150.594
1608291578	117888413	12.6829	19.3291	-35.1138	150.594
1608291578	127667104	12.6829	19.3291	-35.1138	150.594
1608291578	137262267	12.6829	19.3291	-35.1138	150.594
1608291578	147149876	12.6829	19.3291	-35.1138	150.594
