time_sec	time_nanosec	control_action_0	control_action_1	control_action_2	control_action_3
1608291576	266207040	11.2829	20.7291	-23.9138	152.184
1608291576	277966033	11.2829	20.7291	-23.9138	152.184
1608291576	287971621	11.2829	20.7291	-23.9138	152.184
1608291576	297859144	11.2829	20.7291	-23.9138	152.184
1608291576	307841948	11.2829	20.7291	-23.9138	152.184
1608291576	317894114	11.2829	20.7291	-23.9138	152.184
1608291576	327743737	11.2829	20.7291	-23.9138	152.184
1608291576	337574411	11.2829	20.7291	-23.9138	152.184
1608291576	348063959	11.2829	20.7291	-23.9138	152.184
1608291576	358018320	11.2829	20.7291	-23.9138	152.184
1608291576	367763236	11.2829	20.7291	-23.9138	152.184
1608291576	377757959	11.2829	20.7291	-23.9138	152.184
1608291576	387773079	11.2829	20.7291	-23.9138	152.184
1608291576	397761610	11.2829	20.7291	-23.9138	152.184
1608291576	407903462	11.2829	20.7291	-23.9138	152.184
1608291576	417950646	11.2829	20.7291	-23.9138	152.184
1608291576	427536252	11.2829	20.7291	-23.9138	152.184
1608291576	438651636	11.2829	20.7291	-23.9138	152.184
1608291576	448639889	11.2829	20.7291	-23.9138	152.184
1608291576	458774065	11.2829	20.7291	-23.9138	152.184
1608291576	468600826	11.2829	20.7291	-23.9138	152.184
1608291576	478605210	11.2829	20.7291	-23.9138	152.184
1608291576	488549103	11.2829	20.7291	-23.9138	152.184
1608291576	498691997	11.2829	20.7291	-23.9138	152.184
1608291576	508698042	11.2829	20.7291	-23.9138	152.184
1608291576	518602617	11.2829	20.7291	-23.9138	152.184
1608291576	529003447	11.2829	20.7291	-23.9138	152.184
1608291576	538461901	11.2829	20.7291	-23.9138	152.184
1608291576	548642947	11.2829	20.7291	-23.9138	152.184
1608291576	558661578	11.2829	20.7291	-23.9138	152.184
1608291576	568515946	11.2829	20.7291	-23.9138	152.184
1608291576	578530408	11.2829	20.7291	-23.9138	152.184
1608291576	588461297	11.2829	20.7291	-23.9138	152.184
1608291576	598474927	11.2829	20.7291	-23.9138	152.184
1608291576	608823428	11.2829	20.7291	-23.9138	152.184
1608291576	618545563	11.2829	20.7291	-23.9138	152.184
1608291576	628518360	11.2829	20.7291	-23.9138	152.184
1608291576	638781884	11.2829	20.7291	-23.9138	152.184
1608291576	648592059	11.2829	20.7291	-23.9138	152.184
1608291576	658614485	11.2829	20.7291	-23.9138	152.184
1608291576	668692651	11.2829	20.7291	-23.9138	152.184
1608291576	678654886	11.2829	20.7291	-23.9138	152.184
1608291576	686996689	11.2829	20.7291	-23.9138	152.184
1608291576	696366488	11.2829	20.7291	-23.9138	152.184
1608291576	706120712	11.2829	20.7291	-23.9138	152.184
1608291576	716003779	11.2829	20.7291	-23.9138	152.184
1608291576	726091312	11.2829	20.7291	-23.9138	152.184
1608291576	736276966	11.2829	20.7291	-23.9138	152.184
1608291576	746499002	11.2829	20.7291	-23.9138	152.184
1608291576	758617731	11.2829	20.7291	-23.9138	152.184
1608291576	769050952	11.2829	20.7291	-23.9138	152.184
1608291576	778512756	11.2829	20.7291	-23.9138	152.184
1608291576	788922318	11.2829	20.7291	-23.9138	152.184
1608291576	798644649	11.2829	20.7291	-23.9138	152.184
1608291576	808601604	11.2829	20.7291	-23.9138	152.184
1608291576	818621793	11.2829	20.7291	-23.9138	152.184
1608291576	829306365	11.2829	20.7291	-23.9138	152.184
1608291576	838923283	11.2829	20.7291	-23.9138	152.184
1608291576	848958010	11.2829	20.7291	-23.9138	152.184
1608291576	858626826	11.2829	20.7291	-23.9138	152.184
1608291576	868971689	11.2829	20.7291	-23.9138	152.184
1608291576	879127460	11.2829	20.7291	-23.9138	152.184
1608291576	888632001	11.2829	20.7291	-23.9138	152.184
1608291576	898799234	11.2829	20.7291	-23.9138	152.184
1608291576	908785777	11.2829	20.7291	-23.9138	152.184
