time_sec	time_nanosec	joint_velocity_0	joint_velocity_1	joint_velocity_2	joint_velocity_3
1608147966	160277276	0	0	0	0
1608147966	170096740	0	0	0	0
1608147966	180202439	0	0	0	0
1608147966	190376608	0	0	0	0
1608147966	200309600	0	0	0	0
1608147966	210276659	0	0	0	0
1608147966	220278962	0	0	0	0
1608147966	230283506	0	0	0	0
1608147966	240341806	0	0	0	0
1608147966	250258298	0	0	0	0
1608147966	260317536	0	0	0	0
1608147966	270283601	0	0	0	0
1608147966	280310814	0	0	0	0
1608147966	290326084	0	0	0	0
1608147966	300239532	0	0	0	0
1608147966	310338456	0	0	0	0
1608147966	320277708	0	0	0	0
1608147966	330259171	0	0	0	0
1608147966	340350602	0	0	0	0
1608147966	350308380	0	0	0	0
1608147966	360332798	0	0	0	0
1608147966	370339614	0	0	0	0
1608147966	380247491	0	0	0	0
1608147966	390305262	0	0	0	0
1608147966	400311843	0	0	0	0
1608147966	410271496	0	0	0	0
1608147966	420296555	0	0	0	0
1608147966	430259310	0	0	0	0
1608147966	440281516	0	0	0	0
1608147966	450284781	0	0	0	0
1608147966	460337650	0	0	0	0
1608147966	470311590	0	0	0	0
1608147966	480243592	0	0	0	0
1608147966	490333482	0	0	0	0
1608147966	500275537	0	0	0	0
1608147966	510236207	0	0	0	0
1608147966	520492213	0	0	0	0
1608147966	530336545	0	0	0	0
1608147966	540305269	0	0	0	0
1608147966	550319042	0	0	0	0
1608147966	560284036	0	0	0	0
1608147966	570269578	0	0	0	0
1608147966	580313499	0	0	0	0
1608147966	590314686	0	0	0	0
1608147966	600285359	0	0	0	0
1608147966	610244904	0	0	0	0
1608147966	620317308	0	0	0	0
1608147966	630320166	0	0	0	0
1608147966	640476784	0	0	0	0
1608147966	650298160	0	0	0	0
1608147966	660311012	0	0	0	0
1608147966	670331782	0	0	0	0
1608147966	680312257	0	0	0	0
1608147966	690293353	0	0	0	0
1608147966	700344812	0	0	0	0
1608147966	710283201	0	0	0	0
1608147966	720253203	0	0	0	0
1608147966	730319408	0	0	0	0
1608147966	740285501	0	0	0	0
1608147966	750137567	0	0	0	0
1608147966	760123847	0	0	0	0
1608147966	770155375	0	0	0	0
1608147966	780069501	0	0	0	0
1608147966	790247077	0	0	0	0
1608147966	800072179	0	0	0	0
1608147966	810092007	0	0	0	0
1608147966	820132253	0	0	0	0
1608147966	830093556	0	0	0	0
1608147966	840162240	0	0	0	0
1608147966	850141551	0	0	0	0
1608147966	860083676	0	0	0	0
1608147966	870263962	0	0	0	0
1608147966	880104147	0	0	0	0
1608147966	890342825	0	0	0	0
1608147966	900210295	0	0	0	0
1608147966	910071097	0	0	0	0
1608147966	920111875	0	0	0	0
1608147966	930329845	0	0	0	0
1608147966	940212300	0	0	0	0
1608147966	950136865	0	0	0	0
1608147966	960070487	0	0	0	0
1608147966	970128149	0	0	0	0
1608147966	980179619	0	0	0	0
1608147966	990247366	0	0	0	0
1608147967	270433	0	0	0	0
1608147967	10266110	0	0	0	0
1608147967	20317830	0	0	0	0
1608147967	30312587	0	0	0	0
1608147967	40339183	0	0	0	0
1608147967	50320318	0	0	0	0
1608147967	60319993	0	0	0	0
1608147967	70320502	0	0	0	0
1608147967	80321243	0	0	0	0
1608147967	90347926	0	0	0	0
1608147967	100285570	0	0	0	0
1608147967	110278107	0	0	0	0
1608147967	120250433	0	0	0	0
1608147967	130334462	0	0	0	0
1608147967	140314154	0	0	0	0
1608147967	150252106	0	0	0	0
1608147967	160231915	0	0	0	0
1608147967	170306815	0	0	0	0
1608147967	180293358	0	0	0	0
1608147967	190499725	0	0	0	0
1608147967	200310961	0	0	0	0
1608147967	210352697	0	0	0	0
1608147967	220433404	0	0	0	0
1608147967	230255377	0	0	0	0
1608147967	240302843	0	0	0	0
1608147967	250342718	0	0	0	0
1608147967	260328704	0	0	0	0
1608147967	270316978	0	0	0	0
1608147967	280322053	0	0	0	0
1608147967	290327711	0	0	0	0
1608147967	300283800	0	0	0	0
1608147967	310344407	0	0	0	0
1608147967	320322497	0	0	0	0
1608147967	330332374	0	0	0	0
1608147967	340339997	0	0	0	0
1608147967	350320428	0	0	0	0
1608147967	360278096	0	0	0	0
1608147967	370261406	0	0	0	0
1608147967	380326949	0	0	0	0
1608147967	390319463	0	0	0	0
1608147967	400282022	0	0	0	0
1608147967	410331065	0	0	0	0
1608147967	420324461	0	0	0	0
1608147967	430354225	0	0	0	0
1608147967	440301373	0	0	0	0
1608147967	450304794	0	0	0	0
1608147967	460302160	0	0	0	0
1608147967	470293730	0	0	0	0
1608147967	480315320	0	0	0	0
1608147967	490311157	0	0	0	0
1608147967	500256865	0	0	0	0
1608147967	510305106	0	0	0	0
1608147967	520379811	0	0	0	0
1608147967	530341898	0	0	0	0
1608147967	540319587	0	0	0	0
1608147967	550260213	0	0	0	0
1608147967	560251133	0	0	0	0
1608147967	570263951	0	0	0	0
1608147967	580302184	0	0	0	0
1608147967	590290910	0	0	0	0
1608147967	600289568	0	0	0	0
1608147967	610346790	0	0	0	0
1608147967	620336500	0	0	0	0
1608147967	630308320	0	0	0	0
1608147967	640226346	0	0	0	0
1608147967	650298452	0	0	0	0
1608147967	660300913	0	0	0	0
1608147967	670243643	0	0	0	0
1608147967	680334848	0	0	0	0
1608147967	690250398	0	0	0	0
1608147967	700330080	0	0	0	0
1608147967	710307218	0	0	0	0
1608147967	720417586	0	0	0	0
1608147967	730238366	0	0	0	0
1608147967	740240820	0	0	0	0
1608147967	750484687	0	0	0	0
1608147967	760363184	0	0	0	0
1608147967	770311998	0	0	0	0
1608147967	780341667	0	0	0	0
1608147967	790276794	0	0	0	0
1608147967	800302842	0	0	0	0
1608147967	810324479	0	0	0	0
1608147967	820312919	0	0	0	0
1608147967	830249641	0	0	0	0
1608147967	840325467	0	0	0	0
1608147967	850299984	0	0	0	0
1608147967	860264591	0	0	0	0
1608147967	870348123	0	0	0	0
1608147967	880311640	0	0	0	0
1608147967	890299896	0	0	0	0
1608147967	900314807	0	0	0	0
1608147967	910327699	0	0	0	0
1608147967	920358758	0	0	0	0
1608147967	930294793	0	0	0	0
1608147967	940305204	0	0	0	0
1608147967	950325106	0	0	0	0
1608147967	960306075	0	0	0	0
1608147967	970239163	0	0	0	0
1608147967	980295614	0	0	0	0
1608147967	990295007	0	0	0	0
1608147968	369420	0	0	0	0
1608147968	10326433	0	0	0	0
1608147968	20328340	0	0	0	0
1608147968	30374595	0	0	0	0
1608147968	40111764	0	0	0	0
1608147968	50056776	0	0	0	0
1608147968	60015556	0	0	0	0
1608147968	70154657	0	0	0	0
1608147968	80078517	0	0	0	0
1608147968	90161044	0	0	0	0
1608147968	100118463	0	0	0	0
1608147968	110091391	0	0	0	0
1608147968	120066750	0	0	0	0
1608147968	130107061	0	0	0	0
1608147968	140080031	0	0	0	0
1608147968	150065487	0	0	0	0
1608147968	160096315	0	0	0	0
1608147968	170073378	0	0	0	0
1608147968	180131476	0	0	0	0
1608147968	190270108	0	0	0	0
1608147968	200361408	0	0	0	0
1608147968	210351744	0	0	0	0
1608147968	220316085	0	0	0	0
1608147968	230370527	0	0	0	0
1608147968	240327642	0	0	0	0
1608147968	250340190	0	0	0	0
1608147968	260316969	0	0	0	0
1608147968	270331988	0	0	0	0
1608147968	280327916	0	0	0	0
1608147968	290306128	0	0	0	0
1608147968	300268301	0	0	0	0
1608147968	310454080	0	0	0	0
1608147968	320272458	0	0	0	0
1608147968	330398985	0	0	0	0
1608147968	340338055	0	0	0	0
1608147968	350268020	0	0	0	0
1608147968	360330458	0	0	0	0
1608147968	370309924	0	0	0	0
1608147968	380497174	0	0	0	0
1608147968	390246760	0	0	0	0
1608147968	400327372	0	0	0	0
1608147968	410352465	0	0	0	0
1608147968	420299722	0	0	0	0
1608147968	430332494	0	0	0	0
1608147968	440345911	0	0	0	0
1608147968	450289685	0	0	0	0
1608147968	460293394	0	0	0	0
1608147968	470381063	0	0	0	0
1608147968	480178789	0	0	0	0
1608147968	490189959	0	0	0	0
1608147968	500252926	0	0	0	0
1608147968	510251444	0	0	0	0
1608147968	520232913	0	0	0	0
1608147968	530218861	0	0	0	0
1608147968	540261196	0	0	0	0
1608147968	550299583	0	0	0	0
1608147968	560219770	0	0	0	0
1608147968	570201740	0	0	0	0
1608147968	580291869	0	0	0	0
1608147968	590291943	0	0	0	0
1608147968	600294627	0	0	0	0
1608147968	610304840	0	0	0	0
1608147968	620272452	0	0	0	0
1608147968	630289890	0	0	0	0
1608147968	640288723	0	0	0	0
1608147968	650305656	0	0	0	0
1608147968	660274464	0	0	0	0
1608147968	670204995	0	0	0	0
1608147968	680284338	0	0	0	0
1608147968	690376424	0	0	0	0
1608147968	700314983	0	0	0	0
1608147968	710371216	0	0	0	0
1608147968	720281367	0	0	0	0
1608147968	730238793	0	0	0	0
1608147968	740236926	0	0	0	0
1608147968	750293928	0	0	0	0
1608147968	760274819	0	0	0	0
1608147968	770373121	0	0	0	0
1608147968	780303393	0	0	0	0
1608147968	790356024	0	0	0	0
1608147968	800314527	0	0	0	0
1608147968	810269588	0	0	0	0
1608147968	820361435	0	0	0	0
1608147968	830326496	0	0	0	0
1608147968	840308926	0	0	0	0
1608147968	850278746	0	0	0	0
1608147968	860334867	0	0	0	0
1608147968	870361741	0	0	0	0
1608147968	880275339	0	0	0	0
1608147968	890275607	0	0	0	0
1608147968	900328151	0	0	0	0
1608147968	910259381	0	0	0	0
1608147968	920334645	0	0	0	0
1608147968	930280955	0	0	0	0
1608147968	940356061	0	0	0	0
1608147968	950320258	0	0	0	0
1608147968	960369009	0	0	0	0
1608147968	970303150	0	0	0	0
1608147968	980303468	0	0	0	0
1608147968	990639531	0	0	0	0
1608147969	360993	0	0	0	0
1608147969	10274663	0	0	0	0
1608147969	20317848	0	0	0	0
1608147969	30330869	0	0	0	0
1608147969	40336705	0	0	0	0
1608147969	50355626	0	0	0	0
1608147969	60305005	0	0	0	0
1608147969	70313263	0	0	0	0
1608147969	80298381	0	0	0	0
1608147969	90380290	0	0	0	0
1608147969	100356875	0	0	0	0
1608147969	110338891	0	0	0	0
1608147969	120324329	0	0	0	0
1608147969	130281751	0	0	0	0
1608147969	140391645	0	0	0	0
1608147969	150295240	0	0	0	0
1608147969	160346116	0	0	0	0
1608147969	170329727	0	0	0	0
1608147969	180332482	0	0	0	0
1608147969	190324216	0	0	0	0
1608147969	200402990	0	0	0	0
1608147969	210335336	0	0	0	0
1608147969	220332487	0	0	0	0
1608147969	230369631	0	0	0	0
1608147969	240359345	0	0	0	0
1608147969	250288219	0	0	0	0
1608147969	260358610	0	0	0	0
1608147969	270349173	0	0	0	0
1608147969	280224721	0	0	0	0
1608147969	290361792	0	0	0	0
1608147969	300351164	0	0	0	0
1608147969	310362678	0	0	0	0
1608147969	320361274	0	0	0	0
1608147969	330364968	0	0	0	0
1608147969	340342815	0	0	0	0
1608147969	350389839	0	0	0	0
1608147969	360349644	0	0	0	0
1608147969	370323158	0	0	0	0
1608147969	380357773	0	0	0	0
1608147969	390360352	0	0	0	0
1608147969	400300274	0	0	0	0
1608147969	410274225	0	0	0	0
1608147969	420346354	0	0	0	0
1608147969	430317415	0	0	0	0
1608147969	440348096	0	0	0	0
1608147969	450383002	0	0	0	0
1608147969	460250304	0	0	0	0
1608147969	470374257	0	0	0	0
1608147969	480300676	0	0	0	0
1608147969	490331800	0	0	0	0
1608147969	500365039	0	0	0	0
1608147969	510349326	0	0	0	0
1608147969	520350624	0	0	0	0
1608147969	530310049	0	0	0	0
1608147969	540283458	0	0	0	0
1608147969	550345387	0	0	0	0
1608147969	560307356	0	0	0	0
1608147969	570389830	0	0	0	0
1608147969	580360899	0	0	0	0
1608147969	590282852	0	0	0	0
1608147969	600368213	0	0	0	0
1608147969	610388347	0	0	0	0
1608147969	620307912	0	0	0	0
1608147969	630383106	0	0	0	0
1608147969	640286687	0	0	0	0
1608147969	650330096	0	0	0	0
1608147969	660428533	0	0	0	0
1608147969	670268316	0	0	0	0
1608147969	680430667	0	0	0	0
1608147969	690357238	0	0	0	0
1608147969	700285113	0	0	0	0
1608147969	710353530	0	0	0	0
1608147969	720368333	0	0	0	0
1608147969	730171175	0	0	0	0
1608147969	740263631	0	0	0	0
1608147969	750331625	0	0	0	0
1608147969	760365365	0	0	0	0
1608147969	770342939	0	0	0	0
1608147969	780282456	0	0	0	0
1608147969	790372579	0	0	0	0
1608147969	800339774	0	0	0	0
1608147969	810321527	0	0	0	0
1608147969	820337151	0	0	0	0
1608147969	830295344	0	0	0	0
1608147969	840315763	0	0	0	0
1608147969	850322244	0	0	0	0
1608147969	860356589	0	0	0	0
1608147969	870343194	0	0	0	0
1608147969	880382754	0	0	0	0
1608147969	890306604	0	0	0	0
1608147969	900359117	0	0	0	0
1608147969	910391490	0	0	0	0
1608147969	920351269	0	0	0	0
1608147969	930331278	0	0	0	0
1608147969	940331156	0	0	0	0
1608147969	950353048	0	0	0	0
1608147969	960361671	0	0	0	0
1608147969	970220326	0	0	0	0
1608147969	980238731	0	0	0	0
1608147969	990245673	0	0	0	0
1608147970	225833	0	0	0	0
1608147970	10246915	0	0	0	0
1608147970	20163279	0	0	0	0
1608147970	30264236	0	0	0	0
1608147970	40242366	0	0	0	0
1608147970	50273992	0	0	0	0
1608147970	60409521	0	0	0	0
1608147970	70209555	0	0	0	0
1608147970	80237083	0	0	0	0
1608147970	90268639	0	0	0	0
1608147970	100256138	0	0	0	0
1608147970	110412147	0	0	0	0
1608147970	120169893	0	0	0	0
1608147970	130164641	0	0	0	0
1608147970	140193482	0	0	0	0
1608147970	150125374	0	0	0	0
1608147970	160275817	0	0	0	0
1608147970	170235652	0	0	0	0
1608147970	180309789	0	0	0	0
1608147970	190358436	0	0	0	0
1608147970	200299059	0	0	0	0
1608147970	210314907	0	0	0	0
1608147970	220278827	0	0	0	0
1608147970	230501522	0	0	0	0
1608147970	240339807	0	0	0	0
1608147970	250389475	0	0	0	0
1608147970	260399962	0	0	0	0
1608147970	270331005	0	0	0	0
1608147970	280357075	0	0	0	0
1608147970	290598686	0	0	0	0
1608147970	300368204	0	0	0	0
1608147970	310306217	0	0	0	0
1608147970	320323755	0	0	0	0
1608147970	330341236	0	0	0	0
1608147970	340432623	0	0	0	0
1608147970	350374626	0	0	0	0
1608147970	360331159	0	0	0	0
1608147970	370344319	0	0	0	0
1608147970	380322348	0	0	0	0
1608147970	390331258	0	0	0	0
1608147970	400306222	0	0	0	0
1608147970	410305658	0	0	0	0
1608147970	420294639	0	0	0	0
1608147970	430398221	0	0	0	0
1608147970	440367245	0	0	0	0
1608147970	450347485	0	0	0	0
1608147970	460324915	0	0	0	0
1608147970	470336307	0	0	0	0
1608147970	480281560	0	0	0	0
1608147970	490277982	0	0	0	0
1608147970	500359919	0	0	0	0
1608147970	510386022	0	0	0	0
1608147970	520509107	0	0	0	0
1608147970	530424367	0	0	0	0
1608147970	540601279	0	0	0	0
1608147970	550426103	0	0	0	0
1608147970	560284147	0	0	0	0
1608147970	570294985	0	0	0	0
1608147970	580407094	0	0	0	0
1608147970	590384378	0	0	0	0
1608147970	600321994	0	0	0	0
1608147970	610307930	0	0	0	0
1608147970	620327260	0	0	0	0
1608147970	630328013	0	0	0	0
1608147970	640387336	0	0	0	0
1608147970	650274401	0	0	0	0
1608147970	660286170	0	0	0	0
1608147970	670387132	0	0	0	0
1608147970	680369275	0	0	0	0
1608147970	690338961	0	0	0	0
1608147970	700302935	0	0	0	0
1608147970	710337428	0	0	0	0
1608147970	720353979	0	0	0	0
1608147970	730330180	0	0	0	0
1608147970	740332968	0	0	0	0
1608147970	750292505	0	0	0	0
1608147970	760347711	0	0	0	0
1608147970	770329978	0	0	0	0
1608147970	780387397	0	0	0	0
1608147970	790327746	0	0	0	0
1608147970	800367305	0	0	0	0
1608147970	810426598	0	0	0	0
1608147970	820351624	0	0	0	0
1608147970	830364162	0	0	0	0
1608147970	840382729	0	0	0	0
1608147970	850337436	0	0	0	0
1608147970	860332985	0	0	0	0
1608147970	870332752	0	0	0	0
1608147970	880357002	0	0	0	0
1608147970	890349287	0	0	0	0
1608147970	900261177	0	0	0	0
1608147970	910285575	0	0	0	0
1608147970	920366774	0	0	0	0
1608147970	930359232	0	0	0	0
1608147970	940356086	0	0	0	0
1608147970	950359915	0	0	0	0
1608147970	960327070	0	0	0	0
1608147970	970334614	0	0	0	0
1608147970	980327250	0	0	0	0
1608147970	990379856	0	0	0	0
1608147971	347370	0	0	0	0
