time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1614774614	563038604	0.66678	0.675395	0.696183	0.622636
1614774614	572808879	0.66678	0.675395	0.696183	0.622636
1614774614	582879933	0.66678	0.675395	0.696183	0.622636
1614774614	592931506	0.66678	0.675395	0.696183	0.622636
1614774614	602867433	0.66678	0.675395	0.696183	0.622636
1614774614	612834382	0.66678	0.675395	0.696183	0.622636
1614774614	622951431	0.66678	0.675395	0.696183	0.622636
1614774614	632900404	0.66678	0.675395	0.696183	0.622636
1614774614	642796563	0.66678	0.675395	0.696183	0.622636
1614774614	652867749	0.66678	0.675395	0.696183	0.622636
1614774614	662946737	0.66678	0.675395	0.696183	0.622636
1614774614	672782183	0.66678	0.675395	0.696183	0.622636
1614774614	682849498	0.66678	0.675395	0.696183	0.622636
1614774614	692911741	0.66678	0.675395	0.696183	0.622636
1614774614	702817750	0.66678	0.675395	0.696183	0.622636
1614774614	712990057	0.66678	0.675395	0.696183	0.622636
1614774614	722865312	0.66678	0.675395	0.696183	0.622636
1614774614	732922643	0.66678	0.675395	0.696183	0.622636
1614774614	742793422	0.66678	0.675395	0.696183	0.622636
1614774614	752926043	0.66678	0.675395	0.696183	0.622636
1614774614	762951864	0.66678	0.675395	0.696183	0.622636
1614774614	772864030	0.66678	0.675395	0.696183	0.622636
1614774614	782968910	0.66678	0.675395	0.696183	0.622636
1614774614	792870004	0.66678	0.675395	0.696183	0.622636
1614774614	802798377	0.66678	0.675395	0.696183	0.622636
1614774614	812948092	0.66678	0.675395	0.696183	0.622636
1614774614	822818962	0.66678	0.675395	0.696183	0.622636
1614774614	832873644	0.66678	0.675395	0.696183	0.622636
1614774614	842876924	0.66678	0.675395	0.696183	0.622636
1614774614	852834730	0.66678	0.675395	0.696183	0.622636
1614774614	862843893	0.66678	0.675395	0.696183	0.622636
1614774614	872924868	0.66678	0.675395	0.696183	0.622636
1614774614	882896708	0.66678	0.675395	0.696183	0.622636
1614774614	892898234	0.66678	0.675395	0.696183	0.622636
1614774614	902928484	0.66678	0.675395	0.696183	0.622636
1614774614	912977826	0.66678	0.675395	0.696183	0.622636
1614774614	922875273	0.66678	0.675395	0.696183	0.622636
1614774614	932936216	0.66678	0.675395	0.696183	0.622636
1614774614	943428826	0.66678	0.675395	0.696183	0.622636
1614774614	953055380	0.66678	0.675395	0.696183	0.622636
1614774614	963241977	0.66678	0.675395	0.696183	0.622636
1614774614	973144585	0.66678	0.675395	0.696183	0.622636
1614774614	983118157	0.66678	0.675395	0.696183	0.622636
1614774614	993133324	0.66678	0.675395	0.696183	0.622636
1614774615	3073098	0.66678	0.675395	0.696183	0.622636
1614774615	13159949	0.66678	0.675395	0.696183	0.622636
1614774615	23039359	0.66678	0.675395	0.696183	0.622636
1614774615	32999236	0.66678	0.675395	0.696183	0.622636
1614774615	42794497	0.66678	0.675395	0.696183	0.622636
1614774615	52923043	0.66678	0.675395	0.696183	0.622636
1614774615	62960977	0.66678	0.675395	0.696183	0.622636
1614774615	72793823	0.66678	0.675395	0.696183	0.622636
1614774615	83071544	0.66678	0.675395	0.696183	0.622636
1614774615	92892961	0.66678	0.675395	0.696183	0.622636
1614774615	103000483	0.66678	0.675395	0.696183	0.622636
1614774615	113407571	0.66678	0.675395	0.696183	0.622636
1614774615	122879283	0.66678	0.675395	0.696183	0.622636
1614774615	132959734	0.66678	0.675395	0.696183	0.622636
1614774615	142931387	0.66678	0.675395	0.696183	0.622636
1614774615	152821773	0.66678	0.675395	0.696183	0.622636
1614774615	162986305	0.66678	0.675395	0.696183	0.622636
1614774615	173301188	0.66678	0.675395	0.696183	0.622636
1614774615	182982086	0.66678	0.675395	0.696183	0.622636
1614774615	192897361	0.66678	0.675395	0.696183	0.622636
1614774615	202902079	0.66678	0.675395	0.696183	0.622636
1614774615	213000758	0.66678	0.675395	0.696183	0.622636
1614774615	222808330	0.66678	0.675395	0.696183	0.622636
1614774615	232839598	0.66678	0.675395	0.696183	0.622636
1614774615	242943361	0.66678	0.675395	0.696183	0.622636
1614774615	253008969	0.66678	0.675395	0.696183	0.622636
1614774615	262970524	0.66678	0.675395	0.696183	0.622636
1614774615	272948579	0.66678	0.675395	0.696183	0.622636
1614774615	283054367	0.66678	0.675395	0.696183	0.622636
1614774615	292838247	0.66678	0.675395	0.696183	0.622636
1614774615	302896507	0.66678	0.675395	0.696183	0.622636
1614774615	312927936	0.66678	0.675395	0.696183	0.622636
1614774615	323438243	0.66678	0.675395	0.696183	0.622636
1614774615	332962177	0.66678	0.675395	0.696183	0.622636
1614774615	342773551	0.66678	0.675395	0.696183	0.622636
1614774615	352834990	0.66678	0.675395	0.696183	0.622636
1614774615	362950401	0.66678	0.675395	0.696183	0.622636
1614774615	372834641	0.66678	0.675395	0.696183	0.622636
1614774615	382914926	0.66678	0.675395	0.696183	0.622636
1614774615	392930147	0.66678	0.675395	0.696183	0.622636
1614774615	402929108	0.66678	0.675395	0.696183	0.622636
1614774615	413080864	0.66678	0.675395	0.696183	0.622636
1614774615	422942312	0.66678	0.675395	0.696183	0.622636
1614774615	433090971	0.66678	0.675395	0.696183	0.622636
1614774615	442919852	0.66678	0.675395	0.696183	0.622636
1614774615	452989054	0.66678	0.675395	0.696183	0.622636
1614774615	462935286	0.66678	0.675395	0.696183	0.622636
1614774615	472828195	0.66678	0.675395	0.696183	0.622636
1614774615	482962225	0.66678	0.675395	0.696183	0.622636
1614774615	492829684	0.66678	0.675395	0.696183	0.622636
1614774615	502908077	0.66678	0.675395	0.696183	0.622636
1614774615	512971849	0.66678	0.675395	0.696183	0.622636
1614774615	522899845	0.66678	0.675395	0.696183	0.622636
1614774615	532929364	0.66678	0.675395	0.696183	0.622636
