time_sec	time_nanosec	jac_det
1615906054	755259079	0.0284492
1615906054	765210121	0.0284616
1615906054	776024545	0.0284448
1615906054	785291099	0.0284441
1615906054	795287709	0.0284613
1615906054	805971994	0.0284462
1615906054	815246054	0.0284498
1615906054	826006671	0.0284473
1615906054	835363066	0.0284516
1615906054	845296888	0.0284504
1615906054	855417239	0.0284523
1615906054	865636093	0.0284465
1615906054	875674390	0.0284476
1615906054	885944608	0.0284571
1615906054	895884934	0.0284427
1615906054	906108721	0.0284659
1615906054	916118469	0.0284508
1615906054	929021792	0.0284489
1615906054	936515444	0.0284466
1615906054	946245479	0.0284487
1615906054	956171740	0.0284498
1615906054	966427365	0.028451
1615906054	976253181	0.0284473
1615906054	986310747	0.0284486
1615906054	998864679	0.0284579
1615906055	6453538	0.0284432
1615906055	16252837	0.028455
1615906055	26225350	0.0284537
1615906055	36204825	0.02846
1615906055	46059598	0.0284665
1615906055	56255738	0.0284531
1615906055	66415887	0.0284643
1615906055	76286835	0.0284465
1615906055	86457754	0.0284509
1615906055	96221702	0.0284486
1615906055	106301354	0.0284508
1615906055	116504400	0.0284446
1615906055	126394753	0.0284457
1615906055	136533974	0.0284531
1615906055	149308187	0.0284646
1615906055	156351509	0.0284654
1615906055	165872494	0.0284458
1615906055	175693322	0.0284437
1615906055	185819285	0.0284469
1615906055	195643490	0.0284621
1615906055	205785182	0.0284476
1615906055	215758609	0.028454
1615906055	225769253	0.0284485
1615906055	237276544	0.0284502
1615906055	245527159	0.0284719
1615906055	255707362	0.0284554
1615906055	267177169	0.0284477
1615906055	275634518	0.0284444
1615906055	285582744	0.0284474
1615906055	295532003	0.0284588
1615906055	305715245	0.0284462
1615906055	315615347	0.0284501
1615906055	325679459	0.0284452
1615906055	335970203	0.0284579
1615906055	345741522	0.0284503
1615906055	355625971	0.0284462
1615906055	367406255	0.0284465
1615906055	375753161	0.0284437
1615906055	385611373	0.0284505
1615906055	395655713	0.028445
1615906055	405617562	0.0284642
1615906055	415634203	0.0284496
1615906055	425863888	0.0284583
1615906055	437668417	0.0284464
1615906055	445819155	0.0284449
1615906055	455747923	0.0284539
1615906055	465805505	0.0284487
1615906055	475883078	0.0284485
1615906055	485823342	0.0284607
1615906055	495645793	0.0284608
1615906055	507566751	0.0284473
1615906055	518064195	0.0284456
1615906055	525863279	0.0284467
1615906055	535725562	0.0284496
1615906055	545729468	0.0284471
1615906055	555839312	0.028461
1615906055	565790279	0.0284683
1615906055	575804315	0.0284529
1615906055	585836155	0.0284457
1615906055	595857737	0.0284547
1615906055	605763600	0.0284493
1615906055	617493497	0.0284646
1615906055	625824159	0.0284525
1615906055	635696242	0.028448
1615906055	645915176	0.028458
1615906055	657987330	0.0284495
1615906055	665757350	0.0284611
1615906055	675821719	0.0284501
1615906055	685861486	0.0284511
1615906055	695686838	0.0284461
1615906055	705694482	0.0284581
1615906055	715813279	0.0284527
1615906055	725850506	0.0284419
1615906055	736077094	0.0284462
1615906055	745859759	0.0284454
1615906055	755865987	0.0284459
1615906055	765955732	0.0284494
1615906055	777546455	0.0284558
1615906055	785768010	0.0284478
1615906055	795917573	0.0284701
1615906055	805825725	0.0284452
1615906055	815753354	0.0284583
1615906055	825842287	0.0284465
1615906055	835768848	0.0284472
1615906055	847344636	0.0284525
1615906055	855772842	0.0284599
1615906055	865708231	0.028447
1615906055	875742541	0.028444
1615906055	885838300	0.0284481
1615906055	895794025	0.0284471
1615906055	905808592	0.0284539
1615906055	915701139	0.0284432
1615906055	925789393	0.0284572
1615906055	935886684	0.0284458
1615906055	945670375	0.0284652
1615906055	955874206	0.028445
1615906055	965719252	0.0284453
1615906055	975796411	0.0284535
1615906055	986159852	0.0284427
1615906055	995736193	0.0284698
1615906056	7160686	0.0284464
1615906056	15543554	0.0284541
1615906056	25583128	0.0284473
