time_sec	time_nanosec	x_mocap_0	x_mocap_1	x_mocap_2	x_mocap_3	error	latency
1611836097	63353395	0.0425943	0.647159	0.120302	-0.0308638	0.0223665	1.2697
1611836097	73357430	0.0425809	0.647282	0.121984	-0.0284783	0.022692	1.4666
1611836097	83441581	0.0427561	0.647243	0.120476	-0.0305839	0.0223788	1.2583
1611836097	93509039	0.0423934	0.647207	0.121635	-0.0286802	0.022668	1.4001
1611836097	103440892	0.0423489	0.647187	0.121862	-0.029519	0.02262	1.3569
1611836097	113541445	0.0427399	0.647209	0.120404	-0.0306738	0.0223743	1.2579
1611836097	123467857	0.0427625	0.647228	0.120458	-0.0306135	0.0223783	1.3058
1611836097	133459947	0.0424304	0.647214	0.121708	-0.0286364	0.0226756	1.3538
1611836097	143446980	0.0423271	0.647193	0.121871	-0.0295376	0.022618	1.1347
1611836097	153422904	0.042724	0.647207	0.120395	-0.0307678	0.0223663	1.4697
1611836097	163534513	0.0425191	0.647243	0.121914	-0.0284327	0.0227023	1.2925
1611836097	173369178	0.0424656	0.647212	0.121719	-0.0285437	0.0226845	1.3506
1611836097	183422720	0.0425477	0.647149	0.120225	-0.0308056	0.0223687	1.2551
1611836097	193387798	0.04266	0.647181	0.120339	-0.0307073	0.0223754	1.2525
1611836097	203573590	0.0427971	0.64726	0.120542	-0.0305353	0.022383	1.4829
1611836097	213522139	0.0425966	0.647281	0.12196	-0.0284091	0.0226963	1.3963
1611836097	223689906	0.0423406	0.647164	0.121534	-0.0286514	0.0226747	1.4124
1611836097	233570047	0.0426439	0.647175	0.120347	-0.0306706	0.0223812	1.3639
1611836097	243450152	0.0428144	0.647246	0.1205	-0.0306822	0.02237	1.4394
1611836097	253345278	0.0428185	0.647277	0.120584	-0.0302141	0.0224094	1.3478
1611836097	263423724	0.0427107	0.647223	0.120447	-0.0306554	0.0223766	1.2769
1611836097	273332826	0.0426261	0.647164	0.120289	-0.0306306	0.0223833	1.4621
1611836097	283521606	0.0427214	0.647191	0.120389	-0.0306246	0.0223825	1.3427
1611836097	293340518	0.0425553	0.647264	0.121921	-0.0283969	0.0226994	1.3431
1611836097	303393427	0.0424799	0.647246	0.121791	-0.0285351	0.022682	1.2057
1611836097	313438501	0.0423159	0.647176	0.121818	-0.0294024	0.0226302	1.2871
1611836097	323405996	0.0427171	0.64719	0.120335	-0.0306351	0.0223774	1.302
1611836097	333393472	0.0425484	0.64727	0.121913	-0.0284578	0.0226918	1.1397
1611836097	343483364	0.0424994	0.647263	0.121841	-0.0284877	0.0226856	1.2274
1611836097	353418119	0.0423681	0.647211	0.121906	-0.0294167	0.0226258	1.2758
1611836097	363462540	0.0426349	0.647179	0.120328	-0.03067	0.0223789	1.2871
1611836097	373542180	0.0425441	0.647258	0.121916	-0.0284849	0.022693	1.2133
1611836097	383580834	0.0424865	0.647238	0.121791	-0.0284296	0.0226937	1.4173
1611836097	393470675	0.0424197	0.647202	0.121671	-0.0284636	0.0226915	1.1747
1611836097	403514973	0.0426493	0.647169	0.12028	-0.0306449	0.0223791	1.2324
1611836097	413445590	0.0427136	0.647206	0.120406	-0.0306792	0.0223755	1.3975
1611836097	423536713	0.0425049	0.647229	0.12176	-0.0284865	0.0226876	1.2873
1611836097	433428496	0.042466	0.64723	0.121752	-0.0285647	0.0226807	1.0456
1611836097	443438383	0.042647	0.647189	0.120352	-0.0306445	0.0223802	1.2433
1611836097	453385211	0.0426855	0.647214	0.120423	-0.0306401	0.022379	1.1774
1611836097	463400346	0.0427308	0.647211	0.120397	-0.0306078	0.022379	0.9974
1611836097	473430394	0.0424618	0.647219	0.12174	-0.028492	0.0226892	1.1151
1611836097	483472087	0.0426588	0.647193	0.12036	-0.0306431	0.0223798	1.1499
1611836097	493478896	0.0427053	0.647201	0.120375	-0.030521	0.0223881	1.3199
1611836097	503439119	0.0426722	0.647198	0.120389	-0.0306763	0.0223776	1.128
1611836097	513436314	0.042489	0.647245	0.121809	-0.0285503	0.0226823	1.1108
1611836097	523385117	0.0427049	0.647214	0.12043	-0.0305781	0.0223844	1.1406
1611836097	533349823	0.0426441	0.647185	0.120349	-0.0306319	0.0223821	1.1167
1611836097	543412347	0.0427462	0.647228	0.12045	-0.0306913	0.0223714	0.9482
1611836097	553404157	0.0425257	0.647259	0.121869	-0.0285498	0.0226829	1.0229
1611836097	563362558	0.0424543	0.647254	0.122057	-0.0292683	0.0226388	1.1699
1611836097	573335247	0.0427135	0.647221	0.120411	-0.0305034	0.0223871	0.9604
1611836097	583639001	0.042724	0.647231	0.120441	-0.0306331	0.0223755	1.2292
1611836097	593382555	0.0427185	0.647223	0.120411	-0.030698	0.0223695	1.0708
1611836097	603393634	0.0426618	0.647203	0.120382	-0.0307381	0.0223704	1.2025
1611836097	613491824	0.0426552	0.647191	0.120342	-0.0305975	0.0223826	1.5345
1611836097	623450109	0.0427521	0.647226	0.120395	-0.0306323	0.0223723	1.1613
1611836097	633353000	0.0427336	0.647232	0.120463	-0.0307387	0.0223677	1.3752
1611836097	643605091	0.0423998	0.647233	0.122001	-0.0293147	0.0226368	1.1709
1611836097	653476526	0.0426882	0.647216	0.120391	-0.0306176	0.0223776	1.3754
1611836097	663419904	0.0427095	0.64721	0.120359	-0.0306322	0.0223745	1.3422
1611836097	673490078	0.0426458	0.64719	0.120323	-0.0307403	0.0223691	1.1056
1611836097	683385699	0.042443	0.647241	0.12176	-0.028624	0.0226737	1.1645
1611836097	693319915	0.0426112	0.647167	0.120282	-0.030683	0.0223778	1.3172
1611836097	703447774	0.0426977	0.647199	0.120368	-0.0305928	0.022382	1.3181
1611836097	713615966	0.0427846	0.647252	0.120519	-0.0307393	0.0223658	1.1367
1611836097	723400504	0.042394	0.647218	0.121682	-0.0285286	0.0226829	1.2301
1611836097	733442356	0.0426608	0.647195	0.120358	-0.0307021	0.0223737	1.3225
1611836097	743499325	0.0427188	0.647218	0.120438	-0.0305152	0.0223891	1.1485
1611836097	753653600	0.0427517	0.647232	0.120419	-0.0306869	0.0223679	1.2076
1611836097	763477836	0.0424598	0.647234	0.121777	-0.028595	0.0226791	1.2771
1611836097	773404743	0.0423822	0.647214	0.121941	-0.0294272	0.022627	1.3095
1611836097	783433147	0.0424786	0.647258	0.122114	-0.0293113	0.0226382	1.3286
1611836097	793622464	0.0427771	0.64725	0.120508	-0.0305643	0.0223809	1.1961
1611836097	803413730	0.0424661	0.647264	0.121831	-0.02813	0.0227181	1.1555
1611836097	813542270	0.0423855	0.647216	0.121676	-0.0286445	0.0226728	1.1289
1611836097	823399565	0.0424632	0.64726	0.122124	-0.0293146	0.0226387	1.1327
1611836097	833464607	0.0427268	0.647235	0.120461	-0.0306016	0.0223786	1.2228
1611836097	843554251	0.0424895	0.647251	0.121774	-0.0284744	0.0226846	1.1306
1611836097	853462712	0.0423983	0.647207	0.121675	-0.0286135	0.0226774	1.1682
1611836097	863443318	0.0426636	0.647196	0.120359	-0.0307242	0.0223715	1.3463
1611836097	873341762	0.0427201	0.647211	0.120369	-0.0305732	0.0223799	1.4755
1611836097	883400931	0.04271	0.647238	0.120469	-0.0306695	0.0223733	1.3203
1611836097	893571703	0.042419	0.647211	0.121622	-0.0285885	0.0226734	1.3037
1611836097	903466228	0.0426202	0.647177	0.120297	-0.0308206	0.0223643	1.5479
1611836097	913354348	0.0426942	0.64721	0.120372	-0.0306742	0.0223723	1.4681
1611836097	923413661	0.0426552	0.647206	0.120364	-0.0307144	0.0223704	1.4812
1611836097	933442673	0.0426479	0.647194	0.120356	-0.0307781	0.0223675	1.4449
1611836097	943694386	0.0424549	0.647236	0.121745	-0.028666	0.0226695	1.3743
1611836097	953389817	0.0427259	0.647208	0.12041	-0.0306448	0.022378	1.3101
1611836097	963522874	0.0424902	0.647241	0.12183	-0.0284288	0.0226963	1.1981
1611836097	973369521	0.0426261	0.647192	0.120352	-0.0308497	0.0223621	1.2567
1611836097	983448337	0.0426891	0.647226	0.120414	-0.0307422	0.0223661	1.3431
1611836097	993402635	0.0427486	0.647238	0.120466	-0.0305606	0.0223812	1.3217
1611836098	3380596	0.0424815	0.647248	0.121821	-0.0284781	0.0226893	1.1085
1611836098	13612363	0.0427183	0.647229	0.120422	-0.0306588	0.0223722	1.0719
1611836098	23336845	0.0426543	0.647195	0.120324	-0.0307551	0.0223662	1.4809
1611836098	33420963	0.04249	0.647248	0.121854	-0.0285091	0.0226893	1.3896
1611836098	43428356	0.0427054	0.647223	0.120422	-0.0305326	0.022385	1.2971
1611836098	53331335	0.042733	0.647237	0.120456	-0.0306491	0.0223736	1.213
1611836098	63493449	0.0426277	0.647181	0.120336	-0.0306842	0.0223782	1.2802
1611836098	73442599	0.0424777	0.647243	0.121807	-0.0285022	0.0226876	1.1721
1611836098	83451958	0.0425043	0.647251	0.121848	-0.0284495	0.0226931	1.1968
1611836098	93533131	0.0427096	0.647215	0.120397	-0.0305391	0.0223844	1.3427
1611836098	103448301	0.0427034	0.647217	0.120392	-0.0308086	0.0223604	1.2132
1611836098	113363966	0.0426437	0.647181	0.120325	-0.03076	0.0223702	1.4403
1611836098	123479171	0.0424751	0.647244	0.12184	-0.0284451	0.0226954	1.3426
1611836098	133398108	0.0427499	0.647227	0.120434	-0.030664	0.0223727	1.1098
1611836098	143359618	0.0426319	0.647188	0.120337	-0.0307006	0.0223748	1.183
1611836098	153440462	0.0424154	0.647236	0.121718	-0.0286898	0.022666	1.2652
1611836098	163629093	0.0424864	0.647247	0.121829	-0.0285037	0.022688	1.3664
1611836098	173443743	0.0427312	0.647232	0.120449	-0.0306025	0.0223782	1.4996
1611836098	183482379	0.0426486	0.647207	0.120377	-0.0307122	0.0223715	1.3105
1611836098	193473453	0.0424055	0.647211	0.121679	-0.0285593	0.0226813	1.2984
1611836098	203436102	0.0426435	0.647186	0.120312	-0.0307548	0.0223681	1.1699
1611836098	213524785	0.0425163	0.647248	0.121855	-0.0284808	0.0226914	1.1292
1611836098	223473306	0.0424515	0.647234	0.121753	-0.0285357	0.0226826	1.2195
1611836098	233483850	0.0424498	0.64723	0.121734	-0.028537	0.0226821	1.3223
1611836098	243505977	0.0426751	0.647195	0.120329	-0.0307506	0.0223667	1.1492
1611836098	253546581	0.0427531	0.647224	0.120415	-0.0306336	0.0223742	1.3458
1611836098	263412972	0.0427114	0.647226	0.120447	-0.0306648	0.022375	0.8837
1611836098	273381129	0.0426256	0.647189	0.120311	-0.0306594	0.0223758	1.4308
1611836098	283537180	0.042617	0.647192	0.120354	-0.0307577	0.0223706	1.2633
1611836098	293292906	0.0427162	0.647212	0.120426	-0.0305808	0.0223841	1.2237
1611836098	303415071	0.0427184	0.647203	0.120354	-0.0305718	0.0223811	1.2101
1611836098	313517376	0.0425034	0.647252	0.1218	-0.028482	0.0226854	1.3864
1611836098	323587733	0.0426652	0.647202	0.120367	-0.0308214	0.0223622	1.1588
1611836098	333331239	0.042669	0.647169	0.120288	-0.0307446	0.0223707	1.192
1611836098	343426032	0.0427122	0.647223	0.120397	-0.0305788	0.0223788	1.0919
1611836098	353390761	0.0424136	0.647246	0.122054	-0.0292857	0.0226402	1.3396
1611836098	363513528	0.0426896	0.647223	0.120436	-0.030687	0.0223734	1.0042
1611836098	373403321	0.0427487	0.647243	0.120462	-0.0307032	0.0223672	1.4237
1611836098	383454301	0.0424441	0.647257	0.122076	-0.0292792	0.0226388	1.3131
1611836098	393408398	0.0424379	0.647238	0.121986	-0.0293199	0.0226325	1.233
1611836098	403523956	0.0424511	0.647255	0.122031	-0.0293767	0.0226266	1.163
1611836098	413495861	0.042719	0.647237	0.120414	-0.0307472	0.0223617	1.2893
1611836098	423502253	0.042707	0.647227	0.120432	-0.0306117	0.022378	1.2912
1611836098	433416666	0.0424109	0.647247	0.122029	-0.0293482	0.0226322	0.9249
1611836098	443503055	0.0424033	0.647237	0.121971	-0.0294349	0.022622	1.3416
1611836098	453400685	0.0427634	0.647239	0.12046	-0.0307602	0.0223631	1.2867
1611836098	463456989	0.0427353	0.647231	0.120444	-0.0306596	0.0223731	1.2766
1611836098	473507321	0.0424069	0.647241	0.122011	-0.0293941	0.0226282	1.1676
1611836098	483457191	0.0424867	0.647254	0.121859	-0.0286165	0.0226784	1.3348
1611836098	493561198	0.0427348	0.647221	0.120421	-0.0307905	0.0223626	1.2922
1611836098	503404196	0.0425035	0.64726	0.12184	-0.0285422	0.0226814	1.3735
1611836098	513494208	0.0424506	0.647265	0.122063	-0.0293883	0.0226256	1.4343
1611836098	523411430	0.0424574	0.647266	0.122088	-0.0294213	0.0226244	0.8339
1611836098	533429752	0.042761	0.647249	0.120501	-0.0307771	0.0223624	1.2613
1611836098	543468133	0.0424828	0.647291	0.12214	-0.0292728	0.022635	1.0292
1611836098	553507190	0.0424055	0.64723	0.121982	-0.0293442	0.022633	1.03
1611836098	563421276	0.0426748	0.647197	0.120371	-0.0307476	0.0223701	1.2374
1611836098	573567508	0.0425174	0.647285	0.122179	-0.0293347	0.0226339	1.2171
1611836098	583507781	0.0427384	0.64723	0.120447	-0.0306301	0.0223762	1.1476
1611836098	593483568	0.0424684	0.647254	0.121848	-0.028491	0.0226893	1.3975
1611836098	603542467	0.0427295	0.647235	0.120462	-0.030716	0.022369	1.266
1611836098	613389144	0.0426882	0.64721	0.120374	-0.0307804	0.0223635	1.488
1611836098	623578338	0.0427014	0.647227	0.120439	-0.030646	0.0223758	1.3961
1611836098	633603383	0.0424367	0.647249	0.122034	-0.0293919	0.0226275	1.3545
1611836098	643551222	0.0427182	0.647225	0.120427	-0.0306877	0.0223713	1.3068
1611836098	653576525	0.0424987	0.647261	0.122107	-0.0292563	0.0226411	1.222
1611836098	663592282	0.0427539	0.647236	0.120433	-0.0306627	0.02237	1.4446
1611836098	673396099	0.042656	0.647193	0.120372	-0.0307017	0.0223757	1.5615
1611836098	683515936	0.0427272	0.647219	0.120404	-0.0307818	0.0223627	1.2004
1611836098	693438888	0.0427125	0.647212	0.120413	-0.0306835	0.0223741	1.3077
1611836098	703503994	0.0424676	0.647263	0.122053	-0.0293322	0.0226298	1.3969
1611836098	713456357	0.0424852	0.647236	0.12178	-0.0284502	0.0226915	1.1875
1611836098	723344204	0.0427322	0.647217	0.120424	-0.0307241	0.0223697	1.1548
1611836098	733520845	0.0424803	0.647265	0.122105	-0.0294492	0.0226232	1.2522
1611836098	743592250	0.0424427	0.647252	0.122066	-0.0292988	0.0226377	1.4047
1611836098	753394450	0.0426823	0.647211	0.120427	-0.0305959	0.022384	1.1801
1611836098	763504983	0.042751	0.647225	0.12045	-0.0306851	0.0223727	1.2775
1611836098	773342008	0.0424578	0.647255	0.122069	-0.0293606	0.0226313	1.3275
1611836098	783409798	0.0424822	0.647283	0.122164	-0.0292759	0.022639	1.244
1611836098	793539445	0.0427707	0.647259	0.120532	-0.0306721	0.022371	1.2174
1611836098	803448755	0.0426942	0.647212	0.12041	-0.0307648	0.0223675	1.3782
1611836098	813404534	0.0424144	0.647229	0.122008	-0.0294957	0.0226218	1.2919
1611836098	823450600	0.0424912	0.647273	0.12212	-0.0293438	0.0226315	1.187
1611836098	833439775	0.0427417	0.647226	0.120453	-0.03066	0.0223751	1.2261
1611836098	843439200	0.042761	0.647232	0.120447	-0.0308281	0.022358	1.0489
1611836098	853493113	0.0426416	0.647172	0.120321	-0.0308013	0.0223687	1.0722
1611836098	863355311	0.0424785	0.647274	0.122066	-0.0294386	0.0226181	1.1533
1611836098	873359162	0.0427819	0.647236	0.120448	-0.0307638	0.0223621	1.2265
1611836098	883647255	0.0427202	0.647206	0.120396	-0.0307104	0.0223718	1.3953
1611836098	893647569	0.0424221	0.647237	0.122037	-0.0294496	0.0226262	1.2766
1611836098	903443546	0.0424191	0.647243	0.121984	-0.0295123	0.0226144	0.9857
1611836098	913440039	0.0424846	0.64726	0.122077	-0.0293452	0.0226313	1.2881
1611836098	923580337	0.0427497	0.647227	0.120448	-0.0307581	0.0223656	1.2791
1611836098	933389856	0.0426886	0.64722	0.120438	-0.0307796	0.0223664	1.1668
1611836098	943322868	0.0424148	0.647251	0.122004	-0.029481	0.022617	1.2392
1611836098	953421100	0.0427027	0.647214	0.120413	-0.0307119	0.0223714	1.1264
1611836098	963651423	0.0427837	0.647239	0.120437	-0.0307306	0.022363	1.2334
1611836098	973421885	0.0426931	0.647214	0.120401	-0.0307882	0.022364	1.2721
1611836098	983420468	0.0423847	0.647223	0.12197	-0.0294621	0.0226238	1.5536
1611836098	993398311	0.04273	0.647231	0.120478	-0.0307122	0.0223716	1.2402
1611836099	3443724	0.0427546	0.647225	0.120422	-0.030694	0.0223695	1.2574
1611836099	13474627	0.0427607	0.647238	0.120434	-0.0307203	0.0223646	1.0319
1611836099	23464746	0.0424093	0.647238	0.121986	-0.029454	0.0226213	1.2722
1611836099	33403892	0.0427013	0.647201	0.120414	-0.0306914	0.0223769	1.1918
1611836099	43668032	0.0424613	0.647245	0.12208	-0.0293939	0.0226317	1.2198
1611836099	53352526	0.0425356	0.647283	0.122164	-0.0293645	0.0226297	1.3476
1611836099	63502148	0.0427242	0.647221	0.120456	-0.0306422	0.0223788	1.1803
1611836099	73458447	0.0426676	0.647196	0.120365	-0.0307816	0.0223671	1.2089
1611836099	83405168	0.042744	0.647223	0.12042	-0.0307401	0.0223661	1.1836
1611836099	93359931	0.0425104	0.647272	0.122139	-0.0294252	0.0226259	1.2848
1611836099	103497823	0.0424697	0.647269	0.122088	-0.0294189	0.0226235	1.2733
1611836099	113477138	0.0424118	0.647243	0.122	-0.0294697	0.0226197	0.9504
1611836099	123442088	0.0424664	0.647257	0.122103	-0.0294262	0.0226276	1.0144
1611836099	133360881	0.0424691	0.647259	0.122095	-0.0294027	0.0226285	1.1583
1611836099	143341556	0.0424368	0.64724	0.122059	-0.0294324	0.0226286	1.191
1611836099	153420513	0.0426672	0.647194	0.120328	-0.0308059	0.0223624	1.0283
1611836099	163580689	0.0426152	0.647159	0.120256	-0.0307559	0.0223714	1.031
1611836099	173356923	0.0424776	0.647274	0.122141	-0.0293994	0.0226287	1.4023
1611836099	183409110	0.0424546	0.647255	0.12205	-0.0294182	0.0226246	1.2783
1611836099	193409535	0.0427345	0.647233	0.120433	-0.0307419	0.0223645	1.2215
1611836099	203366284	0.0424481	0.647253	0.122047	-0.0294267	0.0226242	1.2353
1611836099	213459476	0.0424619	0.647259	0.122067	-0.0293908	0.0226271	1.2753
1611836099	223416679	0.0424887	0.647274	0.122157	-0.0294348	0.0226266	1.0043
1611836099	233414094	0.042451	0.647245	0.122066	-0.0294187	0.0226288	1.0744
1611836099	243477433	0.0424373	0.647236	0.122011	-0.0294416	0.0226246	1.3051
1611836099	253494442	0.0423677	0.647231	0.121979	-0.0294447	0.0226245	1.1806
1611836099	263436288	0.0424743	0.647276	0.122137	-0.029439	0.0226243	1.278
1611836099	273377414	0.0427509	0.647249	0.120487	-0.0307649	0.0223625	1.2129
1611836099	283456725	0.042648	0.647193	0.120359	-0.0307129	0.0223738	1.2792
1611836099	293440957	0.0423989	0.647231	0.121998	-0.0294738	0.022623	1.1335
1611836099	303351022	0.0423916	0.647211	0.12171	-0.0285106	0.0226888	1.414
1611836099	313721959	0.0427454	0.647226	0.120422	-0.0306549	0.0223728	1.0595
1611836099	323378849	0.0424682	0.647243	0.121825	-0.02849	0.0226903	1.1743
1611836099	333388119	0.0424121	0.647214	0.121676	-0.028513	0.0226844	1.0219
