time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1608054794	662878646	7.79503	5.70863	-33.1421	166.263
1608054794	672898455	7.79671	5.71061	-33.1338	166.246
1608054794	682781079	7.79768	5.71141	-33.1244	166.229
1608054794	693276309	7.79904	5.713	-33.1149	166.21
1608054794	703111534	7.80067	5.71451	-33.1065	166.193
1608054794	713044090	7.8017	5.71582	-33.0972	166.175
1608054794	722944741	7.803	5.71693	-33.0877	166.157
1608054794	733020308	7.80409	5.71815	-33.0793	166.141
1608054794	743019672	7.80548	5.71958	-33.0698	166.123
1608054794	753017289	7.80722	5.72106	-33.0611	166.105
1608054794	762987048	7.80826	5.7224	-33.0518	166.088
1608054794	772923606	7.80956	5.72354	-33.0424	166.07
1608054794	783027165	7.81085	5.72508	-33.0337	166.052
1608054794	793028257	7.81204	5.72619	-33.0246	166.035
1608054794	803252836	7.81344	5.72771	-33.0151	166.017
1608054794	812914367	7.81485	5.72907	-33.0066	166
1608054794	822792625	7.8161	5.73066	-32.9976	165.982
1608054794	833041796	7.81743	5.7318	-32.9885	165.965
1608054794	842993919	7.81869	5.73342	-32.9795	165.947
1608054794	853057702	7.82003	5.73446	-32.9704	165.93
1608054794	863123955	7.8213	5.7361	-32.9614	165.912
1608054794	873056486	7.82284	5.73736	-32.9525	165.895
1608054794	882989025	7.8239	5.73878	-32.9433	165.877
1608054794	892984809	7.82523	5.73987	-32.9339	165.859
1608054794	903492172	7.82652	5.74148	-32.9253	165.842
1608054794	912687463	7.82773	5.74265	-32.9163	165.825
1608054794	922941726	7.82914	5.74422	-32.9073	165.807
1608054794	932768182	7.83034	5.7454	-32.8982	165.79
1608054794	942652770	7.83176	5.74698	-32.8893	165.772
1608054794	953524743	7.83296	5.74817	-32.8803	165.755
1608054794	964105091	7.83438	5.74976	-32.8713	165.738
1608054794	972858697	7.83579	5.75115	-32.863	165.721
1608054794	982673118	7.83699	5.75257	-32.8533	165.703
1608054794	992971307	7.83853	5.75391	-32.8447	165.685
1608054795	2907099	7.83961	5.75532	-32.8354	165.668
1608054795	13053540	7.84095	5.75646	-32.8265	165.651
1608054795	22973525	7.84225	5.75807	-32.8176	165.633
1608054795	32538818	7.8436	5.7592	-32.8087	165.616
1608054795	42907182	7.84488	5.76093	-32.7997	165.599
1608054795	62484295	7.84752	5.76372	-32.7823	165.565
1608054795	73108089	7.84867	5.76472	-32.7727	165.547
1608054795	82453034	7.85009	5.76627	-32.764	165.53
1608054795	92949529	7.85133	5.76754	-32.7549	165.512
1608054795	102849576	7.85255	5.76892	-32.7458	165.495
1608054795	113407608	7.85398	5.7704	-32.7375	165.478
1608054795	122767501	7.8552	5.77179	-32.728	165.461
1608054795	132852256	7.85676	5.7732	-32.7194	165.443
1608054795	142821715	7.85785	5.77466	-32.7107	165.426
1608054795	152830435	7.8592	5.77592	-32.7014	165.409
1608054795	162868059	7.86064	5.77751	-32.6926	165.391
1608054795	173604578	7.86186	5.77871	-32.6842	165.375
1608054795	183014410	7.86309	5.78026	-32.6746	165.357
1608054795	192892671	7.86466	5.78159	-32.6661	165.34
1608054795	203058529	7.86576	5.78309	-32.6574	165.323
1608054795	212912760	7.86711	5.78436	-32.6486	165.306
1608054795	223381592	7.86834	5.78573	-32.6392	165.288
1608054795	232935962	7.86972	5.78699	-32.6303	165.271
1608054795	242570181	7.87124	5.78891	-32.6222	165.254
1608054795	252895935	7.87218	5.78969	-32.6124	165.237
1608054795	272824840	7.87488	5.7926	-32.5953	165.203
1608054795	282820061	7.8763	5.79441	-32.5866	165.186
1608054795	293022970	7.87747	5.79532	-32.5771	165.169
1608054795	303011365	7.87892	5.79711	-32.5683	165.151
1608054795	312972257	7.88017	5.79828	-32.56	165.135
1608054795	323001231	7.88161	5.80009	-32.5512	165.117
1608054795	333001319	7.88297	5.8013	-32.542	165.1
1608054795	342981676	7.88421	5.80281	-32.5331	165.083
1608054795	352963809	7.88546	5.80421	-32.5242	165.066
1608054795	362935373	7.8865	5.80532	-32.5157	165.049
1608054795	373060237	7.88817	5.80727	-32.5071	165.032
1608054795	383179236	7.88934	5.8082	-32.4982	165.015
1608054795	393090452	7.89077	5.81008	-32.4891	164.997
1608054795	402955948	7.89196	5.811	-32.4801	164.981
1608054795	412974790	7.89307	5.81264	-32.4717	164.964
1608054795	422653718	7.89468	5.81412	-32.4631	164.947
1608054795	433042436	7.89592	5.81557	-32.4542	164.93
1608054795	442929790	7.89708	5.81667	-32.4453	164.913
1608054795	452917408	7.89876	5.81866	-32.4369	164.896
1608054795	465371374	7.89994	5.81963	-32.4279	164.879
1608054795	472841857	7.90096	5.82105	-32.4184	164.862
1608054795	482223284	7.90258	5.82256	-32.4095	164.844
1608054795	492391339	7.90373	5.82405	-32.4015	164.828
1608054795	502270587	7.90497	5.82555	-32.3927	164.811
1608054795	512327137	7.90635	5.8269	-32.384	164.794
1608054795	522222947	7.90761	5.82841	-32.3752	164.777
1608054795	532034096	7.90901	5.82973	-32.3666	164.761
1608054795	542497959	7.91047	5.83146	-32.3579	164.743
1608054795	561823163	7.9129	5.83415	-32.3403	164.71
1608054795	573053101	7.91431	5.83542	-32.3316	164.693
1608054795	582557903	7.91578	5.83725	-32.323	164.676
1608054795	592337283	7.91716	5.8386	-32.3139	164.659
1608054795	602571238	7.91842	5.84014	-32.3056	164.642
1608054795	612105433	7.91969	5.84169	-32.2968	164.625
1608054795	622874020	7.92088	5.84277	-32.2881	164.609
1608054795	633094492	7.92215	5.84435	-32.2793	164.592
1608054795	643050213	7.92356	5.84566	-32.2707	164.575
1608054795	654340982	7.92483	5.84724	-32.2619	164.558
1608054795	663386023	7.92602	5.84833	-32.2531	164.542
1608054795	673200205	7.92751	5.85015	-32.2446	164.525
1608054795	682955004	7.92871	5.85124	-32.2358	164.508
1608054795	693062059	7.92997	5.85285	-32.2271	164.491
1608054795	702842515	7.93139	5.85428	-32.218	164.474
1608054795	713159861	7.93267	5.85576	-32.2098	164.458
1608054795	722873770	7.93394	5.85737	-32.201	164.441
1608054795	732849617	7.93349	5.85515	-32.1989	164.436
