time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1612179013	564186793	21.2113	26.5736	30.8766	74.3742
1612179013	574167699	21.2113	26.5736	30.8766	74.3742
1612179013	584167293	21.2113	26.5736	30.8766	74.3742
1612179013	594202338	21.2113	26.5736	30.8766	74.3742
1612179013	604036482	21.2113	26.5736	30.8766	74.3742
1612179013	614095642	21.2113	26.5736	30.8766	74.3742
1612179013	624141838	21.2113	26.5736	30.8766	74.3742
1612179013	633995907	21.2113	26.5736	30.8766	74.3742
1612179013	644133678	21.2113	26.5736	30.8766	74.3742
1612179013	654436020	21.2113	26.5736	30.8766	74.3742
1612179013	664045082	21.2113	26.5736	30.8766	74.3742
1612179013	674195541	21.2113	26.5736	30.8766	74.3742
1612179013	683997050	21.2113	26.5736	30.8766	74.3742
1612179013	693997679	21.2113	26.5736	30.8766	74.3742
1612179013	704582087	21.2113	26.5736	30.8766	74.3742
1612179013	713984886	21.2113	26.5736	30.8766	74.3742
1612179013	723976782	21.2113	26.5736	30.8766	74.3742
1612179013	734146582	21.2113	26.5736	30.8766	74.3742
1612179013	744174256	21.2113	26.5736	30.8766	74.3742
1612179013	753978572	21.2113	26.5736	30.8766	74.3742
1612179013	764144691	21.2113	26.5736	30.8766	74.3742
1612179013	774300264	21.2113	26.5736	30.8766	74.3742
1612179013	783999348	21.2113	26.5736	30.8766	74.3742
1612179013	794152669	21.2113	26.5736	30.8766	74.3742
1612179013	804328289	21.2113	26.5736	30.8766	74.3742
1612179013	813988196	21.2113	26.5736	30.8766	74.3742
1612179013	824197635	21.2113	26.5736	30.8766	74.3742
1612179013	834013789	21.2113	26.5736	30.8766	74.3742
1612179013	844133586	21.2113	26.5736	30.8766	74.3742
1612179013	854205626	21.2113	26.5736	30.8766	74.3742
1612179013	864014210	21.2113	26.5736	30.8766	74.3742
1612179013	874043486	21.2113	26.5736	30.8766	74.3742
1612179013	884222138	21.2113	26.5736	30.8766	74.3742
1612179013	894147531	21.2113	26.5736	30.8766	74.3742
1612179013	904035700	21.2113	26.5736	30.8766	74.3742
1612179013	914144677	21.2113	26.5736	30.8766	74.3742
1612179013	924114106	21.2113	26.5736	30.8766	74.3742
1612179013	934053978	21.2113	26.5736	30.8766	74.3742
1612179013	944104106	21.2113	26.5736	30.8766	74.3742
1612179013	954438492	21.2113	26.5736	30.8766	74.3742
1612179013	964022288	21.2113	26.5736	30.8766	74.3742
1612179013	974102072	21.2113	26.5736	30.8766	74.3742
1612179013	984395321	21.2113	26.5736	30.8766	74.3742
1612179013	994183947	21.2113	26.5736	30.8766	74.3742
1612179014	4392021	21.2113	26.5736	30.8766	74.3742
1612179014	14156340	21.2113	26.5736	30.8766	74.3742
1612179014	24183512	21.2113	26.5736	30.8766	74.3742
1612179014	34048129	21.2113	26.5736	30.8766	74.3742
1612179014	44122690	21.2113	26.5736	30.8766	74.3742
1612179014	54522540	21.2113	26.5736	30.8766	74.3742
1612179014	63980310	21.2113	26.5736	30.8766	74.3742
1612179014	74198570	21.2113	26.5736	30.8766	74.3742
1612179014	84019688	21.2113	26.5736	30.8766	74.3742
1612179014	94050491	21.2113	26.5736	30.8766	74.3742
1612179014	104503681	21.2113	26.5736	30.8766	74.3742
1612179014	114090712	21.2113	26.5736	30.8766	74.3742
1612179014	124079455	21.2113	26.5736	30.8766	74.3742
1612179014	134205772	21.2113	26.5736	30.8766	74.3742
1612179014	144155463	21.2113	26.5736	30.8766	74.3742
1612179014	154275530	21.2113	26.5736	30.8766	74.3742
1612179014	164085374	21.2113	26.5736	30.8766	74.3742
1612179014	174544854	21.2113	26.5736	30.8766	74.3742
1612179014	184073965	21.2113	26.5736	30.8766	74.3742
1612179014	194232743	21.2113	26.5736	30.8766	74.3742
1612179014	204314552	21.2113	26.5736	30.8766	74.3742
1612179014	214020922	21.2113	26.5736	30.8766	74.3742
1612179014	224189510	21.2113	26.5736	30.8766	74.3742
1612179014	234079105	21.2113	26.5736	30.8766	74.3742
1612179014	244232245	21.2113	26.5736	30.8766	74.3742
1612179014	254203821	21.2113	26.5736	30.8766	74.3742
1612179014	264064251	21.2113	26.5736	30.8766	74.3742
1612179014	274125788	21.2113	26.5736	30.8766	74.3742
1612179014	284198650	21.2113	26.5736	30.8766	74.3742
1612179014	294123268	21.2113	26.5736	30.8766	74.3742
1612179014	304140441	21.2113	26.5736	30.8766	74.3742
1612179014	314139825	21.2113	26.5736	30.8766	74.3742
1612179014	324389037	21.2113	26.5736	30.8766	74.3742
1612179014	334047349	21.2113	26.5736	30.8766	74.3742
1612179014	344220304	21.2113	26.5736	30.8766	74.3742
1612179014	354313302	21.2113	26.5736	30.8766	74.3742
1612179014	364389748	21.2113	26.5736	30.8766	74.3742
1612179014	374494444	21.2113	26.5736	30.8766	74.3742
1612179014	384037367	21.2113	26.5736	30.8766	74.3742
1612179014	394079076	21.2113	26.5736	30.8766	74.3742
1612179014	404263576	21.2113	26.5736	30.8766	74.3742
1612179014	414039384	21.2113	26.5736	30.8766	74.3742
1612179014	424171969	21.2113	26.5736	30.8766	74.3742
1612179014	434224028	21.2113	26.5736	30.8766	74.3742
1612179014	444170177	21.2113	26.5736	30.8766	74.3742
1612179014	454113496	21.2113	26.5736	30.8766	74.3742
1612179014	464054322	21.2113	26.5736	30.8766	74.3742
1612179014	474172713	21.2113	26.5736	30.8766	74.3742
1612179014	484156525	21.2113	26.5736	30.8766	74.3742
1612179014	494142081	21.2113	26.5736	30.8766	74.3742
1612179014	504156861	21.2113	26.5736	30.8766	74.3742
1612179014	514004834	21.2113	26.5736	30.8766	74.3742
1612179014	524032124	21.2113	26.5736	30.8766	74.3742
1612179014	534195725	21.2113	26.5736	30.8766	74.3742
1612179014	544162292	21.2113	26.5736	30.8766	74.3742
1612179014	554102679	21.2113	26.5736	30.8766	74.3742
1612179014	564164950	21.2113	26.5736	30.8766	74.3742
1612179014	574174254	21.2113	26.5736	30.8766	74.3742
1612179014	584067703	21.2113	26.5736	30.8766	74.3742
1612179014	594177487	21.2113	26.5736	30.8766	74.3742
1612179014	604209570	21.2113	26.5736	30.8766	74.3742
1612179014	614072289	21.2113	26.5736	30.8766	74.3742
1612179014	624106209	21.2113	26.5736	30.8766	74.3742
1612179014	634041368	21.2113	26.5736	30.8766	74.3742
1612179014	644180325	21.2113	26.5736	30.8766	74.3742
1612179014	654169641	21.2113	26.5736	30.8766	74.3742
1612179014	664054073	21.2113	26.5736	30.8766	74.3742
1612179014	674001234	21.2113	26.5736	30.8766	74.3742
1612179014	684175024	21.2113	26.5736	30.8766	74.3742
1612179014	694470802	21.2113	26.5736	30.8766	74.3742
1612179014	704100135	21.2113	26.5736	30.8766	74.3742
1612179014	714267570	21.2113	26.5736	30.8766	74.3742
1612179014	724145126	21.2113	26.5736	30.8766	74.3742
1612179014	734062885	21.2113	26.5736	30.8766	74.3742
1612179014	744240883	21.2113	26.5736	30.8766	74.3742
