time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1611146345	943710982	0.821648	0.832073	0.823637	0.788794
1611146345	953538445	0.821648	0.832073	0.823637	0.788794
1611146345	963584722	0.821648	0.832073	0.823637	0.788794
1611146345	973635327	0.821648	0.832073	0.823637	0.788794
1611146345	983541135	0.821648	0.832073	0.823637	0.788794
1611146345	993571579	0.821648	0.832073	0.823637	0.788794
1611146346	3561156	0.821648	0.832073	0.823637	0.788794
1611146346	13558189	0.821648	0.832073	0.823637	0.788794
1611146346	23581667	0.821648	0.832073	0.823637	0.788794
1611146346	33677757	0.821648	0.832073	0.823637	0.788794
1611146346	43718238	0.821648	0.832073	0.823637	0.788794
1611146346	53887270	0.821648	0.832073	0.823637	0.788794
1611146346	63841593	0.821648	0.832073	0.823637	0.788794
1611146346	73777857	0.821648	0.832073	0.823637	0.788794
1611146346	83879427	0.821648	0.832073	0.823637	0.788794
1611146346	93889882	0.821648	0.832073	0.823637	0.788794
1611146346	103891020	0.821648	0.832073	0.823637	0.788794
1611146346	113916570	0.821648	0.832073	0.823637	0.788794
1611146346	123886787	0.821648	0.832073	0.823637	0.788794
1611146346	133850220	0.821648	0.832073	0.823637	0.788794
1611146346	143840983	0.821648	0.832073	0.823637	0.788794
1611146346	153812301	0.821648	0.832073	0.823637	0.788794
1611146346	163862285	0.821648	0.832073	0.823637	0.788794
1611146346	173872142	0.821648	0.832073	0.823637	0.788794
1611146346	183968573	0.821648	0.832073	0.823637	0.788794
1611146346	193861283	0.821648	0.832073	0.823637	0.788794
1611146346	203736471	0.821648	0.832073	0.823637	0.788794
1611146346	213943882	0.821648	0.832073	0.823637	0.788794
1611146346	224016071	0.821648	0.832073	0.823637	0.788794
1611146346	233859836	0.821648	0.832073	0.823637	0.788794
1611146346	243793518	0.821648	0.832073	0.823637	0.788794
1611146346	253787307	0.821648	0.832073	0.823637	0.788794
1611146346	263827823	0.821648	0.832073	0.823637	0.788794
1611146346	273978667	0.821648	0.832073	0.823637	0.788794
1611146346	283979914	0.821648	0.832073	0.823637	0.788794
1611146346	293794994	0.821648	0.832073	0.823637	0.788794
1611146346	303976830	0.821648	0.832073	0.823637	0.788794
1611146346	313916101	0.821648	0.832073	0.823637	0.788794
1611146346	323946280	0.821648	0.832073	0.823637	0.788794
1611146346	333752388	0.821648	0.832073	0.823637	0.788794
1611146346	343901569	0.821648	0.832073	0.823637	0.788794
1611146346	353810755	0.821648	0.832073	0.823637	0.788794
1611146346	363811041	0.821648	0.832073	0.823637	0.788794
