time_sec	time_nanosec	joint_velocity_0	joint_velocity_1	joint_velocity_2	joint_velocity_3
1608202689	165138609	0	0	0	0
1608202689	175145811	0	0	0	0
1608202689	185246415	0	0	0	0
1608202689	195461470	0	0	0	0
1608202689	205449995	0	0	0	0
1608202689	215067438	0	0	0	0
1608202689	225025536	0	0	0	0
1608202689	235075580	0	0	0	0
1608202689	245053539	0	0	0	0
1608202689	255120689	0	0	0	0
1608202689	265195305	0	0	0	0
1608202689	275161860	0	0	0	0
1608202689	285064982	0	0	0	0
1608202689	295092715	0	0	0	0
1608202689	305103047	0	0	0	0
1608202689	315092846	0	0	0	0
1608202689	325097873	0	0	0	0
1608202689	335063609	0	0	0	0
1608202689	345224877	0	0	0	0
1608202689	355055917	0	0	0	0
1608202689	364961902	0	0	0	0
1608202689	375059372	0	0	0	0
1608202689	384984444	0	0	0	0
1608202689	395063297	0	0	0	0
1608202689	405041176	0	0	0	0
1608202689	415044320	0	0	0	0
1608202689	425058642	0	0	0	0
1608202689	435089981	0	0	0	0
1608202689	445032919	0	0	0	0
1608202689	454983465	0	0	0	0
1608202689	464860749	0	0	0	0
1608202689	474988060	0	0	0	0
1608202689	484937264	0	0	0	0
1608202689	495078398	0	0	0	0
1608202689	505053638	0	0	0	0
1608202689	515027563	0	0	0	0
1608202689	525056444	0	0	0	0
1608202689	535064955	0	0	0	0
1608202689	545033704	0	0	0	0
1608202689	555045051	0	0	0	0
1608202689	564919191	0	0	0	0
1608202689	575081165	0	0	0	0
1608202689	585253073	0	0	0	0
1608202689	595081030	0	0	0	0
1608202689	605120687	0	0	0	0
1608202689	615102083	0	0	0	0
1608202689	625103373	0	0	0	0
1608202689	635123276	0	0	0	0
1608202689	645163395	0	0	0	0
1608202689	655102802	0	0	0	0
1608202689	665018041	0	0	0	0
1608202689	675072950	0	0	0	0
1608202689	685113547	0	0	0	0
1608202689	695123382	0	0	0	0
1608202689	705148757	0	0	0	0
1608202689	715148566	0	0	0	0
1608202689	725142804	0	0	0	0
1608202689	735093062	0	0	0	0
1608202689	745113176	0	0	0	0
1608202689	755110843	0	0	0	0
1608202689	765020521	0	0	0	0
1608202689	775018678	0	0	0	0
1608202689	785116395	0	0	0	0
1608202689	795146912	0	0	0	0
1608202689	805097953	0	0	0	0
1608202689	815195211	0	0	0	0
1608202689	825077605	0	0	0	0
1608202689	835076574	0	0	0	0
1608202689	844914080	0	0	0	0
1608202689	855079258	0	0	0	0
1608202689	864896379	0	0	0	0
1608202689	875067966	0	0	0	0
1608202689	885076922	0	0	0	0
1608202689	895088685	0	0	0	0
1608202689	905104617	0	0	0	0
1608202689	915072119	0	0	0	0
1608202689	925084566	0	0	0	0
1608202689	935088040	0	0	0	0
1608202689	944943983	0	0	0	0
1608202689	955070686	0	0	0	0
1608202689	965042729	0	0	0	0
1608202689	975045567	0	0	0	0
1608202689	985071356	0	0	0	0
1608202689	995041565	0	0	0	0
1608202690	5076053	0	0	0	0
1608202690	15085025	0	0	0	0
1608202690	25074830	0	0	0	0
1608202690	35076047	0	0	0	0
1608202690	45065972	0	0	0	0
1608202690	55065236	0	0	0	0
1608202690	64990588	0	0	0	0
1608202690	75079382	0	0	0	0
1608202690	85073382	0	0	0	0
1608202690	95132200	0	0	0	0
1608202690	104938260	0	0	0	0
1608202690	115030420	0	0	0	0
1608202690	125039255	0	0	0	0
1608202690	135058337	0	0	0	0
1608202690	145039581	0	0	0	0
1608202690	155054015	0	0	0	0
1608202690	165075971	0	0	0	0
1608202690	175052551	0	0	0	0
1608202690	185090748	0	0	0	0
1608202690	195087527	0	0	0	0
1608202690	205123092	0	0	0	0
1608202690	215131755	0	0	0	0
1608202690	225085930	0	0	0	0
1608202690	235151990	0	0	0	0
1608202690	245082630	0	0	0	0
1608202690	255052920	0	0	0	0
