time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1608054070	95545844	7.68533	5.59761	-33.9171	167.769
1608054070	105989870	7.68533	5.59761	-33.9171	167.769
1608054070	115634383	7.68533	5.59761	-33.9171	167.769
1608054070	125620414	7.68533	5.59761	-33.9171	167.769
1608054070	135532414	7.68533	5.59761	-33.9171	167.769
1608054070	145669671	7.68533	5.59761	-33.9171	167.769
1608054070	155623763	7.68533	5.59761	-33.9171	167.769
1608054070	165675247	7.68533	5.59761	-33.9171	167.769
1608054070	175906006	7.6876	5.60188	-33.91	167.755
1608054070	185806187	7.68874	5.60354	-33.9035	167.742
1608054070	195790021	7.6901	5.60505	-33.8941	167.723
1608054070	205918599	7.69149	5.60631	-33.8852	167.705
1608054070	216284370	7.69245	5.60724	-33.8755	167.687
1608054070	226509255	7.69415	5.60891	-33.8659	167.668
1608054070	236297111	7.69534	5.60989	-33.8569	167.65
1608054070	246370158	7.69669	5.61144	-33.8475	167.632
1608054070	256317224	7.698	5.61249	-33.8376	167.613
1608054070	266888182	7.69918	5.61362	-33.8286	167.595
1608054070	276901769	7.70056	5.6151	-33.8192	167.577
1608054070	286920972	7.70187	5.61617	-33.8093	167.558
1608054070	296860727	7.70285	5.61712	-33.8001	167.54
1608054070	306784835	7.70424	5.61863	-33.7907	167.522
1608054070	317080393	7.70557	5.61963	-33.7812	167.504
1608054070	327133580	7.70715	5.6214	-33.7721	167.485
1608054070	336998839	7.70825	5.6222	-33.7621	167.467
1608054070	346532875	7.70944	5.6235	-33.7531	167.449
1608054070	356743641	7.71083	5.62492	-33.7437	167.43
1608054070	376531650	7.71373	5.62774	-33.7253	167.394
1608054070	386661161	7.71465	5.62837	-33.7151	167.375
1608054070	396913685	7.71603	5.63001	-33.7058	167.357
1608054070	406676012	7.71726	5.63112	-33.6967	167.339
1608054070	416914985	7.71845	5.63236	-33.6878	167.321
1608054070	426926687	7.71996	5.63376	-33.6781	167.303
1608054070	436753556	7.72129	5.63483	-33.6688	167.285
1608054070	446877736	7.72247	5.6362	-33.6589	167.266
1608054070	457084997	7.72361	5.63706	-33.6494	167.248
1608054070	466598673	7.7247	5.6384	-33.6409	167.231
1608054070	476895489	7.72624	5.63984	-33.6311	167.212
1608054070	487148130	7.72757	5.64093	-33.6219	167.194
1608054070	496849103	7.72896	5.64252	-33.6126	167.176
1608054070	506683159	7.73029	5.64362	-33.6034	167.158
1608054070	516773905	7.73129	5.64472	-33.5943	167.14
1608054070	526989383	7.73282	5.6462	-33.5847	167.122
1608054070	536625506	7.73417	5.64732	-33.5753	167.103
1608054070	547262886	7.73557	5.64894	-33.5661	167.085
1608054070	556911343	7.7367	5.64988	-33.5562	167.067
1608054070	566806430	7.73811	5.6515	-33.5471	167.048
1608054070	577084574	7.73914	5.65249	-33.538	167.031
1608054070	586827563	7.74035	5.65385	-33.5291	167.014
1608054070	596858910	7.7419	5.65536	-33.5195	166.995
1608054070	606689381	7.74304	5.65623	-33.51	166.977
1608054070	616851748	7.74425	5.6577	-33.5007	166.959
1608054070	628420652	7.74561	5.65878	-33.4915	166.941
1608054070	638314225	7.74703	5.66045	-33.4823	166.923
1608054070	646879995	7.74837	5.66163	-33.4731	166.905
