time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1608290767	697778948	12.7189	19.333	-35.1344	150.582
1608290767	707712262	12.7189	19.333	-35.1344	150.582
1608290767	717743278	12.7189	19.333	-35.1344	150.582
1608290767	727693869	12.7189	19.333	-35.1344	150.582
1608290767	737793706	12.7189	19.333	-35.1344	150.582
1608290767	747750435	12.7189	19.333	-35.1344	150.582
1608290767	757858687	12.7189	19.333	-35.1344	150.582
1608290767	767854382	12.7189	19.333	-35.1344	150.582
1608290767	777828983	12.7189	19.333	-35.1344	150.582
1608290767	787832233	12.7189	19.333	-35.1344	150.582
1608290767	797630627	12.7189	19.333	-35.1344	150.582
1608290767	808151696	12.7189	19.333	-35.1344	150.582
1608290767	817687850	12.7189	19.333	-35.1344	150.582
1608290767	827847072	12.7189	19.333	-35.1344	150.582
1608290767	836698230	12.7189	19.333	-35.1344	150.582
1608290767	846298767	12.7189	19.333	-35.1344	150.582
1608290767	856319426	12.7189	19.333	-35.1344	150.582
1608290767	866652772	12.7189	19.333	-35.1344	150.582
1608290767	876376151	12.7189	19.333	-35.1344	150.582
1608290767	886682800	12.7189	19.333	-35.1344	150.582
1608290767	896454583	12.7189	19.333	-35.1344	150.582
1608290767	906403138	12.7189	19.333	-35.1344	150.582
1608290767	916420343	12.7189	19.333	-35.1344	150.582
1608290767	926560018	12.7189	19.333	-35.1344	150.582
1608290767	936829901	12.7189	19.333	-35.1344	150.582
1608290767	946526330	12.7189	19.333	-35.1344	150.582
1608290767	956752159	12.7189	19.333	-35.1344	150.582
1608290767	966160123	12.7189	19.333	-35.1344	150.582
1608290767	976645552	12.7189	19.333	-35.1344	150.582
1608290767	986607403	12.7189	19.333	-35.1344	150.582
1608290767	996488294	12.7189	19.333	-35.1344	150.582
1608290768	6505386	12.7189	19.333	-35.1344	150.582
1608290768	16950774	12.7189	19.333	-35.1344	150.582
1608290768	27457166	12.7189	19.333	-35.1344	150.582
1608290768	37669921	12.7189	19.333	-35.1344	150.582
1608290768	47852472	12.7189	19.333	-35.1344	150.582
1608290768	58284226	12.7189	19.333	-35.1344	150.582
1608290768	68488824	12.7189	19.333	-35.1344	150.582
1608290768	77725883	12.7189	19.333	-35.1344	150.582
1608290768	88520273	12.7189	19.333	-35.1344	150.582
1608290768	97968475	12.7189	19.333	-35.1344	150.582
1608290768	108276466	12.7189	19.333	-35.1344	150.582
1608290768	117692201	12.7189	19.333	-35.1344	150.582
1608290768	127511295	12.7189	19.333	-35.1344	150.582
1608290768	139109792	12.7189	19.333	-35.1344	150.582
1608290768	147743740	12.7189	19.333	-35.1344	150.582
1608290768	158638918	12.7189	19.333	-35.1344	150.582
1608290768	168266822	12.7189	19.333	-35.1344	150.582
1608290768	177914194	12.7189	19.333	-35.1344	150.582
1608290768	188158281	12.7189	19.333	-35.1344	150.582
1608290768	197524996	12.7189	19.333	-35.1344	150.582
1608290768	207915943	12.7189	19.333	-35.1344	150.582
1608290768	218253140	12.7189	19.333	-35.1344	150.582
1608290768	227837501	12.7189	19.333	-35.1344	150.582
1608290768	238027182	12.7189	19.333	-35.1344	150.582
1608290768	247804052	12.7189	19.333	-35.1344	150.582
1608290768	258006277	12.7189	19.333	-35.1344	150.582
1608290768	268334463	12.7189	19.333	-35.1344	150.582
1608290768	277750422	12.7189	19.333	-35.1344	150.582
1608290768	287588227	12.7189	19.333	-35.1344	150.582
1608290768	297492949	12.7189	19.333	-35.1344	150.582
1608290768	308074762	12.7189	19.333	-35.1344	150.582
1608290768	318001111	12.7189	19.333	-35.1344	150.582
1608290768	327726568	12.7189	19.333	-35.1344	150.582
1608290768	338540200	12.7189	19.333	-35.1344	150.582
1608290768	347649175	12.7189	19.333	-35.1344	150.582
1608290768	358179675	12.7189	19.333	-35.1344	150.582
1608290768	368274941	12.7189	19.333	-35.1344	150.582
1608290768	377851388	12.7189	19.333	-35.1344	150.582
1608290768	388143589	12.7189	19.333	-35.1344	150.582
1608290768	397789970	12.7189	19.333	-35.1344	150.582
1608290768	407983362	12.7189	19.333	-35.1344	150.582
1608290768	418036205	12.7189	19.333	-35.1344	150.582
1608290768	427869163	12.7189	19.333	-35.1344	150.582
1608290768	438361852	12.7189	19.333	-35.1344	150.582
1608290768	448110508	12.7189	19.333	-35.1344	150.582
1608290768	458162864	12.7189	19.333	-35.1344	150.582
1608290768	468128652	12.7189	19.333	-35.1344	150.582
1608290768	477956864	12.7189	19.333	-35.1344	150.582
1608290768	487919788	12.7189	19.333	-35.1344	150.582
1608290768	497654064	12.7189	19.333	-35.1344	150.582
1608290768	508944478	12.7189	19.333	-35.1344	150.582
1608290768	517837940	12.7189	19.333	-35.1344	150.582
1608290768	527843666	12.7189	19.333	-35.1344	150.582
1608290768	537018330	12.7189	19.333	-35.1344	150.582
1608290768	546756381	12.7189	19.333	-35.1344	150.582
