time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1608290767	544804198	0.695245	0.69137	0.693736	0.654154
1608290767	555063016	0.695245	0.69137	0.693736	0.654154
1608290767	565189970	0.695245	0.69137	0.693736	0.654154
1608290767	575132248	0.695245	0.69137	0.693736	0.654154
1608290767	585122435	0.695245	0.69137	0.693736	0.654154
1608290767	595087056	0.695245	0.69137	0.693736	0.654154
1608290767	604932915	0.695245	0.69137	0.693736	0.654154
1608290767	614796074	0.695245	0.69137	0.693736	0.654154
1608290767	624835720	0.695245	0.69137	0.693736	0.654154
1608290767	634808621	0.695245	0.69137	0.693736	0.654154
1608290767	645040751	0.695245	0.69137	0.693736	0.654154
1608290767	654948033	0.695245	0.69137	0.693736	0.654154
1608290767	664918448	0.695245	0.69137	0.693736	0.654154
1608290767	675048753	0.695245	0.69137	0.693736	0.654154
1608290767	685001261	0.695245	0.69137	0.693736	0.654154
1608290767	694974056	0.695245	0.69137	0.693736	0.654154
1608290767	704979517	0.695245	0.69137	0.693736	0.654154
1608290767	714992865	0.695245	0.69137	0.693736	0.654154
1608290767	724964826	0.695245	0.69137	0.693736	0.654154
1608290767	734823957	0.695245	0.69137	0.693736	0.654154
1608290767	745006809	0.695245	0.69137	0.693736	0.654154
1608290767	754795414	0.695245	0.69137	0.693736	0.654154
1608290767	764864054	0.695245	0.69137	0.693736	0.654154
1608290767	774802593	0.695245	0.69137	0.693736	0.654154
1608290767	785005251	0.695245	0.69137	0.693736	0.654154
1608290767	794851732	0.695245	0.69137	0.693736	0.654154
1608290767	804825380	0.695245	0.69137	0.693736	0.654154
1608290767	815025920	0.695245	0.69137	0.693736	0.654154
1608290767	825029913	0.695245	0.69137	0.693736	0.654154
1608290767	834730028	0.695245	0.69137	0.693736	0.654154
1608290767	844698451	0.695245	0.69137	0.693736	0.654154
1608290767	854764967	0.695245	0.69137	0.693736	0.654154
1608290767	864802290	0.695245	0.69137	0.693736	0.654154
1608290767	874870318	0.695245	0.69137	0.693736	0.654154
1608290767	884752418	0.695245	0.69137	0.693736	0.654154
1608290767	894829430	0.695245	0.69137	0.693736	0.654154
1608290767	904754086	0.695245	0.69137	0.693736	0.654154
1608290767	914595319	0.695245	0.69137	0.693736	0.654154
1608290767	924748122	0.695245	0.69137	0.693736	0.654154
