time_sec	time_nanosec	joint_velocity_0	joint_velocity_1	joint_velocity_2	joint_velocity_3
1614784198	651966119	0	0	0	0
1614784198	661889548	0	0	0	0
1614784198	671774442	0	-0.002	0	0
1614784198	681829600	0	0	0	0
1614784198	691860042	0	0	0	0
1614784198	701820714	0	0	0	0
1614784198	711820337	0	0	0.002	0
1614784198	721812843	0	0	0	0
1614784198	731906794	0	0	0	0
1614784198	741873953	0	0	0	0
1614784198	751783292	0	0	0	0
1614784198	761848422	0	0	0	0
1614784198	771851453	0	0	0	0
1614784198	781842991	0	0	0	0
1614784198	791898419	0	0	0	0
1614784198	801766114	0	0	0	0
1614784198	811884138	0	0	0	0
1614784198	822038589	0	0	0	0
1614784198	831802434	-0.002	0	0	0
1614784198	841791972	0	0	0	0
1614784198	851950707	0	0	0	0
1614784198	861815165	0	0	0	0
1614784198	871844366	0	0	0	0
1614784198	881811024	0	0	0	0
1614784198	891775565	0	0	0	0
1614784198	901791305	0	0	0	0
1614784198	911856640	0	0	0	0
1614784198	921739183	0	0	0	0
1614784198	931961472	0	0	0	0
1614784198	941892134	0	0	0	0
1614784198	951829969	0	0	0	0
1614784198	961857740	0	0	0	0
1614784198	971863326	0	0	0	0
1614784198	981852183	0	0	0	0
1614784198	991895663	0	0	0	0
1614784199	1826232	0	0	0	0
1614784199	11960453	0	0	0	0
1614784199	21853922	0	0	0	0
1614784199	31786373	0	0	0	0
1614784199	41890613	0	0	0	0
1614784199	51830695	0	0	0	0
1614784199	61828194	0	0	0	0
1614784199	71870115	0	0	0	0
1614784199	81768375	0	0	0	0
1614784199	91831137	0	0	0	0
1614784199	101859863	0	0	0	0
1614784199	111778723	0	0	0	0
1614784199	121805605	0	0	0	0
1614784199	131801895	0	0	0	0
1614784199	141829380	0	0	0	0
1614784199	151800143	0	0	0	0
1614784199	161861636	0	0	0	0
1614784199	171800710	0	0	0	0
1614784199	181950261	0	0	0	0
1614784199	191911680	0	0	0	0
1614784199	201803769	0	0	0	0
1614784199	211907640	0	0	0	0
1614784199	221836494	0	0	0	0
1614784199	231859850	0	0	0	0
1614784199	241797817	0	0	0	0
1614784199	251884493	0	0	0	0
1614784199	261824381	0	0	0	0
1614784199	271867853	0	0	0	0
1614784199	281964298	0	0	0	0
1614784199	291831092	0	0	0	0
1614784199	301844137	0	0	0	0
1614784199	311973510	0	0	0	0
1614784199	321922033	0	0	0	0
1614784199	331860196	0	0	0	0
1614784199	341810742	0	0	0	0
1614784199	351775897	0	0	0	0
1614784199	361943950	0	0	0	0
1614784199	371978153	0	0	0	0
1614784199	381824435	0	0	0	0
1614784199	391976983	0	0	0	0
1614784199	401829587	0	0	0	0
1614784199	411993940	0	0	0	0
1614784199	421811866	0	0	0	0
1614784199	431867729	0	0	0	0
1614784199	441825886	0	0	0	0
