time_sec	time_nanosec	control_action_0	control_action_1	control_action_2	control_action_3
1612522801	544324064	-368.821	-240.977	-521.06	-2442.94
1612522801	555282395	-578.022	-598.842	-838.782	-7040.39
1612522801	564046868	-363.175	-567.177	-712.583	-7110.59
1612522801	574146377	579.839	151.446	178.713	1663.31
1612522801	583722746	845.518	487.141	506.865	6893.63
1612522801	593738844	322.179	227.858	84.9853	3976.93
1612522801	603750045	-99.3552	-159.474	-374.912	-977.239
1612522801	613678544	-180.534	-258.014	-474.029	-3054.33
1612522801	623752979	-315.233	-370.641	-614.252	-5147.3
1612522801	633740845	148.884	9.34255	-156.831	-1025.74
1612522801	643807634	550.055	422.264	288.15	4362.96
1612522801	653710612	727.243	700.681	551.224	8443.92
1612522801	663727767	122.005	389.066	67.8221	5076.01
1612522801	673795887	3.30957	195.536	-114.579	2638.99
1612522801	683701992	-528.466	-520.563	-810.628	-5019.56
1612522801	693761768	-445.598	-547.828	-775.181	-6464.36
1612522801	703795802	61.3039	-422.076	-435.853	-4277.14
1612522801	713672777	222.255	-183.292	-218.179	-1519.47
1612522801	723850643	734.695	623.826	541.207	6890
1612522801	733744066	534.355	897.594	644.194	9911.89
1612522801	744460298	325.572	632.156	375.758	7986.1
1612522801	753719755	-630.59	-127.373	-546.043	-1210.72
1612522801	764089076	-721.196	-271.011	-677.433	-4315.23
1612522801	774051819	-237.323	-96.294	-318.515	-1658.99
1612522801	783809196	233.496	303.588	157.311	3733.44
1612522801	793796031	538.337	507.054	439.704	7910.74
1612522801	803890499	0.79217	82.8755	-83.9933	3665.91
1612522801	813790374	-396.861	-312.736	-524.556	-1433.09
1612522801	824031356	-511.399	-617.821	-756.687	-5367.55
1612522801	834059322	-14.3266	-281.401	-310.92	-2032.82
1612522801	844090410	450.871	142.586	165.406	3291.09
1612522801	853731913	599.169	566.223	496.078	7903.79
1612522801	864046956	0.281752	237.291	-9.67909	3783.88
1612522801	873726571	-390.73	-138.503	-443.92	-1342.07
1612522801	883814910	-469.345	-520.726	-712.609	-5671.02
1612522801	894040643	57.5846	-250.487	-294.608	-2740.46
1612522801	903820550	536.214	174.561	185.704	2488.44
1612522801	913925093	681.179	651.418	558.635	7443.26
1612522801	923777267	81.2602	299.123	47.5709	3268.8
1612522801	934014038	-312.265	-78.6168	-386.395	-1866.6
1612522801	944053747	-456.393	-460.974	-692.178	-6443.86
1612522801	953862288	165.524	-159.922	-208.127	-2712.99
1612522801	963856084	626.056	256.46	262.892	2661.52
1612522801	973759092	689.904	695.758	591.21	7298.03
1612522801	984044698	98.0366	276.91	50.3328	2933.18
1612522801	993817447	-298.557	-115.147	-388.372	-2141.77
1612522802	3777855	-305.291	-242.338	-467.425	-4107.31
1612522802	14073700	131.066	-236.744	-248.947	-2634.24
1612522802	24065732	628.644	229.325	277.372	3156.07
1612522802	34040428	693.723	691.05	620.286	8115.06
1612522802	43730674	82.3902	277.046	70.9783	3886.2
1612522802	53804015	-321.079	-122.246	-375.622	-1105.46
1612522802	63765752	-481.06	-528.981	-696.842	-5573.87
1612522802	73979872	8.86277	-319.443	-325.775	-2923.06
1612522802	83958942	482.144	88.4659	149.805	2413.54
1612522802	93782115	649.641	545.86	521.774	7601.55
1612522802	103801930	21.3246	230.068	16.0203	3734.74
1612522802	113768437	-382.693	-157.184	-428.667	-1274.08
1612522802	123778386	-492.785	-543.303	-714.623	-5567.03
1612522802	133725897	-276.342	-355.678	-496.701	-4296.03
1612522802	143774787	572.718	156.19	221.014	2860.25
1612522802	153789967	590.408	263.223	291.515	5086.06
1612522802	163854687	654.876	379.272	378.517	6727.25
1612522802	173813804	34.3928	-26.3621	-193.848	1413.15
1612522802	183804514	-542.462	-630.229	-882.032	-6604.37
1612522802	193753359	-474.047	-638.019	-858.602	-8461.02
1612522802	203743604	248.158	-0.663951	-146.09	-1854.92
1612522802	213842430	530.683	203.982	108.392	1839.58
1612522802	223777693	531.48	568.909	343.184	5402.13
1612522802	234099465	40.0237	276.722	-73.2189	2093.1
1612522802	243838858	-368.068	-111.654	-518.476	-2866.47
1612522802	254024153	-438.376	-467.766	-757.775	-6668.73
1612522802	263889746	-158.766	-240.251	-479.7	-4596.16
1612522802	273784947	760.223	335.774	332.381	3945.73
1612522802	283689610	704.125	419.964	359.424	5996.43
1612522802	294088142	287.565	154.292	-5.08693	3570.55
1612522802	304069529	-43.0183	-107.317	-328.845	-64.4258
1612522802	314130240	-393.769	-436.928	-696.465	-4724.01
1612522802	324166930	-191.457	-284.302	-488.728	-3916.05
1612522802	333898987	309.833	129.343	14.4868	1162.32
1612522802	344088538	646.229	541.494	437.975	6580.15
1612522802	353752349	214.946	374.315	140.078	4780.7
1612522802	364121812	-234.151	-16.0256	-317.673	-27.9696
1612522802	374005026	-518.718	-390.113	-675.129	-4828.2
1612522802	384019257	-146.58	-348.316	-448.549	-4001.02
1612522802	394095380	353.817	66.5737	52.7895	1021.95
1612522802	403778549	420.44	222.392	184.263	3372.85
1612522802	414150344	514.85	455.15	387.656	6046.67
1612522802	424011639	-7.88474	191.735	-18.8547	2504.05
1612522802	433834661	-405.489	-165.421	-427.334	-2351.87
1612522802	444243894	-744.579	-784.497	-960.803	-9495.9
1612522802	453905823	-10.7133	-303.663	-308.978	-4493.32
1612522802	464107007	122.779	-135.86	-143.855	-2015.44
1612522802	473807755	697.304	640.175	630.268	6477.11
1612522802	483715257	577.214	655.529	594.928	7900.97
1612522802	493824982	67.8255	562.201	317.003	6252.31
1612522802	504063919	-352.057	82.2489	-190.381	993.412
1612522802	514037980	-535.486	-359.036	-560.065	-3749.67
1612522802	523924610	-382.466	-364.348	-484.915	-4157.72
1612522802	533970368	312.294	-157.63	-30.057	7.63554
1612522802	543784939	394.695	45.4884	130.049	2559.96
1612522802	553768440	419.27	491.146	401.334	6327.33
1612522802	564096305	-184.333	164.505	-109.583	1906.48
1612522802	573824335	-550.227	-201.883	-530.584	-3137.51
1612522802	583811788	-433.063	-520.526	-674.718	-6184.95
1612522802	594071379	188.317	-88.2498	-122.127	-1398.77
1612522802	603854527	624.487	330.855	329.799	4067.85
1612522802	613832018	546.001	607.132	467.928	6845.43
1612522802	623681117	-6.93599	194.817	-66.6786	2237.2
1612522802	633810188	-118.792	46.0679	-218.725	-80.9534
1612522802	643818281	-527.084	-598.645	-828.111	-7177.84
1612522802	654022229	-155.26	-474.206	-564.554	-6285.8
1612522802	664022358	351.748	-47.1061	-65.5922	-1332.42
1612522802	673807277	670.335	387.011	357.011	3941.27
1612522802	683780293	517.427	640.468	465.974	6387.3
1612522802	694022011	-119.23	54.0977	-209.307	310.907
1612522802	703779053	-371.198	-130.128	-442.982	-3062.32
1612522802	713746970	-153.88	-196.045	-370.572	-3273.05
1612522802	723830553	404.612	147.66	118.563	1665.54
1612522802	733808772	484.37	291.371	251.807	4042.82
1612522802	743938405	555.117	421.196	381.23	6164.44
1612522802	753732619	-13.1587	53.6603	-112.907	1782.23
1612522802	763818623	-388.77	-329.66	-528.915	-3159.11
1612522802	773787949	-593.62	-627.589	-806.286	-7231.01
1612522802	783807989	-364.246	-527.106	-631.205	-6596.31
1612522802	793719163	664.795	343.627	395.02	3969.26
1612522802	803863061	769.435	479.609	527.345	7407.73
1612522802	814113098	95.7644	-71.1828	-158.22	1650.8
1612522802	823754687	-160.231	-251.583	-399.229	-1657.28
1612522802	834086426	-316.392	-382.219	-566.533	-4368.36
1612522802	844089400	109.48	9.02425	-128.868	-615.346
1612522802	854154251	561.075	428.498	335.216	4844.62
1612522802	864307886	458.072	409.396	277.607	5401.87
1612522802	874084507	-143.133	9.94939	-280.505	307.109
1612522802	884014054	-373.554	-199.963	-525.9	-3113.45
1612522802	894006981	-135.108	-234.383	-426.023	-3193.94
1612522802	903793055	407.153	153.169	72.65	1785.44
1612522802	913784754	719.1	565.58	480.956	7088.21
1612522802	923804955	198.144	305.08	70.7999	4123.31
1612522802	933716964	-223.866	-83.9492	-380.179	-834.756
1612522802	943982350	-472.926	-448.71	-716.519	-5539.04
