time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1615813921	959781205	77.8118	56.3989	52.3345	45.7893	49.8537	4.06435
1615813921	970049827	77.8432	56.3906	52.3259	45.7662	49.8309	4.06468
1615813921	980047432	77.812	56.4176	52.3501	45.7704	49.8379	4.06753
1615813921	989781015	77.8124	56.4124	52.3456	45.7752	49.842	4.06679
1615813921	999855401	77.811	56.4007	52.3359	45.7883	49.8531	4.06488
1615813922	9924118	77.8236	56.3982	52.3328	45.7782	49.8436	4.06543
1615813922	20099702	77.8099	56.399	52.3345	45.7911	49.8555	4.06444
1615813922	30549894	77.8094	56.4127	52.3459	45.7779	49.8446	4.06678
1615813922	41180943	77.8154	56.4136	52.3458	45.771	49.8388	4.06779
1615813922	51422830	77.8283	56.3842	52.3211	45.7875	49.8506	4.06315
1615813922	61554752	77.8062	56.4082	52.3424	45.7855	49.8514	4.06586
1615813922	71242124	77.8021	56.423	52.3549	45.7749	49.843	4.06807
1615813922	81351551	77.8078	56.4131	52.3463	45.7791	49.8458	4.06674
1615813922	92092681	77.8363	56.3963	52.3306	45.7674	49.8331	4.06577
1615813922	101150452	77.817	56.4114	52.344	45.7716	49.839	4.06737
1615813922	111334793	77.8099	56.4151	52.3482	45.775	49.842	4.06695
1615813922	121321276	77.8052	56.3998	52.3354	45.795	49.8594	4.06447
1615813922	131083130	77.8107	56.4028	52.3377	45.7865	49.8516	4.06512
1615813922	141379887	77.8151	56.4185	52.35	45.7664	49.8349	4.06853
1615813922	151527510	77.8059	56.4043	52.3391	45.7898	49.8549	4.06517
1615813922	161170044	77.812	56.4112	52.3448	45.7768	49.8432	4.06641
1615813922	171479080	77.8177	56.3977	52.3326	45.7846	49.8497	4.06505
1615813922	181280673	77.8181	56.415	52.3471	45.7669	49.8348	4.06789
1615813922	191146636	77.8106	56.4122	52.3455	45.7771	49.8439	4.06678
1615813922	201263682	77.8208	56.3987	52.3332	45.7806	49.846	4.06541
1615813922	211303086	77.8295	56.3855	52.3223	45.785	49.8482	4.06319
1615813922	221389843	77.8167	56.415	52.3471	45.7683	49.8362	4.06789
1615813922	231464114	77.8055	56.4046	52.3395	45.79	49.8551	4.06511
1615813922	241509433	77.8168	56.4136	52.3459	45.7696	49.8372	4.06763
1615813922	251323841	77.8368	56.3848	52.3207	45.7784	49.8425	4.06404
1615813922	261915214	77.8049	56.4174	52.35	45.7776	49.8451	4.06747
1615813922	271411404	77.8076	56.4041	52.339	45.7883	49.8534	4.06513
1615813922	281901480	77.8387	56.3875	52.3229	45.7738	49.8384	4.06457
1615813922	291998125	77.8052	56.4168	52.3494	45.7781	49.8454	4.06735
1615813922	301189643	77.817	56.4	52.3342	45.783	49.8489	4.06584
1615813922	311256537	77.8332	56.3915	52.3267	45.7753	49.8401	4.06487
1615813922	321803112	77.8254	56.3767	52.3153	45.798	49.8593	4.06134
1615813922	331403664	77.8349	56.3922	52.3279	45.7729	49.8372	4.06436
1615813922	341152872	77.8188	56.415	52.347	45.7662	49.8342	4.06802
1615813922	351269561	77.83	56.3949	52.3305	45.7751	49.8396	4.06444
1615813922	361385077	77.8186	56.4013	52.3356	45.7801	49.8458	4.06572
1615813922	371332881	77.8218	56.399	52.3335	45.7791	49.8447	4.06552
1615813922	381247821	77.8088	56.4047	52.3393	45.7865	49.8519	4.0654
1615813922	391220229	77.8121	56.4061	52.3406	45.7818	49.8473	4.06546
1615813922	401195031	77.8196	56.4101	52.343	45.7702	49.8373	4.06709
1615813922	411588255	77.8214	56.4065	52.3399	45.7721	49.8388	4.06668
1615813922	421360302	77.8076	56.4143	52.3472	45.7781	49.8452	4.06707
1615813922	431215788	77.802	56.4192	52.3516	45.7789	49.8464	4.06757
1615813922	441226216	77.8174	56.4136	52.3458	45.769	49.8369	4.06785
1615813922	451429013	77.8141	56.4187	52.35	45.7672	49.8359	4.06873
1615813922	461643404	77.8064	56.4052	52.3395	45.7883	49.8541	4.06575
1615813922	471443010	77.8133	56.4143	52.3464	45.7724	49.8404	4.06794
1615813922	481247334	77.8174	56.4097	52.3425	45.7728	49.8401	4.06728
1615813922	492660045	77.811	56.4046	52.3381	45.7845	49.8509	4.06642
1615813922	501397040	77.8148	56.408	52.3409	45.7772	49.8443	4.06705
1615813922	511246591	77.8153	56.4143	52.3466	45.7704	49.8381	4.06771
