time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1615813921	920484319	0.678281	0.710226	0.690917	0.655314
1615813921	930115443	0.678281	0.710226	0.690917	0.655314
1615813921	940120286	0.678281	0.710226	0.690917	0.655314
1615813921	950198324	0.678281	0.710226	0.690917	0.655314
1615813921	959985430	0.678281	0.710226	0.690917	0.655314
1615813921	970216739	0.678281	0.710226	0.690917	0.655314
1615813921	980213711	0.678281	0.710226	0.690917	0.655314
1615813921	989971018	0.678281	0.710226	0.690917	0.655314
1615813922	42921	0.678281	0.710226	0.690917	0.655314
1615813922	10171348	0.678281	0.710226	0.690917	0.655314
1615813922	20328844	0.678281	0.710226	0.690917	0.655314
1615813922	30886463	0.678281	0.710226	0.690917	0.655314
1615813922	41605132	0.678281	0.710226	0.690917	0.655314
1615813922	51779027	0.678281	0.710226	0.690917	0.655314
1615813922	61954226	0.678281	0.710226	0.690917	0.655314
1615813922	71737614	0.678281	0.710226	0.690917	0.655314
1615813922	81751428	0.678281	0.710226	0.690917	0.655314
1615813922	92503031	0.678281	0.710226	0.690917	0.655314
1615813922	101533080	0.678281	0.710226	0.690917	0.655314
1615813922	111944709	0.678281	0.710226	0.690917	0.655314
1615813922	121678856	0.678281	0.710226	0.690917	0.655314
1615813922	131544037	0.678281	0.710226	0.690917	0.655314
1615813922	141703388	0.678281	0.710226	0.690917	0.655314
1615813922	151858272	0.678281	0.710226	0.690917	0.655314
1615813922	161459903	0.678281	0.710226	0.690917	0.655314
1615813922	171960282	0.678281	0.710226	0.690917	0.655314
1615813922	181629442	0.678281	0.710226	0.690917	0.655314
1615813922	191509059	0.678281	0.710226	0.690917	0.655314
1615813922	201698844	0.678281	0.710226	0.690917	0.655314
1615813922	211637556	0.678281	0.710226	0.690917	0.655314
1615813922	221741056	0.678281	0.710226	0.690917	0.655314
1615813922	231857853	0.678281	0.710226	0.690917	0.655314
1615813922	241872179	0.678281	0.710226	0.690917	0.655314
1615813922	251650753	0.678281	0.710226	0.690917	0.655314
1615813922	262389668	0.678281	0.710226	0.690917	0.655314
1615813922	271901680	0.678281	0.710226	0.690917	0.655314
1615813922	282263709	0.678281	0.710226	0.690917	0.655314
1615813922	292362092	0.678281	0.710226	0.690917	0.655314
1615813922	301586555	0.678281	0.710226	0.690917	0.655314
1615813922	311636300	0.678281	0.710226	0.690917	0.655314
1615813922	322264647	0.678281	0.710226	0.690917	0.655314
1615813922	331732989	0.678281	0.710226	0.690917	0.655314
1615813922	341484779	0.678281	0.710226	0.690917	0.655314
1615813922	351653148	0.678281	0.710226	0.690917	0.655314
1615813922	361770006	0.678281	0.710226	0.690917	0.655314
1615813922	371706291	0.678281	0.710226	0.690917	0.655314
1615813922	381689892	0.678281	0.710226	0.690917	0.655314
1615813922	391640518	0.678281	0.710226	0.690917	0.655314
1615813922	401528003	0.678281	0.710226	0.690917	0.655314
1615813922	412058361	0.678281	0.710226	0.690917	0.655314
1615813922	421924253	0.678281	0.710226	0.690917	0.655314
1615813922	431573786	0.678281	0.710226	0.690917	0.655314
1615813922	441612034	0.678281	0.710226	0.690917	0.655314
1615813922	451888111	0.678281	0.710226	0.690917	0.655314
1615813922	462037463	0.678281	0.710226	0.690917	0.655314
1615813922	471836234	0.678281	0.710226	0.690917	0.655314
1615813922	481679476	0.678281	0.710226	0.690917	0.655314
1615813922	493293869	0.678281	0.710226	0.690917	0.655314
1615813922	501806955	0.678281	0.710226	0.690917	0.655314
1615813922	511727076	0.678281	0.710226	0.690917	0.655314
1615813922	521477635	0.678281	0.710226	0.690917	0.655314
1615813922	531709784	0.678281	0.710226	0.690917	0.655314
1615813922	541641864	0.678281	0.710226	0.690917	0.655314
1615813922	551664730	0.678281	0.710226	0.690917	0.655314
1615813922	562020419	0.678281	0.710226	0.690917	0.655314
1615813922	572156870	0.678281	0.710226	0.690917	0.655314
1615813922	581706721	0.678281	0.710226	0.690917	0.655314
1615813922	592221567	0.678281	0.710226	0.690917	0.655314
1615813922	601734271	0.678281	0.710226	0.690917	0.655314
1615813922	611864891	0.678281	0.710226	0.690917	0.655314
