time_sec	time_nanosec	jac_det
1615813921	968932595	0.0318838
1615813921	978966069	0.031918
1615813921	989046755	0.0319121
1615813921	999030949	0.0319015
1615813922	9021509	0.0318971
1615813922	19054127	0.0319003
1615813922	29134787	0.0319132
1615813922	39287934	0.0319137
1615813922	49476382	0.0318806
1615813922	59649924	0.0319101
1615813922	69531218	0.0319249
1615813922	79576850	0.0319143
1615813922	89609110	0.0318904
1615813922	99435949	0.0319102
1615813922	111535611	0.0319157
1615813922	119582947	0.0319019
1615813922	129359526	0.0319035
1615813922	139570050	0.031918
1615813922	149453770	0.0319071
1615813922	159366968	0.0319116
1615813922	169357355	0.0318983
1615813922	179460774	0.0319143
1615813922	189329120	0.0319126
1615813922	199480070	0.0318982
1615813922	209534494	0.031881
1615813922	219509877	0.0319148
1615813922	229414813	0.0319074
1615813922	239508926	0.0319131
1615813922	249402972	0.0318791
1615813922	259495989	0.0319184
1615813922	269609441	0.0319064
1615813922	279457745	0.031881
1615813922	289486620	0.0319183
1615813922	299447760	0.0318999
1615813922	309453756	0.0318866
1615813922	319505680	0.0318741
1615813922	329494838	0.031886
1615813922	339366692	0.0319138
1615813922	349461745	0.0318903
1615813922	359598729	0.0319012
1615813922	369538546	0.0318989
1615813922	379412227	0.0319059
1615813922	389487814	0.0319064
1615813922	399348237	0.0319097
1615813922	409455600	0.0319055
1615813922	419489084	0.0319146
1615813922	429504715	0.0319203
1615813922	439509743	0.0319129
1615813922	449625398	0.0319178
1615813922	459587693	0.0319061
1615813922	469580566	0.031915
1615813922	479486597	0.0319091
1615813922	489964496	0.0319055
1615813922	499504075	0.0319074
1615813922	509482658	0.0319145
1615813922	519425777	0.0319106
1615813922	529621078	0.0319001
1615813922	539520213	0.0319089
1615813922	549563763	0.0319074
1615813922	559564127	0.0319117
1615813922	569639402	0.0319095
1615813922	579559611	0.0319075
1615813922	589582845	0.0319023
1615813922	599590225	0.0319022
1615813922	609630348	0.031902
1615813922	619517394	0.0318908
1615813922	629514692	0.0318891
1615813922	639701142	0.0319043
1615813922	649412235	0.0319074
1615813922	659533551	0.0319212
1615813922	669708895	0.0318839
1615813922	679450091	0.0319202
1615813922	689496655	0.031901
1615813922	699517252	0.0319036
1615813922	709547840	0.0319028
1615813922	719576993	0.0318892
1615813922	729438333	0.0319074
1615813922	739605074	0.0319086
1615813922	749439866	0.0319151
1615813922	759569177	0.0319011
1615813922	769539776	0.0319161
1615813922	779396438	0.0319094
1615813922	789534722	0.0318986
1615813922	799385599	0.0318922
1615813922	809482161	0.0319156
1615813922	819487285	0.0318849
1615813922	829507388	0.0319085
1615813922	839617975	0.0318909
1615813922	849576279	0.0319064
1615813922	859559861	0.0319189
1615813922	869582055	0.0318881
1615813922	879577617	0.0318738
1615813922	889536309	0.0318792
1615813922	899543896	0.031911
1615813922	909656230	0.031915
1615813922	919576805	0.0318907
1615813922	929528207	0.0319152
1615813922	939721441	0.0318746
1615813922	949556341	0.0319113
1615813922	959667228	0.0318976
1615813922	969745431	0.031899
1615813922	979438346	0.0318815
1615813922	989635900	0.0319109
1615813922	999505476	0.0319012
1615813923	9636863	0.0319146
1615813923	19489072	0.0319127
1615813923	29410873	0.0319197
1615813923	39610524	0.0319145
1615813923	51353184	0.0319182
1615813923	59616841	0.0319102
1615813923	69618393	0.0319196
1615813923	79521479	0.0318952
1615813923	92066161	0.0319215
1615813923	99423520	0.031914
1615813923	109569636	0.0319206
1615813923	119594562	0.0319151
1615813923	129645267	0.0319149
1615813923	139641889	0.0319104
1615813923	149366700	0.0318856
1615813923	159627248	0.0319195
1615813923	169521989	0.0319175
1615813923	179487433	0.0319113
1615813923	189498966	0.0319095
1615813923	199430500	0.0318774
1615813923	209566078	0.0319133
1615813923	219559420	0.0319045
1615813923	229474898	0.0319024
1615813923	239379040	0.0319141
1615813923	249609305	0.0319125
1615813923	259680135	0.0319172
1615813923	269497889	0.0319197
1615813923	280038746	0.0318951
1615813923	289552527	0.0319155
1615813923	299423127	0.0319186
1615813923	309529026	0.0319128
1615813923	319578750	0.0318942
1615813923	329594650	0.0319141
