time_sec	time_nanosec	x_mocap_0	x_mocap_1	x_mocap_2	x_mocap_3
1615813921	948955063	0.0538872	0.648204	0.0418472	-0.0304418
1615813921	958901543	0.0539065	0.648225	0.0418742	-0.0304074
1615813921	968823237	0.0542932	0.648387	0.0423295	-0.0304085
1615813921	978878545	0.0539508	0.648234	0.0419282	-0.0306703
1615813921	988899880	0.0539576	0.648251	0.0419629	-0.0305898
1615813921	998887191	0.0539314	0.648235	0.0419409	-0.0304192
1615813922	8916731	0.0541203	0.648288	0.0421761	-0.0304288
1615813922	18949752	0.0539033	0.64822	0.0418911	-0.0303957
1615813922	29002774	0.053933	0.648238	0.0419459	-0.0305794
1615813922	39089728	0.0540729	0.648271	0.0421588	-0.0306019
1615813922	49230352	0.0541298	0.648331	0.0421941	-0.0302459
1615813922	59389117	0.0538824	0.648211	0.0418782	-0.0305081
1615813922	69282382	0.0538561	0.648206	0.0418536	-0.0306962
1615813922	79242875	0.0539115	0.648223	0.0419123	-0.0305817
1615813922	89333140	0.0542754	0.648387	0.0423872	-0.0304387
1615813922	99198481	0.054074	0.648292	0.0421616	-0.0305745
1615813922	109350437	0.0539138	0.648227	0.0418854	-0.0306263
1615813922	119326914	0.0538611	0.648209	0.0418685	-0.0303817
1615813922	129124458	0.0539214	0.648232	0.0419178	-0.0304499
1615813922	139395018	0.0540716	0.648281	0.0421601	-0.030668
1615813922	149235457	0.0538695	0.648192	0.0418478	-0.0304577
1615813922	159206205	0.0539331	0.648231	0.0419031	-0.0305817
1615813922	169177767	0.0540471	0.648253	0.0420899	-0.0304002
1615813922	179239355	0.0540786	0.648278	0.0421318	-0.0306412
1615813922	189152975	0.053949	0.648242	0.0419633	-0.0305783
1615813922	199244318	0.0540919	0.648278	0.0421526	-0.0304217
1615813922	209323943	0.0541206	0.648339	0.0421635	-0.0302728
1615813922	219234468	0.0540684	0.648271	0.0421275	-0.0306344
1615813922	229185647	0.0538542	0.648187	0.0418196	-0.0304624
1615813922	239281031	0.0540641	0.648273	0.042122	-0.0306144
1615813922	249182280	0.0542789	0.648391	0.0424144	-0.0302719
1615813922	259264345	0.0539014	0.648234	0.0419382	-0.0306194
1615813922	269288689	0.0538787	0.648199	0.0418472	-0.0304648
1615813922	279214178	0.0543065	0.648406	0.0424477	-0.0303161
1615813922	289302434	0.053901	0.648222	0.0419236	-0.0306159
1615813922	299211620	0.0540936	0.648286	0.0422192	-0.0304062
1615813922	309231755	0.054234	0.648369	0.0423452	-0.0303581
1615813922	319330251	0.0540319	0.648293	0.0420269	-0.0301447
1615813922	329262334	0.054174	0.648365	0.0421975	-0.0303956
1615813922	339202017	0.0540961	0.648292	0.0421704	-0.0306386
1615813922	349288781	0.0541052	0.648327	0.0420957	-0.0304216
1615813922	359350195	0.0540663	0.64827	0.0421224	-0.0304509
1615813922	369317625	0.0541051	0.648271	0.0421553	-0.0304358
1615813922	379243385	0.053908	0.648223	0.0419082	-0.0304678
1615813922	389296193	0.0539123	0.64823	0.0418709	-0.0305123
1615813922	399163096	0.0540802	0.64827	0.042115	-0.0305851
1615813922	409208132	0.0541063	0.648286	0.0421628	-0.0305361
1615813922	419269089	0.0539268	0.648247	0.0419673	-0.0305851
1615813922	429207232	0.053863	0.648228	0.0418989	-0.0306299
1615813922	439277714	0.0540924	0.648287	0.042183	-0.0306088
1615813922	449383729	0.0540842	0.648298	0.0422158	-0.030654
1615813922	459346440	0.0539241	0.648245	0.0419964	-0.0304446
1615813922	469371563	0.0540634	0.648266	0.0421666	-0.0305986
1615813922	479242011	0.0540945	0.648289	0.0421963	-0.0305511
1615813922	489543437	0.0540424	0.648268	0.0421824	-0.0304403
1615813922	499340022	0.054081	0.648293	0.0422178	-0.0305047
1615813922	509257061	0.0540506	0.648262	0.0421067	-0.0306192
1615813922	519202767	0.0539097	0.64823	0.0418867	-0.0305563
1615813922	529286429	0.0539016	0.64822	0.0418719	-0.0304058
1615813922	539269474	0.053877	0.648211	0.041846	-0.0305098
1615813922	549336010	0.054087	0.648278	0.0421298	-0.0305591
1615813922	559321718	0.0539133	0.648224	0.0418446	-0.0305984
1615813922	569383109	0.0541082	0.6483	0.0421671	-0.030603
1615813922	579318575	0.0540977	0.648293	0.0421846	-0.0305456
1615813922	589322354	0.0538678	0.648201	0.0418484	-0.0303996
1615813922	599363061	0.0538769	0.648216	0.0418701	-0.030407
1615813922	609289829	0.0540521	0.648281	0.0421711	-0.0304243
1615813922	619284700	0.054086	0.648336	0.0421196	-0.0304016
1615813922	629293575	0.0540654	0.648304	0.0420395	-0.0303819
1615813922	639462140	0.0538933	0.648218	0.0418958	-0.0304347
1615813922	649188822	0.053831	0.648191	0.0418243	-0.0304405
1615813922	659268399	0.0538295	0.648189	0.0417934	-0.0306466
1615813922	669500886	0.0543166	0.648397	0.0423962	-0.0303949
1615813922	679213675	0.0538465	0.648198	0.0418302	-0.0306319
1615813922	689242814	0.0540361	0.648257	0.0421134	-0.0304118
1615813922	699331265	0.0540417	0.648271	0.0421811	-0.0304166
1615813922	709294000	0.0540854	0.648269	0.0421431	-0.0304744
1615813922	719324060	0.0541364	0.648343	0.0421619	-0.0304051
