time_sec	time_nanosec	vc_des_0	vc_des_1	vc_des_2	vc_des_3
1616591780	805932902	0	0	0	0
1616591780	814605809	0	0	0	0
1616591780	823633249	0	0	0	0
1616591780	834188083	0	0	0	0
1616591780	844509536	0	0	0	0
1616591780	854538420	0	0	0	0
1616591780	864454341	0	0	0	0
1616591780	874188664	0	0	0	0
1616591780	884526108	0	0	0	0
1616591780	894431647	0	0	0	0
1616591780	904148016	0	0	0	0
1616591780	914418468	0	0	0	0
1616591780	925298609	0	0	0	0
1616591780	936000406	0	0	0	0
1616591780	945614050	0	0	0	0
1616591780	955679231	0	0	0	0
1616591780	965578915	0	0	0	0
1616591780	975669973	0	0	0	0
1616591780	985550027	0	0	0	0
1616591780	995669759	0	0	0	0
1616591781	5730659	0	0	0	0
1616591781	15380559	0	0	0	0
1616591781	25486122	0	0	0	0
1616591781	35660861	0	0	0	0
1616591781	45467197	0	0	0	0
1616591781	55535268	0	0	0	0
1616591781	65413610	0	0	0	0
1616591781	76255643	0	0	0	0
1616591781	86186978	0	0	0	0
1616591781	95451830	0	0	0	0
1616591781	105640912	0	0	0	0
1616591781	115373199	0	0	0	0
1616591781	125494181	0	0	0	0
1616591781	135770045	0	0	0	0
1616591781	145627593	0	0	0	0
1616591781	155928126	0	0	0	0
1616591781	166002925	0	0	0	0
1616591781	176054062	0	0	0	0
1616591781	186385260	0	0	0	0
1616591781	196509255	0	0	0	0
1616591781	206297148	0	0	0	0
1616591781	215946800	0	0	0	0
1616591781	226164567	0	0	0	0
1616591781	235892571	0	0	0	0
1616591781	246006972	0	0	0	0
1616591781	256341394	0	0	0	0
1616591781	266196791	0	0	0	0
1616591781	276015262	0	0	0	0
1616591781	286693856	0	0	0	0
1616591781	295969706	0	0	0	0
1616591781	305970147	0	0	0	0
1616591781	316257548	0	0	0	0
1616591781	326222399	0	0	0	0
1616591781	336148258	0	0	0	0
1616591781	346741127	0	0	0	0
1616591781	356699242	0	0	0	0
1616591781	366364272	0	0	0	0
1616591781	376258852	0	0	0	0
1616591781	386960057	0	0	0	0
1616591781	400030006	0	0	0	0
1616591781	406852638	0	0	0	0
1616591781	416662844	0	0	0	0
1616591781	426891840	0	0	0	0
1616591781	435831058	0	0	0	0
1616591781	446803267	0	0	0	0
1616591781	456916719	0	0	0	0
1616591781	466341332	0	0	0	0
1616591781	476393288	0	0	0	0
1616591781	486263418	0	0	0	0
1616591781	496089241	0	0	0	0
1616591781	506312699	0	0	0	0
1616591781	516626771	0	0	0	0
1616591781	526877366	0	0	0	0
1616591781	536360793	0	0	0	0
1616591781	546185506	0	0	0	0
1616591781	557024456	0	0	0	0
1616591781	567122795	0	0	0	0
1616591781	576884557	0	0	0	0
1616591781	587206670	0	0	0	0
1616591781	596171383	0	0	0	0
1616591781	606275651	0	0	0	0
1616591781	615972963	0	0	0	0
1616591781	627594452	0	0	0	0
1616591781	636869194	0	0	0	0
1616591781	646056814	0	0	0	0
1616591781	656801026	0	0	0	0
1616591781	667417859	0	0	0	0
1616591781	676209361	0	0	0	0
1616591781	686322170	0	0	0	0
1616591781	697595090	0	0	0	0
1616591781	706265990	0	0	0	0
1616591781	717007491	0	0	0	0
1616591781	726772106	0	0	0	0
1616591781	735909917	0	0	0	0
1616591781	746147614	0	0	0	0
1616591781	756625473	0	0	0	0
1616591781	766883113	0	0	0	0
1616591781	776023652	0	0	0	0
1616591781	786303266	0	0	0	0
1616591781	796786528	0	0	0	0
1616591781	806706958	0	0	0	0
1616591781	815992302	0	0	0	0
1616591781	825976669	0	0	0	0
1616591781	836247915	0	0	0	0
1616591781	846168388	0	0	0	0
1616591781	856108758	0	0	0	0
1616591781	866157366	0	0	0	0
1616591781	876175684	0	0	0	0
1616591781	886236854	0	0	0	0
1616591781	896053652	0	0	0	0
1616591781	906365237	0	0	0	0
1616591781	916770805	0	0	0	0
1616591781	925984994	0	0	0	0
1616591781	937020868	0	0	0	0
1616591781	945889116	0	0	0	0
1616591781	956854752	0	0	0	0
1616591781	966966778	0	0	0	0
1616591781	976821393	0	0	0	0
1616591781	985979416	0	0	0	0
1616591781	996039518	0	0	0	0
1616591782	6233695	0	0	0	0
1616591782	16089911	0	0	0	0
1616591782	26443799	0	0	0	0
1616591782	36055381	0	0	0	0
1616591782	46216044	0	0	0	0
1616591782	56886602	0	0	0	0
1616591782	66761458	0	0	0	0
1616591782	76015558	0	0	0	0
1616591782	86162276	0	0	0	0
1616591782	96694136	0	0	0	0
1616591782	105957705	0	0	0	0
1616591782	116096917	0	0	0	0
1616591782	126263664	0	0	0	0
1616591782	136749933	0	0	0	0
1616591782	146054121	0	0	0	0
1616591782	156417077	0	0	0	0
1616591782	166891124	0	0	0	0
1616591782	175966199	0	0	0	0
1616591782	187037569	0	0	0	0
1616591782	197182612	0	0	0	0
1616591782	206914680	0	0	0	0
1616591782	216794815	0	0	0	0
1616591782	226773996	0	0	0	0
1616591782	236127235	0	0	0	0
1616591782	246919171	0	0	0	0
1616591782	256257134	0	0	0	0
1616591782	266112438	0	0	0	0
1616591782	276601583	0	0	0	0
1616591782	286833744	0	0	0	0
1616591782	296568699	0	0	0	0
1616591782	306129172	0	0	0	0
1616591782	316651657	0	0	0	0
1616591782	326869050	0	0	0	0
1616591782	337687882	0	0	0	0
1616591782	346835613	0	0	0	0
1616591782	356077992	0	0	0	0
1616591782	367062828	0	0	0	0
1616591782	376760988	0	0	0	0
1616591782	386684456	0	0	0	0
1616591782	396856032	0	0	0	0
1616591782	406779970	0	0	0	0
1616591782	416620072	0	0	0	0
1616591782	425934376	0	0	0	0
1616591782	436080933	0	0	0	0
1616591782	446144187	0	0	0	0
1616591782	456274409	0	0	0	0
1616591782	466802806	0	0	0	0
1616591782	476013765	0	0	0	0
1616591782	485898266	0	0	0	0
1616591782	496829379	0	0	0	0
1616591782	506736083	0	0	0	0
1616591782	516328899	0	0	0	0
1616591782	526592121	0	0	0	0
1616591782	536742829	0	0	0	0
1616591782	546853161	0	0	0	0
1616591782	557032815	0	0	0	0
1616591782	565969930	0	0	0	0
1616591782	576227335	0	0	0	0
1616591782	587066034	0	0	0	0
1616591782	596858972	0	0	0	0
1616591782	606792322	0	0	0	0
1616591782	616785282	0	0	0	0
1616591782	626826184	0	0	0	0
1616591782	636589321	0	0	0	0
1616591782	647008370	0	0	0	0
1616591782	656104229	0	0	0	0
1616591782	666510488	0	0	0	0
1616591782	676825584	0	0	0	0
1616591782	686075641	0	0	0	0
1616591782	696805380	0	0	0	0
1616591782	707100256	0	0	0	0
1616591782	716075690	0	0	0	0
1616591782	726842482	0	0	0	0
1616591782	736989022	0	0	0	0
1616591782	746958990	0	0	0	0
1616591782	757067726	0	0	0	0
1616591782	767464894	0	0	0	0
1616591782	776059923	0	0	0	0
1616591782	785853553	0	0	0	0
1616591782	796711784	0	0	0	0
1616591782	806923423	0	0	0	0
1616591782	816795324	0	0	0	0
1616591782	826198179	0	0	0	0
1616591782	836949861	0	0	0	0
1616591782	845965463	0	0	0	0
1616591782	856648028	0	0	0	0
1616591782	866737284	0	0	0	0
1616591782	876777414	0	0	0	0
1616591782	887027257	0	0	0	0
1616591782	896839143	0	0	0	0
1616591782	906920527	0	0	0	0
1616591782	916699451	0	0	0	0
1616591782	926074064	0	0	0	0
1616591782	937547305	0	0	0	0
1616591782	946699778	0	0	0	0
1616591782	956364070	0	0	0	0
1616591782	966829062	0	0	0	0
1616591782	976920254	0	0	0	0
1616591782	986992096	0	0	0	0
1616591782	995990839	0	0	0	0
1616591783	6169295	0	0	0	0
1616591783	17107585	0	0	0	0
1616591783	26162870	0	0	0	0
1616591783	36733898	0	0	0	0
1616591783	46823528	0	0	0	0
1616591783	56758849	0	0	0	0
1616591783	65881217	0	0	0	0
1616591783	75859853	0	0	0	0
1616591783	86746701	0	0	0	0
1616591783	95856871	0	0	0	0
1616591783	107331982	0	0	0	0
1616591783	116938576	0	0	0	0
1616591783	126738808	0	0	0	0
1616591783	136735316	0	0	0	0
1616591783	146028346	0	0	0	0
1616591783	156147115	0	0	0	0
1616591783	166188904	0	0	0	0
1616591783	176942540	0	0	0	0
1616591783	187716952	0	0	0	0
