time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1611056609	462292646	0.04334	0.6454	0.114843	-0.037176
1611056609	658291302	0.04334	0.6454	0.114843	-0.037176
1611056609	941481825	0.04334	0.6454	0.114843	-0.037176
1611056610	226085540	0.04334	0.6454	0.114843	-0.037176
1611056610	515456379	0.04334	0.6454	0.114843	-0.037176
1611056610	706326402	0.04334	0.6454	0.114843	-0.037176
1611056610	993833766	0.04334	0.6454	0.114843	-0.037176
1611056611	290782081	0.04334	0.6454	0.114843	-0.037176
1611056611	492995183	0.04334	0.6454	0.114843	-0.037176
1611056611	493084859	0.04334	0.6454	0.114843	-0.037176
1611056611	493240955	0.04334	0.6454	0.114843	-0.037176
1611056611	501676658	0.04334	0.6454	0.114843	-0.037176
1611056611	511652231	0.04334	0.6454	0.114843	-0.037176
1611056611	521681538	0.04334	0.6454	0.114843	-0.037176
1611056611	531845124	0.04334	0.6454	0.114843	-0.037176
1611056611	541984439	0.04334	0.6454	0.114843	-0.037176
1611056611	551863839	0.04334	0.6454	0.114843	-0.037176
1611056611	561939585	0.04334	0.6454	0.114843	-0.037176
1611056611	572026893	0.04334	0.6454	0.114843	-0.037176
1611056611	581782024	0.04334	0.6454	0.114843	-0.037176
1611056611	591926398	0.04334	0.6454	0.114843	-0.037176
1611056611	601900094	0.04334	0.6454	0.114843	-0.037176
1611056611	611859564	0.04334	0.6454	0.114843	-0.037176
1611056611	621978584	0.04334	0.6454	0.114843	-0.037176
1611056611	631845894	0.04334	0.6454	0.114843	-0.037176
1611056611	641848513	0.04334	0.6454	0.114843	-0.037176
1611056611	651862265	0.04334	0.6454	0.114843	-0.037176
1611056611	661853170	0.04334	0.6454	0.114843	-0.037176
1611056611	671900228	0.04334	0.6454	0.114843	-0.037176
1611056611	681821582	0.04334	0.6454	0.114843	-0.037176
1611056611	691883475	0.04334	0.6454	0.114843	-0.037176
1611056611	701846036	0.04334	0.6454	0.114843	-0.037176
1611056611	711843626	0.04334	0.6454	0.114843	-0.037176
1611056611	721979155	0.04334	0.6454	0.114843	-0.037176
1611056611	731814117	0.04334	0.6454	0.114843	-0.037176
1611056611	741858240	0.04334	0.6454	0.114843	-0.037176
1611056611	751866224	0.04334	0.6454	0.114843	-0.037176
1611056611	761821858	0.04334	0.6454	0.114843	-0.037176
1611056611	771860294	0.04334	0.6454	0.114843	-0.037176
1611056611	781796983	0.04334	0.6454	0.114843	-0.037176
1611056611	791897338	0.04334	0.6454	0.114843	-0.037176
1611056611	801926618	0.04334	0.6454	0.114843	-0.037176
1611056611	811855644	0.04334	0.6454	0.114843	-0.037176
1611056611	822130818	0.04334	0.6454	0.114843	-0.037176
1611056611	831879267	0.04334	0.6454	0.114843	-0.037176
1611056611	841812936	0.04334	0.6454	0.114843	-0.037176
1611056611	851906731	0.04334	0.6454	0.114843	-0.037176
1611056611	861818815	0.04334	0.6454	0.114843	-0.037176
1611056611	872077978	0.04334	0.6454	0.114843	-0.037176
1611056611	881800992	0.04334	0.6454	0.114843	-0.037176
1611056611	891894863	0.04334	0.6454	0.114843	-0.037176
1611056611	901854143	0.04334	0.6454	0.114843	-0.037176
1611056611	911914896	0.04334	0.6454	0.114843	-0.037176
1611056611	921821519	0.04334	0.6454	0.114843	-0.037176
1611056611	931847884	0.04334	0.6454	0.114843	-0.037176
1611056611	941801274	0.04334	0.6454	0.114843	-0.037176
1611056611	951887087	0.04334	0.6454	0.114843	-0.037176
1611056611	961892950	0.04334	0.6454	0.114843	-0.037176
1611056611	972080381	0.04334	0.6454	0.114843	-0.037176
1611056611	981817787	0.04334	0.6454	0.114843	-0.037176
1611056611	991901243	0.04334	0.6454	0.114843	-0.037176
1611056612	1947681	0.04334	0.6454	0.114843	-0.037176
1611056612	11818202	0.04334	0.6454	0.114843	-0.037176
1611056612	21891933	0.04334	0.6454	0.114843	-0.037176
1611056612	31871967	0.04334	0.6454	0.114843	-0.037176
1611056612	41876423	0.04334	0.6454	0.114843	-0.037176
1611056612	51876710	0.04334	0.6454	0.114843	-0.037176
1611056612	61883222	0.04334	0.6454	0.114843	-0.037176
1611056612	72027453	0.04334	0.6454	0.114843	-0.037176
1611056612	81883019	0.04334	0.6454	0.114843	-0.037176
1611056612	91835263	0.04334	0.6454	0.114843	-0.037176
1611056612	101885810	0.04334	0.6454	0.114843	-0.037176
1611056612	111860974	0.04334	0.6454	0.114843	-0.037176
1611056612	122078344	0.04334	0.6454	0.114843	-0.037176
1611056612	131847780	0.04334	0.6454	0.114843	-0.037176
1611056612	141891518	0.04334	0.6454	0.114843	-0.037176
1611056612	151884166	0.04334	0.6454	0.114843	-0.037176
1611056612	161827130	0.04334	0.6454	0.114843	-0.037176
1611056612	171991861	0.04334	0.6454	0.114843	-0.037176
1611056612	181844894	0.04334	0.6454	0.114843	-0.037176
1611056612	191890873	0.04334	0.6454	0.114843	-0.037176
1611056612	201886187	0.04334	0.6454	0.114843	-0.037176
1611056612	211884707	0.04334	0.6454	0.114843	-0.037176
1611056612	222026010	0.04334	0.6454	0.114843	-0.037176
1611056612	231931447	0.04334	0.6454	0.114843	-0.037176
1611056612	241913651	0.04334	0.6454	0.114843	-0.037176
1611056612	251851486	0.04334	0.6454	0.114843	-0.037176
1611056612	261889657	0.04334	0.6454	0.114843	-0.037176
1611056612	271917858	0.04334	0.6454	0.114843	-0.037176
1611056612	281844171	0.04334	0.6454	0.114843	-0.037176
1611056612	291886010	0.04334	0.6454	0.114843	-0.037176
1611056612	301780886	0.04334	0.6454	0.114843	-0.037176
1611056612	311878866	0.04334	0.6454	0.114843	-0.037176
1611056612	321836013	0.04334	0.6454	0.114843	-0.037176
1611056612	331802473	0.04334	0.6454	0.114843	-0.037176
1611056612	341937382	0.04334	0.6454	0.114843	-0.037176
1611056612	351873470	0.04334	0.6454	0.114843	-0.037176
1611056612	361820201	0.04334	0.6454	0.114843	-0.037176
1611056612	371946532	0.04334	0.6454	0.114843	-0.037176
1611056612	381837192	0.04334	0.6454	0.114843	-0.037176
1611056612	391823720	0.04334	0.6454	0.114843	-0.037176
1611056612	401811871	0.04334	0.6454	0.114843	-0.037176
1611056612	411890239	0.04334	0.6454	0.114843	-0.037176
1611056612	421832158	0.04334	0.6454	0.114843	-0.037176
1611056612	431870622	0.04334	0.6454	0.114843	-0.037176
1611056612	441888109	0.04334	0.6454	0.114843	-0.037176
1611056612	451796362	0.04334	0.6454	0.114843	-0.037176
1611056612	461816454	0.04334	0.6454	0.114843	-0.037176
1611056612	471798560	0.04334	0.6454	0.114843	-0.037176
1611056612	481866801	0.04334	0.6454	0.114843	-0.037176
1611056612	491840863	0.04334	0.6454	0.114843	-0.037176
1611056612	501738344	0.04334	0.6454	0.114843	-0.037176
1611056612	511938716	0.04334	0.6454	0.114843	-0.037176
1611056612	521849909	0.04334	0.6454	0.114843	-0.037176
1611056612	531905343	0.04334	0.6454	0.114843	-0.037176
1611056612	541770610	0.04334	0.6454	0.114843	-0.037176
1611056612	551853425	0.04334	0.6454	0.114843	-0.037176
1611056612	561792320	0.04334	0.6454	0.114843	-0.037176
1611056612	571785968	0.04334	0.6454	0.114843	-0.037176
1611056612	581888130	0.04334	0.6454	0.114843	-0.037176
1611056612	591882579	0.04334	0.6454	0.114843	-0.037176
1611056612	601846036	0.04334	0.6454	0.114843	-0.037176
1611056612	611789294	0.04334	0.6454	0.114843	-0.037176
1611056612	621891395	0.04334	0.6454	0.114843	-0.037176
1611056612	631821277	0.04334	0.6454	0.114843	-0.037176
1611056612	641777585	0.04334	0.6454	0.114843	-0.037176
1611056612	651919096	0.04334	0.6454	0.114843	-0.037176
1611056612	661834750	0.04334	0.6454	0.114843	-0.037176
1611056612	671845568	0.04334	0.6454	0.114843	-0.037176
1611056612	681799516	0.04334	0.6454	0.114843	-0.037176
1611056612	691913980	0.04334	0.6454	0.114843	-0.037176
1611056612	701874313	0.04334	0.6454	0.114843	-0.037176
1611056612	711827060	0.04334	0.6454	0.114843	-0.037176
1611056612	721770835	0.04334	0.6454	0.114843	-0.037176
1611056612	731810178	0.04334	0.6454	0.114843	-0.037176
1611056612	741904086	0.04334	0.6454	0.114843	-0.037176
1611056612	751882896	0.04334	0.6454	0.114843	-0.037176
1611056612	761875009	0.04334	0.6454	0.114843	-0.037176
1611056612	771847770	0.04334	0.6454	0.114843	-0.037176
1611056612	781835940	0.04334	0.6454	0.114843	-0.037176
1611056612	791888808	0.04334	0.6454	0.114843	-0.037176
1611056612	801895954	0.04334	0.6454	0.114843	-0.037176
1611056612	811828420	0.04334	0.6454	0.114843	-0.037176
1611056612	821853866	0.04334	0.6454	0.114843	-0.037176
1611056612	831790793	0.04334	0.6454	0.114843	-0.037176
1611056612	841870865	0.04334	0.6454	0.114843	-0.037176
1611056612	851861267	0.04334	0.6454	0.114843	-0.037176
1611056612	861864936	0.04334	0.6454	0.114843	-0.037176
1611056612	871856716	0.04334	0.6454	0.114843	-0.037176
1611056612	881843708	0.04334	0.6454	0.114843	-0.037176
1611056612	891891846	0.04334	0.6454	0.114843	-0.037176
1611056612	901835210	0.04334	0.6454	0.114843	-0.037176
1611056612	911863857	0.04334	0.6454	0.114843	-0.037176
1611056612	921859318	0.04334	0.6454	0.114843	-0.037176
1611056612	931941439	0.04334	0.6454	0.114843	-0.037176
1611056612	941885749	0.04334	0.6454	0.114843	-0.037176
1611056612	951790012	0.04334	0.6454	0.114843	-0.037176
1611056612	961853583	0.04334	0.6454	0.114843	-0.037176
1611056612	971833770	0.04334	0.6454	0.114843	-0.037176
1611056612	981842570	0.04334	0.6454	0.114843	-0.037176
1611056612	991850905	0.04334	0.6454	0.114843	-0.037176
1611056613	1869674	0.04334	0.6454	0.114843	-0.037176
1611056613	11910084	0.04334	0.6454	0.114843	-0.037176
1611056613	21859730	0.04334	0.6454	0.114843	-0.037176
1611056613	31837197	0.04334	0.6454	0.114843	-0.037176
1611056613	41825626	0.04334	0.6454	0.114843	-0.037176
1611056613	51893155	0.04334	0.6454	0.114843	-0.037176
1611056613	61912740	0.04334	0.6454	0.114843	-0.037176
1611056613	71819871	0.04334	0.6454	0.114843	-0.037176
1611056613	81827501	0.04334	0.6454	0.114843	-0.037176
