time_sec	time_nanosec	x_coord_0	x_coord_1	x_coord_2	x_coord_3
1615906909	199085732	0.0510046	0.651555	0.0836698	-0.12308
1615906909	208626975	0.0510046	0.651555	0.0836698	-0.12308
1615906909	218752839	0.0510046	0.651555	0.0836698	-0.12308
1615906909	228637406	0.0510046	0.651555	0.0836698	-0.12308
1615906909	238582092	0.0510046	0.651555	0.0836698	-0.12308
1615906909	248590203	0.0510046	0.651555	0.0836698	-0.12308
1615906909	258587663	0.0510046	0.651555	0.0836698	-0.12308
1615906909	268704951	0.0510046	0.651555	0.0836698	-0.12308
1615906909	278621685	0.0510046	0.651555	0.0836698	-0.12308
1615906909	288605006	0.0510046	0.651555	0.0836698	-0.12308
1615906909	298660496	0.0510046	0.651555	0.0836698	-0.12308
1615906909	308625779	0.0510046	0.651555	0.0836698	-0.12308
1615906909	318518107	0.0510046	0.651555	0.0836698	-0.12308
1615906909	328591066	0.0510046	0.651555	0.0836698	-0.12308
1615906909	338692053	0.0510046	0.651555	0.0836698	-0.12308
1615906909	348774582	0.0510046	0.651555	0.0836698	-0.12308
1615906909	358870314	0.0510046	0.651555	0.0836698	-0.12308
1615906909	369077116	0.0510046	0.651555	0.0836698	-0.12308
1615906909	378871881	0.0510046	0.651555	0.0836698	-0.12308
1615906909	388871066	0.0510046	0.651555	0.0836698	-0.12308
1615906909	398943797	0.0510046	0.651555	0.0836698	-0.12308
1615906909	408872798	0.0510046	0.651555	0.0836698	-0.12308
1615906909	418840448	0.0510046	0.651555	0.0836698	-0.12308
1615906909	428774467	0.0510046	0.651555	0.0836698	-0.12308
1615906909	438959348	0.0510046	0.651555	0.0836698	-0.12308
1615906909	448885741	0.0510046	0.651555	0.0836698	-0.12308
1615906909	458864722	0.0510046	0.651555	0.0836698	-0.12308
1615906909	468939752	0.0510046	0.651555	0.0836698	-0.12308
1615906909	478809874	0.0510046	0.651555	0.0836698	-0.12308
1615906909	488986188	0.0510046	0.651555	0.0836698	-0.12308
1615906909	498833200	0.0510046	0.651555	0.0836698	-0.12308
1615906909	508946128	0.0510046	0.651555	0.0836698	-0.12308
1615906909	518922007	0.0510046	0.651555	0.0836698	-0.12308
1615906909	528869720	0.0510046	0.651555	0.0836698	-0.12308
1615906909	538895304	0.0510046	0.651555	0.0836698	-0.12308
1615906909	548851242	0.0510046	0.651555	0.0836698	-0.12308
1615906909	558876601	0.0510046	0.651555	0.0836698	-0.12308
1615906909	568871603	0.0510046	0.651555	0.0836698	-0.12308
1615906909	578861359	0.0510046	0.651555	0.0836698	-0.12308
1615906909	589016436	0.0510046	0.651555	0.0836698	-0.12308
1615906909	598910892	0.0510046	0.651555	0.0836698	-0.12308
1615906909	608848417	0.0510046	0.651555	0.0836698	-0.12308
1615906909	618916091	0.0510046	0.651555	0.0836698	-0.12308
1615906909	628818240	0.0510046	0.651555	0.0836698	-0.12308
1615906909	638743448	0.0510046	0.651555	0.0836698	-0.12308
1615906909	648911614	0.0510046	0.651555	0.0836698	-0.12308
1615906909	658824948	0.0510046	0.651555	0.0836698	-0.12308
1615906909	668934526	0.0510046	0.651555	0.0836698	-0.12308
