time_sec	time_nanosec	jac_det
1615906909	268933537	0.0405582
1615906909	278809004	0.0405571
1615906909	288809557	0.0405566
1615906909	298903309	0.0405607
1615906909	308828768	0.0405623
1615906909	318821350	0.0405636
1615906909	328845511	0.0405593
1615906909	339047964	0.0405661
1615906909	349052007	0.0405708
1615906909	359290650	0.0405649
1615906909	369504101	0.0405671
1615906909	379356863	0.0405701
1615906909	389383930	0.0405661
1615906909	399435141	0.0405698
1615906909	409350090	0.0405631
1615906909	419337974	0.0405545
1615906909	429286095	0.0405624
1615906909	439421949	0.0405601
1615906909	449342971	0.0405625
1615906909	459372971	0.0405575
1615906909	469465676	0.0405573
1615906909	479315243	0.040562
1615906909	489498294	0.0405591
1615906909	499345433	0.0405644
1615906909	509446657	0.0405613
1615906909	519426420	0.0405583
1615906909	529364966	0.0405626
1615906909	539336921	0.0405675
1615906909	549339044	0.0405597
1615906909	559371116	0.0405677
1615906909	569382312	0.0405673
1615906909	579404098	0.0405666
1615906909	589460400	0.0405567
1615906909	599325910	0.0405652
1615906909	609368786	0.0405644
1615906909	619526013	0.0405586
1615906909	629295294	0.0405638
1615906909	639372193	0.0405601
1615906909	649408174	0.0405611
1615906909	659336261	0.0405601
1615906909	669426247	0.0405556
1615906909	679350416	0.0405623
1615906909	689593238	0.0405624
1615906909	699424782	0.0405618
1615906909	709234511	0.0405632
1615906909	719450234	0.040565
1615906909	729567949	0.0405615
1615906909	739472860	0.0405681
1615906909	749390315	0.0405744
1615906909	759435444	0.0405674
1615906909	769539925	0.0405593
1615906909	779362463	0.0405665
1615906909	789673993	0.0405633
1615906909	799440220	0.0405633
1615906909	809319051	0.0405636
1615906909	819333281	0.0405601
1615906909	829389169	0.0405601
1615906909	839156210	0.0405631
1615906909	849070220	0.0405592
1615906909	859013106	0.0405559
1615906909	868920998	0.0405623
1615906909	878964400	0.0405596
1615906909	888875885	0.0405624
1615906909	898897789	0.0405601
1615906909	909889435	0.0405667
1615906909	919038470	0.0405528
1615906909	928867362	0.0405661
1615906909	938969135	0.0405557
1615906909	949128003	0.0405659
1615906909	959138929	0.0405591
1615906909	969213152	0.0405677
1615906909	979298825	0.0405651
1615906909	989346116	0.0405638
