time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1615906909	259475139	73.9706	63.7141	58.2132	42.3153	47.8162	5.50093
1615906909	269670302	73.9709	63.7131	58.2121	42.3159	47.817	5.50104
1615906909	279448234	73.9686	63.7112	58.2108	42.3201	47.8206	5.50046
1615906909	289498219	73.9728	63.7122	58.2114	42.315	47.8158	5.50081
1615906909	299580267	73.967	63.714	58.2129	42.319	47.8201	5.50119
1615906909	309529804	73.9662	63.715	58.2136	42.3188	47.8201	5.50131
1615906909	319432628	73.9661	63.7156	58.2144	42.3183	47.8195	5.50118
1615906909	329648667	73.9661	63.7123	58.2114	42.3217	47.8225	5.50082
1615906909	339959780	73.967	63.7189	58.2167	42.3141	47.8163	5.50219
1615906909	350399021	73.9635	63.7217	58.2192	42.3148	47.8173	5.50252
1615906909	361032142	73.9655	63.7172	58.2154	42.3172	47.8191	5.50181
1615906909	371290512	73.9641	63.7186	58.2164	42.3174	47.8195	5.50213
1615906909	381159377	73.9638	63.7214	58.2188	42.3148	47.8174	5.50256
1615906909	391109956	73.966	63.7184	58.2165	42.3156	47.8175	5.50191
1615906909	401270541	73.9634	63.7205	58.2179	42.3162	47.8187	5.50259
1615906909	411110734	73.9658	63.7156	58.2141	42.3186	47.8201	5.50145
1615906909	421065231	73.9679	63.7088	58.2087	42.3233	47.8234	5.50013
1615906909	430990765	73.9658	63.7147	58.2136	42.3196	47.8207	5.5011
1615906909	441205394	73.97	63.7146	58.2135	42.3154	47.8165	5.50112
1615906909	451214183	73.9683	63.7157	58.2143	42.3161	47.8174	5.50137
1615906909	461110350	73.9718	63.7127	58.2116	42.3155	47.8165	5.50101
1615906909	471163414	73.9708	63.7122	58.2116	42.317	47.8176	5.50063
1615906909	481185592	73.9706	63.7165	58.2151	42.3129	47.8143	5.50143
1615906909	491191527	73.9705	63.7135	58.2127	42.316	47.8169	5.50085
1615906909	501098442	73.9676	63.7177	58.216	42.3148	47.8165	5.50169
1615906909	511200364	73.968	63.7147	58.2135	42.3174	47.8186	5.50122
1615906909	521327624	73.9671	63.7118	58.2112	42.3211	47.8217	5.50065
1615906909	531155288	73.9672	63.7161	58.2145	42.3167	47.8182	5.50157
1615906909	541066993	73.9646	63.7194	58.2171	42.316	47.8183	5.50234
1615906909	551057197	73.9637	63.7123	58.2115	42.324	47.8248	5.5008
1615906909	561103464	73.9639	63.7197	58.2175	42.3164	47.8186	5.50221
1615906909	571249271	73.9642	63.7191	58.217	42.3167	47.8189	5.50213
1615906909	581135963	73.9631	63.7178	58.2161	42.3191	47.8208	5.50176
1615906909	591204515	73.9656	63.7105	58.21	42.3239	47.8244	5.5005
1615906909	601137744	73.9656	63.7177	58.2158	42.3167	47.8186	5.50193
1615906909	611124796	73.966	63.7171	58.2153	42.3169	47.8186	5.50172
1615906909	621358365	73.9693	63.7129	58.212	42.3178	47.8187	5.50089
1615906909	631161858	73.9671	63.7167	58.2155	42.3162	47.8174	5.50122
1615906909	641142191	73.9711	63.7151	58.2139	42.3138	47.815	5.5012
1615906909	651114035	73.9649	63.714	58.2129	42.3212	47.8222	5.50101
1615906909	661088147	73.9689	63.714	58.2131	42.3171	47.818	5.50093
1615906909	671249111	73.9717	63.7109	58.2107	42.3173	47.8175	5.50017
1615906909	681063968	73.9669	63.7156	58.2142	42.3175	47.8189	5.50143
1615906909	691329514	73.9678	63.7156	58.2142	42.3166	47.8179	5.50136
1615906909	701443942	73.9695	63.716	58.2146	42.3145	47.8159	5.50138
1615906909	711017448	73.9663	63.7162	58.2147	42.3175	47.8189	5.50142
1615906909	721284848	73.9659	63.7178	58.2158	42.3164	47.8183	5.50197
1615906909	731403070	73.9678	63.7154	58.2141	42.3168	47.8181	5.50135
1615906909	741260627	73.9656	63.7204	58.2181	42.314	47.8162	5.50229
1615906909	751128274	73.9593	63.7239	58.221	42.3168	47.8197	5.50289
1615906909	761232460	73.9635	63.7194	58.2171	42.3171	47.8194	5.50228
1615906909	771284577	73.9646	63.712	58.2114	42.3234	47.8241	5.50063
1615906909	781057545	73.964	63.7182	58.2163	42.3178	47.8196	5.50189
1615906909	791806590	73.9647	63.7158	58.2144	42.3195	47.8209	5.50148
1615906909	801590506	73.9672	63.7165	58.215	42.3163	47.8178	5.50147
1615906909	811092867	73.9668	63.7173	58.2154	42.3159	47.8177	5.50187
1615906909	821350979	73.9683	63.7141	58.213	42.3176	47.8187	5.50105
1615906909	831300461	73.9697	63.7142	58.213	42.316	47.8173	5.50123
1615906909	840250707	73.9675	63.7168	58.2152	42.3157	47.8174	5.50167
1615906909	850250578	73.9694	63.7134	58.2127	42.3171	47.8179	5.50079
1615906909	860054269	73.9716	63.7111	58.2104	42.3173	47.818	5.5007
1615906909	869757401	73.9683	63.7155	58.2142	42.3162	47.8175	5.50134
1615906909	879726404	73.9693	63.7139	58.2127	42.3168	47.8179	5.50116
1615906909	889663286	73.967	63.7156	58.2143	42.3174	47.8187	5.50132
1615906909	899668909	73.9686	63.7143	58.2132	42.317	47.8181	5.50111
1615906909	909770741	73.9662	63.719	58.2171	42.3148	47.8168	5.50193
1615906909	919912867	73.97	63.7078	58.208	42.3221	47.8219	5.49981
1615906909	929757506	73.9665	63.7186	58.2167	42.3149	47.8167	5.50187
1615906909	939949062	73.9681	63.7102	58.2098	42.3217	47.8221	5.50038
1615906909	950272657	73.963	63.7176	58.2158	42.3193	47.8212	5.50183
1615906909	960568955	73.9638	63.7119	58.2111	42.3243	47.8252	5.50087
1615906909	970521037	73.9624	63.7192	58.217	42.3184	47.8205	5.50215
1615906909	980686038	73.9631	63.7168	58.2151	42.3201	47.8218	5.50176
1615906909	990727297	73.9652	63.716	58.2145	42.3188	47.8203	5.50152
1615906910	484297	73.9676	63.7158	58.2146	42.3166	47.8179	5.50127
1615906910	10982107	73.9651	63.7175	58.216	42.3174	47.8189	5.50148
1615906910	21064456	73.9678	63.7138	58.2127	42.3184	47.8195	5.50108
1615906910	31093774	73.9658	63.716	58.2144	42.3182	47.8198	5.50157
1615906910	40964712	73.9671	63.715	58.2136	42.3179	47.8194	5.50142
1615906910	50962589	73.9665	63.7153	58.214	42.3182	47.8195	5.50134
1615906910	61321546	73.9675	63.7137	58.2128	42.3187	47.8197	5.50092
1615906910	71038621	73.9699	63.7127	58.2118	42.3174	47.8183	5.50081
1615906910	80984666	73.9714	63.7122	58.2114	42.3165	47.8172	5.50075
1615906910	91070702	73.9674	63.7159	58.2145	42.3166	47.8181	5.50146
1615906910	101000640	73.9657	63.7167	58.2151	42.3175	47.8192	5.50165
1615906910	110958693	73.9674	63.7136	58.2127	42.319	47.82	5.50098
1615906910	121072619	73.9693	63.7145	58.2134	42.3162	47.8173	5.50116
1615906910	131092462	73.9649	63.7091	58.2088	42.3261	47.8264	5.50028
1615906910	140920537	73.9638	63.718	58.2161	42.3182	47.82	5.50188
1615906910	150876125	73.9641	63.7169	58.2153	42.319	47.8206	5.50161
1615906910	161158639	73.963	63.7171	58.2152	42.3199	47.8217	5.50184
1615906910	171009633	73.9639	63.7163	58.2146	42.3198	47.8214	5.50167
1615906910	180972350	73.9641	63.7177	58.2159	42.3182	47.82	5.50179
1615906910	190890653	73.9664	63.7148	58.2136	42.3189	47.82	5.50114
1615906910	201913420	73.9662	63.7147	58.2133	42.3192	47.8205	5.50136
1615906910	211031116	73.9685	63.7122	58.2113	42.3193	47.8202	5.50091
1615906910	220942732	73.9671	63.7134	58.2123	42.3195	47.8206	5.50113
1615906910	230975982	73.968	63.7158	58.2146	42.3162	47.8174	5.50122
1615906910	240947568	73.9691	63.714	58.2131	42.3169	47.8179	5.50095
1615906910	250928580	73.9684	63.7145	58.2132	42.3171	47.8185	5.50135
1615906910	261164128	73.9745	63.709	58.209	42.3165	47.8165	5.50002
1615906910	270977286	73.9664	63.7157	58.2141	42.3179	47.8195	5.50151
1615906910	281123107	73.9696	63.7085	58.2085	42.3219	47.8219	5.5
