time_sec	time_nanosec	joint_position_0	joint_position_1	joint_position_2	joint_position_3
1615481837	988988033	0.66666	0.674995	0.696743	0.622634
1615481837	998999219	0.66666	0.674995	0.696743	0.622634
1615481838	8982796	0.66666	0.674995	0.696743	0.622634
1615481838	18981142	0.66666	0.674995	0.696743	0.622634
1615481838	29103689	0.66666	0.674995	0.696743	0.622634
1615481838	38997848	0.66666	0.674995	0.696743	0.622634
1615481838	49678558	0.66666	0.674995	0.696743	0.622634
1615481838	59001837	0.66666	0.674995	0.696743	0.622634
1615481838	69024471	0.66666	0.674995	0.696743	0.622634
1615481838	79342621	0.66666	0.674995	0.696743	0.622634
1615481838	89092389	0.66666	0.674995	0.696743	0.622634
1615481838	98991727	0.66666	0.674995	0.696743	0.622634
1615481838	109010412	0.66666	0.674995	0.696743	0.622634
1615481838	118954271	0.66666	0.674995	0.696743	0.622634
1615481838	129002760	0.66666	0.674995	0.696743	0.622634
1615481838	138977579	0.66666	0.674995	0.696743	0.622634
1615481838	148983788	0.66666	0.674995	0.696743	0.622634
1615481838	159017109	0.66666	0.674995	0.696743	0.622634
1615481838	169008998	0.66666	0.674995	0.696743	0.622634
1615481838	178998226	0.66666	0.674995	0.696743	0.622634
1615481838	189013827	0.66666	0.674995	0.696743	0.622634
1615481838	199013203	0.66666	0.674995	0.696743	0.622634
1615481838	208977706	0.66666	0.674995	0.696743	0.622634
1615481838	218984413	0.66666	0.674995	0.696743	0.622634
1615481838	228996759	0.66666	0.674995	0.696743	0.622634
1615481838	239040926	0.66666	0.674995	0.696743	0.622634
1615481838	249040728	0.66666	0.674995	0.696743	0.622634
1615481838	259032007	0.66666	0.674995	0.696743	0.622634
1615481838	269045200	0.66666	0.674995	0.696743	0.622634
1615481838	279025598	0.66666	0.674995	0.696743	0.622634
1615481838	289094076	0.66666	0.674995	0.696743	0.622634
1615481838	299083492	0.66666	0.674995	0.696743	0.622634
1615481838	309073292	0.66666	0.674995	0.696743	0.622634
1615481838	319087547	0.66666	0.674995	0.696743	0.622634
1615481838	329076760	0.66666	0.674995	0.696743	0.622634
1615481838	339059668	0.66666	0.674995	0.696743	0.622634
1615481838	349063139	0.66666	0.674995	0.696743	0.622634
1615481838	359030611	0.66666	0.674995	0.696743	0.622634
1615481838	369049539	0.66666	0.674995	0.696743	0.622634
1615481838	379047107	0.66666	0.674995	0.696743	0.622634
1615481838	389097438	0.66666	0.674995	0.696743	0.622634
1615481838	399043815	0.66666	0.674995	0.696743	0.622634
1615481838	409064441	0.66666	0.674995	0.696743	0.622634
1615481838	419079270	0.66666	0.674995	0.696743	0.622634
1615481838	429094162	0.66666	0.674995	0.696743	0.622634
1615481838	439071524	0.66666	0.674995	0.696743	0.622634
1615481838	449123391	0.66666	0.674995	0.696743	0.622634
1615481838	459030745	0.66666	0.674995	0.696743	0.622634
1615481838	469090721	0.66666	0.674995	0.696743	0.622634
1615481838	479053522	0.66666	0.674995	0.696743	0.622634
1615481838	489071852	0.66666	0.674995	0.696743	0.622634
1615481838	499036521	0.66666	0.674995	0.696743	0.622634
1615481838	509039082	0.66666	0.674995	0.696743	0.622634
1615481838	519041040	0.66666	0.674995	0.696743	0.622634
1615481838	529081428	0.66666	0.674995	0.696743	0.622634
1615481838	539049652	0.66666	0.674995	0.696743	0.622634
1615481838	549026060	0.66666	0.674995	0.696743	0.622634
1615481838	559032855	0.66666	0.674995	0.696743	0.622634
1615481838	569086508	0.66666	0.674995	0.696743	0.622634
1615481838	579078151	0.66666	0.674995	0.696743	0.622634
1615481838	589051502	0.66666	0.674995	0.696743	0.622634
1615481838	599083681	0.66666	0.674995	0.696743	0.622634
1615481838	609043006	0.66666	0.674995	0.696743	0.622634
1615481838	619081756	0.66666	0.674995	0.696743	0.622634
1615481838	629050895	0.66666	0.674995	0.696743	0.622634
1615481838	639092889	0.66666	0.674995	0.696743	0.622634
1615481838	649061301	0.66666	0.674995	0.696743	0.622634
1615481838	659055035	0.66666	0.674995	0.696743	0.622634
1615481838	669088966	0.66666	0.674995	0.696743	0.622634
1615481838	679037167	0.66666	0.674995	0.696743	0.622634
