time_sec	time_nanosec	jac_det
1615481838	199503545	0.0546821
1615481838	209416989	0.0546821
1615481838	219458423	0.0546821
1615481838	229595763	0.0546821
1615481838	239641593	0.0546821
1615481838	249711176	0.0546821
1615481838	259823527	0.0546821
1615481838	269841376	0.0546821
1615481838	279946774	0.0546821
1615481838	289993900	0.0546821
1615481838	300077704	0.0546821
1615481838	309893441	0.0546821
1615481838	320084653	0.0546821
1615481838	330209138	0.0546821
1615481838	339999403	0.0546821
1615481838	350051898	0.0546821
1615481838	359989613	0.0546821
1615481838	370098829	0.0546821
1615481838	380024763	0.0546821
1615481838	390057118	0.0546821
1615481838	400038851	0.0546821
1615481838	410155789	0.0546821
1615481838	420207996	0.0546821
1615481838	430056321	0.0546821
1615481838	440237668	0.0546821
1615481838	450203371	0.0546821
1615481838	459939708	0.0546821
1615481838	470150741	0.0546821
1615481838	480175614	0.0546821
1615481838	489956091	0.0546821
1615481838	500110213	0.0546821
1615481838	510086057	0.0546821
1615481838	520140236	0.0546821
1615481838	530056326	0.0546821
1615481838	540088799	0.0546821
1615481838	550038876	0.0546821
1615481838	559896944	0.0546821
1615481838	569993716	0.0546821
1615481838	580204780	0.0546821
1615481838	589995078	0.0546821
1615481838	600043903	0.0546821
1615481838	609971909	0.0546821
1615481838	620111763	0.0546821
1615481838	630262215	0.0546821
1615481838	640086482	0.0546821
1615481838	650030448	0.0546821
1615481838	660055337	0.0546821
1615481838	670194234	0.0546821
1615481838	680045109	0.0546821
1615481838	690255822	0.0546821
1615481838	701371305	0.0546821
1615481838	709945213	0.0546821
1615481838	720172384	0.0546821
1615481838	730338231	0.0546821
1615481838	740089165	0.0546821
1615481838	750073846	0.0546821
1615481838	760095738	0.0546821
1615481838	770150508	0.0546821
1615481838	780036943	0.0546821
1615481838	789994686	0.0546821
1615481838	800049077	0.0546821
1615481838	810214610	0.0546821
1615481838	820118327	0.0546821
1615481838	830103367	0.0546821
1615481838	840054271	0.0546821
1615481838	850090179	0.0546821
1615481838	860020662	0.0546821
1615481838	869933706	0.0546821
1615481838	880176154	0.0546821
1615481838	890099563	0.0546821
1615481838	900070732	0.0546821
1615481838	910171745	0.0546821
1615481838	920101387	0.0546821
1615481838	930022463	0.0546821
1615481838	940034936	0.0546821
1615481838	950130752	0.0546821
1615481838	960064264	0.0546821
1615481838	970075800	0.0546821
1615481838	980197901	0.0546821
1615481838	990166019	0.0546821
1615481839	58595	0.0546821
1615481839	10029384	0.0546821
1615481839	20135543	0.0546821
1615481839	30609161	0.0546821
1615481839	39979076	0.0546821
1615481839	50221929	0.0546806
1615481839	59987139	0.0546806
1615481839	70156654	0.0546806
1615481839	80226491	0.0546806
1615481839	90083313	0.0546806
1615481839	100176162	0.0546806
1615481839	109943468	0.0546806
1615481839	120196777	0.0546806
1615481839	129947308	0.0546806
1615481839	140001329	0.0546806
1615481839	150100756	0.0546806
1615481839	160106794	0.0546806
1615481839	170133246	0.0546806
1615481839	180286834	0.0546806
1615481839	190059251	0.0546806
1615481839	200171135	0.0546806
1615481839	209904915	0.0546806
1615481839	220201829	0.0546806
