time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1615481838	160316630	0.66678	0.675395	0.696183	0.622636
1615481838	169973201	0.66678	0.675395	0.696183	0.622636
1615481838	179986534	0.66678	0.675395	0.696183	0.622636
1615481838	190813360	0.66678	0.675395	0.696183	0.622636
1615481838	199978197	0.66678	0.675395	0.696183	0.622636
1615481838	209828063	0.66678	0.675395	0.696183	0.622636
1615481838	219905282	0.66678	0.675395	0.696183	0.622636
1615481838	230101811	0.66678	0.675395	0.696183	0.622636
1615481838	240155833	0.66678	0.675395	0.696183	0.622636
1615481838	250493175	0.66678	0.675395	0.696183	0.622636
1615481838	260941672	0.66678	0.675395	0.696183	0.622636
1615481838	270874167	0.66678	0.675395	0.696183	0.622636
1615481838	280861243	0.66678	0.675395	0.696183	0.622636
1615481838	290979822	0.66678	0.675395	0.696183	0.622636
1615481838	301026003	0.66678	0.675395	0.696183	0.622636
1615481838	310872725	0.66678	0.675395	0.696183	0.622636
1615481838	321016864	0.66678	0.675395	0.696183	0.622636
1615481838	331147466	0.66678	0.675395	0.696183	0.622636
1615481838	340931677	0.66678	0.675395	0.696183	0.622636
1615481838	350959646	0.66678	0.675395	0.696183	0.622636
1615481838	360930569	0.66678	0.675395	0.696183	0.622636
1615481838	371010263	0.66678	0.675395	0.696183	0.622636
1615481838	380930811	0.66678	0.675395	0.696183	0.622636
1615481838	390918875	0.66678	0.675395	0.696183	0.622636
1615481838	400985835	0.66678	0.675395	0.696183	0.622636
1615481838	411326428	0.66678	0.675395	0.696183	0.622636
1615481838	421168813	0.66678	0.675395	0.696183	0.622636
1615481838	430979740	0.66678	0.675395	0.696183	0.622636
1615481838	441479354	0.66678	0.675395	0.696183	0.622636
1615481838	451113635	0.66678	0.675395	0.696183	0.622636
1615481838	460890905	0.66678	0.675395	0.696183	0.622636
1615481838	471108573	0.66678	0.675395	0.696183	0.622636
1615481838	481170284	0.66678	0.675395	0.696183	0.622636
1615481838	491029583	0.66678	0.675395	0.696183	0.622636
1615481838	501005094	0.66678	0.675395	0.696183	0.622636
1615481838	511050580	0.66678	0.675395	0.696183	0.622636
1615481838	521073446	0.66678	0.675395	0.696183	0.622636
1615481838	530983342	0.66678	0.675395	0.696183	0.622636
1615481838	541041615	0.66678	0.675395	0.696183	0.622636
1615481838	550924956	0.66678	0.675395	0.696183	0.622636
1615481838	561011705	0.66678	0.675395	0.696183	0.622636
1615481838	571060201	0.66678	0.675395	0.696183	0.622636
1615481838	581148309	0.66678	0.675395	0.696183	0.622636
1615481838	590882558	0.66678	0.675395	0.696183	0.622636
1615481838	600959614	0.66678	0.675395	0.696183	0.622636
1615481838	610849001	0.66678	0.675395	0.696183	0.622636
1615481838	621028631	0.66678	0.675395	0.696183	0.622636
1615481838	631161024	0.66678	0.675395	0.696183	0.622636
1615481838	641057466	0.66678	0.675395	0.696183	0.622636
1615481838	650972947	0.66678	0.675395	0.696183	0.622636
1615481838	661011043	0.66678	0.675395	0.696183	0.622636
1615481838	671128951	0.66678	0.675395	0.696183	0.622636
1615481838	681052137	0.66678	0.675395	0.696183	0.622636
1615481838	691194013	0.66678	0.675395	0.696183	0.622636
1615481838	702815598	0.66678	0.675395	0.696183	0.622636
1615481838	710926077	0.66678	0.675395	0.696183	0.622636
1615481838	721131012	0.66678	0.675395	0.696183	0.622636
1615481838	731251330	0.66678	0.675395	0.696183	0.622636
1615481838	740975002	0.66678	0.675395	0.696183	0.622636
1615481838	751021871	0.66678	0.675395	0.696183	0.622636
1615481838	761016561	0.66678	0.675395	0.696183	0.622636
1615481838	771030417	0.66678	0.675395	0.696183	0.622636
1615481838	781054435	0.66678	0.675395	0.696183	0.622636
1615481838	790836889	0.66678	0.675395	0.696183	0.622636
1615481838	800936548	0.66678	0.675395	0.696183	0.622636
1615481838	811117333	0.66678	0.675395	0.696183	0.622636
1615481838	821041465	0.66678	0.675395	0.696183	0.622636
1615481838	831087509	0.66678	0.675395	0.696183	0.622636
1615481838	840962055	0.66678	0.675395	0.696183	0.622636
1615481838	850948421	0.66678	0.675395	0.696183	0.622636
1615481838	860876355	0.66678	0.675395	0.696183	0.622636
1615481838	871249405	0.66678	0.675395	0.696183	0.622636
1615481838	881103448	0.66678	0.675395	0.696183	0.622636
1615481838	891011505	0.66678	0.675395	0.696183	0.622636
1615481838	901061874	0.66678	0.675395	0.696183	0.622636
1615481838	911375739	0.66678	0.675395	0.696183	0.622636
1615481838	921030583	0.66678	0.675395	0.696183	0.622636
1615481838	930933482	0.66678	0.675395	0.696183	0.622636
1615481838	941050815	0.66678	0.675395	0.696183	0.622636
1615481838	951040224	0.66678	0.675395	0.696183	0.622636
1615481838	960950693	0.66678	0.675395	0.696183	0.622636
1615481838	970983943	0.66678	0.675395	0.696183	0.622636
1615481838	981158068	0.66678	0.675395	0.696183	0.622636
1615481838	991108802	0.66678	0.675395	0.696183	0.622636
