time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1612175700	141321976	21.1309	26.5822	30.7641	74.5442
1612175700	151917514	21.1309	26.5822	30.7641	74.5442
1612175700	161383139	21.1309	26.5822	30.7641	74.5442
1612175700	171325901	21.1309	26.5822	30.7641	74.5442
1612175700	181373626	21.1309	26.5822	30.7641	74.5442
1612175700	191414959	21.1309	26.5822	30.7641	74.5442
1612175700	201634525	21.1309	26.5822	30.7641	74.5442
1612175700	211707708	21.1309	26.5822	30.7641	74.5442
1612175700	221752132	21.1309	26.5822	30.7641	74.5442
1612175700	231525577	21.1309	26.5822	30.7641	74.5442
1612175700	241423503	21.1309	26.5822	30.7641	74.5442
1612175700	251592730	21.1309	26.5822	30.7641	74.5442
1612175700	261290028	21.1309	26.5822	30.7641	74.5442
1612175700	271414674	21.1309	26.5822	30.7641	74.5442
1612175700	281607764	21.1309	26.5822	30.7641	74.5442
1612175700	291717978	21.1309	26.5822	30.7641	74.5442
1612175700	302028141	21.1309	26.5822	30.7641	74.5442
1612175700	311482372	21.1309	26.5822	30.7641	74.5442
1612175700	321541296	21.1309	26.5822	30.7641	74.5442
1612175700	331772711	21.1309	26.5822	30.7641	74.5442
1612175700	341694035	21.1309	26.5822	30.7641	74.5442
1612175700	352021769	21.1309	26.5822	30.7641	74.5442
1612175700	361576638	21.1309	26.5822	30.7641	74.5442
1612175700	371706425	21.1309	26.5822	30.7641	74.5442
1612175700	381579887	21.1309	26.5822	30.7641	74.5442
1612175700	391775915	21.1309	26.5822	30.7641	74.5442
1612175700	401680267	21.1309	26.5822	30.7641	74.5442
1612175700	411419823	21.1309	26.5822	30.7641	74.5442
1612175700	421445670	21.1309	26.5822	30.7641	74.5442
1612175700	431283970	21.1309	26.5822	30.7641	74.5442
1612175700	441396819	21.1309	26.5822	30.7641	74.5442
1612175700	451791014	21.1309	26.5822	30.7641	74.5442
1612175700	461294545	21.1309	26.5822	30.7641	74.5442
1612175700	471378190	21.1309	26.5822	30.7641	74.5442
1612175700	481416879	21.1309	26.5822	30.7641	74.5442
1612175700	491454728	21.1309	26.5822	30.7641	74.5442
1612175700	501310553	21.1309	26.5822	30.7641	74.5442
1612175700	511385262	21.1309	26.5822	30.7641	74.5442
1612175700	521427149	21.1309	26.5822	30.7641	74.5442
1612175700	531264996	21.1309	26.5822	30.7641	74.5442
1612175700	541293207	21.1309	26.5822	30.7641	74.5442
1612175700	551656661	21.1309	26.5822	30.7641	74.5442
1612175700	561290468	21.1309	26.5822	30.7641	74.5442
1612175700	571497076	21.1309	26.5822	30.7641	74.5442
1612175700	582414945	21.1309	26.5822	30.7641	74.5442
1612175700	591944948	21.1309	26.5822	30.7641	74.5442
1612175700	601674441	21.1309	26.5822	30.7641	74.5442
1612175700	611457715	21.1309	26.5822	30.7641	74.5442
1612175700	621373117	21.1309	26.5822	30.7641	74.5442
1612175700	631251105	21.1309	26.5822	30.7641	74.5442
1612175700	641371032	21.1309	26.5822	30.7641	74.5442
1612175700	651615294	21.1309	26.5822	30.7641	74.5442
1612175700	661278404	21.1309	26.5822	30.7641	74.5442
1612175700	671465017	21.1309	26.5822	30.7641	74.5442
1612175700	681272109	21.1309	26.5822	30.7641	74.5442
1612175700	691304545	21.1309	26.5822	30.7641	74.5442
1612175700	701847331	21.1309	26.5822	30.7641	74.5442
1612175700	711240956	21.1309	26.5822	30.7641	74.5442
1612175700	721505331	21.1309	26.5822	30.7641	74.5442
1612175700	731385112	21.1309	26.5822	30.7641	74.5442
1612175700	741464727	21.1309	26.5822	30.7641	74.5442
1612175700	751268216	21.1309	26.5822	30.7641	74.5442
1612175700	761338831	21.1309	26.5822	30.7641	74.5442
1612175700	771421254	21.1309	26.5822	30.7641	74.5442
1612175700	781337414	21.1309	26.5822	30.7641	74.5442
1612175700	791455657	21.1309	26.5822	30.7641	74.5442
1612175700	801579955	21.1309	26.5822	30.7641	74.5442
1612175700	811179941	21.1309	26.5822	30.7641	74.5442
1612175700	821411682	21.1309	26.5822	30.7641	74.5442
1612175700	831257972	21.1309	26.5822	30.7641	74.5442
1612175700	841430253	21.1309	26.5822	30.7641	74.5442
1612175700	851677208	21.1309	26.5822	30.7641	74.5442
1612175700	861515822	21.1309	26.5822	30.7641	74.5442
1612175700	871589687	21.1309	26.5822	30.7641	74.5442
1612175700	881743430	21.1309	26.5822	30.7641	74.5442
1612175700	891653207	21.1309	26.5822	30.7641	74.5442
1612175700	901471695	21.1309	26.5822	30.7641	74.5442
1612175700	911645084	21.1309	26.5822	30.7641	74.5442
1612175700	921697277	21.1309	26.5822	30.7641	74.5442
1612175700	931527720	21.1309	26.5822	30.7641	74.5442
1612175700	941286378	21.1309	26.5822	30.7641	74.5442
1612175700	951747301	21.1309	26.5822	30.7641	74.5442
1612175700	961410313	21.1309	26.5822	30.7641	74.5442
1612175700	971505920	21.1309	26.5822	30.7641	74.5442
1612175700	981310431	21.1309	26.5822	30.7641	74.5442
1612175700	991451568	21.1309	26.5822	30.7641	74.5442
1612175701	1270029	21.1309	26.5822	30.7641	74.5442
1612175701	11443705	21.1309	26.5822	30.7641	74.5442
1612175701	21470237	21.1309	26.5822	30.7641	74.5442
1612175701	31334472	21.1309	26.5822	30.7641	74.5442
1612175701	41373128	21.1309	26.5822	30.7641	74.5442
1612175701	51620085	21.1309	26.5822	30.7641	74.5442
1612175701	61275951	21.1309	26.5822	30.7641	74.5442
1612175701	71498033	21.1309	26.5822	30.7641	74.5442
1612175701	81222558	21.1309	26.5822	30.7641	74.5442
1612175701	91325889	21.1309	26.5822	30.7641	74.5442
1612175701	101638607	21.1309	26.5822	30.7641	74.5442
1612175701	111297087	21.1309	26.5822	30.7641	74.5442
1612175701	121430677	21.1309	26.5822	30.7641	74.5442
1612175701	131473574	21.1309	26.5822	30.7641	74.5442
1612175701	141303281	21.1309	26.5822	30.7641	74.5442
1612175701	151258044	21.1309	26.5822	30.7641	74.5442
1612175701	161425951	21.1309	26.5822	30.7641	74.5442
1612175701	171484474	21.1309	26.5822	30.7641	74.5442
1612175701	181295186	21.1309	26.5822	30.7641	74.5442
1612175701	191416633	21.1309	26.5822	30.7641	74.5442
1612175701	201586152	21.1309	26.5822	30.7641	74.5442
1612175701	211185630	21.1309	26.5822	30.7641	74.5442
1612175701	221475505	21.1309	26.5822	30.7641	74.5442
1612175701	231239762	21.1309	26.5822	30.7641	74.5442
1612175701	241439214	21.1309	26.5822	30.7641	74.5442
1612175701	251503210	21.1309	26.5822	30.7641	74.5442
1612175701	261293120	21.1309	26.5822	30.7641	74.5442
1612175701	271265214	21.1309	26.5822	30.7641	74.5442
1612175701	281476886	21.1309	26.5822	30.7641	74.5442
1612175701	291441461	21.1309	26.5822	30.7641	74.5442
1612175701	301200216	21.1309	26.5822	30.7641	74.5442
1612175701	311470829	21.1309	26.5822	30.7641	74.5442
1612175701	321407534	21.1309	26.5822	30.7641	74.5442
1612175701	331265159	21.1309	26.5822	30.7641	74.5442
1612175701	341270150	21.1309	26.5822	30.7641	74.5442
1612175701	351522668	21.1309	26.5822	30.7641	74.5442
1612175701	361243864	21.1309	26.5822	30.7641	74.5442
1612175701	371319184	21.1309	26.5822	30.7641	74.5442
1612175701	381326109	21.1309	26.5822	30.7641	74.5442
1612175701	391369903	21.1309	26.5822	30.7641	74.5442
1612175701	401292550	21.1309	26.5822	30.7641	74.5442
1612175701	411385969	21.1309	26.5822	30.7641	74.5442
