time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1612175700	110486468	0.821648	0.832073	0.823637	0.788794
1612175700	121060163	0.821648	0.832073	0.823637	0.788794
1612175700	130648588	0.821648	0.832073	0.823637	0.788794
1612175700	140516778	0.821648	0.832073	0.823637	0.788794
1612175700	150559758	0.821648	0.832073	0.823637	0.788794
1612175700	160512709	0.821648	0.832073	0.823637	0.788794
1612175700	170522246	0.821648	0.832073	0.823637	0.788794
1612175700	180506658	0.821648	0.832073	0.823637	0.788794
1612175700	190526785	0.821648	0.832073	0.823637	0.788794
1612175700	200594074	0.821648	0.832073	0.823637	0.788794
1612175700	210671179	0.821648	0.832073	0.823637	0.788794
1612175700	220563124	0.821648	0.832073	0.823637	0.788794
1612175700	230557128	0.821648	0.832073	0.823637	0.788794
1612175700	240665069	0.821648	0.832073	0.823637	0.788794
1612175700	250555505	0.821648	0.832073	0.823637	0.788794
1612175700	260585144	0.821648	0.832073	0.823637	0.788794
1612175700	270659111	0.821648	0.832073	0.823637	0.788794
1612175700	280670615	0.821648	0.832073	0.823637	0.788794
1612175700	290592008	0.821648	0.832073	0.823637	0.788794
1612175700	300517194	0.821648	0.832073	0.823637	0.788794
1612175700	310609634	0.821648	0.832073	0.823637	0.788794
1612175700	320629417	0.821648	0.832073	0.823637	0.788794
1612175700	330600629	0.821648	0.832073	0.823637	0.788794
1612175700	340559614	0.821648	0.832073	0.823637	0.788794
1612175700	350535455	0.821648	0.832073	0.823637	0.788794
1612175700	360532135	0.821648	0.832073	0.823637	0.788794
1612175700	370566481	0.821648	0.832073	0.823637	0.788794
1612175700	380524329	0.821648	0.832073	0.823637	0.788794
1612175700	390604063	0.821648	0.832073	0.823637	0.788794
1612175700	400616932	0.821648	0.832073	0.823637	0.788794
1612175700	410524544	0.821648	0.832073	0.823637	0.788794
1612175700	420531014	0.821648	0.832073	0.823637	0.788794
1612175700	430500176	0.821648	0.832073	0.823637	0.788794
1612175700	440517871	0.821648	0.832073	0.823637	0.788794
1612175700	450536203	0.821648	0.832073	0.823637	0.788794
1612175700	460484364	0.821648	0.832073	0.823637	0.788794
1612175700	470510518	0.821648	0.832073	0.823637	0.788794
1612175700	480556544	0.821648	0.832073	0.823637	0.788794
1612175700	490714610	0.821648	0.832073	0.823637	0.788794
1612175700	500599233	0.821648	0.832073	0.823637	0.788794
1612175700	510600308	0.821648	0.832073	0.823637	0.788794
1612175700	520561497	0.821648	0.832073	0.823637	0.788794
1612175700	530545530	0.821648	0.832073	0.823637	0.788794
1612175700	540535379	0.821648	0.832073	0.823637	0.788794
1612175700	550632556	0.821648	0.832073	0.823637	0.788794
1612175700	560534507	0.821648	0.832073	0.823637	0.788794
1612175700	570538622	0.821648	0.832073	0.823637	0.788794
1612175700	580553587	0.821648	0.832073	0.823637	0.788794
1612175700	590640456	0.821648	0.832073	0.823637	0.788794
1612175700	600575516	0.821648	0.832073	0.823637	0.788794
1612175700	610553455	0.821648	0.832073	0.823637	0.788794
1612175700	620540403	0.821648	0.832073	0.823637	0.788794
1612175700	630540531	0.821648	0.832073	0.823637	0.788794
1612175700	640525954	0.821648	0.832073	0.823637	0.788794
1612175700	650478738	0.821648	0.832073	0.823637	0.788794
1612175700	660480246	0.821648	0.832073	0.823637	0.788794
1612175700	670737158	0.821648	0.832073	0.823637	0.788794
1612175700	680515915	0.821648	0.832073	0.823637	0.788794
1612175700	690574073	0.821648	0.832073	0.823637	0.788794
1612175700	700602310	0.821648	0.832073	0.823637	0.788794
1612175700	710495595	0.821648	0.832073	0.823637	0.788794
1612175700	720623340	0.821648	0.832073	0.823637	0.788794
1612175700	730533997	0.821648	0.832073	0.823637	0.788794
1612175700	740567541	0.821648	0.832073	0.823637	0.788794
1612175700	750468024	0.821648	0.832073	0.823637	0.788794
1612175700	760529207	0.821648	0.832073	0.823637	0.788794
1612175700	770572114	0.821648	0.832073	0.823637	0.788794
1612175700	780612218	0.821648	0.832073	0.823637	0.788794
1612175700	790655653	0.821648	0.832073	0.823637	0.788794
1612175700	800718705	0.821648	0.832073	0.823637	0.788794
1612175700	810471375	0.821648	0.832073	0.823637	0.788794
1612175700	820698514	0.821648	0.832073	0.823637	0.788794
1612175700	830554648	0.821648	0.832073	0.823637	0.788794
1612175700	840604856	0.821648	0.832073	0.823637	0.788794
1612175700	850743988	0.821648	0.832073	0.823637	0.788794
1612175700	860489074	0.821648	0.832073	0.823637	0.788794
1612175700	870492658	0.821648	0.832073	0.823637	0.788794
1612175700	880574541	0.821648	0.832073	0.823637	0.788794
1612175700	890528872	0.821648	0.832073	0.823637	0.788794
1612175700	900565711	0.821648	0.832073	0.823637	0.788794
1612175700	910645260	0.821648	0.832073	0.823637	0.788794
1612175700	920607962	0.821648	0.832073	0.823637	0.788794
1612175700	930505891	0.821648	0.832073	0.823637	0.788794
1612175700	940504739	0.821648	0.832073	0.823637	0.788794
1612175700	950562378	0.821648	0.832073	0.823637	0.788794
1612175700	960641095	0.821648	0.832073	0.823637	0.788794
