time_sec	time_nanosec	joint_velocity_0	joint_velocity_1	joint_velocity_2	joint_velocity_3
1612175700	50684566	0	0	0	0
1612175700	60517257	0	0	0	0
1612175700	71146469	0	0	0	0
1612175700	80841023	0	0	0	0
1612175700	90446153	0	0	0	0
1612175700	100494137	0	0	0	0
1612175700	110462108	0	0	0	0
1612175700	121034598	0	0	0	0
1612175700	130489878	0	0	0	0
1612175700	140462754	0	0	0	0
1612175700	150530507	0	0	0	0
1612175700	160460754	0	0	0	0
1612175700	170503436	0	0	0	0
1612175700	180482402	0	0	0	0
1612175700	190502035	0	0	0	0
1612175700	200476528	0	0	0	0
1612175700	210648470	0	0	0	0
1612175700	220535773	0	0	0	0
1612175700	230465868	0	0	0	0
1612175700	240518854	0	0	0	0
1612175700	250466766	0	0	0	0
1612175700	260455962	0	0	0	0
1612175700	270640044	0	0	0	0
1612175700	280628338	0	0	0	0
1612175700	290564470	0	0	0	0
1612175700	300487906	0	0	0	0
1612175700	310587963	0	0	0	0
1612175700	320490568	0	0	0	0
1612175700	330573415	0	0	0	0
1612175700	340532768	0	0	0	0
1612175700	350486735	0	0	0	0
1612175700	360507359	0	0	0	0
1612175700	370539436	0	0	0	0
1612175700	380485736	0	0	0	0
1612175700	390577451	0	0	0	0
1612175700	400566500	0	0	0	0
1612175700	410494978	0	0	0	0
1612175700	420506798	0	0	0	0
1612175700	430479874	0	0	0	0
1612175700	440496862	0	0	0	0
1612175700	450492534	0	0	0	0
1612175700	460428357	0	0	0	0
1612175700	470484699	0	0	0	0
1612175700	480494902	0	0	0	0
1612175700	490694464	0	0	0	0
1612175700	500513681	0	0	0	0
1612175700	510520360	0	0	0	0
1612175700	520539067	0	0	0	0
1612175700	530465343	0	0	0	0
1612175700	540473172	0	0	0	0
1612175700	550592208	0	0	0	0
1612175700	560512461	0	0	0	0
1612175700	570518410	0	0	0	0
1612175700	580488910	0	0	0	0
1612175700	590603856	0	0	0	0
1612175700	600471802	0	0	0	0
1612175700	610530088	0	0	0	0
1612175700	620518126	0	0	0	0
1612175700	630526127	0	0	0	0
1612175700	640503996	0	0	0	0
1612175700	650460649	0	0	0	0
1612175700	660460115	0	0	0	0
1612175700	670577982	0	0	0	0
1612175700	680469572	0	0	0	0
1612175700	690476861	0	0	0	0
1612175700	700543431	0	0	0	0
1612175700	710474889	0	0	0	0
1612175700	720782320	0	0	0	0
1612175700	730507447	0	0	0	0
1612175700	740711194	0	0	0	0
1612175700	750452072	0	0	0	0
1612175700	760508293	0	0	0	0
1612175700	770550993	0	0	0	0
1612175700	780531896	0	0	0	0
1612175700	790634735	0	0	0	0
1612175700	800696238	0	0	0	0
1612175700	810454433	0	0	0	0
1612175700	820520924	0	0	0	0
1612175700	830470658	0	0	0	0
1612175700	840583819	0	0	0	0
1612175700	850701121	0	0	0	0
1612175700	860466663	0	0	0	0
1612175700	870551901	0	0	0	0
1612175700	880548163	0	0	0	0
1612175700	890643064	0	0	0	0
1612175700	900476946	0	0	0	0
1612175700	910515185	0	0	0	0
1612175700	920568653	0	0	0	0
1612175700	930563658	0	0	0	0
1612175700	940484423	0	0	0	0
1612175700	950705254	0	0	0	0
1612175700	960539452	0	0	0	0
1612175700	970555274	0	0	0	0
1612175700	980478660	0	0	0	0
1612175700	990549691	0	0	0	0
1612175701	482918	0	0	0	0
1612175701	10503106	0	0	0	0
1612175701	20559080	0	0	0	0
1612175701	30632320	0	0	0	0
1612175701	40503063	0	0	0	0
1612175701	50485740	0	0	0	0
1612175701	60470016	0	0	0	0
1612175701	70753919	0	0	0	0
1612175701	80457754	0	0	0	0
1612175701	90484394	0	0	0	0
1612175701	100681913	0	0	0	0
1612175701	110478035	0	0	0	0
1612175701	120535738	0	0	0	0
1612175701	130507223	0	0	0	0
1612175701	140424325	0	0	0	0
1612175701	150504833	0	0	0	0
1612175701	160544271	0	0	0	0
1612175701	170683539	0	0	0	0
1612175701	180472688	0	0	0	0
1612175701	190550672	0	0	0	0
1612175701	200683438	0	0	0	0
1612175701	210425106	0	0	0	0
1612175701	220563142	0	0	0	0
1612175701	230456014	0	0	0	0
1612175701	240526471	0	0	0	0
1612175701	250620599	0	0	0	0
1612175701	260498735	0	0	0	0
1612175701	270489824	0	0	0	0
1612175701	280593813	0	0	0	0
1612175701	290582812	0	0	0	0
1612175701	300461823	0	0	0	0
1612175701	310519669	0	0	0	0
1612175701	320538529	0	0	0	0
1612175701	330471452	0	0	0	0
1612175701	340470052	0	0	0	0
1612175701	350616767	0	0	0	0
1612175701	360488765	0	0	0	0
1612175701	370499608	0	0	0	0
1612175701	380507795	0	0	0	0
1612175701	390499181	0	0	0	0
1612175701	400482061	0	0	0	0
1612175701	410538028	0	0	0	0
1612175701	420553912	0	0	0	0
1612175701	430491718	0	0	0	0
1612175701	440460930	0	0	0	0
1612175701	450544412	0	0	0	0
1612175701	460469462	0	0	0	0
1612175701	470567678	0	0	0	0
1612175701	480537709	0	0	0	0
1612175701	490480712	0	0	0	0
1612175701	500717329	0	0	0	0
1612175701	510549602	0	0	0	0
1612175701	520590592	0	0	0	0
1612175701	530718563	0	0	0	0
1612175701	540561138	0	0	0	0
1612175701	550469431	0	0	0	0
1612175701	560504174	0	0	0	0
1612175701	570743226	0	0	0	0
1612175701	580485275	0	0	0	0
1612175701	590553989	0	0	0	0
1612175701	600594313	0	0	0	0
1612175701	610476549	0	0	0	0
1612175701	620544189	0	0	0	0
1612175701	630483534	0	0	0	0
1612175701	640471290	0	0	0	0
1612175701	650706047	0	0	0	0
1612175701	660614516	0	0	0	0
1612175701	670482063	0	0	0	0
1612175701	680514013	0	0	0	0
1612175701	690561163	0	0	0	0
1612175701	700469834	0	0	0	0
1612175701	710515158	0	0	0	0
1612175701	720536823	0	0	0	0
1612175701	730477750	0	0	0	0
1612175701	740502941	0	0	0	0
1612175701	750515269	0	0	0	0
1612175701	760505529	0	0	0	0
1612175701	770485945	0	0	0	0
1612175701	780531767	0	0	0	0
1612175701	790476305	0	0	0	0
1612175701	800484094	0	0	0	0
1612175701	810512457	0	0	0	0
1612175701	820588514	0	0	0	0
1612175701	830485846	0	0	0	0
1612175701	840478222	0	0	0	0
1612175701	850709381	0	0	0	0
1612175701	860467826	0	0	0	0
1612175701	870550821	0	0	0	0
1612175701	880624814	0	0	0	0
1612175701	890490513	0	0	0	0
1612175701	900576837	0	0	0	0
1612175701	910495564	0	0	0	0
1612175701	920499988	0	0	0	0
1612175701	930570649	0	0	0	0
1612175701	940542385	0	0	0	0
1612175701	950503155	0	0	0	0
1612175701	960508318	0	0	0	0
1612175701	970588521	0	0	0	0
1612175701	980606005	0	0	0	0
1612175701	990541762	0	0	0	0
1612175702	502563	0	0	0	0
1612175702	10471059	0	0	0	0
1612175702	20750435	0	0	0	0
1612175702	30462478	0	0	0	0
1612175702	40520382	0	0	0	0
1612175702	50653594	0	0	0	0
1612175702	60542722	0	0	0	0
1612175702	70541156	0	0	0	0
1612175702	80543576	0	0	0	0
1612175702	90551199	0	0	0	0
1612175702	100516281	0	0	0	0
1612175702	110517669	0	0	0	0
1612175702	120550495	0	0	0	0
1612175702	130489422	0	0	0	0
1612175702	140455069	0	0	0	0
1612175702	150495640	0	0	0	0
1612175702	160498218	0	0	0	0
1612175702	170541264	0	0	0	0
1612175702	180524747	0	0	0	0
1612175702	190509005	0	0	0	0
1612175702	200505139	0	0	0	0
1612175702	210506674	0	0	0	0
1612175702	220540250	0	0	0	0
1612175702	230555991	0	0	0	0
1612175702	240496830	0	0	0	0
1612175702	250690874	0	0	0	0
1612175702	260570897	0	0	0	0
1612175702	270611008	0	0	0	0
1612175702	280500472	0	0	0	0
1612175702	290492193	0	0	0	0
1612175702	300550532	0	0	0	0
1612175702	310494646	0	0	0	0
1612175702	320497728	0	0	0	0
1612175702	330553966	0	0	0	0
1612175702	340567159	0	0	0	0
1612175702	350496502	0	0	0	0
1612175702	360575717	0	0	0	0
1612175702	370548268	0	0	0	0
1612175702	380491160	0	0	0	0
1612175702	390531027	0	0	0	0
1612175702	400827397	0	0	0	0
1612175702	410501425	0	0	0	0
1612175702	420562677	0	0	0	0
1612175702	430500618	0	0	0	0
1612175702	440528404	0	0	0	0
1612175702	450541737	0	0	0	0
1612175702	460607119	0	0	0	0
1612175702	470538428	0	0	0	0
1612175702	480525249	0	0	0	0
1612175702	490583291	0	0	0	0
1612175702	500480700	0	0	0	0
