time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1614772900	162619502	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	172576306	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	182613697	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	192642649	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	202660877	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	212714399	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	222744453	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	232735874	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	242632146	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	252730295	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	262627673	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	272674588	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	282731503	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	292538289	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	302700034	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	312749973	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	322672833	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	332624727	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	342693443	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	352688221	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	362699663	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	372748112	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	382605976	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	392598935	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	402661059	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	412584149	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	422628446	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	432632195	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	442638695	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	452710070	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	462600611	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	472609006	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	482740603	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	492581771	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	502688390	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	512619220	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	522540715	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	532718978	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	542544660	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	552617634	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	562658952	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	572639937	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	582583395	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	592651691	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	602704321	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	612591305	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	622628749	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	632631235	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	642550562	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	652640307	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	662615968	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	672619466	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	682679420	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	692579802	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	702713418	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	712800377	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	722613976	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	732628862	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	742721837	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	752703628	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	762661106	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	772636144	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	782738983	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	792744331	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	802843473	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	812749371	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	822609241	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	832633889	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	842700436	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	852718895	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	862677072	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	872585152	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	882713738	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	892615306	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	902730492	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	912709604	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	922652824	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	932811617	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	942704830	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	952815495	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	962746075	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	972746843	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	982663737	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772900	992698618	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	2709729	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	12776774	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	22653086	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	32696194	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	42920435	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	52697850	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	62728239	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	72628878	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	82668073	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	92701676	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	102840706	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	112811241	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	122631085	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	132668738	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	142784757	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	152692614	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	163385305	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	172828434	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	182790877	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	192797891	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	202841296	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	212771501	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	222646339	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	232781041	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	242629363	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	252700454	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	262576254	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	272669485	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	282711574	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	292664372	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	302687771	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	312777145	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	322575684	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	332720293	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	342632404	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	352570219	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	362703453	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	372649343	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	382737596	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	392574103	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	402916962	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	412663241	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	422668291	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	432737471	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	442588381	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	452774439	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	462722142	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	472656264	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	482696962	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	492756185	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	502667432	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	512714855	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	522660251	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	532584727	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	542692217	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	552669250	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	562677002	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	572642508	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	582733118	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	592813902	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	602756853	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	612728615	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	622677053	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	632734347	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	642758512	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	652743113	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	662725817	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	672647192	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	682682100	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	692835274	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	702845898	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	713086565	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	722645614	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	732758919	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	743132710	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
1614772901	752691360	112.962	69.5195	62.1903	43.4426	50.7718	7.3292
