time_sec	time_nanosec	jac_det
1615805378	152387324	0.0546019
1615805378	162444732	0.0546019
1615805378	172476439	0.0546019
1615805378	182366552	0.0546019
1615805378	192464274	0.0546019
1615805378	202390352	0.0546019
1615805378	212375686	0.0546019
1615805378	222619742	0.0546019
1615805378	232696204	0.0546019
1615805378	242873775	0.0546019
1615805378	253159210	0.0546019
1615805378	263101548	0.0546019
1615805378	273200706	0.0546019
1615805378	283309264	0.0546019
1615805378	292993137	0.0546019
1615805378	303106969	0.0546019
1615805378	313167740	0.0546019
1615805378	323250897	0.0546019
1615805378	333185155	0.0546019
1615805378	343191942	0.0546019
1615805378	353186858	0.0546019
1615805378	363138133	0.0546019
1615805378	373260111	0.0546019
1615805378	383112065	0.0546019
1615805378	393156471	0.0546019
1615805378	403020341	0.0546019
1615805378	413126599	0.0546019
1615805378	423191512	0.0546019
1615805378	433102790	0.0546019
1615805378	443259216	0.0546019
1615805378	453216881	0.0546019
1615805378	463215310	0.0546019
1615805378	473051637	0.0546019
1615805378	483331584	0.0546019
1615805378	493021844	0.0546019
1615805378	503245121	0.0546019
1615805378	513209569	0.0546019
1615805378	523156483	0.0546019
1615805378	533450327	0.0546019
1615805378	543166195	0.0546019
1615805378	553306053	0.0546019
1615805378	563195897	0.0546019
1615805378	573167267	0.0546019
1615805378	583264153	0.0546019
1615805378	593220543	0.0546019
1615805378	603167891	0.0546019
1615805378	613097039	0.0546019
1615805378	623082484	0.0546019
1615805378	633291372	0.0546019
1615805378	643308690	0.0546019
1615805378	653109488	0.0546019
1615805378	663245419	0.0546019
1615805378	673200871	0.0546019
1615805378	683114262	0.0546019
1615805378	693186463	0.0546019
1615805378	703157788	0.0546019
1615805378	715126905	0.0546019
1615805378	723232815	0.0546019
1615805378	733861871	0.0546019
1615805378	743221309	0.0546019
1615805378	753893361	0.0546019
1615805378	763297116	0.0546019
1615805378	773246794	0.0546019
1615805378	783402429	0.0546019
1615805378	793079258	0.0546019
1615805378	803099587	0.0546019
1615805378	813241539	0.0546019
1615805378	823197209	0.0546019
1615805378	833168080	0.0546019
1615805378	843092454	0.0546019
1615805378	853241282	0.0546019
1615805378	862966352	0.0546019
1615805378	873034291	0.0546019
1615805378	883086117	0.0546019
1615805378	893367138	0.0546019
1615805378	903055780	0.0546019
1615805378	913246377	0.0546019
1615805378	923170918	0.0546019
1615805378	933162511	0.0546019
1615805378	943137921	0.0546019
1615805378	953255291	0.0546019
1615805378	963076112	0.0546019
1615805378	973188188	0.0546019
1615805378	983184150	0.0546019
1615805378	993051106	0.0546019
1615805379	3236176	0.0546019
1615805379	13083442	0.0546019
1615805379	23253229	0.0546019
1615805379	33207362	0.0546019
1615805379	43313956	0.0546019
1615805379	53121816	0.0546019
1615805379	63405739	0.0546019
1615805379	73075450	0.0546019
1615805379	82947817	0.0546019
1615805379	93284164	0.0546019
1615805379	103289166	0.0546019
1615805379	113163809	0.0546019
1615805379	123081291	0.0546019
1615805379	133566356	0.0546019
1615805379	143105087	0.0546019
1615805379	153103030	0.0546019
1615805379	163163069	0.0546019
1615805379	173174975	0.0546019
1615805379	183185717	0.0546019
1615805379	193304995	0.0546019
1615805379	203247267	0.0546019
1615805379	213235597	0.0546019
1615805379	223263330	0.0546019
1615805379	233228422	0.0546019
1615805379	243306745	0.0546019
1615805379	253240785	0.0546019
1615805379	263168829	0.0546019
1615805379	273298064	0.0546019
1615805379	283194219	0.0546019
1615805379	293201005	0.0546019
1615805379	303040142	0.0546019
1615805379	313217839	0.0546019
1615805379	323256845	0.0546019
1615805379	333064869	0.0546019
1615805379	343226829	0.0546019
1615805379	353186227	0.0546019
1615805379	363151230	0.0546019
1615805379	373204540	0.0546019
1615805379	383140227	0.0546019
1615805379	393108753	0.0546019
1615805379	403250882	0.0546019
1615805379	413152667	0.0546019
1615805379	423197460	0.0546019
1615805379	433255227	0.0546019
1615805379	443232120	0.0546019
1615805379	453166409	0.0546019
1615805379	463028687	0.0546019
1615805379	473217713	0.0546019
1615805379	483028458	0.0546019
1615805379	493221352	0.0546019
1615805379	503135573	0.0546019
1615805379	512994827	0.0546019
1615805379	523155375	0.0546019
1615805379	533452343	0.0546019
1615805379	543101900	0.0546019
1615805379	553204506	0.0546019
1615805379	563186978	0.0546019
1615805379	573173877	0.0546019
1615805379	583178802	0.0546023
1615805379	593355816	0.0546023
1615805379	603268663	0.0546023
1615805379	613172260	0.0546023
1615805379	623392782	0.0546023
1615805379	633274081	0.0546023
1615805379	643184185	0.0546023
1615805379	653232784	0.0546023
1615805379	663357282	0.0546023
1615805379	673177596	0.0546023
1615805379	683600858	0.0546023
1615805379	693231245	0.0546023
1615805379	703206898	0.0546023
1615805379	713162999	0.0546023
1615805379	723185732	0.0546023
1615805379	733370628	0.0546023
1615805379	743174586	0.0546023
1615805379	753234416	0.0546023
1615805379	763094196	0.0546023
1615805379	773263339	0.0546023
1615805379	783415965	0.0546023
1615805379	793195287	0.0546023
1615805379	803117693	0.0546023
1615805379	813172264	0.0546023
1615805379	823282821	0.0546023
1615805379	833313752	0.0546023
1615805379	843270754	0.0546023
1615805379	853382841	0.0546023
1615805379	863296731	0.0546023
1615805379	873387115	0.0546023
1615805379	883305900	0.0546023
1615805379	893256241	0.0546023
1615805379	903208617	0.0546023
1615805379	913094183	0.0546023
1615805379	923127979	0.0546023
1615805379	933101260	0.0546023
1615805379	943215161	0.0546023
1615805379	953359014	0.0546023
1615805379	963333240	0.0546023
1615805379	973175615	0.0546023
1615805379	983466102	0.0546023
1615805379	993365080	0.0546023
1615805380	3246768	0.0546023
1615805380	13049632	0.0546023
1615805380	23269392	0.0546023
1615805380	33334560	0.0546023
1615805380	43376814	0.0546023
1615805380	53132209	0.0546023
1615805380	63232047	0.0546023
1615805380	73333428	0.0546023
1615805380	83317783	0.0546023
1615805380	93328858	0.0546023
1615805380	103290913	0.0546023
1615805380	113186068	0.0546023
1615805380	123264862	0.0546023
1615805380	133121569	0.0546023
1615805380	143225314	0.0546023
1615805380	153231904	0.0546023
1615805380	163008075	0.0546023
1615805380	173245073	0.0546023
1615805380	183446854	0.0546023
1615805380	193288988	0.0546023
1615805380	203178166	0.0546023
1615805380	213412568	0.0546023
1615805380	223153492	0.0546023
1615805380	233294672	0.0546023
1615805380	243151573	0.0546023
1615805380	253269459	0.0546023
1615805380	263112993	0.0546023
1615805380	273090800	0.0546023
1615805380	283408210	0.0546023
1615805380	293234522	0.0546023
1615805380	303060758	0.0546023
1615805380	313397025	0.0546023
1615805380	323298920	0.0546023
1615805380	333232496	0.0546023
1615805380	343238480	0.0546023
1615805380	353247887	0.0546023
1615805380	363185627	0.0546023
1615805380	373352423	0.0546023
1615805380	383335081	0.0546023
1615805380	393315792	0.0546023
1615805380	403216852	0.0546023
1615805380	413256761	0.0546023
1615805380	423158869	0.0546023
1615805380	433028504	0.0546023
1615805380	443375642	0.0546023
1615805380	453165277	0.0546023
1615805380	463161696	0.0546023
1615805380	473269106	0.0546023
1615805380	483336746	0.0546023
1615805380	493236833	0.0546023
1615805380	503245294	0.0546023
1615805380	513190972	0.0546023
1615805380	523337509	0.0546023
1615805380	533481412	0.0546023
1615805380	543270736	0.0546023
1615805380	553086953	0.0546023
1615805380	563323765	0.0546023
1615805380	573264327	0.0546023
1615805380	583226415	0.0546023
1615805380	593270279	0.0546023
1615805380	603324989	0.0546023
1615805380	613219338	0.0546023
1615805380	623241877	0.0546023
1615805380	633337763	0.0546023
1615805380	643217325	0.0546023
1615805380	653053515	0.0546023
1615805380	663163584	0.0546023
1615805380	673328143	0.0546023
1615805380	683368135	0.0546023
1615805380	693200477	0.0546023
1615805380	703192290	0.0546023
1615805380	713191787	0.0546023
1615805380	723247796	0.0546023
1615805380	733218416	0.0546023
1615805380	742811459	0.0546023
1615805380	752602028	0.0546023
1615805380	762576046	0.0546023
1615805380	772635298	0.0546023
1615805380	782856345	0.0546023
1615805380	792584714	0.0546023
1615805380	802666216	0.0546023
1615805380	812767501	0.0546023
1615805380	823014851	0.0546023
1615805380	832976316	0.0546023
1615805380	843258619	0.0546023
1615805380	853250866	0.0546023
1615805380	863106522	0.0546023
1615805380	873097382	0.0546023
1615805380	883259600	0.0546023
1615805380	893238735	0.0546023
1615805380	903058153	0.0546023
1615805380	913139521	0.0546023
1615805380	923147066	0.0546023
1615805380	933548278	0.0546023
1615805380	943210550	0.0546023
1615805380	953095004	0.0546023
1615805380	963163810	0.0546023
1615805380	973229554	0.0546023
1615805380	983186707	0.0546023
1615805380	993404000	0.0546023
1615805381	3176141	0.0546023
1615805381	13159541	0.0546023
1615805381	24344040	0.0546023
1615805381	33384345	0.0546023
1615805381	43300403	0.0546023
1615805381	54892414	0.0546023
1615805381	65441983	0.0546023
1615805381	73451044	0.0546023
