time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1615805378	162770498	0.66678	0.675395	0.696183	0.622636
1615805378	172881621	0.66678	0.675395	0.696183	0.622636
1615805378	182770778	0.66678	0.675395	0.696183	0.622636
1615805378	192816063	0.66678	0.675395	0.696183	0.622636
1615805378	202732269	0.66678	0.675395	0.696183	0.622636
1615805378	212759690	0.66678	0.675395	0.696183	0.622636
1615805378	223057335	0.66678	0.675395	0.696183	0.622636
1615805378	233277176	0.66678	0.675395	0.696183	0.622636
1615805378	243584040	0.66678	0.675395	0.696183	0.622636
1615805378	254091890	0.66678	0.675395	0.696183	0.622636
1615805378	264015511	0.66678	0.675395	0.696183	0.622636
1615805378	274136145	0.66678	0.675395	0.696183	0.622636
1615805378	284218726	0.66678	0.675395	0.696183	0.622636
1615805378	294111470	0.66678	0.675395	0.696183	0.622636
1615805378	304104595	0.66678	0.675395	0.696183	0.622636
1615805378	314104675	0.66678	0.675395	0.696183	0.622636
1615805378	324186027	0.66678	0.675395	0.696183	0.622636
1615805378	334223968	0.66678	0.675395	0.696183	0.622636
1615805378	344046456	0.66678	0.675395	0.696183	0.622636
1615805378	354068957	0.66678	0.675395	0.696183	0.622636
1615805378	363987114	0.66678	0.675395	0.696183	0.622636
1615805378	374210641	0.66678	0.675395	0.696183	0.622636
1615805378	384500863	0.66678	0.675395	0.696183	0.622636
1615805378	394262859	0.66678	0.675395	0.696183	0.622636
1615805378	403868851	0.66678	0.675395	0.696183	0.622636
1615805378	414011083	0.66678	0.675395	0.696183	0.622636
1615805378	424085205	0.66678	0.675395	0.696183	0.622636
1615805378	433959549	0.66678	0.675395	0.696183	0.622636
1615805378	444204666	0.66678	0.675395	0.696183	0.622636
1615805378	454151635	0.66678	0.675395	0.696183	0.622636
1615805378	464075828	0.66678	0.675395	0.696183	0.622636
1615805378	474161735	0.66678	0.675395	0.696183	0.622636
1615805378	484375696	0.66678	0.675395	0.696183	0.622636
1615805378	494142715	0.66678	0.675395	0.696183	0.622636
1615805378	504218933	0.66678	0.675395	0.696183	0.622636
1615805378	514078993	0.66678	0.675395	0.696183	0.622636
1615805378	524119335	0.66678	0.675395	0.696183	0.622636
1615805378	534642931	0.66678	0.675395	0.696183	0.622636
1615805378	544062915	0.66678	0.675395	0.696183	0.622636
