time_sec	time_nanosec	x_mocap_0	x_mocap_1	x_mocap_2	x_mocap_3
1615809549	485258659	0.030915	0.611353	0.129503	-0.230997
1615809549	495322331	0.0309199	0.611348	0.1295	-0.230959
1615809549	505242015	0.0308995	0.611342	0.129465	-0.23098
1615809549	515298222	0.0309182	0.611362	0.129522	-0.230968
1615809549	525341216	0.030923	0.61136	0.129545	-0.230997
1615809549	535167939	0.0309449	0.61136	0.129538	-0.230938
1615809549	545323386	0.0309682	0.611393	0.129639	-0.230951
1615809549	555294556	0.0309632	0.611386	0.129598	-0.230962
1615809549	565364103	0.030949	0.611381	0.129641	-0.230956
1615809549	575750170	0.030924	0.611366	0.129526	-0.230953
1615809549	585642590	0.0309129	0.611347	0.129474	-0.231005
1615809549	595586219	0.0309211	0.611357	0.12954	-0.23093
1615809549	605708127	0.0309264	0.611367	0.129598	-0.230907
1615809549	615765939	0.0309284	0.611362	0.129576	-0.231007
1615809549	625677220	0.0309498	0.611405	0.129709	-0.230983
1615809549	635678169	0.0308781	0.611349	0.129519	-0.230969
1615809549	645707269	0.0309104	0.611353	0.129555	-0.231007
1615809549	655664258	0.030935	0.61136	0.129564	-0.230942
1615809549	665822877	0.0309137	0.611358	0.129512	-0.231019
1615809549	675820392	0.0309012	0.611361	0.129551	-0.230905
1615809549	685654060	0.0309156	0.611361	0.129558	-0.230994
1615809549	695761909	0.0309283	0.611367	0.129593	-0.231034
1615809549	705665919	0.0308817	0.611341	0.129471	-0.230954
1615809549	715681164	0.0308887	0.611363	0.129532	-0.230967
1615809549	725753873	0.0309331	0.611369	0.129543	-0.231025
1615809549	735624212	0.0309094	0.611361	0.129551	-0.230953
1615809549	745702508	0.0309248	0.611384	0.129642	-0.231021
1615809549	755679632	0.0309212	0.611378	0.129569	-0.231049
1615809549	765926713	0.0308752	0.611361	0.129549	-0.231004
1615809549	775670315	0.0308764	0.611351	0.129509	-0.23095
1615809549	785766337	0.0309267	0.611374	0.129578	-0.23099
1615809549	795706078	0.0309119	0.611352	0.129483	-0.230975
1615809549	805639942	0.0308901	0.611344	0.129511	-0.230913
1615809549	815724751	0.0309804	0.611409	0.12974	-0.231063
1615809549	825815713	0.0309022	0.61135	0.129531	-0.230918
1615809549	835658581	0.0309274	0.611367	0.129591	-0.230902
1615809549	845678006	0.0309245	0.611359	0.129502	-0.231025
1615809549	855666908	0.0309687	0.611383	0.129605	-0.230972
1615809549	865754157	0.0309341	0.611359	0.129537	-0.231063
1615809549	875676619	0.0309092	0.611354	0.129511	-0.231003
1615809549	885729462	0.0309048	0.611354	0.129547	-0.230991
1615809549	895685433	0.0309202	0.611366	0.129517	-0.230962
1615809549	905641269	0.0309182	0.61136	0.12954	-0.231025
1615809549	915873723	0.0308876	0.611355	0.129541	-0.231048
1615809549	925813268	0.0309145	0.61137	0.129574	-0.230971
1615809549	935655440	0.0309676	0.611393	0.129641	-0.230983
1615809549	945718253	0.0309542	0.611382	0.129591	-0.231011
1615809549	955637263	0.0309194	0.611359	0.129556	-0.231048
1615809549	965761824	0.0309575	0.611395	0.129626	-0.231134
1615809549	975866816	0.0309052	0.611351	0.12952	-0.230973
1615809549	985663698	0.0309075	0.611368	0.129537	-0.230936
1615809549	995609583	0.0309292	0.611363	0.129551	-0.230995
1615809550	5751945	0.0309175	0.611361	0.129582	-0.231015
1615809550	15773080	0.0309221	0.611376	0.129572	-0.231061
1615809550	25606659	0.030983	0.611401	0.129637	-0.231034
1615809550	35781275	0.030918	0.611376	0.129623	-0.231016
1615809550	45711761	0.0309014	0.611353	0.129496	-0.23094
1615809550	55610648	0.0309425	0.611361	0.129555	-0.230915
1615809550	65821815	0.0309517	0.611365	0.129556	-0.230953
1615809550	75726549	0.0309033	0.61136	0.129576	-0.231108
1615809550	85673476	0.0308662	0.611347	0.129525	-0.23097
1615809550	95744781	0.0309191	0.611355	0.129498	-0.230984
1615809550	105621961	0.0309031	0.611358	0.129531	-0.230986
1615809550	115814241	0.0308877	0.611349	0.129546	-0.230913
1615809550	125705453	0.0309119	0.611348	0.129523	-0.230919
1615809550	135721230	0.0309754	0.611378	0.129616	-0.230878
1615809550	145826286	0.0309039	0.611359	0.129533	-0.230992
1615809550	155669105	0.0309187	0.61136	0.12956	-0.231019
1615809550	165758565	0.0309166	0.61136	0.129493	-0.231029
1615809550	175783232	0.030898	0.611357	0.129556	-0.230955
1615809550	185609052	0.0308894	0.611342	0.129477	-0.230985
1615809550	195773627	0.0308909	0.611339	0.129509	-0.230964
1615809550	205671648	0.0309188	0.611363	0.129582	-0.230972
1615809550	215661651	0.0308771	0.611329	0.129467	-0.230954
1615809550	225916965	0.0309149	0.611356	0.129519	-0.231038
1615809550	235664315	0.0309013	0.61135	0.129525	-0.230943
1615809550	245777535	0.0308711	0.611337	0.129446	-0.231046
1615809550	255783171	0.0308728	0.611349	0.129523	-0.231113
1615809550	265693782	0.0308825	0.611336	0.12947	-0.231021
1615809550	275742858	0.030914	0.611354	0.129554	-0.230939
1615809550	285746488	0.0309458	0.611384	0.12961	-0.230995
1615809550	295675118	0.0308905	0.611349	0.129528	-0.230968
1615809550	305916384	0.0309292	0.611358	0.129559	-0.230957
1615809550	315856531	0.0308931	0.61134	0.129482	-0.231002
1615809550	325830149	0.0309284	0.611378	0.129582	-0.231011
1615809550	335716652	0.0308637	0.611337	0.129451	-0.230973
1615809550	345797521	0.0308897	0.611352	0.129519	-0.231001
1615809550	355685452	0.030927	0.611376	0.129561	-0.230974
1615809550	365768561	0.0309233	0.61136	0.12958	-0.230978
1615809550	375803020	0.0309313	0.611361	0.129599	-0.231049
1615809550	385813204	0.0309036	0.611362	0.129544	-0.230969
1615809550	395816758	0.030869	0.611344	0.129487	-0.231003
1615809550	405771961	0.030912	0.611351	0.129549	-0.230905
1615809550	415755082	0.0309373	0.611371	0.129517	-0.230968
1615809550	425651895	0.0309249	0.611369	0.12956	-0.230913
1615809550	435761078	0.030854	0.611333	0.129489	-0.23098
1615809550	445656650	0.0309225	0.611364	0.129523	-0.231032
1615809550	455755769	0.0309457	0.611378	0.129593	-0.230993
1615809550	465835991	0.0308972	0.611341	0.129464	-0.231017
1615809550	475894751	0.0309195	0.61136	0.129575	-0.230923
1615809550	485676663	0.030957	0.611388	0.129613	-0.231011
1615809550	495820739	0.0309227	0.611368	0.129529	-0.231011
1615809550	505618842	0.0308976	0.611365	0.129566	-0.230948
1615809550	515899760	0.0308633	0.611333	0.129471	-0.230936
1615809550	525628587	0.0309439	0.611379	0.129572	-0.231024
1615809550	535667849	0.0309355	0.611361	0.129531	-0.230891
1615809550	545769284	0.0309352	0.611369	0.129561	-0.230944
1615809550	555759855	0.0308839	0.611367	0.129611	-0.231027
1615809550	565713189	0.0309262	0.611362	0.129549	-0.23102
1615809550	575799017	0.0309003	0.61137	0.129559	-0.230945
1615809550	585618641	0.030909	0.61136	0.129515	-0.231
1615809550	595747093	0.0308558	0.611327	0.129445	-0.231013
1615809550	605694245	0.0308967	0.611359	0.129546	-0.230907
1615809550	615718812	0.0308851	0.611348	0.129503	-0.230965
1615809550	625864314	0.0308759	0.611338	0.129476	-0.231011
1615809550	635657759	0.0309386	0.611371	0.129554	-0.231043
1615809550	645645089	0.0308925	0.611342	0.129435	-0.231017
1615809550	655862112	0.0309684	0.611389	0.129665	-0.231044
1615809550	665617588	0.0309266	0.611367	0.129529	-0.230962
1615809550	675666783	0.0309377	0.611375	0.12956	-0.230982
1615809550	685812742	0.0309257	0.611357	0.129509	-0.23096
1615809550	695659644	0.0308746	0.611347	0.129508	-0.230936
1615809550	705598448	0.0309352	0.611369	0.129524	-0.230997
1615809550	715876511	0.0309326	0.611366	0.129615	-0.230973
1615809550	725856490	0.0309083	0.61136	0.129525	-0.230994
1615809550	735592534	0.0308849	0.611352	0.129543	-0.230971
1615809550	745724154	0.0309171	0.611364	0.129548	-0.231083
1615809550	755792873	0.0309182	0.611353	0.129515	-0.231001
1615809550	765794621	0.0309232	0.611356	0.129536	-0.230985
1615809550	775569140	0.0309	0.61135	0.129521	-0.231033
1615809550	785787800	0.0309298	0.61137	0.129557	-0.231013
1615809550	795837065	0.0309399	0.611357	0.129503	-0.230987
1615809550	805583343	0.0308926	0.611341	0.129479	-0.230981
1615809550	815672418	0.0309041	0.611357	0.129467	-0.23107
1615809550	825775956	0.030902	0.61134	0.129475	-0.230965
1615809550	835773446	0.0309218	0.611343	0.129501	-0.230954
1615809550	845754206	0.0308858	0.611344	0.129515	-0.230959
1615809550	855829446	0.0310041	0.61135	0.129139	-0.230972
1615809550	865599667	0.0309847	0.611349	0.129211	-0.230883
1615809550	875719273	0.0309436	0.611343	0.129303	-0.230887
