time_sec	time_nanosec	jac_det
1615809549	525429591	0.0550596
1615809549	535287803	0.0550547
1615809549	545478458	0.0550547
1615809549	555473164	0.0550547
1615809549	565487254	0.0550577
1615809549	576008376	0.0550554
1615809549	585824961	0.0550589
1615809549	595879913	0.0550561
1615809549	605956542	0.055056
1615809549	616021472	0.0550611
1615809549	625922495	0.0550594
1615809549	635905458	0.0550607
1615809549	645960248	0.0550622
1615809549	655885028	0.0550567
1615809549	666054706	0.0550601
1615809549	676049008	0.0550559
1615809549	685813199	0.0550604
1615809549	695995667	0.0550628
1615809549	705895192	0.0550585
1615809549	715954273	0.0550589
1615809549	725989298	0.0550594
1615809549	735837936	0.055058
1615809549	745943204	0.0550624
1615809549	755857384	0.0550616
1615809549	766176031	0.0550629
1615809549	775888695	0.0550591
1615809549	786000036	0.0550588
1615809549	795937469	0.055057
1615809549	805819758	0.0550571
1615809549	816037641	0.0550631
1615809549	826066831	0.0550568
1615809549	835887373	0.0550553
1615809549	845908484	0.0550592
1615809549	855882856	0.0550556
1615809549	866009225	0.0550624
1615809549	875893002	0.0550599
1615809549	885961073	0.0550611
1615809549	896042188	0.0550558
1615809549	905885653	0.0550612
1615809549	916145799	0.0550649
1615809549	926013397	0.0550587
1615809549	935939168	0.0550567
1615809549	945976143	0.0550581
1615809549	955819976	0.0550633
1615809549	965980308	0.0550649
1615809549	976035874	0.0550592
1615809549	985886219	0.0550557
1615809549	995840439	0.055059
1615809550	5990802	0.0550625
1615809550	16011573	0.0550625
1615809550	25775105	0.0550575
1615809550	36045884	0.0550625
1615809550	45898867	0.0550561
1615809550	55923636	0.0550541
1615809550	66040146	0.0550553
1615809550	75984940	0.0550685
1615809550	85839032	0.0550621
1615809550	95905170	0.0550575
1615809550	105887246	0.0550598
1615809550	116025493	0.0550583
1615809550	125897065	0.0550562
1615809550	135931007	0.055051
1615809550	146055487	0.05506
1615809550	155900644	0.0550618
1615809550	166016494	0.0550594
1615809550	175966764	0.0550595
1615809550	185832592	0.0550599
1615809550	196008646	0.0550605
1615809550	205842753	0.0550598
1615809550	215915043	0.05506
1615809550	226121051	0.0550616
1615809550	235833153	0.0550581
