time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1615809549	456183982	0.66678	0.675395	0.696183	0.622636
1615809549	466182583	0.66678	0.675395	0.696183	0.622636
1615809549	476190328	0.66678	0.675395	0.696183	0.622636
1615809549	486198231	0.66678	0.675395	0.696183	0.622636
1615809549	496317762	0.66678	0.675395	0.696183	0.622636
1615809549	506162894	0.66678	0.675395	0.696183	0.622636
1615809549	516237190	0.66678	0.675395	0.696183	0.622636
1615809549	526274565	0.66678	0.675395	0.696183	0.622636
1615809549	536058548	0.66678	0.675395	0.696183	0.622636
1615809549	546446299	0.66678	0.675395	0.696183	0.622636
1615809549	556591069	0.66678	0.675395	0.696183	0.622636
1615809549	567268154	0.66678	0.675395	0.696183	0.622636
1615809549	578264467	0.66678	0.675395	0.696183	0.622636
1615809549	587966392	0.66678	0.675395	0.696183	0.622636
1615809549	598136550	0.66678	0.675395	0.696183	0.622636
1615809549	608174035	0.66678	0.675395	0.696183	0.622636
1615809549	618200757	0.66678	0.675395	0.696183	0.622636
1615809549	627978417	0.66678	0.675395	0.696183	0.622636
1615809549	638142066	0.66678	0.675395	0.696183	0.622636
1615809549	648082445	0.66678	0.675395	0.696183	0.622636
1615809549	658101196	0.66678	0.675395	0.696183	0.622636
1615809549	668130343	0.66678	0.675395	0.696183	0.622636
1615809549	678271237	0.66678	0.675395	0.696183	0.622636
1615809549	687943751	0.66678	0.675395	0.696183	0.622636
1615809549	698251439	0.66678	0.675395	0.696183	0.622636
1615809549	708053653	0.66678	0.675395	0.696183	0.622636
1615809549	718068170	0.66678	0.675395	0.696183	0.622636
1615809549	728129325	0.66678	0.675395	0.696183	0.622636
1615809549	738005976	0.66678	0.675395	0.696183	0.622636
1615809549	748098308	0.66678	0.675395	0.696183	0.622636
1615809549	758465833	0.66678	0.675395	0.696183	0.622636
1615809549	768244847	0.66678	0.675395	0.696183	0.622636
1615809549	778059031	0.66678	0.675395	0.696183	0.622636
1615809549	788267471	0.66678	0.675395	0.696183	0.622636
1615809549	798072615	0.66678	0.675395	0.696183	0.622636
1615809549	807991600	0.66678	0.675395	0.696183	0.622636
1615809549	818626109	0.66678	0.675395	0.696183	0.622636
1615809549	828293899	0.66678	0.675395	0.696183	0.622636
1615809549	838034713	0.66678	0.675395	0.696183	0.622636
1615809549	848172300	0.66678	0.675395	0.696183	0.622636
1615809549	858436766	0.66678	0.675395	0.696183	0.622636
1615809549	868078271	0.66678	0.675395	0.696183	0.622636
1615809549	878068839	0.66678	0.675395	0.696183	0.622636
1615809549	888151806	0.66678	0.675395	0.696183	0.622636
1615809549	898248985	0.66678	0.675395	0.696183	0.622636
1615809549	908119146	0.66678	0.675395	0.696183	0.622636
1615809549	918233167	0.66678	0.675395	0.696183	0.622636
1615809549	928203616	0.66678	0.675395	0.696183	0.622636
1615809549	938075853	0.66678	0.675395	0.696183	0.622636
1615809549	948090110	0.66678	0.675395	0.696183	0.622636
1615809549	957939847	0.66678	0.675395	0.696183	0.622636
1615809549	968302353	0.66678	0.675395	0.696183	0.622636
1615809549	978211939	0.66678	0.675395	0.696183	0.622636
1615809549	988055048	0.66678	0.675395	0.696183	0.622636
1615809549	997905522	0.66678	0.675395	0.696183	0.622636
1615809550	8459771	0.66678	0.675395	0.696183	0.622636
1615809550	18241423	0.66678	0.675395	0.696183	0.622636
1615809550	28085073	0.66678	0.675395	0.696183	0.622636
1615809550	38240632	0.66678	0.675395	0.696183	0.622636
1615809550	48111447	0.66678	0.675395	0.696183	0.622636
1615809550	58000208	0.66678	0.675395	0.696183	0.622636
1615809550	68144354	0.66678	0.675395	0.696183	0.622636
1615809550	78191060	0.66678	0.675395	0.696183	0.622636
1615809550	88002264	0.66678	0.675395	0.696183	0.622636
1615809550	98144368	0.66678	0.675395	0.696183	0.622636
1615809550	108412184	0.66678	0.675395	0.696183	0.622636
1615809550	118253291	0.66678	0.675395	0.696183	0.622636
1615809550	128146012	0.66678	0.675395	0.696183	0.622636
1615809550	138085104	0.66678	0.675395	0.696183	0.622636
1615809550	148261638	0.66678	0.675395	0.696183	0.622636
1615809550	158041410	0.66678	0.675395	0.696183	0.622636
1615809550	168081088	0.66678	0.675395	0.696183	0.622636
1615809550	178124674	0.66678	0.675395	0.696183	0.622636
1615809550	188003628	0.66678	0.675395	0.696183	0.622636
1615809550	198165996	0.66678	0.675395	0.696183	0.622636
1615809550	207902049	0.66678	0.675395	0.696183	0.622636
1615809550	218046389	0.66678	0.675395	0.696183	0.622636
1615809550	228287346	0.66678	0.675395	0.696183	0.622636
1615809550	237983139	0.66678	0.675395	0.696183	0.622636
1615809550	248108219	0.66678	0.675395	0.696183	0.622636
1615809550	258727887	0.66678	0.675395	0.696183	0.622636
1615809550	268018591	0.66678	0.675395	0.696183	0.622636
1615809550	278076548	0.66678	0.675395	0.696183	0.622636
1615809550	288110394	0.66678	0.675395	0.696183	0.622636
1615809550	298036524	0.66678	0.675395	0.696183	0.622636
1615809550	308321979	0.66678	0.675395	0.696183	0.622636
1615809550	318296844	0.66678	0.675395	0.696183	0.622636
1615809550	328179760	0.66678	0.675395	0.696183	0.622636
1615809550	338060074	0.66678	0.675395	0.696183	0.622636
1615809550	348210969	0.66678	0.675395	0.696183	0.622636
1615809550	359174878	0.66678	0.675395	0.696183	0.622636
1615809550	368349562	0.66678	0.675395	0.696183	0.622636
1615809550	378352454	0.66678	0.675395	0.696183	0.622636
1615809550	388520350	0.66678	0.675395	0.696183	0.622636
1615809550	398258000	0.66678	0.675395	0.696183	0.622636
1615809550	408119599	0.66678	0.675395	0.696183	0.622636
1615809550	418152242	0.66678	0.675395	0.696183	0.622636
1615809550	428013802	0.66678	0.675395	0.696183	0.622636
1615809550	438323699	0.66678	0.675395	0.696183	0.622636
1615809550	448062214	0.66678	0.675395	0.696183	0.622636
1615809550	458382851	0.66678	0.675395	0.696183	0.622636
1615809550	468276387	0.66678	0.675395	0.696183	0.622636
1615809550	478290147	0.66678	0.675395	0.696183	0.622636
1615809550	487932614	0.66678	0.675395	0.696183	0.622636
1615809550	498418961	0.66678	0.675395	0.696183	0.622636
1615809550	507947332	0.66678	0.675395	0.696183	0.622636
1615809550	518332644	0.66678	0.675395	0.696183	0.622636
1615809550	527985833	0.66678	0.675395	0.696183	0.622636
1615809550	538183776	0.66678	0.675395	0.696183	0.622636
1615809550	548163957	0.66678	0.675395	0.696183	0.622636
1615809550	558416688	0.66678	0.675395	0.696183	0.622636
1615809550	568178215	0.66678	0.675395	0.696183	0.622636
1615809550	578163896	0.66678	0.675395	0.696183	0.622636
1615809550	587882731	0.66678	0.675395	0.696183	0.622636
1615809550	598235947	0.66678	0.675395	0.696183	0.622636
1615809550	607966545	0.66678	0.675395	0.696183	0.622636
1615809550	618013976	0.66678	0.675395	0.696183	0.622636
1615809550	628234457	0.66678	0.675395	0.696183	0.622636
1615809550	638082343	0.66678	0.675395	0.696183	0.622636
1615809550	647891010	0.66678	0.675395	0.696183	0.622636
1615809550	658737802	0.66678	0.675395	0.696183	0.622636
1615809550	667918484	0.66678	0.675395	0.696183	0.622636
1615809550	678032109	0.66678	0.675395	0.696183	0.622636
1615809550	688208202	0.66678	0.675395	0.696183	0.622636
1615809550	698062102	0.66678	0.675395	0.696183	0.622636
1615809550	707735628	0.66678	0.675395	0.696183	0.622636
1615809550	718231102	0.66678	0.675395	0.696183	0.622636
1615809550	728309154	0.66678	0.675395	0.696183	0.622636
1615809550	737938112	0.66678	0.675395	0.696183	0.622636
1615809550	748187811	0.66678	0.675395	0.696183	0.622636
1615809550	758371236	0.66678	0.675395	0.696183	0.622636
