time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1615809549	505970578	66.9245	69.8611	62.4449	43.2144	50.6306	7.41623
1615809549	516059982	66.9255	69.8604	62.4441	43.2141	50.6304	7.41629
1615809549	526102083	66.9248	69.8614	62.4447	43.2138	50.6305	7.41671
1615809549	535890410	66.9273	69.8588	62.4428	43.2139	50.6299	7.41605
1615809549	546238685	66.9278	69.859	62.4425	43.2131	50.6296	7.41652
1615809549	556373989	66.9281	69.8594	62.443	43.2125	50.6288	7.41637
1615809549	566948315	66.9256	69.8597	62.4429	43.2147	50.6315	7.41682
1615809549	577852188	66.9263	69.8597	62.4436	43.214	50.6301	7.41612
1615809549	587608683	66.9253	69.8617	62.4453	43.213	50.6294	7.41637
1615809549	597666866	66.9254	69.8591	62.4429	43.2155	50.6317	7.41617
1615809549	607787039	66.9249	69.8584	62.4421	43.2167	50.633	7.41634
1615809549	617766154	66.9243	69.8618	62.4448	43.2139	50.6309	7.41701
1615809549	627630711	66.9247	69.8608	62.4435	43.2145	50.6318	7.41736
1615809549	637759693	66.9219	69.8614	62.4447	43.2168	50.6334	7.41665
1615809549	647697683	66.9231	69.8621	62.4451	43.2148	50.6318	7.41703
1615809549	657667274	66.9258	69.8593	62.4429	43.2149	50.6313	7.41635
1615809549	667740284	66.9247	69.8623	62.4456	43.2131	50.6297	7.41669
1615809549	677877195	66.924	69.8587	62.4426	43.2173	50.6334	7.41614
1615809549	687591804	66.9239	69.8615	62.4447	43.2145	50.6314	7.41684
1615809549	697915355	66.9238	69.8627	62.4454	43.2135	50.6308	7.41732
1615809549	707652726	66.9232	69.8606	62.4444	43.2162	50.6324	7.41619
1615809549	717689712	66.9231	69.8611	62.4445	43.2159	50.6324	7.41653
1615809549	727748421	66.9258	69.8621	62.4453	43.2121	50.6288	7.41676
1615809549	737587155	66.9242	69.8602	62.4437	43.2156	50.6321	7.41647
1615809549	747659139	66.9232	69.8625	62.445	43.2143	50.6318	7.41746
1615809549	757967464	66.9244	69.8633	62.4461	43.2124	50.6295	7.41716
1615809549	767865272	66.921	69.8627	62.4457	43.2163	50.6333	7.41708
1615809549	777611644	66.9223	69.8607	62.4443	43.217	50.6334	7.41641
1615809549	787884991	66.925	69.8612	62.4444	43.2139	50.6306	7.41677
1615809549	797703460	66.9256	69.8607	62.4445	43.2137	50.6299	7.41615
1615809549	807663714	66.9234	69.8592	62.443	43.2175	50.6336	7.41611
1615809549	818194697	66.9255	69.863	62.445	43.2115	50.6295	7.41804
1615809549	827813638	66.924	69.8591	62.4429	43.2169	50.6331	7.41618
1615809549	837694669	66.9252	69.8582	62.4419	43.2166	50.6328	7.41624
1615809549	847710718	66.9258	69.8622	62.4456	43.212	50.6286	7.41657
1615809549	857958427	66.9281	69.8597	62.4432	43.2123	50.6288	7.41651
1615809549	867679312	66.9251	69.8634	62.4463	43.2115	50.6286	7.41713
1615809549	877679984	66.9243	69.8618	62.4452	43.2139	50.6305	7.41662
1615809549	887757433	66.9231	69.8616	62.4448	43.2152	50.6321	7.41685
1615809549	897838361	66.9261	69.8601	62.444	43.2138	50.63	7.41614
1615809549	907744004	66.9243	69.8625	62.4455	43.2132	50.6302	7.41692
1615809549	917837604	66.9214	69.864	62.4466	43.2146	50.632	7.41736
1615809549	927806575	66.9242	69.8608	62.4441	43.2151	50.6318	7.41669
1615809549	937696992	66.9274	69.8602	62.4434	43.2124	50.6292	7.4168
1615809549	947699089	66.9269	69.8613	62.4445	43.2118	50.6286	7.4168
1615809549	957599919	66.9236	69.8633	62.4461	43.2131	50.6303	7.41725
1615809549	967880651	66.9255	69.8656	62.4477	43.2089	50.6269	7.41793
1615809549	977844153	66.9239	69.8609	62.4444	43.2152	50.6317	7.41651
1615809549	987721596	66.9249	69.8596	62.4434	43.2155	50.6316	7.41616
1615809549	997563687	66.9253	69.8612	62.4445	43.2135	50.6302	7.41668
1615809550	7842474	66.9232	69.8623	62.4451	43.2145	50.6317	7.4172
1615809550	17834678	66.9241	69.8637	62.4464	43.2122	50.6295	7.41729
1615809550	27722098	66.9285	69.8616	62.4446	43.2099	50.6269	7.417
1615809550	37846000	66.9229	69.8624	62.4451	43.2147	50.6321	7.41738
1615809550	47748717	66.9249	69.8597	62.4437	43.2154	50.6314	7.41603
1615809550	57613089	66.927	69.8581	62.4421	43.2149	50.6309	7.416
1615809550	67714801	66.9274	69.8592	62.443	43.2133	50.6295	7.41622
1615809550	77796328	66.9212	69.8658	62.4478	43.213	50.631	7.418
1615809550	87692645	66.9206	69.8617	62.4449	43.2177	50.6345	7.41681
1615809550	97733243	66.9258	69.8609	62.4446	43.2134	50.6297	7.41628
