time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1608131113	727305739	0.6933	0.721049	0.698058	0.651829
1608131113	737294902	0.693494	0.721224	0.698244	0.652027
1608131113	747253140	0.693687	0.721398	0.69843	0.652225
1608131113	757563089	0.69388	0.721573	0.698617	0.652424
1608131113	767537510	0.694074	0.721748	0.698803	0.652622
1608131113	777749924	0.694267	0.721922	0.698989	0.652821
1608131113	787504502	0.69446	0.722097	0.699175	0.653019
1608131113	797484242	0.694654	0.722272	0.699362	0.653218
1608131113	807631847	0.694847	0.722446	0.699548	0.653416
1608131113	817458890	0.695041	0.722621	0.699734	0.653615
1608131113	827396650	0.695234	0.722796	0.69992	0.653813
1608131113	837452082	0.695427	0.72297	0.700107	0.654012
1608131113	847719155	0.695621	0.723145	0.700293	0.65421
1608131113	857489834	0.695814	0.72332	0.700479	0.654409
1608131113	867430187	0.696007	0.723494	0.700666	0.654607
1608131113	877536806	0.696201	0.723669	0.700852	0.654806
1608131113	887397196	0.696394	0.723844	0.701038	0.655004
1608131113	897601663	0.696588	0.724019	0.701225	0.655202
1608131113	907543275	0.696781	0.724194	0.701411	0.655401
1608131113	917674947	0.696974	0.724368	0.701598	0.655599
1608131113	927904809	0.697168	0.724543	0.701784	0.655798
1608131113	937235169	0.697361	0.724718	0.70197	0.655996
1608131113	947441529	0.697555	0.724893	0.702157	0.656195
1608131113	957715239	0.697748	0.725068	0.702343	0.656393
1608131113	967525941	0.697941	0.725243	0.702529	0.656592
1608131113	977504246	0.698135	0.725417	0.702716	0.65679
1608131113	987457449	0.698328	0.725592	0.702902	0.656989
1608131113	997513677	0.698522	0.725767	0.703089	0.657187
1608131114	7499140	0.698715	0.725942	0.703275	0.657386
1608131114	17518070	0.698909	0.726117	0.703462	0.657584
1608131114	27448841	0.699102	0.726292	0.703648	0.657783
1608131114	37559277	0.699295	0.726467	0.703835	0.657981
1608131114	47783845	0.699489	0.726642	0.704021	0.65818
1608131114	57505954	0.699682	0.726817	0.704207	0.658378
1608131114	67558347	0.699876	0.726992	0.704394	0.658577
1608131114	77523909	0.700069	0.727167	0.70458	0.658775
1608131114	87641716	0.700263	0.727342	0.704767	0.658974
1608131114	97485975	0.700456	0.727517	0.704953	0.659172
1608131114	107546670	0.70065	0.727692	0.70514	0.659371
1608131114	117433735	0.700843	0.727867	0.705326	0.659569
1608131114	127534379	0.701037	0.728042	0.705513	0.659768
1608131114	137787540	0.70123	0.728217	0.7057	0.659966
1608131114	147351703	0.701424	0.728392	0.705886	0.660165
1608131114	157504672	0.701617	0.728567	0.706073	0.660363
1608131114	167459908	0.70181	0.728743	0.706259	0.660562
1608131114	177438827	0.702004	0.728918	0.706446	0.66076
1608131114	187722067	0.702197	0.729093	0.706632	0.660959
1608131114	197430905	0.702391	0.729268	0.706819	0.661157
1608131114	207899422	0.702584	0.729443	0.707005	0.661356
1608131114	217269804	0.702778	0.729618	0.707192	0.661554
1608131114	227487026	0.702971	0.729794	0.707379	0.661753
1608131114	237370968	0.703165	0.729969	0.707565	0.661951
1608131114	247440709	0.703359	0.730144	0.707752	0.66215
1608131114	257528555	0.703552	0.730319	0.707938	0.662348
1608131114	267553077	0.703746	0.730495	0.708125	0.662547
1608131114	277444152	0.703939	0.73067	0.708312	0.662745
1608131114	287465027	0.704133	0.730845	0.708498	0.662944
1608131114	297125297	0.704326	0.73102	0.708685	0.663142
1608131114	307659471	0.70452	0.731196	0.708872	0.663341
1608131114	317694813	0.704713	0.731371	0.709058	0.663539
1608131114	327377799	0.704907	0.731546	0.709245	0.663738
1608131114	337516319	0.7051	0.731722	0.709432	0.663936
1608131114	347559516	0.705294	0.731897	0.709618	0.664135
1608131114	357598983	0.705487	0.732072	0.709805	0.664333
1608131114	367793784	0.705681	0.732248	0.709992	0.664532
1608131114	377209275	0.705875	0.732423	0.710179	0.66473
1608131114	387526144	0.706068	0.732599	0.710365	0.664929
1608131114	397477337	0.706262	0.732774	0.710552	0.665127
1608131114	407715974	0.706455	0.732949	0.710739	0.665326
1608131114	417509176	0.706649	0.733125	0.710925	0.665524
1608131114	427494107	0.706842	0.7333	0.711112	0.665723
1608131114	437357528	0.707036	0.733476	0.711299	0.665921
1608131114	447674916	0.70723	0.733651	0.711486	0.66612
1608131114	457507821	0.707423	0.733827	0.711672	0.666318
1608131114	467447425	0.707617	0.734002	0.711859	0.666517
1608131114	477356851	0.70781	0.734178	0.712046	0.666715
1608131114	487598905	0.708004	0.734353	0.712233	0.666914
1608131114	497511554	0.708198	0.734529	0.71242	0.667113
1608131114	507433713	0.708391	0.734704	0.712606	0.667311
1608131114	517561739	0.708585	0.73488	0.712793	0.66751
1608131114	527492757	0.708779	0.735056	0.71298	0.667708
1608131114	537594662	0.708972	0.735231	0.713167	0.667907
1608131114	547191589	0.709166	0.735407	0.713354	0.668105
1608131114	557516444	0.709359	0.735582	0.71354	0.668304
1608131114	567521425	0.709553	0.735758	0.713727	0.668502
1608131114	577601808	0.709747	0.735934	0.713914	0.668701
1608131114	587589107	0.70994	0.736109	0.714101	0.668899
1608131114	597502719	0.710134	0.736285	0.714288	0.669098
1608131114	607482117	0.710328	0.736461	0.714475	0.669296
1608131114	617506671	0.710521	0.736636	0.714662	0.669495
1608131114	627585001	0.710715	0.736812	0.714849	0.669693
1608131114	637771826	0.710909	0.736988	0.715035	0.669892
1608131114	647509096	0.711102	0.737164	0.715222	0.670091
1608131114	657497399	0.711296	0.737339	0.715409	0.670289
1608131114	667569072	0.71149	0.737515	0.715596	0.670488
1608131114	677584963	0.711683	0.737691	0.715783	0.670686
1608131114	687574102	0.711877	0.737867	0.71597	0.670885
1608131114	697457128	0.712071	0.738042	0.716157	0.671083
1608131114	707553526	0.712264	0.738218	0.716344	0.671282
1608131114	717580811	0.712458	0.738394	0.716531	0.67148
1608131114	727558162	0.712652	0.73857	0.716718	0.671679
1608131114	737647123	0.712845	0.738746	0.716905	0.671877
1608131114	747492224	0.713039	0.738921	0.717092	0.672076
1608131114	757591364	0.713233	0.739097	0.717279	0.672275
1608131114	767563855	0.713426	0.739273	0.717466	0.672473
1608131114	777599048	0.71362	0.739449	0.717653	0.672672
1608131114	787655169	0.713814	0.739625	0.71784	0.67287
1608131114	797643883	0.714008	0.739801	0.718027	0.673069
1608131114	807831075	0.714201	0.739977	0.718214	0.673267
1608131114	817555955	0.714395	0.740153	0.718401	0.673466
1608131114	827492011	0.714589	0.740329	0.718588	0.673664
1608131114	837786234	0.714782	0.740505	0.718775	0.673863
1608131114	847467533	0.714976	0.740681	0.718962	0.674061
1608131114	857613767	0.71517	0.740857	0.719149	0.67426
1608131114	867658228	0.715364	0.741033	0.719336	0.674459
1608131114	877281226	0.715557	0.741209	0.719523	0.674657
1608131114	887567661	0.715751	0.741385	0.71971	0.674856
1608131114	897529497	0.715751	0.741385	0.71971	0.674856
1608131114	907577602	0.715751	0.741385	0.71971	0.674856
1608131114	917641653	0.715751	0.741385	0.71971	0.674856
1608131114	927784997	0.715751	0.741385	0.71971	0.674856
1608131114	937474947	0.715751	0.741385	0.71971	0.674856
1608131114	947567934	0.715751	0.741385	0.71971	0.674856
1608131114	957576966	0.715751	0.741385	0.71971	0.674856
1608131114	967393339	0.715751	0.741385	0.71971	0.674856
1608131114	977592455	0.715751	0.741385	0.71971	0.674856
1608131114	987496921	0.715751	0.741385	0.71971	0.674856
1608131114	997478053	0.715751	0.741385	0.71971	0.674856
1608131115	7458449	0.715751	0.741385	0.71971	0.674856
1608131115	17590441	0.715751	0.741385	0.71971	0.674856
1608131115	27529616	0.715751	0.741385	0.71971	0.674856
1608131115	37715419	0.715751	0.741385	0.71971	0.674856
1608131115	47478149	0.715751	0.741385	0.71971	0.674856
1608131115	57549771	0.715751	0.741385	0.71971	0.674856
1608131115	67522209	0.715751	0.741385	0.71971	0.674856
1608131115	77531278	0.715751	0.741385	0.71971	0.674856
