time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1608205902	258073718	0	0	0	0
1608205902	268034401	0	0	0	0
1608205902	277977391	0	0	0	0
1608205902	288138458	0	0	0	0
1608205902	298083806	0	0	0	0
1608205902	308123269	0	0	0	0
1608205902	317995306	0	0	0	0
1608205902	328050478	0	0	0	0
1608205902	338057198	0	0	0	0
1608205902	348044728	0	0	0	0
1608205902	358030862	0	0	0	0
1608205902	368041437	0	0	0	0
1608205902	378055196	0	0	0	0
1608205902	387931665	0	0	0	0
1608205902	398146757	0	0	0	0
1608205902	408069846	0	0	0	0
1608205902	418077528	0	0	0	0
1608205902	428046896	0	0	0	0
1608205902	438106445	0	0	0	0
1608205902	448089092	0	0	0	0
1608205902	458099791	0	0	0	0
1608205902	467896393	0	0	0	0
1608205902	478020105	0	0	0	0
1608205902	488012860	0	0	0	0
1608205902	498143670	0	0	0	0
1608205902	508192913	0	0	0	0
1608205902	518034914	0	0	0	0
1608205902	527900501	0	0	0	0
1608205902	537688465	0	0	0	0
1608205902	547692910	0	0	0	0
1608205902	557673688	0	0	0	0
1608205902	567678940	0	0	0	0
1608205902	577685467	0	0	0	0
1608205902	587652913	0	0	0	0
1608205902	597641091	0	0	0	0
1608205902	607702601	0	0	0	0
1608205902	617658415	0	0	0	0
1608205902	627720907	0	0	0	0
1608205902	637598805	0	0	0	0
1608205902	647620110	0	0	0	0
1608205902	657621505	0	0	0	0
1608205902	667659500	0	0	0	0
1608205902	677675438	0	0	0	0
1608205902	687642292	0	0	0	0
1608205902	697687722	0	0	0	0
1608205902	707788229	0	0	0	0
1608205902	717655107	0	0	0	0
1608205902	727740050	0	0	0	0
1608205902	737683112	0	0	0	0
1608205902	747671430	0	0	0	0
1608205902	757753177	0	0	0	0
1608205902	767620559	0	0	0	0
1608205902	777721107	0	0	0	0
1608205902	787770536	0	0	0	0
1608205902	797699605	0	0	0	0
1608205902	807724147	0	0	0	0
1608205902	817734438	0	0	0	0
1608205902	827729342	0	0	0	0
1608205902	837695882	0	0	0	0
1608205902	847674043	0	0	0	0
1608205902	857715154	0	0	0	0
1608205902	867697686	0	0	0	0
1608205902	877704343	0	0	0	0
1608205902	887678173	0	0	0	0
1608205902	897714401	0	0	0	0
1608205902	907604186	0	0	0	0
1608205902	917700779	0	0	0	0
1608205902	927626824	0	0	0	0
1608205902	937642771	0	0	0	0
1608205902	947973611	0	0	0	0
1608205902	958024494	0	0	0	0
1608205902	967977964	0	0	0	0
1608205902	977965435	0	0	0	0
1608205902	988116516	0	0	0	0
1608205902	998155392	0	0	0	0
1608205903	8062122	0	0	0	0
1608205903	18026376	0	0	0	0
1608205903	27978533	0	0	0	0
1608205903	37993868	0	0	0	0
1608205903	47908938	0	0	0	0
1608205903	57880464	0	0	0	0
