time_sec	time_nanosec	control_action_0	control_action_1	control_action_2	control_action_3
1611761070	739675896	11.1608	13.1428	-30.0051	149.542
1611761070	749826861	11.1608	13.1428	-30.0051	149.542
1611761070	759607655	11.1608	13.1428	-30.0051	149.542
1611761070	769550886	11.1608	13.1428	-30.0051	149.542
1611761070	779615818	11.1608	13.1428	-30.0051	149.542
1611761070	789514768	11.1608	13.1428	-30.0051	149.542
1611761070	799672842	11.1608	13.1428	-30.0051	149.542
1611761070	809762992	11.1608	13.1428	-30.0051	149.542
1611761070	819607779	11.1608	13.1428	-30.0051	149.542
1611761070	829691611	11.1608	13.1428	-30.0051	149.542
1611761070	839718374	11.1608	13.1428	-30.0051	149.542
1611761070	849691637	11.1608	13.1428	-30.0051	149.542
1611761070	859576254	11.1608	13.1428	-30.0051	149.542
1611761070	869962173	11.1608	13.1428	-30.0051	149.542
1611761070	879876708	11.1608	13.1428	-30.0051	149.542
1611761070	889648499	11.1608	13.1428	-30.0051	149.542
1611761070	899675531	11.1608	13.1428	-30.0051	149.542
1611761070	909656383	11.1608	13.1428	-30.0051	149.542
1611761070	919642403	11.1608	13.1428	-30.0051	149.542
1611761070	929568965	11.1608	13.1428	-30.0051	149.542
1611761070	939651842	11.1608	13.1428	-30.0051	149.542
1611761070	949535197	11.1608	13.1428	-30.0051	149.542
1611761070	959643648	11.1608	13.1428	-30.0051	149.542
1611761070	969612832	11.1608	13.1428	-30.0051	149.542
1611761070	979849391	11.1608	13.1428	-30.0051	149.542
1611761070	989937539	11.1608	13.1428	-30.0051	149.542
1611761070	999754665	11.1608	13.1428	-30.0051	149.542
1611761071	9928120	11.1608	13.1428	-30.0051	149.542
1611761071	19650935	11.1608	13.1428	-30.0051	149.542
1611761071	29610792	11.1608	13.1428	-30.0051	149.542
1611761071	39689556	11.1608	13.1428	-30.0051	149.542
1611761071	49752010	11.1608	13.1428	-30.0051	149.542
1611761071	59742502	11.1608	13.1428	-30.0051	149.542
1611761071	69895379	11.1608	13.1428	-30.0051	149.542
1611761071	79885563	11.1608	13.1428	-30.0051	149.542
1611761071	89725179	11.1608	13.1428	-30.0051	149.542
1611761071	99783169	11.1608	13.1428	-30.0051	149.542
1611761071	109705179	11.1608	13.1428	-30.0051	149.542
1611761071	119723994	11.1608	13.1428	-30.0051	149.542
1611761071	129796528	11.1608	13.1428	-30.0051	149.542
1611761071	139738287	11.1608	13.1428	-30.0051	149.542
1611761071	149692589	11.1608	13.1428	-30.0051	149.542
1611761071	160127105	11.1608	13.1428	-30.0051	149.542
1611761071	169863939	11.1608	13.1428	-30.0051	149.542
1611761071	180038507	11.1608	13.1428	-30.0051	149.542
1611761071	190002430	11.1608	13.1428	-30.0051	149.542
1611761071	199776637	11.1608	13.1428	-30.0051	149.542
1611761071	209793180	11.1608	13.1428	-30.0051	149.542
1611761071	219795612	11.1608	13.1428	-30.0051	149.542
1611761071	229559377	11.1608	13.1428	-30.0051	149.542
1611761071	239918436	11.1608	13.1428	-30.0051	149.542
1611761071	249620608	11.1608	13.1428	-30.0051	149.542
1611761071	259724302	11.1608	13.1428	-30.0051	149.542
1611761071	269852366	11.1608	13.1428	-30.0051	149.542
1611761071	279766864	11.1608	13.1428	-30.0051	149.542
1611761071	289671782	11.1608	13.1428	-30.0051	149.542
1611761071	299689754	11.1608	13.1428	-30.0051	149.542
1611761071	309578264	11.1608	13.1428	-30.0051	149.542
1611761071	319869420	11.1608	13.1428	-30.0051	149.542
1611761071	329724355	11.1608	13.1428	-30.0051	149.542
1611761071	339764595	11.1608	13.1428	-30.0051	149.542
1611761071	349647962	11.1608	13.1428	-30.0051	149.542
1611761071	359833316	11.1608	13.1428	-30.0051	149.542
1611761071	369835802	11.1608	13.1428	-30.0051	149.542
1611761071	379914078	11.1608	13.1428	-30.0051	149.542
1611761071	389693246	11.1608	13.1428	-30.0051	149.542
1611761071	399644695	11.1608	13.1428	-30.0051	149.542
1611761071	409682025	11.1608	13.1428	-30.0051	149.542
1611761071	419925949	11.1608	13.1428	-30.0051	149.542
1611761071	429616359	11.1608	13.1428	-30.0051	149.542
1611761071	439742561	11.1608	13.1428	-30.0051	149.542
1611761071	449886652	11.1608	13.1428	-30.0051	149.542
1611761071	460125749	11.1608	13.1428	-30.0051	149.542
1611761071	470000020	11.1608	13.1428	-30.0051	149.542
1611761071	480156460	11.1608	13.1428	-30.0051	149.542
1611761071	489928902	11.1608	13.1428	-30.0051	149.542
1611761071	500121886	11.1608	13.1428	-30.0051	149.542
1611761071	510136755	11.1608	13.1428	-30.0051	149.542
