time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1611761070	709744766	11.1608	13.1428	-30.0051	149.542
1611761070	719670045	11.1608	13.1428	-30.0051	149.542
1611761070	729525446	11.1608	13.1428	-30.0051	149.542
1611761070	739586912	11.1608	13.1428	-30.0051	149.542
1611761070	749735013	11.1608	13.1428	-30.0051	149.542
1611761070	759525634	11.1608	13.1428	-30.0051	149.542
1611761070	769469376	11.1608	13.1428	-30.0051	149.542
1611761070	779540132	11.1608	13.1428	-30.0051	149.542
1611761070	789436694	11.1608	13.1428	-30.0051	149.542
1611761070	799572945	11.1608	13.1428	-30.0051	149.542
1611761070	809668597	11.1608	13.1428	-30.0051	149.542
1611761070	819501774	11.1608	13.1428	-30.0051	149.542
1611761070	829615026	11.1608	13.1428	-30.0051	149.542
1611761070	839595103	11.1608	13.1428	-30.0051	149.542
1611761070	849582662	11.1608	13.1428	-30.0051	149.542
1611761070	859489960	11.1608	13.1428	-30.0051	149.542
1611761070	869878886	11.1608	13.1428	-30.0051	149.542
1611761070	879771893	11.1608	13.1428	-30.0051	149.542
1611761070	889552737	11.1608	13.1428	-30.0051	149.542
1611761070	899582494	11.1608	13.1428	-30.0051	149.542
1611761070	909571185	11.1608	13.1428	-30.0051	149.542
1611761070	919552281	11.1608	13.1428	-30.0051	149.542
1611761070	929476421	11.1608	13.1428	-30.0051	149.542
1611761070	939560986	11.1608	13.1428	-30.0051	149.542
1611761070	949448323	11.1608	13.1428	-30.0051	149.542
1611761070	959553954	11.1608	13.1428	-30.0051	149.542
1611761070	969529642	11.1608	13.1428	-30.0051	149.542
1611761070	979733474	11.1608	13.1428	-30.0051	149.542
1611761070	989813685	11.1608	13.1428	-30.0051	149.542
1611761070	999675581	11.1608	13.1428	-30.0051	149.542
1611761071	9791770	11.1608	13.1428	-30.0051	149.542
1611761071	19564672	11.1608	13.1428	-30.0051	149.542
1611761071	29485582	11.1608	13.1428	-30.0051	149.542
1611761071	39612239	11.1608	13.1428	-30.0051	149.542
1611761071	49665737	11.1608	13.1428	-30.0051	149.542
1611761071	59661112	11.1608	13.1428	-30.0051	149.542
1611761071	69740878	11.1608	13.1428	-30.0051	149.542
1611761071	79733531	11.1608	13.1428	-30.0051	149.542
1611761071	89644686	11.1608	13.1428	-30.0051	149.542
1611761071	99695610	11.1608	13.1428	-30.0051	149.542
1611761071	109626693	11.1608	13.1428	-30.0051	149.542
1611761071	119615968	11.1608	13.1428	-30.0051	149.542
1611761071	129663864	11.1608	13.1428	-30.0051	149.542
1611761071	139644523	11.1608	13.1428	-30.0051	149.542
1611761071	149573687	11.1608	13.1428	-30.0051	149.542
1611761071	159916036	11.1608	13.1428	-30.0051	149.542
1611761071	169747753	11.1608	13.1428	-30.0051	149.542
1611761071	179941634	11.1608	13.1428	-30.0051	149.542
1611761071	189894442	11.1608	13.1428	-30.0051	149.542
1611761071	199662155	11.1608	13.1428	-30.0051	149.542
1611761071	209708129	11.1608	13.1428	-30.0051	149.542
1611761071	219697296	11.1608	13.1428	-30.0051	149.542
1611761071	229462861	11.1608	13.1428	-30.0051	149.542
1611761071	239820263	11.1608	13.1428	-30.0051	149.542
1611761071	249534358	11.1608	13.1428	-30.0051	149.542
1611761071	259640650	11.1608	13.1428	-30.0051	149.542
1611761071	269749754	11.1608	13.1428	-30.0051	149.542
1611761071	279653922	11.1608	13.1428	-30.0051	149.542
1611761071	289584800	11.1608	13.1428	-30.0051	149.542
1611761071	299589443	11.1608	13.1428	-30.0051	149.542
1611761071	309493457	11.1608	13.1428	-30.0051	149.542
1611761071	319754420	11.1608	13.1428	-30.0051	149.542
1611761071	329609690	11.1608	13.1428	-30.0051	149.542
1611761071	339677965	11.1608	13.1428	-30.0051	149.542
1611761071	349558382	11.1608	13.1428	-30.0051	149.542
1611761071	359747883	11.1608	13.1428	-30.0051	149.542
1611761071	369756740	11.1608	13.1428	-30.0051	149.542
1611761071	379805054	11.1608	13.1428	-30.0051	149.542
1611761071	389610189	11.1608	13.1428	-30.0051	149.542
1611761071	399532214	11.1608	13.1428	-30.0051	149.542
1611761071	409604295	11.1608	13.1428	-30.0051	149.542
1611761071	419818995	11.1608	13.1428	-30.0051	149.542
1611761071	429515809	11.1608	13.1428	-30.0051	149.542
1611761071	439644001	11.1608	13.1428	-30.0051	149.542
1611761071	449737077	11.1608	13.1428	-30.0051	149.542
1611761071	459948240	11.1608	13.1428	-30.0051	149.542
1611761071	469887336	11.1608	13.1428	-30.0051	149.542
1611761071	480013420	11.1608	13.1428	-30.0051	149.542
1611761071	489825957	11.1608	13.1428	-30.0051	149.542
1611761071	499976609	11.1608	13.1428	-30.0051	149.542
1611761071	509977209	11.1608	13.1428	-30.0051	149.542
1611761071	519891047	11.1608	13.1428	-30.0051	149.542
1611761071	529846773	11.1608	13.1428	-30.0051	149.542
1611761071	539907189	11.1608	13.1428	-30.0051	149.542
1611761071	549883956	11.1608	13.1428	-30.0051	149.542
1611761071	559871267	11.1608	13.1428	-30.0051	149.542
1611761071	569977632	11.1608	13.1428	-30.0051	149.542
1611761071	579957368	11.1608	13.1428	-30.0051	149.542
1611761071	589917253	11.1608	13.1428	-30.0051	149.542
1611761071	599783212	11.1608	13.1428	-30.0051	149.542
1611761071	609590038	11.1608	13.1428	-30.0051	149.542
1611761071	619624703	11.1608	13.1428	-30.0051	149.542
1611761071	629672313	11.1608	13.1428	-30.0051	149.542
1611761071	639479220	11.1608	13.1428	-30.0051	149.542
1611761071	649591151	11.1608	13.1428	-30.0051	149.542
1611761071	659424841	11.1608	13.1428	-30.0051	149.542
1611761071	669556557	11.1608	13.1428	-30.0051	149.542
1611761071	679724000	11.1608	13.1428	-30.0051	149.542
