time_sec	time_nanosec	joint_position_0	joint_position_1	joint_position_2	joint_position_3
1611761070	708626433	0.821648	0.832073	0.823637	0.788794
1611761070	718630315	0.821648	0.832073	0.823637	0.788794
1611761070	728581692	0.821648	0.832073	0.823637	0.788794
1611761070	738616056	0.821648	0.832073	0.823637	0.788794
1611761070	748632131	0.821648	0.832073	0.823637	0.788794
1611761070	758615434	0.821648	0.832073	0.823637	0.788794
1611761070	768645526	0.821648	0.832073	0.823637	0.788794
1611761070	778644608	0.821648	0.832073	0.823637	0.788794
1611761070	788611695	0.821648	0.832073	0.823637	0.788794
1611761070	798668982	0.821648	0.832073	0.823637	0.788794
1611761070	808625805	0.821648	0.832073	0.823637	0.788794
1611761070	818634479	0.821648	0.832073	0.823637	0.788794
1611761070	828611503	0.821648	0.832073	0.823637	0.788794
1611761070	838606699	0.821648	0.832073	0.823637	0.788794
1611761070	848634881	0.821648	0.832073	0.823637	0.788794
1611761070	858612033	0.821648	0.832073	0.823637	0.788794
1611761070	868645314	0.821648	0.832073	0.823637	0.788794
1611761070	878669631	0.821648	0.832073	0.823637	0.788794
1611761070	888648575	0.821648	0.832073	0.823637	0.788794
1611761070	898622468	0.821648	0.832073	0.823637	0.788794
1611761070	908617565	0.821648	0.832073	0.823637	0.788794
1611761070	918621571	0.821648	0.832073	0.823637	0.788794
1611761070	928614297	0.821648	0.832073	0.823637	0.788794
1611761070	938622717	0.821648	0.832073	0.823637	0.788794
1611761070	948614360	0.821648	0.832073	0.823637	0.788794
1611761070	958659499	0.821648	0.832073	0.823637	0.788794
1611761070	968630749	0.821648	0.832073	0.823637	0.788794
1611761070	978616600	0.821648	0.832073	0.823637	0.788794
1611761070	988640198	0.821648	0.832073	0.823637	0.788794
1611761070	998614327	0.821648	0.832073	0.823637	0.788794
1611761071	8629944	0.821648	0.832073	0.823637	0.788794
1611761071	18601339	0.821648	0.832073	0.823637	0.788794
1611761071	28642742	0.821648	0.832073	0.823637	0.788794
1611761071	38614720	0.821648	0.832073	0.823637	0.788794
1611761071	48617341	0.821648	0.832073	0.823637	0.788794
1611761071	58614645	0.821648	0.832073	0.823637	0.788794
1611761071	68613878	0.821648	0.832073	0.823637	0.788794
1611761071	78636334	0.821648	0.832073	0.823637	0.788794
1611761071	88613997	0.821648	0.832073	0.823637	0.788794
1611761071	98640957	0.821648	0.832073	0.823637	0.788794
1611761071	108622499	0.821648	0.832073	0.823637	0.788794
1611761071	118640932	0.821648	0.832073	0.823637	0.788794
1611761071	128630244	0.821648	0.832073	0.823637	0.788794
1611761071	138638921	0.821648	0.832073	0.823637	0.788794
1611761071	148642404	0.821648	0.832073	0.823637	0.788794
1611761071	158624515	0.821648	0.832073	0.823637	0.788794
1611761071	168624129	0.821648	0.832073	0.823637	0.788794
1611761071	178621996	0.821648	0.832073	0.823637	0.788794
1611761071	188655837	0.821648	0.832073	0.823637	0.788794
1611761071	198667773	0.821648	0.832073	0.823637	0.788794
1611761071	208636595	0.821648	0.832073	0.823637	0.788794
1611761071	218653934	0.821648	0.832073	0.823637	0.788794
1611761071	228614483	0.821648	0.832073	0.823637	0.788794
1611761071	238614517	0.821648	0.832073	0.823637	0.788794
1611761071	248635815	0.821648	0.832073	0.823637	0.788794
1611761071	258616874	0.821648	0.832073	0.823637	0.788794
1611761071	268614458	0.821648	0.832073	0.823637	0.788794
1611761071	278614606	0.821648	0.832073	0.823637	0.788794
1611761071	288663398	0.821648	0.832073	0.823637	0.788794
1611761071	298647330	0.821648	0.832073	0.823637	0.788794
1611761071	308642025	0.821648	0.832073	0.823637	0.788794
