time_sec	time_nanosec	control_action_0	control_action_1	control_action_2	control_action_3
1616592229	189278354	0.325	0.025	-0.125	0.0058125
1616592229	195279521	0.325	0.025	-0.125	0.0058125
1616592229	204590699	0.325	0.025	-0.125	0.0058125
1616592229	214584598	0.325	0.025	-0.125	0.0058125
1616592229	224615271	0.325	0.025	-0.125	0.0058125
1616592229	234604236	0.325	0.025	-0.125	0.0058125
1616592229	244562921	0.325	0.025	-0.125	0.0058125
1616592229	254446474	0.325	0.025	-0.125	0.0058125
1616592229	264597646	0.325	0.025	-0.125	0.0058125
1616592229	274938911	0.325	0.025	-0.125	0.0058125
1616592229	285393672	0.325	0.025	-0.125	0.0058125
1616592229	296164807	0.325	0.025	-0.125	0.0058125
1616592229	307304596	0.325	0.025	-0.125	0.0058125
1616592229	317377743	0.325	0.025	-0.125	0.0058125
1616592229	327776731	0.325	0.025	-0.125	0.0058125
1616592229	337627152	0.325	0.025	-0.125	0.0058125
1616592229	347791514	0.325	0.025	-0.125	0.0058125
1616592229	357493036	0.325	0.025	-0.125	0.0058125
1616592229	367453947	0.325	0.025	-0.125	0.0058125
1616592229	377505449	0.325	0.025	-0.125	0.0058125
1616592229	387727969	0.325	0.025	-0.125	0.0058125
1616592229	398215585	0.325	0.025	-0.125	0.0058125
1616592229	407594253	0.325	0.025	-0.125	0.0058125
1616592229	417435762	0.325	0.025	-0.125	0.0058125
1616592229	427390007	0.325	0.025	-0.125	0.0058125
1616592229	437790226	0.325	0.025	-0.125	0.0058125
1616592229	448091707	0.325	0.025	-0.125	0.0058125
1616592229	457551780	0.325	0.025	-0.125	0.0058125
1616592229	467677044	0.325	0.025	-0.125	0.0058125
1616592229	478048858	0.325	0.025	-0.125	0.0058125
1616592229	487622791	0.325	0.025	-0.125	0.0058125
1616592229	497731737	0.325	0.025	-0.125	0.0058125
1616592229	508202275	0.325	0.025	-0.125	0.0058125
1616592229	517751789	0.325	0.025	-0.125	0.0058125
1616592229	527847205	0.325	0.025	-0.125	0.0058125
1616592229	537771534	0.325	0.025	-0.125	0.0058125
1616592229	547554812	0.325	0.025	-0.125	0.0058125
