time_sec	time_nanosec	x_mocap_0	x_mocap_1	x_mocap_2	x_mocap_3
1616592226	323495360	0.0288754	0.612136	0.12801	-0.217678
1616592226	333486033	0.0288572	0.612119	0.127982	-0.217717
1616592226	343481129	0.0288399	0.612098	0.12794	-0.21771
1616592226	353564653	0.0288768	0.612113	0.12798	-0.217726
1616592226	363529515	0.0288337	0.612091	0.127915	-0.21769
1616592226	373696783	0.0288443	0.612096	0.127901	-0.217712
1616592226	383638819	0.0288304	0.612092	0.12792	-0.217696
1616592226	393715108	0.0288493	0.612101	0.127927	-0.217727
1616592226	403800395	0.0288287	0.612107	0.127939	-0.2177
1616592226	414059798	0.0288622	0.612116	0.127977	-0.217734
1616592226	424129540	0.0288531	0.612091	0.127904	-0.217562
1616592226	434166361	0.0288676	0.6121	0.127884	-0.2176
1616592226	444221513	0.0288616	0.612093	0.12793	-0.217611
1616592226	454188779	0.0288309	0.612093	0.127864	-0.217698
1616592226	464277287	0.0288436	0.612099	0.127871	-0.217697
1616592226	474272403	0.0289029	0.612111	0.12794	-0.217674
1616592226	484291523	0.0288636	0.612105	0.127948	-0.217673
1616592226	494204462	0.0289349	0.612141	0.128092	-0.217701
1616592226	504236305	0.0288433	0.612096	0.127914	-0.217678
1616592226	514174878	0.0288221	0.612091	0.127924	-0.217598
1616592226	524200808	0.0288018	0.612066	0.12783	-0.217706
1616592226	534240165	0.0288219	0.612094	0.12791	-0.217711
1616592226	544251186	0.0288202	0.61208	0.127924	-0.217718
1616592226	554085284	0.0288351	0.612106	0.127966	-0.217725
1616592226	564201024	0.0288473	0.612105	0.127925	-0.217617
1616592226	574297677	0.0288477	0.612119	0.127987	-0.217767
1616592226	584163646	0.0288391	0.612092	0.127876	-0.217706
1616592226	594084493	0.0288685	0.612131	0.128005	-0.217686
1616592226	604252568	0.0288441	0.612111	0.127922	-0.217753
1616592226	614142597	0.0288487	0.612104	0.127943	-0.217626
1616592226	624225254	0.0288712	0.612101	0.127921	-0.217621
1616592226	634282848	0.0288485	0.612093	0.127871	-0.217616
1616592226	644087725	0.0288247	0.612087	0.127873	-0.21762
1616592226	654160778	0.0288733	0.612099	0.127904	-0.217659
1616592226	664255601	0.0288512	0.612104	0.127939	-0.217643
1616592226	674254793	0.0288463	0.612096	0.127937	-0.217645
1616592226	684276489	0.0287986	0.612075	0.127893	-0.217647
1616592226	694506600	0.0287907	0.612061	0.127815	-0.217679
1616592226	704230400	0.0288146	0.612097	0.127918	-0.21771
1616592226	714063885	0.0288457	0.612088	0.12787	-0.217694
1616592226	724184880	0.0288232	0.612087	0.127875	-0.217661
1616592226	734187359	0.028832	0.612086	0.127892	-0.217585
1616592226	744138201	0.0288683	0.612105	0.127897	-0.217608
1616592226	754234468	0.028876	0.612108	0.127914	-0.217581
1616592226	764200967	0.028867	0.612111	0.127932	-0.217643
1616592226	774220175	0.028929	0.612129	0.127975	-0.217654
1616592226	784379197	0.0288919	0.612107	0.127919	-0.217669
1616592226	797132778	0.0288247	0.612083	0.127878	-0.217628
1616592226	804265570	0.0287862	0.612076	0.127854	-0.217662
1616592226	814212992	0.0288491	0.612096	0.127952	-0.217634
1616592226	823971339	0.0288304	0.612084	0.127903	-0.217718
1616592226	833899224	0.0288064	0.612081	0.127911	-0.217668
1616592226	843984059	0.0288492	0.612094	0.127927	-0.21773
1616592226	853909359	0.0288105	0.612071	0.127866	-0.217633
1616592226	863857013	0.0288176	0.612092	0.127908	-0.217667
1616592226	873906542	0.0288212	0.612082	0.127901	-0.217722
1616592226	884045648	0.0287964	0.612077	0.127895	-0.2177
1616592226	893811885	0.028821	0.612084	0.127883	-0.217687
1616592226	903975686	0.0288238	0.612078	0.12783	-0.217703
1616592226	913893400	0.0288386	0.612068	0.127814	-0.21754
1616592226	923885611	0.0288315	0.61208	0.127883	-0.217691
1616592226	933770528	0.0288363	0.61209	0.127851	-0.217708
1616592226	943846317	0.0288577	0.612119	0.128009	-0.21771
1616592226	953993406	0.0288364	0.61208	0.127868	-0.217652
1616592226	963932148	0.0287704	0.612063	0.127809	-0.217678
1616592226	973880047	0.0288562	0.612089	0.127915	-0.217662
1616592226	983849700	0.0288507	0.61211	0.127938	-0.217663
1616592226	993983811	0.028836	0.612101	0.127924	-0.217688
1616592227	3862056	0.0288543	0.612114	0.127995	-0.217745
1616592227	13905338	0.0288164	0.612085	0.127885	-0.217672
1616592227	23879170	0.0288257	0.6121	0.127902	-0.217702
1616592227	33943384	0.0288654	0.612111	0.127849	-0.216808
1616592227	43893811	0.0288168	0.612084	0.127927	-0.217664
1616592227	53850074	0.0288071	0.612089	0.127918	-0.217719
1616592227	64102436	0.0288702	0.612102	0.127951	-0.217669
1616592227	73905099	0.0288786	0.612107	0.127819	-0.216847
1616592227	83910871	0.0288327	0.612091	0.127903	-0.217629
1616592227	93963985	0.0288793	0.612112	0.127948	-0.217631
1616592227	104027615	0.028841	0.612096	0.127898	-0.217626
1616592227	113810015	0.0288839	0.612115	0.12798	-0.217664
1616592227	123816798	0.0288723	0.6121	0.127813	-0.216738
1616592227	133935599	0.0288252	0.612085	0.127904	-0.217696
1616592227	143910406	0.0288476	0.612083	0.12782	-0.216889
1616592227	154059982	0.028847	0.612106	0.127948	-0.217636
1616592227	164071747	0.0288303	0.612082	0.127908	-0.217699
1616592227	173805896	0.0288396	0.612107	0.127991	-0.217619
1616592227	183882144	0.0288447	0.612101	0.127927	-0.217717
1616592227	193863497	0.0288518	0.612104	0.127957	-0.217706
1616592227	203898384	0.0288818	0.612094	0.127798	-0.216872
1616592227	213910408	0.0288751	0.612109	0.127941	-0.217654
1616592227	223845912	0.0288181	0.612081	0.127853	-0.217649
1616592227	234026194	0.0288525	0.612092	0.127889	-0.217688
1616592227	243886917	0.0288353	0.612089	0.127898	-0.217662
1616592227	253904420	0.028871	0.612113	0.127954	-0.217689
1616592227	263923306	0.0288898	0.612108	0.12785	-0.216846
1616592227	273908496	0.0288765	0.612114	0.127948	-0.217682
1616592227	283917497	0.0288523	0.612096	0.127915	-0.217669
1616592227	293951964	0.0288514	0.612107	0.127943	-0.217687
1616592227	303975554	0.0288382	0.6121	0.12793	-0.217769
1616592227	313953716	0.0288474	0.612103	0.127941	-0.217707
1616592227	323861879	0.0288549	0.612108	0.127854	-0.216876
1616592227	333859302	0.0288225	0.612084	0.127926	-0.217685
1616592227	343948248	0.028863	0.612097	0.127855	-0.216874
1616592227	353959073	0.028859	0.612112	0.127934	-0.217724
1616592227	363892949	0.0288487	0.612106	0.127948	-0.217738
1616592227	373853712	0.0288626	0.612101	0.127949	-0.217709
1616592227	383935890	0.0288785	0.612115	0.127957	-0.217662
1616592227	393836016	0.0288927	0.61212	0.127985	-0.217687
1616592227	403964174	0.0288548	0.612122	0.128005	-0.21775
1616592227	413955647	0.0288233	0.612079	0.127843	-0.217718
1616592227	423903628	0.0288587	0.612115	0.127991	-0.217693
1616592227	433918237	0.0288485	0.612098	0.127926	-0.217664
1616592227	443831762	0.0288726	0.612102	0.127772	-0.216862
1616592227	453868027	0.0288378	0.6121	0.127899	-0.21773
1616592227	463998355	0.0288301	0.612097	0.127918	-0.217716
1616592227	473978123	0.0288157	0.612098	0.127927	-0.217765
1616592227	483969872	0.0288539	0.612104	0.127861	-0.216912
1616592227	494048984	0.028831	0.612101	0.127949	-0.217667
1616592227	504064628	0.0288362	0.612103	0.127979	-0.217714
1616592227	513939740	0.0288432	0.612114	0.128006	-0.217766
1616592227	523968251	0.0288393	0.612098	0.1279	-0.217745
1616592227	533889154	0.0288472	0.612107	0.127983	-0.217709
1616592227	543887315	0.0288738	0.612111	0.127853	-0.21693
1616592227	554022774	0.0288318	0.612081	0.127811	-0.216874
1616592227	564071865	0.0288504	0.612112	0.127987	-0.217749
1616592227	573913189	0.0288271	0.612109	0.128005	-0.217775
1616592227	583963907	0.0288582	0.612094	0.127757	-0.216881
1616592227	594013151	0.0288701	0.612103	0.127837	-0.216816
1616592227	603961824	0.0288536	0.612094	0.127889	-0.217714
1616592227	613942703	0.0288251	0.612104	0.127933	-0.217737
1616592227	623830185	0.0288473	0.612106	0.127958	-0.217737
1616592227	633952923	0.0288271	0.612094	0.127927	-0.217688
1616592227	643846127	0.0288225	0.612088	0.127904	-0.217714
1616592227	654085400	0.0288441	0.612108	0.12795	-0.217788
1616592227	663858059	0.0288662	0.612105	0.127945	-0.217713
1616592227	673904457	0.0288635	0.612108	0.127944	-0.217693
1616592227	683876353	0.0288434	0.612099	0.127945	-0.217692
1616592227	693929945	0.0288449	0.612094	0.127893	-0.217755
1616592227	704009641	0.0288612	0.612104	0.127943	-0.217722
1616592227	714053917	0.0288495	0.612116	0.127981	-0.217766
1616592227	723820364	0.0288405	0.612097	0.127914	-0.217692
1616592227	733925328	0.0288607	0.612105	0.127926	-0.217671
1616592227	743894974	0.0288567	0.612095	0.127937	-0.217681
1616592227	753854075	0.0288516	0.612098	0.12789	-0.217716
1616592227	763932614	0.0288256	0.612086	0.127895	-0.217702
1616592227	774008359	0.0288133	0.61208	0.127891	-0.21761
1616592227	783905585	0.0288265	0.612085	0.127904	-0.217695
1616592227	793918436	0.0288286	0.612093	0.127924	-0.217641
1616592227	803839437	0.0288171	0.612099	0.127954	-0.217776
1616592227	813910370	0.0288016	0.612082	0.127898	-0.217717
1616592227	823925558	0.0288164	0.612087	0.12789	-0.217736
1616592227	833928138	0.0288265	0.612079	0.127844	-0.217687
1616592227	843933818	0.0288616	0.612104	0.127939	-0.217649
1616592227	853933648	0.0288555	0.612103	0.127936	-0.217681
1616592227	864035204	0.0288654	0.612104	0.12789	-0.217676
1616592227	873853397	0.0288124	0.612077	0.127874	-0.217658
1616592227	883962906	0.0288294	0.612095	0.127904	-0.217779
1616592227	894010136	0.0288587	0.612113	0.127958	-0.217796
1616592227	903821498	0.0288336	0.612094	0.127868	-0.217674
1616592227	914022132	0.0288329	0.612087	0.127768	-0.216818
1616592227	924106117	0.0288696	0.612093	0.127778	-0.2168
1616592227	933888030	0.0288635	0.612118	0.127995	-0.217705
1616592227	943917544	0.0288436	0.6121	0.127958	-0.217715
1616592227	953884940	0.0288125	0.612078	0.127861	-0.217717
1616592227	963925571	0.028819	0.6121	0.127945	-0.217754
1616592227	973780080	0.0288055	0.612097	0.127938	-0.217737
1616592227	983954270	0.028841	0.61211	0.127942	-0.217785
1616592227	994034944	0.0288256	0.612104	0.127945	-0.217735
1616592228	3989350	0.0288517	0.612098	0.127901	-0.217716
1616592228	13925754	0.0287999	0.612105	0.127953	-0.217755
1616592228	23966398	0.0288011	0.612087	0.127906	-0.217694
1616592228	33973387	0.0288551	0.612097	0.127936	-0.217687
1616592228	43881598	0.0288377	0.612118	0.128	-0.217744
1616592228	53902111	0.0288439	0.612092	0.127742	-0.216874
1616592228	63922795	0.0288879	0.612115	0.127944	-0.217703
1616592228	73868705	0.0288448	0.612106	0.127943	-0.217698
1616592228	83915618	0.0288331	0.6121	0.12792	-0.217752
1616592228	94049969	0.0288135	0.612082	0.127733	-0.216932
1616592228	103919669	0.0288142	0.612089	0.127899	-0.217728
1616592228	113903036	0.0288111	0.612078	0.127849	-0.217741
1616592228	123867938	0.0288558	0.612101	0.127842	-0.216893
1616592228	133854091	0.0288218	0.61209	0.12781	-0.216902
