time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1616592226	223446124	0.66678	0.675395	0.696183	0.622636
1616592226	233579702	0.66678	0.675395	0.696183	0.622636
1616592226	243993139	0.66678	0.675395	0.696183	0.622636
1616592226	256217016	0.66678	0.675395	0.696183	0.622636
1616592226	263451055	0.66678	0.675395	0.696183	0.622636
1616592226	273382375	0.66678	0.675395	0.696183	0.622636
1616592226	283379097	0.66678	0.675395	0.696183	0.622636
1616592226	293301326	0.66678	0.675395	0.696183	0.622636
1616592226	303456626	0.66678	0.675395	0.696183	0.622636
1616592226	313395185	0.66678	0.675395	0.696183	0.622636
1616592226	323317670	0.66678	0.675395	0.696183	0.622636
1616592226	333336492	0.66678	0.675395	0.696183	0.622636
1616592226	343330609	0.66678	0.675395	0.696183	0.622636
1616592226	353331718	0.66678	0.675395	0.696183	0.622636
1616592226	363325140	0.66678	0.675395	0.696183	0.622636
1616592226	373413918	0.66678	0.675395	0.696183	0.622636
1616592226	383572829	0.66678	0.675395	0.696183	0.622636
1616592226	393491076	0.66678	0.675395	0.696183	0.622636
1616592226	403391646	0.66678	0.675395	0.696183	0.622636
1616592226	413587875	0.66678	0.675395	0.696183	0.622636
1616592226	423552149	0.66678	0.675395	0.696183	0.622636
1616592226	433666214	0.66678	0.675395	0.696183	0.622636
1616592226	443741331	0.66678	0.675395	0.696183	0.622636
1616592226	453709815	0.66678	0.675395	0.696183	0.622636
1616592226	463680621	0.66678	0.675395	0.696183	0.622636
1616592226	473573083	0.66678	0.675395	0.696183	0.622636
1616592226	483763621	0.66678	0.675395	0.696183	0.622636
1616592226	493659472	0.66678	0.675395	0.696183	0.622636
1616592226	503787074	0.66678	0.675395	0.696183	0.622636
1616592226	513765040	0.66678	0.675395	0.696183	0.622636
1616592226	523586301	0.66678	0.675395	0.696183	0.622636
1616592226	533750382	0.66678	0.675395	0.696183	0.622636
1616592226	543820303	0.66678	0.675395	0.696183	0.622636
