time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1616592226	334293123	66.9913	69.4316	62.1338	43.5771	50.8748	7.29775
1616592226	344180389	66.9902	69.4316	62.134	43.5782	50.8758	7.29766
1616592226	354419791	66.9925	69.4315	62.1337	43.576	50.8738	7.29776
1616592226	364496322	66.9903	69.431	62.1336	43.5787	50.8761	7.29739
1616592226	374678184	66.9916	69.4314	62.134	43.577	50.8744	7.29734
1616592226	384897618	66.9899	69.4313	62.1338	43.5788	50.8763	7.29749
1616592226	395052884	66.9913	69.4319	62.1343	43.5768	50.8744	7.29761
1616592226	405511079	66.9899	69.4315	62.134	43.5785	50.8761	7.29754
1616592226	416087112	66.9915	69.4321	62.1342	43.5764	50.8743	7.29786
1616592226	426686872	66.9934	69.4258	62.1297	43.5807	50.8768	7.29611
1616592226	436994890	66.9953	69.4267	62.1306	43.578	50.8741	7.29607
1616592226	446833427	66.9929	69.4275	62.1309	43.5795	50.8762	7.29667
1616592226	456821449	66.9917	69.431	62.134	43.5773	50.8743	7.29702
1616592226	466984033	66.9928	69.4307	62.1338	43.5766	50.8735	7.29694
1616592226	477005656	66.9962	69.4288	62.1319	43.575	50.8718	7.29684
1616592226	486989441	66.9925	69.4297	62.1325	43.5777	50.8749	7.29721
1616592226	497016051	66.9954	69.4297	62.1318	43.5749	50.8727	7.29785
1616592226	506821660	66.9914	69.4303	62.1331	43.5783	50.8755	7.29718
1616592226	516897227	66.99	69.428	62.1312	43.582	50.8788	7.29677
1616592226	526831925	66.9889	69.4319	62.1347	43.5792	50.8765	7.29726
1616592226	537385928	66.9895	69.4319	62.1344	43.5786	50.8762	7.29757
1616592226	547953061	66.9881	69.4324	62.1345	43.5796	50.8775	7.29792
1616592226	556629105	66.9893	69.4324	62.1345	43.5783	50.8763	7.29797
1616592226	566825670	66.9925	69.428	62.1314	43.5794	50.8761	7.29664
1616592226	577130665	66.9899	69.4337	62.1354	43.5764	50.8747	7.29828
1616592226	586903368	66.9918	69.4312	62.134	43.577	50.8742	7.29715
1616592226	597962703	66.9925	69.4303	62.1328	43.5772	50.8747	7.29748
1616592226	606968548	66.9913	69.4329	62.1352	43.5758	50.8735	7.29771
1616592226	616693290	66.992	69.4284	62.1316	43.5796	50.8765	7.29687
1616592226	627134926	66.9943	69.4276	62.1311	43.5781	50.8747	7.29654
1616592226	637056107	66.9936	69.4277	62.1314	43.5787	50.8749	7.29628
1616592226	647044982	66.9913	69.4285	62.1319	43.5802	50.8767	7.29655
1616592226	657166071	66.9944	69.4288	62.1321	43.5767	50.8735	7.29673
1616592226	666838172	66.9921	69.4289	62.132	43.579	50.8759	7.29696
1616592226	677198829	66.9913	69.4292	62.1321	43.5795	50.8766	7.29709
1616592226	687141278	66.9878	69.4302	62.133	43.582	50.8792	7.29723
1616592226	697471709	66.9885	69.4312	62.1341	43.5804	50.8774	7.29703
1616592226	706969832	66.9889	69.4321	62.1345	43.579	50.8767	7.29763
1616592226	716742278	66.9924	69.4306	62.1336	43.5771	50.8741	7.29701
1616592226	726889480	66.9907	69.43	62.1331	43.5793	50.8762	7.29693
1616592226	736919013	66.9916	69.4272	62.1308	43.5812	50.8776	7.29639
1616592226	746697298	66.9951	69.427	62.1309	43.5778	50.874	7.2962
1616592226	757029489	66.9956	69.426	62.1299	43.5784	50.8744	7.29604
1616592226	767134526	66.994	69.4285	62.1318	43.5775	50.8743	7.29673
1616592226	777192631	66.9983	69.4275	62.1309	43.5741	50.8707	7.29663
1616592226	787208106	66.9958	69.4288	62.132	43.5755	50.8722	7.29674
1616592226	800907729	66.9909	69.4288	62.1321	43.5803	50.877	7.2967
1616592226	807910213	66.9878	69.4308	62.1338	43.5813	50.8784	7.2971
1616592226	817964490	66.9912	69.4288	62.1317	43.58	50.8771	7.29709
1616592226	825863926	66.9897	69.432	62.1344	43.5783	50.8759	7.29763
1616592226	835753140	66.9879	69.4309	62.1334	43.5812	50.8787	7.29746
1616592226	846400159	66.9909	69.4321	62.1344	43.577	50.8748	7.29772
1616592226	855887162	66.9895	69.4293	62.1324	43.5813	50.8781	7.29685
1616592226	865950299	66.9896	69.4305	62.1332	43.58	50.8772	7.29722
1616592226	875775121	66.9889	69.4324	62.1347	43.5787	50.8764	7.29772
1616592226	886019381	66.9871	69.4322	62.1345	43.5808	50.8784	7.29769
1616592226	895820962	66.9899	69.431	62.1337	43.5791	50.8763	7.29725
1616592226	905781596	66.9912	69.4312	62.1343	43.5775	50.8745	7.29699
1616592226	915711658	66.994	69.425	62.1295	43.581	50.8765	7.29549
1616592226	925698429	66.9905	69.4309	62.1336	43.5786	50.8759	7.29726
1616592226	935613232	66.9922	69.4312	62.1342	43.5766	50.8736	7.29699
1616592226	945660173	66.9906	69.4315	62.1336	43.5779	50.8758	7.29792
1616592226	955973768	66.9917	69.4293	62.1325	43.579	50.8757	7.29678
1616592226	965966922	66.9871	69.4316	62.1345	43.5813	50.8784	7.29708
1616592226	975726962	66.9922	69.4294	62.1324	43.5784	50.8754	7.29706
1616592226	985653252	66.9922	69.4296	62.1326	43.5781	50.8752	7.29706
