time_sec	time_nanosec	joint_position_0	joint_position_1	joint_position_2	joint_position_3
1608133969	27382908	0.679005	0.708169	0.684298	0.637145
1608133969	37379504	0.679005	0.708169	0.684298	0.637145
1608133969	47356486	0.679005	0.708169	0.684298	0.637145
1608133969	57332289	0.679005	0.708169	0.684298	0.637145
1608133969	67353519	0.679005	0.708169	0.684298	0.637145
1608133969	77338754	0.679005	0.708169	0.684298	0.637145
1608133969	87358677	0.679005	0.708169	0.684298	0.637145
1608133969	97321001	0.679005	0.708169	0.684298	0.637145
1608133969	107335933	0.679005	0.708169	0.684298	0.637145
1608133969	117381277	0.679005	0.708169	0.684298	0.637145
1608133969	127354348	0.679005	0.708169	0.684298	0.637145
1608133969	137391678	0.679005	0.708169	0.684298	0.637145
1608133969	147365209	0.679005	0.708169	0.684298	0.637145
1608133969	157392964	0.679005	0.708169	0.684298	0.637145
1608133969	167393333	0.679005	0.708169	0.684298	0.637145
1608133969	177390749	0.679005	0.708169	0.684298	0.637145
1608133969	187351249	0.679005	0.708169	0.684298	0.637145
1608133969	197375614	0.679005	0.708169	0.684298	0.637145
1608133969	207394682	0.679005	0.708169	0.684298	0.637145
1608133969	217393670	0.679005	0.708169	0.684298	0.637145
1608133969	227396870	0.679005	0.708169	0.684298	0.637145
1608133969	237386612	0.679005	0.708169	0.684298	0.637145
1608133969	247369342	0.679005	0.708169	0.684298	0.637145
1608133969	257343747	0.679005	0.708169	0.684298	0.637145
1608133969	267403767	0.679005	0.708169	0.684298	0.637145
1608133969	277360325	0.679005	0.708169	0.684298	0.637145
1608133969	287359233	0.679005	0.708169	0.684298	0.637145
1608133969	297360607	0.679005	0.708169	0.684298	0.637145
1608133969	307378993	0.679005	0.708169	0.684298	0.637145
1608133969	317390313	0.679005	0.708169	0.684298	0.637145
1608133969	327393326	0.679005	0.708169	0.684298	0.637145
1608133969	337386596	0.679005	0.708169	0.684298	0.637145
1608133969	347389635	0.679005	0.708169	0.684298	0.637145
1608133969	357389249	0.679005	0.708169	0.684298	0.637145
1608133969	367393908	0.679005	0.708169	0.684298	0.637145
1608133969	377390135	0.679005	0.708169	0.684298	0.637145
1608133969	387414812	0.679005	0.708169	0.684298	0.637145
1608133969	397357548	0.679005	0.708169	0.684298	0.637145
1608133969	407356762	0.679005	0.708169	0.684298	0.637145
1608133969	417396181	0.679005	0.708169	0.684298	0.637145
1608133969	427393703	0.679005	0.708169	0.684298	0.637145
1608133969	437390538	0.679005	0.708169	0.684298	0.637145
1608133969	447391567	0.679005	0.708169	0.684298	0.637145
1608133969	457394653	0.679005	0.708169	0.684298	0.637145
1608133969	467391545	0.679005	0.708169	0.684298	0.637145
1608133969	477389762	0.679005	0.708169	0.684298	0.637145
1608133969	487365770	0.679005	0.708169	0.684298	0.637145
1608133969	497351130	0.679005	0.708169	0.684298	0.637145
1608133969	507355761	0.679005	0.708169	0.684298	0.637145
1608133969	517412480	0.679005	0.708169	0.684298	0.637145
1608133969	527394987	0.679005	0.708169	0.684298	0.637145
1608133969	537355526	0.679005	0.708169	0.684298	0.637145
1608133969	547379311	0.679005	0.708169	0.684298	0.637145
1608133969	557372932	0.679005	0.708169	0.684298	0.637145
1608133969	567354195	0.679005	0.708169	0.684298	0.637145
1608133969	577358470	0.679005	0.708169	0.684298	0.637145
1608133969	587357843	0.679005	0.708169	0.684298	0.637145
1608133969	597406564	0.679005	0.708169	0.684298	0.637145
1608133969	607405163	0.679005	0.708169	0.684298	0.637145
1608133969	617392551	0.679005	0.708169	0.684298	0.637145
1608133969	627395389	0.679005	0.708169	0.684298	0.637145
1608133969	637409841	0.679005	0.708169	0.684298	0.637145
1608133969	647408026	0.679005	0.708169	0.684298	0.637145
1608133969	657393226	0.679005	0.708169	0.684298	0.637145
1608133969	667391828	0.679005	0.708169	0.684298	0.637145
1608133969	677357257	0.679005	0.708169	0.684298	0.637145
1608133969	687358662	0.679005	0.708169	0.684298	0.637145
1608133969	697364704	0.679005	0.708169	0.684298	0.637145
1608133969	707364708	0.679005	0.708169	0.684298	0.637145
1608133969	717404107	0.679005	0.708169	0.684298	0.637145
1608133969	727393640	0.679005	0.708169	0.684298	0.637145
1608133969	737355977	0.679005	0.708169	0.684298	0.637145
1608133969	747394462	0.679005	0.708169	0.684298	0.637145
1608133969	757379665	0.679005	0.708169	0.684298	0.637145
1608133969	767371479	0.679005	0.708169	0.684298	0.637145
1608133969	777379690	0.679005	0.708169	0.684298	0.637145
1608133969	787375290	0.679005	0.708169	0.684298	0.637145
1608133969	797397092	0.679005	0.708169	0.684298	0.637145
1608133969	807393984	0.679005	0.708169	0.684298	0.637145
1608133969	817415393	0.679005	0.708169	0.684298	0.637145
1608133969	827394365	0.679005	0.708169	0.684298	0.637145
1608133969	837397461	0.679005	0.708169	0.684298	0.637145
1608133969	847379755	0.679005	0.708169	0.684298	0.637145
1608133969	857385276	0.679005	0.708169	0.684298	0.637145
1608133969	867393618	0.679005	0.708169	0.684298	0.637145
1608133969	877357353	0.679005	0.708169	0.684298	0.637145
1608133969	887382230	0.679005	0.708169	0.684298	0.637145
1608133969	897400751	0.679005	0.708169	0.684298	0.637145
1608133969	907363898	0.679005	0.708169	0.684298	0.637145
1608133969	917396055	0.679005	0.708169	0.684298	0.637145
1608133969	927415238	0.679005	0.708169	0.684298	0.637145
1608133969	937398479	0.679005	0.708169	0.684298	0.637145
1608133969	947395151	0.679005	0.708169	0.684298	0.637145
1608133969	957396950	0.679005	0.708169	0.684298	0.637145
1608133969	967378041	0.679005	0.708169	0.684298	0.637145
1608133969	977382814	0.679005	0.708169	0.684298	0.637145
1608133969	987356485	0.679005	0.708169	0.684298	0.637145
1608133969	997403493	0.679005	0.708169	0.684298	0.637145
1608133970	7361205	0.679005	0.708169	0.684298	0.637145
1608133970	17398265	0.679005	0.708169	0.684298	0.637145
1608133970	27396455	0.679005	0.708169	0.684298	0.637145
1608133970	37358567	0.679005	0.708169	0.684298	0.637145
1608133970	47400274	0.679005	0.708169	0.684298	0.637145
1608133970	57365510	0.679005	0.708169	0.684298	0.637145
