time_sec	time_nanosec	control_action_0	control_action_1	control_action_2	control_action_3
1608053103	488006902	7.68533	5.59761	-33.9171	167.769
1608053103	498082999	7.68533	5.59761	-33.9171	167.769
1608053103	508058374	7.68533	5.59761	-33.9171	167.769
1608053103	518068415	7.68533	5.59761	-33.9171	167.769
1608053103	528076112	7.68533	5.59761	-33.9171	167.769
1608053103	538044486	7.68533	5.59761	-33.9171	167.769
1608053103	547972363	12.933	10.3015	-28.8598	239.613
1608053103	557913570	18.1829	15.0368	-23.8225	311.081
1608053103	568011740	23.4317	19.7695	-18.7587	382.912
1608053103	578057334	28.6808	24.4749	-13.692	454.375
1608053103	588086204	33.9298	29.2072	-8.65291	525.84
1608053103	597985621	39.1785	33.912	-3.58583	597.666
1608053103	618012569	49.6767	43.3768	6.54748	740.955
1608053103	628105894	54.9257	48.0822	11.587	812.419
1608053103	637855683	60.1747	52.8143	16.6543	883.882
1608053103	648072123	65.4235	57.5465	21.7206	955.708
1608053103	657963061	70.6726	62.2519	26.7602	1027.17
1608053103	668001316	75.9488	66.984	31.8274	1098.64
1608053103	678076620	81.1974	71.716	36.8939	1170.46
1608053103	688052410	86.4465	76.4486	41.9606	1241.93
1608053103	698012725	91.6955	81.1535	47.0275	1313.75
1608053103	708005359	96.9447	85.8863	52.0667	1385.22
1608053103	718091734	102.194	90.6181	57.1341	1456.68
1608053103	728116241	107.442	95.3505	62.2004	1528.51
1608053103	738132616	112.691	100.083	67.2671	1599.97
1608053103	748027762	117.94	104.788	72.3338	1671.8
1608053103	758105311	123.217	109.521	77.3731	1743.26
1608053103	767959307	128.465	114.252	82.4406	1815.08
1608053103	777978517	133.714	118.985	87.5072	1886.55
1608053103	788100128	138.963	123.717	92.5736	1958.01
1608053103	798100812	144.212	128.45	97.6399	2029.84
1608053103	807989116	149.461	133.182	102.707	2101.3
1608053103	818090214	154.71	137.914	107.746	2173.13
1608053103	828131961	159.986	142.647	112.814	2244.59
1608053103	838127060	165.235	147.379	117.88	2316.06
1608053103	848065790	170.484	152.111	122.946	2387.88
1608053103	857937187	175.733	156.843	128.013	2459.35
1608053103	868089759	180.982	161.576	133.08	2531.17
1608053103	877993240	186.231	166.308	138.147	2602.64
1608053103	888004858	191.507	171.04	143.213	2674.1
1608053103	898015043	196.756	175.773	148.28	2745.93
1608053103	908004411	202.005	180.505	153.347	2817.39
1608053103	918098120	207.254	185.237	158.413	2889.22
1608053103	928005635	212.503	189.97	163.453	2960.68
1608053103	938076613	217.752	194.702	168.52	3032.51
1608053103	968078904	233.526	208.899	183.719	3247.26
1608053103	977940757	238.775	213.659	188.786	3318.73
1608053103	998120018	249.3	223.123	198.919	3462.02
1608053104	8094549	254.549	227.855	203.986	3533.84
1608053104	18086187	259.798	232.588	209.053	3605.31
1608053104	28025091	265.047	237.348	214.119	3676.77
1608053104	38077642	270.323	242.08	219.185	3748.6
1608053104	47933229	275.572	246.812	224.28	3820.06
1608053104	58060105	280.821	251.545	229.345	3891.89
1608053104	68089983	286.071	256.305	234.412	3963.35
1608053104	78102853	291.347	261.036	239.479	4035.18
1608053104	87950572	296.596	265.769	244.546	4106.64
1608053104	97981840	301.845	270.501	249.612	4178.47
1608053104	108009332	307.094	275.261	254.679	4249.93
1608053104	118173112	312.37	279.993	259.745	4321.4
1608053104	128147080	317.618	284.726	264.812	4393.22
1608053104	137994528	322.868	289.485	269.879	4464.69
1608053104	148099813	328.116	294.217	274.945	4536.51
1608053104	158013749	333.393	298.977	280.039	4607.98
1608053104	168063673	338.642	303.709	285.105	4679.8
1608053104	178097994	343.891	308.442	290.171	4751.27
1608053104	188011827	349.167	313.201	295.238	4823.09
1608053104	198171687	354.416	317.934	300.305	4894.56
1608053104	208068774	359.665	322.693	305.372	4966.02
1608053104	218168113	364.941	327.425	310.465	5037.85
1608053104	228161185	370.19	332.185	315.531	5109.31
1608053104	238065044	375.439	336.917	320.598	5181.14
1608053104	257975393	385.964	346.409	330.731	5324.43
1608053104	267933175	391.213	351.169	335.825	5395.89
1608053104	278060565	396.462	355.901	340.891	5467.72
1608053104	287918364	401.738	360.662	345.958	5539.18
1608053104	298022813	406.987	365.393	351.025	5610.65
1608053104	308010719	412.236	370.153	356.118	5682.48
1608053104	318082944	417.512	374.913	361.184	5753.94
1608053104	328070008	422.761	379.645	366.251	5825.77
1608053104	338060748	428.01	384.405	371.318	5897.23
1608053104	347717552	433.286	389.164	376.411	5969.06
1608053104	357811758	438.535	393.897	381.477	6040.52
1608053104	367732135	443.812	398.656	386.544	6112.35
1608053104	377878032	449.06	403.416	391.611	6183.81
1608053104	387830562	454.309	408.148	396.705	6255.64
1608053104	397840940	459.586	412.908	401.77	6327.1
1608053104	407793701	464.834	417.667	406.837	6398.93
1608053104	417754031	470.083	422.4	411.931	6470.39
1608053104	427821148	475.36	427.16	416.997	6542.22
1608053104	437780095	480.609	431.919	422.063	6613.69
1608053104	447927032	485.885	436.678	427.157	6685.15
1608053104	457920535	491.134	441.438	432.223	6756.98
1608053104	467961471	496.383	446.17	437.317	6828.44
1608053104	478157546	501.659	450.93	442.383	6900.27
