time_sec	time_nanosec	q_grav_0	q_grav_1	q_grav_2	q_grav_3
1608053104	320022455	7.78727	5.70071	-33.1974	166.37
1608053104	329897863	7.78884	5.70243	-33.1881	166.352
1608053104	339645538	7.79004	5.7034	-33.1788	166.334
1608053104	348681959	7.79128	5.70497	-33.1701	166.317
1608053104	358758178	7.79267	5.70628	-33.1611	166.299
1608053104	368649575	7.79384	5.7075	-33.1513	166.281
1608053104	379087921	7.79503	5.70863	-33.1421	166.263
1608053104	388915829	7.79671	5.71061	-33.1338	166.246
1608053104	398874039	7.79768	5.71141	-33.1244	166.229
1608053104	408871888	7.79904	5.713	-33.1149	166.21
1608053104	418781090	7.80067	5.71451	-33.1065	166.193
1608053104	428770378	7.8017	5.71582	-33.0972	166.175
1608053104	438897935	7.803	5.71693	-33.0877	166.157
1608053104	449520454	7.80409	5.71815	-33.0793	166.141
1608053104	459497104	7.80548	5.71958	-33.0698	166.123
1608053104	469912994	7.80722	5.72106	-33.0611	166.105
1608053104	481224715	7.80826	5.7224	-33.0518	166.088
1608053104	489883092	7.80956	5.72354	-33.0424	166.07
1608053104	499961892	7.81085	5.72508	-33.0337	166.052
1608053104	509896866	7.81204	5.72619	-33.0246	166.035
1608053104	520001635	7.81344	5.72771	-33.0151	166.017
1608053104	529896724	7.81485	5.72907	-33.0066	166
1608053104	539750572	7.8161	5.73066	-32.9976	165.982
1608053104	549837258	7.81743	5.7318	-32.9885	165.965
1608053104	559842380	7.81869	5.73342	-32.9795	165.947
1608053104	569896065	7.82003	5.73446	-32.9704	165.93
1608053104	579475672	7.8213	5.7361	-32.9614	165.912
1608053104	589396031	7.82284	5.73736	-32.9525	165.895
1608053104	600145668	7.8239	5.73878	-32.9433	165.877
1608053104	619437088	7.82652	5.74148	-32.9253	165.842
1608053104	629927571	7.82773	5.74265	-32.9163	165.825
1608053104	639833699	7.82914	5.74422	-32.9073	165.807
1608053104	649603662	7.83034	5.7454	-32.8982	165.79
1608053104	659267729	7.83176	5.74698	-32.8893	165.772
1608053104	669614824	7.83296	5.74817	-32.8803	165.755
1608053104	689475952	7.83579	5.75115	-32.863	165.721
1608053104	699593016	7.83699	5.75257	-32.8533	165.703
1608053104	709798929	7.83853	5.75391	-32.8447	165.685
1608053104	719833051	7.83961	5.75532	-32.8354	165.668
1608053104	729716578	7.84095	5.75646	-32.8265	165.651
1608053104	739777378	7.84225	5.75807	-32.8176	165.633
1608053104	749719872	7.8436	5.7592	-32.8087	165.616
1608053104	759954561	7.84488	5.76093	-32.7997	165.599
1608053104	769748957	7.84624	5.76208	-32.7908	165.581
1608053104	780028055	7.84752	5.76372	-32.7823	165.565
1608053104	789747317	7.84867	5.76472	-32.7727	165.547
1608053104	799619748	7.85009	5.76627	-32.764	165.53
1608053104	809731205	7.85133	5.76754	-32.7549	165.512
1608053104	819747483	7.85255	5.76892	-32.7458	165.495
1608053104	829736457	7.85398	5.7704	-32.7375	165.478
1608053104	839806750	7.8552	5.77179	-32.728	165.461
1608053104	849720996	7.85676	5.7732	-32.7194	165.443
1608053104	859697195	7.85785	5.77466	-32.7107	165.426
1608053104	869651432	7.8592	5.77592	-32.7014	165.409
1608053104	879667565	7.86064	5.77751	-32.6926	165.391
1608053104	889722437	7.86186	5.77871	-32.6842	165.375
1608053104	899656085	7.86309	5.78026	-32.6746	165.357
1608053104	909669619	7.86466	5.78159	-32.6661	165.34
1608053104	920184447	7.86576	5.78309	-32.6574	165.323
1608053104	929799848	7.86711	5.78436	-32.6486	165.306
1608053104	939736137	7.86834	5.78573	-32.6392	165.288
1608053104	950052302	7.86972	5.78699	-32.6303	165.271
1608053104	959729314	7.87124	5.78891	-32.6222	165.254
1608053104	969737098	7.87218	5.78969	-32.6124	165.237
1608053104	979734891	7.87382	5.79168	-32.604	165.219
1608053104	989544768	7.87488	5.7926	-32.5953	165.203
1608053105	170854	7.8763	5.79441	-32.5866	165.186
1608053105	10175518	7.87747	5.79532	-32.5771	165.169
1608053105	20202779	7.87892	5.79711	-32.5683	165.151
1608053105	30167547	7.88017	5.79828	-32.56	165.135
1608053105	40020470	7.88161	5.80009	-32.5512	165.117
1608053105	49330928	7.88297	5.8013	-32.542	165.1
1608053105	59712524	7.88421	5.80281	-32.5331	165.083
1608053105	79218189	7.8865	5.80532	-32.5157	165.049
1608053105	89842093	7.88817	5.80727	-32.5071	165.032
1608053105	99570055	7.88934	5.8082	-32.4982	165.015
1608053105	109584768	7.89077	5.81008	-32.4891	164.997
1608053105	119936100	7.89196	5.811	-32.4801	164.981
1608053105	129804094	7.89307	5.81264	-32.4717	164.964
1608053105	139779848	7.89468	5.81412	-32.4631	164.947
1608053105	150018528	7.89592	5.81557	-32.4542	164.93
1608053105	159529322	7.89708	5.81667	-32.4453	164.913
1608053105	169827285	7.89876	5.81866	-32.4369	164.896
1608053105	180253138	7.89994	5.81963	-32.4279	164.879
1608053105	189782736	7.90096	5.82105	-32.4184	164.862
1608053105	198576367	7.90258	5.82256	-32.4095	164.844
1608053105	208664517	7.90373	5.82405	-32.4015	164.828
1608053105	218717340	7.90497	5.82555	-32.3927	164.811
1608053105	228605832	7.90635	5.8269	-32.384	164.794
1608053105	238676560	7.90761	5.82841	-32.3752	164.777
1608053105	248753770	7.90901	5.82973	-32.3666	164.761
1608053105	259412801	7.91047	5.83146	-32.3579	164.743
1608053105	269749910	7.91165	5.8326	-32.349	164.727
1608053105	279787043	7.9129	5.83415	-32.3403	164.71
1608053105	289482896	7.91431	5.83542	-32.3316	164.693
1608053105	300109180	7.91578	5.83725	-32.323	164.676
1608053105	309675725	7.91716	5.8386	-32.3139	164.659
1608053105	319818498	7.91842	5.84014	-32.3056	164.642
1608053105	331094339	7.91969	5.84169	-32.2968	164.625
1608053105	339792717	7.92088	5.84277	-32.2881	164.609
1608053105	349791513	7.92215	5.84435	-32.2793	164.592
1608053105	359754938	7.92356	5.84566	-32.2707	164.575
1608053105	371246699	7.92483	5.84724	-32.2619	164.558
1608053105	381537248	7.92602	5.84833	-32.2531	164.542
1608053105	389779528	7.92751	5.85015	-32.2446	164.525
1608053105	399581068	7.92871	5.85124	-32.2358	164.508
1608053105	409944659	7.92997	5.85285	-32.2271	164.491
1608053105	420179911	7.93139	5.85428	-32.218	164.474
1608053105	429700145	7.93267	5.85576	-32.2098	164.458
1608053105	439527533	7.93394	5.85737	-32.201	164.441
1608053105	449344578	7.93349	5.85515	-32.1989	164.436
1608053105	459445067	7.93333	5.85461	-32.1961	164.432
1608053105	469529369	7.93333	5.85461	-32.1961	164.432
1608053105	481695209	7.93333	5.85461	-32.1961	164.432
1608053105	489385899	7.93333	5.85461	-32.1961	164.432
