time_sec	time_nanosec	x_coord_0	x_coord_1	x_coord_2	x_coord_3
1612171816	958935831	-0.0313203	0.767681	0.120555	-0.0318922
1612171816	968921104	-0.0313203	0.767681	0.120555	-0.0318922
1612171816	978892062	-0.0313203	0.767681	0.120555	-0.0318922
1612171816	988877958	-0.0313203	0.767681	0.120555	-0.0318922
1612171816	998835982	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	8889743	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	18857175	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	28783604	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	38847038	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	48778163	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	58889891	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	68904744	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	78891178	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	88922996	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	98840597	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	108853634	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	118936777	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	128819437	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	138937964	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	148826499	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	158836320	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	168928315	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	178852642	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	188897972	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	198910786	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	208886099	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	218916241	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	228934173	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	238966142	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	248861184	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	258904729	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	268913504	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	278896714	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	288835984	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	298810556	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	308881251	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	318909584	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	328891185	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	338902838	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	348829683	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	358944787	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	368936459	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	378834907	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	388875401	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	398846959	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	408933789	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	418908736	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	428821241	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	438859178	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	448880483	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	458892393	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	468836647	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	478930908	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	488937810	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	498859642	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	509003536	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	518911787	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	528888217	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	538937472	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	548829525	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	558906200	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	568940739	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	578831556	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	588895741	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	598895053	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	608819395	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	618915970	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	628889724	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	638896539	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	648875678	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	658837647	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	668965607	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	678817451	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	688872809	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	698940277	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	708915289	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	718934091	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	728930833	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	738933749	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	748871815	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	758918040	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	769005555	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	778876243	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	788883141	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	798808897	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	810414650	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	818962458	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	828887172	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	838875620	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	848946303	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	858836289	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	868916832	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	878922532	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	888937916	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	898852770	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	908806256	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	918922346	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	928830503	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	938929876	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	948846507	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	958898094	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	968910340	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	978898023	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	988903243	-0.0313203	0.767681	0.120555	-0.0318922
1612171817	998859163	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	8886037	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	18939205	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	28945544	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	38970585	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	48902806	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	58886602	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	68963495	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	78834769	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	88819889	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	98997657	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	108851062	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	118880312	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	128901938	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	138923168	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	148825199	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	158906613	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	168928332	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	178865492	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	188989308	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	198806132	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	208947613	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	218947430	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	228876308	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	238921382	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	248957028	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	258905257	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	268923786	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	278906249	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	288884024	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	298914539	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	308863756	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	318948165	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	328839614	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	338915258	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	348852310	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	358856936	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	368925658	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	378872462	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	388918640	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	398868725	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	408862831	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	418860073	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	428966217	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	438943880	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	448963712	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	458951602	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	468914027	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	478923848	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	488902310	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	498889360	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	508834952	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	518877926	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	528866906	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	539005679	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	548908808	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	558920682	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	568994461	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	578828648	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	588934298	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	598858525	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	608960555	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	618916676	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	628833154	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	638822576	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	648964077	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	658903513	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	668889399	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	678901839	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	688905964	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	698849595	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	708860139	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	719014087	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	728843988	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	738947316	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	748859203	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	758898376	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	768925832	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	778864051	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	788943475	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	798920718	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	808953172	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	818929243	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	828932045	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	838882983	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	848879926	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	858924371	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	868916439	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	878915829	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	888963205	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	898878046	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	908867108	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	918937859	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	928978521	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	938987230	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	948855918	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	958933091	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	968951339	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	978968127	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	988932630	-0.0313203	0.767681	0.120555	-0.0318922
1612171818	998850126	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	8879575	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	18944320	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	28953271	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	38894554	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	48952253	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	58934888	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	68920505	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	78931426	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	89013370	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	98900234	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	108918894	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	118922128	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	128857871	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	139034799	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	148886910	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	158945989	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	168866146	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	178843804	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	188988241	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	198866401	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	208866884	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	218937676	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	228979208	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	238906645	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	248856076	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	258980742	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	268930834	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	278919467	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	288965269	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	298920991	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	308879867	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	318884409	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	328879892	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	338937110	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	348938106	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	358844097	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	368947084	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	378899070	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	388909631	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	398896089	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	408914019	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	418984351	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	428893768	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	439036403	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	448999710	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	458998448	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	468944165	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	478906876	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	488959364	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	498841049	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	508981477	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	518970406	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	528909109	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	538952898	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	548860173	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	558855983	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	569069675	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	579006200	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	588997567	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	598892427	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	608903790	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	618864088	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	629002227	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	638982903	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	648998200	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	658916943	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	668910415	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	678916118	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	688945232	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	698944217	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	708924551	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	718918526	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	728866277	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	738956362	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	748829397	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	758916619	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	768991122	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	779002586	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	788989831	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	798931296	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	808902246	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	818967136	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	828911348	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	838944404	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	848986299	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	858900880	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	868876701	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	878953770	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	888994890	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	898896458	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	908955014	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	918947100	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	928976153	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	938988095	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	948949872	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	958930829	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	968953936	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	978908088	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	989066320	-0.0313203	0.767681	0.120555	-0.0318922
1612171819	998914969	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	8880187	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	18918534	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	28955048	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	38939613	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	48939535	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	58969449	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	68992416	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	78918801	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	88898974	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	98909974	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	108899732	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	118920071	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	128994446	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	138946562	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	148909122	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	158907252	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	168967003	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	178951064	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	188966710	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	198883940	-0.0313203	0.767681	0.120555	-0.0318922
1612171820	208857969	-0.0313203	0.767681	0.120555	-0.0318922
