time_sec	time_nanosec	ang_ots_0	ang_ots_1	ang_ots_2	ang_ots_3	ang_ots_4	ang_ots_5
1614699570	89907909	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	99822071	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	109852312	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	119776310	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	129810125	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	139745142	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	149909738	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	159915779	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	169852711	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	179799332	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	189972535	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	199952728	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	209765623	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	219936934	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	229942735	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	239758930	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	249861006	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	260090215	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	269767060	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	279781687	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	289851942	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	299839707	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	309950158	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	319857171	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	329910778	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	339863889	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	349908640	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	359856596	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	369805092	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	379950514	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	389937829	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	399834619	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	410006279	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	419793241	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	429823407	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	439956071	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	449917640	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	459896886	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	469918818	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	479928322	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	489770386	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	499946311	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	510156789	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	519720782	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	529807037	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	539843783	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	549793214	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	560234504	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	569840220	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
1614699570	579905297	113.016	69.5883	62.2406	43.4273	50.7749	7.34763
