time_sec	time_nanosec	control_action_0	control_action_1	control_action_2	control_action_3
1616424688	677075257	0.025	0.75	-0.525	0.00290625
1616424688	686751746	0.025	0.75	-0.525	0.00290625
1616424688	698200649	0.025	0.75	-0.525	0.00290625
1616424688	707209334	0.025	0.75	-0.525	0.00290625
1616424688	716940272	0.025	0.75	-0.525	0.00290625
1616424688	726674233	0.025	0.75	-0.525	0.00290625
1616424688	736938418	0.025	0.75	-0.525	0.00290625
1616424688	747018492	0.025	0.75	-0.525	0.00290625
1616424688	756727761	0.025	0.75	-0.525	0.00290625
1616424688	766876658	0.025	0.75	-0.525	0.00290625
1616424688	776832832	0.025	0.75	-0.525	0.00290625
1616424688	786786208	0.025	0.75	-0.525	0.00290625
1616424688	797198992	0.025	0.75	-0.525	0.00290625
1616424688	806816522	0.025	0.75	-0.525	0.00290625
1616424688	816650544	0.025	0.75	-0.525	0.00290625
1616424688	826919829	0.025	0.75	-0.525	0.00290625
1616424688	836745615	0.025	0.75	-0.525	0.00290625
1616424688	846651939	0.025	0.75	-0.525	0.00290625
1616424688	856756071	0.025	0.75	-0.525	0.00290625
1616424688	866699430	0.025	0.75	-0.525	0.00290625
1616424688	877104568	0.025	0.75	-0.525	0.00290625
1616424688	887011041	0.025	0.75	-0.525	0.00290625
1616424688	897004899	0.025	0.75	-0.525	0.00290625
1616424688	906593977	0.025	0.75	-0.525	0.00290625
1616424688	916822644	0.025	0.75	-0.525	0.00290625
1616424688	926679214	0.025	0.75	-0.525	0.00290625
1616424688	936848375	0.025	0.75	-0.525	0.00290625
1616424688	946900350	0.025	0.75	-0.525	0.00290625
1616424688	956788687	0.025	0.75	-0.525	0.00290625
1616424688	966656737	0.025	0.75	-0.525	0.00290625
1616424688	977061171	0.025	0.75	-0.525	0.00290625
1616424688	986968300	0.025	0.75	-0.525	0.00290625
1616424688	997044140	0.025	0.75	-0.525	0.00290625
1616424689	6835122	0.025	0.75	-0.525	0.00290625
1616424689	16694789	0.025	0.75	-0.525	0.00290625
1616424689	26613862	0.025	0.75	-0.525	0.00290625
1616424689	36780280	0.025	0.75	-0.525	0.00290625
1616424689	47055087	0.025	0.75	-0.525	0.00290625
1616424689	56867107	0.025	0.75	-0.525	0.00290625
1616424689	66608750	0.025	0.75	-0.525	0.00290625
1616424689	77134665	0.025	0.75	-0.525	0.00290625
1616424689	86823843	0.025	0.75	-0.525	0.00290625
