time_sec	time_nanosec	ref_pose_0	ref_pose_1	ref_pose_2	ref_pose_3
1616424687	653836269	0.67364	0.687589	0.69081	0.65936
1616424687	663855076	0.67364	0.687589	0.69081	0.65936
1616424687	674806867	0.67364	0.687589	0.69081	0.65936
1616424687	684804357	0.67364	0.687589	0.69081	0.65936
1616424687	694232198	0.67364	0.687589	0.69081	0.65936
1616424687	704112721	0.67364	0.687589	0.69081	0.65936
1616424687	713761004	0.67364	0.687589	0.69081	0.65936
1616424687	723786553	0.67364	0.687589	0.69081	0.65936
1616424687	733858377	0.67364	0.687589	0.69081	0.65936
1616424687	744141667	0.67364	0.687589	0.69081	0.65936
1616424687	753804162	0.67364	0.687589	0.69081	0.65936
1616424687	763792227	0.67364	0.687589	0.69081	0.65936
1616424687	773780067	0.67364	0.687589	0.69081	0.65936
1616424687	783807637	0.67364	0.687589	0.69081	0.65936
1616424687	793804431	0.67364	0.687589	0.69081	0.65936
1616424687	803778801	0.67364	0.687589	0.69081	0.65936
1616424687	813746684	0.67364	0.687589	0.69081	0.65936
1616424687	823833582	0.67364	0.687589	0.69081	0.65936
1616424687	833765424	0.67364	0.687589	0.69081	0.65936
1616424687	843775210	0.67364	0.687589	0.69081	0.65936
1616424687	853734010	0.67364	0.687589	0.69081	0.65936
1616424687	863840734	0.67364	0.687589	0.69081	0.65936
1616424687	873785421	0.67364	0.687589	0.69081	0.65936
1616424687	883871007	0.67364	0.687589	0.69081	0.65936
1616424687	893963099	0.67364	0.687589	0.69081	0.65936
1616424687	903972739	0.67364	0.687589	0.69081	0.65936
1616424687	914027566	0.67364	0.687589	0.69081	0.65936
1616424687	924091023	0.67364	0.687589	0.69081	0.65936
1616424687	934209409	0.67364	0.687589	0.69081	0.65936
1616424687	944082215	0.67364	0.687589	0.69081	0.65936
1616424687	954052246	0.67364	0.687589	0.69081	0.65936
1616424687	964157617	0.67364	0.687589	0.69081	0.65936
1616424687	974165230	0.67364	0.687589	0.69081	0.65936
1616424687	984119128	0.67364	0.687589	0.69081	0.65936
1616424687	994106832	0.67364	0.687589	0.69081	0.65936
1616424688	4192292	0.67364	0.687589	0.69081	0.65936
1616424688	14219809	0.67364	0.687589	0.69081	0.65936
1616424688	24077359	0.67364	0.687589	0.69081	0.65936
1616424688	34084843	0.67364	0.687589	0.69081	0.65936
1616424688	44105213	0.67364	0.687589	0.69081	0.65936
1616424688	54092180	0.67364	0.687589	0.69081	0.65936
1616424688	64092007	0.67364	0.687589	0.69081	0.65936
1616424688	74083957	0.67364	0.687589	0.69081	0.65936
1616424688	84069757	0.67364	0.687589	0.69081	0.65936
1616424688	94070465	0.67364	0.687589	0.69081	0.65936
1616424688	103959431	0.67364	0.687589	0.69081	0.65936
1616424688	114006844	0.67364	0.687589	0.69081	0.65936
1616424688	123972275	0.67364	0.687589	0.69081	0.65936
1616424688	134071681	0.67364	0.687589	0.69081	0.65936
1616424688	144037339	0.67364	0.687589	0.69081	0.65936
1616424688	154019431	0.67364	0.687589	0.69081	0.65936
1616424688	163934611	0.67364	0.687589	0.69081	0.65936
1616424688	173957296	0.67364	0.687589	0.69081	0.65936
1616424688	184079549	0.67364	0.687589	0.69081	0.65936
1616424688	194016898	0.67364	0.687589	0.69081	0.65936
1616424688	203949689	0.67364	0.687589	0.69081	0.65936
1616424688	214008104	0.67364	0.687589	0.69081	0.65936
1616424688	224057706	0.67364	0.687589	0.69081	0.65936
1616424688	234055829	0.67364	0.687589	0.69081	0.65936
1616424688	244039035	0.67364	0.687589	0.69081	0.65936
1616424688	253961493	0.67364	0.687589	0.69081	0.65936
1616424688	264042871	0.67364	0.687589	0.69081	0.65936
1616424688	273989521	0.67364	0.687589	0.69081	0.65936
1616424688	284125336	0.67364	0.687589	0.69081	0.65936
1616424688	293980302	0.67364	0.687589	0.69081	0.65936
1616424688	304000215	0.67364	0.687589	0.69081	0.65936
1616424688	314026022	0.67364	0.687589	0.69081	0.65936
1616424688	323942446	0.67364	0.687589	0.69081	0.65936
1616424688	333965064	0.67364	0.687589	0.69081	0.65936
1616424688	344028174	0.67364	0.687589	0.69081	0.65936
1616424688	354166446	0.67364	0.687589	0.69081	0.65936
1616424688	364046474	0.67364	0.687589	0.69081	0.65936
1616424688	373987635	0.67364	0.687589	0.69081	0.65936
1616424688	383962853	0.67364	0.687589	0.69081	0.65936
1616424688	394025449	0.67364	0.687589	0.69081	0.65936
1616424688	403985840	0.67364	0.687589	0.69081	0.65936
