time_sec	time_nanosec	ref_pose_mod_0	ref_pose_mod_1	ref_pose_mod_2	ref_pose_mod_3
1616425058	871138959	0.694853	0.715551	0.707269	0.659033
1616425058	881296841	0.694853	0.715551	0.707269	0.659033
1616425058	891248722	0.694853	0.715551	0.707269	0.659033
1616425058	900079350	0.694853	0.715551	0.707269	0.659033
1616425058	911046073	0.694853	0.715551	0.707269	0.659033
1616425058	920674051	0.694853	0.715551	0.707269	0.659033
1616425058	930592594	0.694853	0.715551	0.707269	0.659033
1616425058	940435806	0.694853	0.715551	0.707269	0.659033
1616425058	951048655	0.694853	0.715551	0.707269	0.659033
1616425058	960576604	0.694853	0.715551	0.707269	0.659033
1616425058	970563289	0.694853	0.715551	0.707269	0.659033
1616425058	980536568	0.694853	0.715551	0.707269	0.659033
1616425058	990755944	0.694853	0.715551	0.707269	0.659033
1616425059	1112838	0.694853	0.715551	0.707269	0.659033
1616425059	11140680	0.694853	0.715551	0.707269	0.659033
1616425059	21730075	0.694853	0.715551	0.707269	0.659033
1616425059	32809996	0.694853	0.715551	0.707269	0.659033
1616425059	42632547	0.694853	0.715551	0.707269	0.659033
1616425059	52751223	0.694853	0.715551	0.707269	0.659033
1616425059	62812079	0.694853	0.715551	0.707269	0.659033
1616425059	72596656	0.694853	0.715551	0.707269	0.659033
1616425059	82570049	0.694853	0.715551	0.707269	0.659033
1616425059	92608706	0.694853	0.715551	0.707269	0.659033
1616425059	102921260	0.694853	0.715551	0.707269	0.659033
1616425059	112390671	0.694853	0.715551	0.707269	0.659033
1616425059	122783925	0.694853	0.715551	0.707269	0.659033
1616425059	132778248	0.694853	0.715551	0.707269	0.659033
1616425059	142742636	0.694853	0.715551	0.707269	0.659033
1616425059	153106868	0.694853	0.715551	0.707269	0.659033
1616425059	162651246	0.694853	0.715551	0.707269	0.659033
1616425059	172670740	0.694853	0.715551	0.707269	0.659033
1616425059	182793271	0.694853	0.715551	0.707269	0.659033
1616425059	192700585	0.694853	0.715551	0.707269	0.659033
1616425059	202749159	0.694853	0.715551	0.707269	0.659033
1616425059	212990272	0.694853	0.715551	0.707269	0.659033
1616425059	222588458	0.694853	0.715551	0.707269	0.659033
1616425059	232636398	0.694853	0.715551	0.707269	0.659033
1616425059	242919042	0.694853	0.715551	0.707269	0.659033
1616425059	252913997	0.694853	0.715551	0.707269	0.659033
1616425059	262788944	0.694853	0.715551	0.707269	0.659033
1616425059	272746851	0.694853	0.715551	0.707269	0.659033
1616425059	282820902	0.694853	0.715551	0.707269	0.659033
1616425059	292535206	0.694853	0.715551	0.707269	0.659033
