time_sec	time_nanosec	jac_det
1616425058	910762805	0.040654
1616425058	920456956	0.0406569
1616425058	930400672	0.0406549
1616425058	939479282	0.0406534
1616425058	949596459	0.0406569
1616425058	959566304	0.0406564
1616425058	970371289	0.0406598
1616425058	980334754	0.0406577
1616425058	990528594	0.0406492
1616425058	999768664	0.0406582
1616425059	10853723	0.0406587
1616425059	19771602	0.0406534
1616425059	32378042	0.040654
1616425059	40073156	0.0406535
1616425059	52327271	0.0406565
1616425059	60176323	0.0406528
1616425059	70100352	0.0406561
1616425059	80138432	0.0406515
1616425059	90158848	0.0406566
1616425059	102463083	0.0406545
1616425059	109911174	0.0406586
1616425059	122363700	0.0406544
1616425059	130216095	0.0406531
1616425059	140193274	0.0406559
1616425059	150259815	0.0406556
1616425059	160142673	0.040654
1616425059	172261254	0.0406496
1616425059	180286059	0.0406558
1616425059	190151083	0.0406589
1616425059	202273362	0.0406575
1616425059	210276805	0.0406603
1616425059	220100923	0.0406557
1616425059	230109513	0.0406606
1616425059	242425459	0.0406532
1616425059	250406699	0.0406597
1616425059	260352590	0.0406574
1616425059	270122443	0.0406575
1616425059	280251368	0.040656
1616425059	290097106	0.0406598
1616425059	300227284	0.040654
1616425059	310197100	0.0406559
1616425059	320048774	0.040655
1616425059	332876607	0.0406568
1616425059	340329293	0.0406574
1616425059	350273773	0.0406536
1616425059	362495155	0.040663
1616425059	370215424	0.0406612
1616425059	380267880	0.0406544
1616425059	390123064	0.0406556
1616425059	400296052	0.0406574
1616425059	410208285	0.0406593
1616425059	420176743	0.0406594
1616425059	430209141	0.0406555
1616425059	442189175	0.0406583
1616425059	450346544	0.0406573
1616425059	460103334	0.0406527
1616425059	472336015	0.040654
1616425059	482322204	0.0406567
1616425059	490169337	0.0406554
1616425059	500493060	0.0406577
1616425059	510132883	0.0406583
1616425059	520172517	0.040661
1616425059	532458030	0.0406574
1616425059	540093184	0.0406571
1616425059	552406338	0.0406629
1616425059	560186334	0.0406608
1616425059	570047726	0.0406607
1616425059	580128538	0.040658
1616425059	590099328	0.0406591
1616425059	600147725	0.0406588
1616425059	612631377	0.0406582
1616425059	622296957	0.0406609
1616425059	630239740	0.0406617
1616425059	642469732	0.0406587
1616425059	652440056	0.040659
1616425059	662440112	0.0406621
1616425059	670166848	0.0406596
1616425059	680455322	0.0406555
1616425059	692204343	0.0406593
1616425059	700201659	0.0406528
1616425059	712534523	0.0406552
1616425059	720295678	0.0406604
1616425059	732214618	0.0406607
1616425059	742422829	0.0406614
1616425059	752302653	0.0406625
1616425059	762208434	0.0406566
1616425059	772390840	0.0406625
1616425059	783466439	0.0406609
1616425059	790221609	0.0406633
1616425059	800474376	0.0406619
1616425059	809909573	0.0406628
1616425059	821710693	0.0406601
1616425059	829967062	0.0406627
1616425059	839788836	0.0406616
1616425059	849979572	0.0406606
1616425059	860043001	0.0406653
1616425059	871419666	0.0406652
1616425059	879964657	0.040665
1616425059	889992894	0.0406627
1616425059	900035363	0.0406619
1616425059	911433941	0.0406629
1616425059	921557078	0.04066
1616425059	929976619	0.0406649
1616425059	941494687	0.040662
1616425059	951601088	0.0406657
1616425059	959952558	0.0406642
1616425059	969888464	0.0406653
1616425059	979816187	0.0406612
1616425059	990142350	0.0406672
1616425060	2156113	0.040665
1616425060	10097144	0.0406579
1616425060	20068667	0.0406593
1616425060	30170447	0.0406635
1616425060	41975308	0.0406629
1616425060	52057323	0.0406624
1616425060	60168470	0.0406614
1616425060	72148303	0.0406672
1616425060	80027595	0.040664
1616425060	90151381	0.040663
1616425060	101965444	0.0406606
1616425060	112390385	0.0406622
1616425060	122028884	0.040664
1616425060	131859164	0.0406616
1616425060	142156772	0.0406627
1616425060	152098495	0.0406635
1616425060	160130941	0.0406631
1616425060	171918584	0.0406618
1616425060	180236133	0.0406646
1616425060	192269446	0.0406635
1616425060	200077932	0.0406607
1616425060	212103600	0.0406618
1616425060	220126897	0.0406638
1616425060	230210636	0.0406635
1616425060	239995614	0.0406596
1616425060	250148833	0.0406655
1616425060	262191496	0.0406636
1616425060	269948754	0.0406625
1616425060	280209846	0.0406637
1616425060	290081511	0.0406622
1616425060	302117464	0.0406634
1616425060	310199197	0.0406645
1616425060	320060159	0.0406648
1616425060	332033100	0.0406669
1616425060	340138132	0.0406656
1616425060	349979987	0.0406646
1616425060	362061476	0.0406612
1616425060	370228935	0.0406623
1616425060	380165240	0.0406612
1616425060	392438235	0.0406638
1616425060	401981924	0.0406646
1616425060	412081377	0.0406636
1616425060	420007363	0.0406656
1616425060	430295001	0.0406657
1616425060	440088733	0.0406644
1616425060	450171868	0.0406665
1616425060	459952073	0.0406689
1616425060	471899511	0.0406659
1616425060	480050960	0.0406646
1616425060	492228688	0.0406636
1616425060	502166524	0.0406627
1616425060	510152894	0.0406612
1616425060	520086375	0.040663
1616425060	530192224	0.0406597
1616425060	542128389	0.0406619
1616425060	550134897	0.0406624
1616425060	562100077	0.0406653
1616425060	569999132	0.0406651
1616425060	580206480	0.040663
1616425060	592001814	0.0406611
1616425060	600095090	0.040666
1616425060	611958858	0.0406669
1616425060	620078861	0.0406637
1616425060	629989333	0.0406642
1616425060	640180568	0.0406644
1616425060	652083261	0.0406639
1616425060	660048340	0.0406656
1616425060	672019180	0.0406637
1616425060	682276300	0.0406652
1616425060	690078721	0.0406657
1616425060	700109646	0.040664
1616425060	709971107	0.0406687
1616425060	721862561	0.0406613
1616425060	732152685	0.0406662
1616425060	742053046	0.0406622
1616425060	752190938	0.0406641
1616425060	762133921	0.0406601
1616425060	772095605	0.040663
1616425060	780139969	0.0406666
1616425060	792118541	0.0406603
1616425060	800117148	0.0406659
1616425060	810021300	0.0406679
1616425060	819992113	0.0406621
1616425060	832132981	0.0406638
1616425060	840028616	0.0406641
1616425060	850133372	0.0406675
1616425060	859959109	0.0406661
1616425060	870058700	0.0406647
1616425060	880201822	0.0406654
1616425060	890092727	0.0406657
1616425060	902306762	0.0406645
1616425060	910036634	0.0406642
1616425060	922087046	0.0406633
1616425060	932096477	0.0406621
1616425060	940124200	0.0406641
1616425060	950027287	0.0406671
1616425060	960060553	0.040662
1616425060	970119801	0.0406551
1616425060	982318890	0.0406648
1616425060	990144917	0.0406654
1616425061	2094950	0.0406665
1616425061	10028924	0.0406625
1616425061	20055337	0.040664
1616425061	30032458	0.0406663
1616425061	42391657	0.040665
1616425061	50352577	0.040665
1616425061	61898745	0.0406634
