time_sec	time_nanosec	vc_des_0	vc_des_1	vc_des_2	vc_des_3
1616425058	807634871	0	0	0	0
1616425058	818235273	0	0	0	0
1616425058	820710762	0	0	0	0
1616425058	832578339	0	0	0	0
1616425058	843175440	0	0	0	0
1616425058	851149835	0	0	0	0
1616425058	860551634	0	0	0	0
1616425058	871153088	0	0	0	0
1616425058	881318230	0	0	0	0
1616425058	891262539	0	0	0	0
1616425058	900091671	0	0	0	0
1616425058	911060706	0	0	0	0
1616425058	920683598	0	0	0	0
1616425058	930601567	0	0	0	0
1616425058	940445775	0	0	0	0
1616425058	951061189	0	0	0	0
1616425058	960586146	0	0	0	0
1616425058	970572287	0	0	0	0
1616425058	980545908	0	0	0	0
1616425058	990765869	0	0	0	0
1616425059	1124233	0	0	0	0
1616425059	11153130	0	0	0	0
1616425059	21749092	0	0	0	0
1616425059	32831314	0	0	0	0
1616425059	42654131	0	0	0	0
1616425059	52775837	0	0	0	0
1616425059	62851978	0	0	0	0
1616425059	72623455	0	0	0	0
1616425059	82591150	0	0	0	0
1616425059	92632242	0	0	0	0
1616425059	102942730	0	0	0	0
1616425059	112413900	0	0	0	0
1616425059	122805208	0	0	0	0
1616425059	132799975	0	0	0	0
1616425059	142763913	0	0	0	0
1616425059	153127978	0	0	0	0
1616425059	162684207	0	0	0	0
1616425059	172693006	0	0	0	0
1616425059	182814719	0	0	0	0
1616425059	192722007	0	0	0	0
1616425059	202772351	0	0	0	0
1616425059	213012410	0	0	0	0
1616425059	222609605	0	0	0	0
1616425059	232659363	0	0	0	0
1616425059	242941988	0	0	0	0
1616425059	252936678	0	0	0	0
1616425059	262811412	0	0	0	0
1616425059	272774066	0	0	0	0
1616425059	282843539	0	0	0	0
1616425059	292557911	0	0	0	0
1616425059	302755982	0	0	0	0
1616425059	312953992	0	0	0	0
1616425059	322594235	0	0	0	0
1616425059	333340418	0	0	0	0
1616425059	342936113	0	0	0	0
1616425059	352712485	0	0	0	0
1616425059	362916221	0	0	0	0
1616425059	372863489	0	0	0	0
1616425059	382781000	0	0	0	0
1616425059	392596776	0	0	0	0
1616425059	402873792	0	0	0	0
1616425059	413060002	0	0	0	0
1616425059	422690021	0	0	0	0
1616425059	432844623	0	0	0	0
1616425059	442557349	0	0	0	0
1616425059	452870906	0	0	0	0
1616425059	463054456	0	0	0	0
1616425059	472742763	0	0	0	0
1616425059	482835356	0	0	0	0
1616425059	492755840	0	0	0	0
1616425059	503077039	0	0	0	0
1616425059	512571153	0	0	0	0
1616425059	522664124	0	0	0	0
1616425059	532861440	0	0	0	0
1616425059	542558202	0	0	0	0
1616425059	552878517	0	0	0	0
1616425059	563171798	0	0	0	0
1616425059	572605589	0	0	0	0
1616425059	582706963	0	0	0	0
1616425059	592549034	0	0	0	0
1616425059	602655270	0	0	0	0
1616425059	613111847	0	0	0	0
1616425059	622715212	0	0	0	0
1616425059	632731735	0	0	0	0
1616425059	642937939	0	0	0	0
1616425059	652927773	0	0	0	0
1616425059	662886201	0	0	0	0
1616425059	672655024	0	0	0	0
1616425059	683030619	0	0	0	0
1616425059	692706686	0	0	0	0
1616425059	702812044	0	0	0	0
1616425059	713086115	0	0	0	0
1616425059	722841318	0	0	0	0
1616425059	732748857	0	0	0	0
1616425059	742952928	0	0	0	0
1616425059	752806474	0	0	0	0
1616425059	762613397	0	0	0	0
1616425059	772892393	0	0	0	0
1616425059	783894304	0	0	0	0
1616425059	793247263	0	0	0	0
