time_sec	time_nanosec	joint_position_0	joint_position_1	joint_position_2	joint_position_3
1616425058	829079732	0.694693	0.715531	0.707329	0.659028
1616425058	839080894	0.694693	0.715531	0.707329	0.659028
1616425058	849105095	0.694693	0.715531	0.707329	0.659028
1616425058	859027771	0.694693	0.715531	0.707329	0.659028
1616425058	869050330	0.694693	0.715531	0.707329	0.659028
1616425058	879083100	0.694693	0.715531	0.707329	0.659028
1616425058	889058484	0.694693	0.715531	0.707329	0.659028
1616425058	899063393	0.694693	0.715531	0.707329	0.659028
1616425058	909042813	0.694693	0.715531	0.707329	0.659028
1616425058	919033145	0.694693	0.715531	0.707329	0.659028
1616425058	929044734	0.694693	0.715531	0.707329	0.659028
1616425058	939028802	0.694693	0.715531	0.707329	0.659028
1616425058	949062017	0.694693	0.715531	0.707329	0.659028
1616425058	959050844	0.694693	0.715531	0.707329	0.659028
1616425058	969033110	0.694693	0.715531	0.707329	0.659028
1616425058	979031689	0.694693	0.715531	0.707329	0.659028
1616425058	989066266	0.694693	0.715531	0.707329	0.659028
1616425058	999095767	0.694693	0.715531	0.707329	0.659028
1616425059	9046293	0.694693	0.715531	0.707329	0.659028
1616425059	19050987	0.694693	0.715531	0.707329	0.659028
1616425059	29098014	0.694693	0.715531	0.707329	0.659028
1616425059	39092393	0.694693	0.715531	0.707329	0.659028
1616425059	49075119	0.694693	0.715531	0.707329	0.659028
1616425059	59119316	0.694693	0.715531	0.707329	0.659028
1616425059	69083705	0.694693	0.715531	0.707329	0.659028
1616425059	79123026	0.694693	0.715531	0.707329	0.659028
1616425059	89090565	0.694693	0.715531	0.707329	0.659028
1616425059	99147493	0.694693	0.715531	0.707329	0.659028
1616425059	108985850	0.694693	0.715531	0.707329	0.659028
1616425059	119082542	0.694693	0.715531	0.707329	0.659028
1616425059	129079066	0.694693	0.715531	0.707329	0.659028
1616425059	139087252	0.694693	0.715531	0.707329	0.659028
1616425059	149096393	0.694693	0.715531	0.707329	0.659028
1616425059	159091644	0.694693	0.715531	0.707329	0.659028
1616425059	169101399	0.694693	0.715531	0.707329	0.659028
1616425059	179139529	0.694693	0.715531	0.707329	0.659028
1616425059	189085225	0.694693	0.715531	0.707329	0.659028
1616425059	199129778	0.694693	0.715531	0.707329	0.659028
1616425059	209126662	0.694693	0.715531	0.707329	0.659028
1616425059	219083789	0.694693	0.715531	0.707329	0.659028
1616425059	229125827	0.694693	0.715531	0.707329	0.659028
1616425059	239089042	0.694693	0.715531	0.707329	0.659028
1616425059	249104050	0.694693	0.715531	0.707329	0.659028
1616425059	259086722	0.694693	0.715531	0.707329	0.659028
1616425059	269083751	0.694693	0.715531	0.707329	0.659028
1616425059	279144127	0.694693	0.715531	0.707329	0.659028
1616425059	289083786	0.694693	0.715531	0.707329	0.659028
1616425059	299108162	0.694693	0.715531	0.707329	0.659028
1616425059	309083884	0.694693	0.715531	0.707329	0.659028
1616425059	319130718	0.694693	0.715531	0.707329	0.659028
1616425059	329123972	0.694693	0.715531	0.707329	0.659028
1616425059	339120821	0.694693	0.715531	0.707329	0.659028
1616425059	349111513	0.694693	0.715531	0.707329	0.659028
1616425059	359088752	0.694693	0.715531	0.707329	0.659028
1616425059	369084359	0.694693	0.715531	0.707329	0.659028
1616425059	379154523	0.694693	0.715531	0.707329	0.659028
1616425059	389118111	0.694693	0.715531	0.707329	0.659028
1616425059	399099725	0.694693	0.715531	0.707329	0.659028
1616425059	409065838	0.694693	0.715531	0.707329	0.659028
1616425059	419092746	0.694693	0.715531	0.707329	0.659028
1616425059	429136050	0.694693	0.715531	0.707329	0.659028
1616425059	439081442	0.694693	0.715531	0.707329	0.659028
1616425059	449149271	0.694693	0.715531	0.707329	0.659028
1616425059	459055773	0.694693	0.715531	0.707329	0.659028
1616425059	469103821	0.694693	0.715531	0.707329	0.659028
1616425059	479100186	0.694693	0.715531	0.707329	0.659028
1616425059	489122478	0.694693	0.715531	0.707329	0.659028
1616425059	499132251	0.694693	0.715531	0.707329	0.659028
1616425059	509121573	0.694693	0.715531	0.707329	0.659028
1616425059	519100508	0.694693	0.715531	0.707329	0.659028
1616425059	529145472	0.694693	0.715531	0.707329	0.659028
1616425059	539087119	0.694693	0.715531	0.707329	0.659028
1616425059	549114367	0.694693	0.715531	0.707329	0.659028
1616425059	559089409	0.694693	0.715531	0.707329	0.659028
1616425059	569096344	0.694693	0.715531	0.707329	0.659028
1616425059	579092654	0.694693	0.715531	0.707329	0.659028
1616425059	589127596	0.694693	0.715531	0.707329	0.659028
1616425059	599106391	0.694693	0.715531	0.707329	0.659028
1616425059	609107008	0.694693	0.715531	0.707329	0.659028
1616425059	619139291	0.694693	0.715531	0.707329	0.659028
1616425059	629113406	0.694693	0.715531	0.707329	0.659028
1616425059	639117273	0.694693	0.715531	0.707329	0.659028
1616425059	649169223	0.694693	0.715531	0.707329	0.659028
1616425059	659048786	0.694693	0.715531	0.707329	0.659028
1616425059	669085363	0.694693	0.715531	0.707329	0.659028
1616425059	679157934	0.694693	0.715531	0.707329	0.659028
1616425059	689086271	0.694693	0.715531	0.707329	0.659028
1616425059	699084900	0.694693	0.715531	0.707329	0.659028
1616425059	709115687	0.694693	0.715531	0.707329	0.659028
1616425059	719111160	0.694693	0.715531	0.707329	0.659028
1616425059	729091107	0.694693	0.715531	0.707329	0.659028
1616425059	739128830	0.694693	0.715531	0.707329	0.659028
1616425059	749124084	0.694693	0.715531	0.707329	0.659028
1616425059	759111685	0.694693	0.715531	0.707329	0.659028
1616425059	769087244	0.694693	0.715531	0.707329	0.659028
1616425059	779110438	0.694693	0.715531	0.707329	0.659028
1616425059	789087711	0.694693	0.715531	0.707329	0.659028
1616425059	799108476	0.694693	0.715531	0.707349	0.659028
1616425059	808991451	0.694693	0.715531	0.707349	0.659028
1616425059	819068513	0.694693	0.715531	0.707349	0.659028
1616425059	829107211	0.694693	0.715531	0.707349	0.659028
1616425059	839088039	0.694693	0.715531	0.707349	0.659028
1616425059	849112618	0.694693	0.715531	0.707349	0.659028
1616425059	859018917	0.694693	0.715531	0.707349	0.659028
1616425059	869071835	0.694693	0.715531	0.707349	0.659028
1616425059	879107769	0.694693	0.715531	0.707349	0.659028
1616425059	889108042	0.694693	0.715531	0.707349	0.659028
1616425059	899112165	0.694693	0.715531	0.707349	0.659028
1616425059	909040200	0.694693	0.715531	0.707349	0.659028
1616425059	919075548	0.694693	0.715531	0.707349	0.659028
1616425059	929092316	0.694693	0.715531	0.707349	0.659028
1616425059	939094654	0.694693	0.715531	0.707349	0.659028
1616425059	949081167	0.694693	0.715531	0.707349	0.659028
1616425059	959069671	0.694693	0.715531	0.707349	0.659028
1616425059	969056101	0.694693	0.715531	0.707349	0.659028
1616425059	979107531	0.694693	0.715531	0.707349	0.659028
1616425059	989124432	0.694693	0.715531	0.707349	0.659028
1616425059	999107583	0.694693	0.715531	0.707349	0.659028
1616425060	9083808	0.694693	0.715531	0.707349	0.659028
1616425060	19080363	0.694693	0.715531	0.707349	0.659028
1616425060	29144596	0.694693	0.715531	0.707349	0.659028
1616425060	39083355	0.694693	0.715531	0.707349	0.659028
1616425060	49139022	0.694693	0.715531	0.707349	0.659028
1616425060	59099823	0.694693	0.715531	0.707349	0.659028
1616425060	69100310	0.694693	0.715531	0.707349	0.659028
